player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Darius Slay,7817,CB,DET,8,11,,11.0,11,0,39.6,0,1,0,0,0,0.0
Tye Smith,9603,CB,TEN,1,3,,3.0,31,0,39.6,0,1,0,0,0,0.0
Coty Sensabaugh,7115,CB,PIT,1,1,,1.0,25,0,39.6,0,1,0,0,0,0.0
Josh Harvey-Clemons,11985,LB,WAS,4,5,,5.0,32,0,39.6,0,1,0,0,0,0.0
Jalen Myrick,11977,CB,JAX,1,1,,1.0,15,0,39.6,0,1,0,0,0,0.0
Julian Stanford,7372,LB,NYJ,1,10,,5.0,22,0,39.6,0,2,0,0,0,0.0
Neiko Thorpe,7716,CB,SEA,1,3,,3.0,29,0,39.6,0,1,0,0,0,0.0
Treston Decoud,11924,CB,HST,1,1,,1.0,13,0,39.6,0,1,0,0,0,0.0
Xavier Rhodes,7806,CB,MIN,12,19,,6.3,18,0,39.6,0,3,0,0,0,0.0
Maurice Alexander,8745,S,LA,4,13,,13.0,26,0,39.6,0,1,0,0,0,0.0
Pierre Desir,8762,CB,IND,5,28,,28.0,14,0,39.6,0,1,0,0,0,0.0
Kenneth Acker,8815,CB,KC,2,3,,3.0,16,0,39.6,0,1,0,0,0,0.0
Rashard Robinson,10767,CB,NYJ,6,9,,9.0,22,0,39.6,0,1,0,0,0,0.0
Frank Zombo,5945,ED,KC,3,3,,3.0,16,0,39.6,0,1,0,0,0,0.0
Casey Hayward Jr.,7064,CB,LAC,5,11,,3.7,27,0,39.6,0,3,0,0,0,0.0
Dylan Cole,24304,LB,HST,4,5,,5.0,13,1,0.0,0,1,0,0,0,0.0
Bud Dupree,9455,ED,PIT,10,22,,7.3,25,0,39.6,0,3,0,0,0,0.0
Preston Smith,9471,ED,WAS,9,13,,13.0,32,0,39.6,0,1,0,0,0,0.0
Joe Haden,5532,CB,PIT,2,3,,3.0,25,0,39.6,0,1,0,0,0,0.0
Cordrea Tankersley,11852,CB,MIA,5,6,,6.0,17,0,39.6,0,1,0,0,0,0.0
Kevin King,11788,CB,GB,5,13,,13.0,12,0,39.6,0,1,0,0,0,0.0
Manti Te'o,7819,LB,NO,6,6,,6.0,20,0,39.6,0,1,0,0,0,0.0
Kevin Minter,7826,LB,CIN,2,3,,3.0,7,0,39.6,0,1,0,0,0,0.0
T.J. Watt,11785,ED,PIT,11,31,,31.0,25,1,0.0,0,1,0,0,0,0.0
Justin Durant,3664,LB,DAL,4,4,,4.0,9,0,39.6,0,1,0,0,0,0.0
Luke Kuechly,7015,LB,CAR,10,34,,34.0,5,0,39.6,0,1,0,0,0,0.0
Hardy Nickerson,50712,LB,CIN,2,5,,5.0,7,0,39.6,0,1,0,0,0,0.0
Duron Harmon,7872,S,NE,12,28,,28.0,19,1,0.0,0,1,0,0,0,0.0
Marlon Humphrey,11771,CB,BLT,5,9,,9.0,3,0,39.6,0,1,0,0,0,0.0
Vontaze Burfict,7280,LB,CIN,8,30,,10.0,7,0,39.6,0,3,0,0,0,0.0
A.J. Bouye,8110,CB,JAX,12,32,,16.0,15,0,39.6,0,2,0,0,0,0.0
Nick Bellore,6515,LB,DET,2,3,,3.0,11,0,39.6,0,1,0,0,0,0.0
Chris Banjo,8419,S,NO,2,2,,2.0,20,1,0.0,0,1,0,0,0,0.0
Cody Davis,8458,S,LA,3,5,,5.0,26,0,39.6,0,1,0,0,0,0.0
Da'Norris Searcy,6252,S,TEN,7,17,,17.0,31,0,39.6,0,1,0,0,0,0.0
Aqib Talib,4334,CB,DEN,14,50,50.0,16.7,10,0,42.4,1,3,0,9,2,0.18
Jordan Poyer,8000,S,BUF,14,69,34.5,23.0,4,0,100.7,2,3,0,31,11,0.45
Darian Thompson,10705,S,NYG,15,84,28.0,7.6,21,1,1.7,3,11,0,13,6,0.15
Tyvon Branch,4414,S,ARZ,9,77,25.7,9.6,1,0,45.8,3,8,0,18,8,0.23
Reuben Foster,11786,LB,SF,7,24,24.0,12.0,28,0,56.3,1,2,0,1,2,0.04
Jalen Reeves-Maybin,11879,LB,DET,7,22,22.0,11.0,11,0,60.4,1,2,0,8,4,0.36
Avery Williamson,8786,LB,TEN,12,22,22.0,11.0,31,0,66.7,1,2,0,11,10,0.5
Corey Graham,3784,S,PHI,12,43,21.5,10.8,24,0,64.6,2,4,0,20,21,0.47
T.J. Ward,5563,S,TB,10,43,21.5,10.8,30,0,108.3,2,4,1,24,2,0.56
Adoree' Jackson,11773,CB,TEN,14,64,21.3,6.4,31,0,57.5,3,10,0,73,44,1.14
Marshon Lattimore,11766,CB,NO,10,21,21.0,5.3,20,0,51.0,1,4,0,23,2,1.1
Xavien Howard,10672,CB,MIA,11,21,21.0,5.3,17,0,39.6,1,4,0,12,16,0.57
Patrick Peterson,6157,CB,ARZ,14,61,20.3,7.6,1,0,85.4,3,8,1,23,4,0.38
Jalen Mills,10867,CB,PHI,8,20,20.0,10.0,24,0,70.8,1,2,0,13,3,0.65
Eric Berry,5530,S,KC,1,20,20.0,6.7,16,0,52.1,1,3,0,16,2,0.8
Lamarcus Joyner,8676,S,LA,10,98,19.6,8.2,26,1,23.3,5,12,0,61,37,0.62
