player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
DeAndre Hopkins,7808,WR,HST,3,36,0,13,9.7,1,72.7,50.0,2,4,0.0,0,5,0,76.5,68.0,0,21,0.0,0,53,8,83.0,44,92.2,11,30.6,0,78,5,0.6,9.8,1.77,0,12.0,0,50.0,12.5,1,8,7.7,1,4,0,62.1,62.5,1,25,0.0,0,77,12,92.2,71,47.6,24,66.7,0,122,15,1.3,10.2,1.72
Antonio Brown,5718,WR,PIT,3,35,0,25,11.6,1,81.8,50.0,2,4,0.0,0,7,0,77.3,87.7,0,26,0.0,0,36,9,88.9,32,106.8,11,31.4,0,106,34,3.8,11.8,3.31,0,15.1,5,69.6,50.0,3,6,5.9,1,9,1,68.0,84.7,0,50,0.0,0,81,16,93.8,76,103.7,23,65.7,0,241,98,6.1,15.1,3.17
Larry Fitzgerald,1724,WR,ARZ,3,33,0,1,6.6,0,71.4,50.0,2,4,0.0,0,6,0,78.0,69.3,0,33,0.0,0,60,10,91.7,55,112.2,14,42.4,1,90,51,5.1,9.0,1.64,0,11.1,2,66.7,25.0,1,4,7.7,1,6,0,79.4,75.1,0,37,0.0,0,82,12,92.7,76,93.3,18,54.5,0,154,53,4.4,12.8,2.03
A.J. Green,6156,WR,CIN,3,28,0,7,14.0,1,66.7,66.7,2,3,0.0,0,3,0,72.1,64.6,0,17,0.0,0,36,4,97.2,35,90.3,6,21.4,0,47,17,4.3,11.8,1.34,0,14.4,4,68.4,66.7,2,3,0.0,0,9,0,80.0,89.6,2,50,0.0,0,62,13,95.2,59,61.0,19,67.9,0,189,42,3.2,14.5,3.2
Alshon Jeffery,7048,WR,PHI,3,28,0,24,9.6,0,46.2,20.0,1,5,14.3,1,6,0,52.1,69.2,0,16,0.0,0,61,6,90.2,55,91.2,13,46.4,1,78,24,4.0,13.0,1.42,0,20.3,0,61.5,62.5,5,8,0.0,0,4,0,76.5,63.9,0,24,0.0,0,62,8,98.4,61,88.0,13,46.4,0,108,25,3.1,13.5,1.77
Emmanuel Sanders,5606,WR,DEN,3,28,0,10,12.2,0,50.0,50.0,1,2,0.0,0,0,0,70.5,58.7,0,9,0.0,0,24,3,87.5,21,56.9,6,21.4,0,19,0,0.0,6.3,0.9,0,12.5,2,57.9,0.0,0,3,15.4,2,6,0,44.2,60.1,0,29,0.0,0,84,11,96.4,81,78.4,19,67.9,0,128,45,4.1,11.6,1.58
Keenan Allen,7857,WR,LAC,3,27,0,27,7.3,1,73.3,100.0,1,1,8.3,1,9,0,60.6,81.6,1,21,0.0,0,55,11,90.9,50,67.4,15,55.6,0,115,46,4.2,10.5,2.3,0,6.2,0,66.7,75.0,3,4,25.0,2,3,0,29.8,55.9,0,24,0.0,0,49,6,95.9,47,85.0,9,33.3,0,59,17,2.8,9.8,1.26
Doug Baldwin,6615,WR,SEA,3,27,0,29,8.9,1,80.0,100.0,1,1,0.0,0,6,0,76.5,88.6,0,36,0.0,0,39,8,94.9,37,145.4,10,37.0,1,109,37,4.6,13.6,2.95,0,8.1,3,80.0,0.0,0,1,0.0,0,6,0,79.4,71.7,0,18,1.6,1,62,12,95.2,59,95.3,15,55.6,0,103,37,3.1,8.6,1.75
Golden Tate,5585,WR,DET,3,26,0,11,10.7,0,61.5,50.0,1,2,11.1,1,7,0,54.5,78.3,1,18,0.0,0,59,8,96.6,57,54.6,13,50.0,0,104,32,4.0,13.0,1.82,0,2.5,1,100.0,,0,0,0.0,0,3,0,78.7,67.5,0,19,0.0,0,52,11,90.4,47,95.1,11,42.3,0,75,48,4.4,6.8,1.6
Julio Jones,6158,WR,ATL,3,26,0,2,14.9,3,50.0,0.0,0,5,0.0,0,5,0,76.5,88.7,1,27,0.0,0,42,8,97.6,41,50.8,16,61.5,0,127,60,7.5,15.9,3.1,0,13.1,0,80.0,0.0,0,1,0.0,0,7,0,76.5,83.3,0,34,0.0,0,46,8,93.5,43,118.8,10,38.5,0,138,54,6.8,17.3,3.21
