player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Pat Elflein,11825,C,MIN,12,0,18,64.4,100.0,129,34.5,129,66.5,0,100.0,374,374,60.4,100.0,210,56.1,210
Joe Berger,2424,G,MIN,12,0,18,56.6,100.0,128,34.3,128,71.9,0,100.0,373,373,73.5,100.0,210,56.3,210
Riley Reiff,7029,T,MIN,12,0,18,58.5,100.0,122,33.7,122,59.2,1,100.0,362,362,60.9,100.0,205,56.6,205
Blake Bortles,8638,QB,JAX,12,0,15,60.0,100.0,145,40.2,145,60.0,0,94.3,361,383,60.0,94.5,206,57.1,218
Kyle Rudolph,6195,TE,MIN,12,0,18,58.0,100.0,121,34.4,121,54.9,0,100.0,352,352,54.8,100.0,204,58.0,204
Shaq Mason,9564,G,NE,12,0,19,71.7,100.0,168,48.1,168,82.5,1,100.0,349,349,84.0,100.0,141,40.4,141
Joe Thuney,10712,G,NE,12,0,19,73.2,100.0,167,48.1,167,69.0,2,100.0,347,347,67.5,100.0,140,40.3,140
Ryan Jensen,7985,C,BLT,12,1,3,68.6,100.0,157,45.5,157,74.3,2,100.0,345,345,82.3,100.0,143,41.4,143
Austin Howard,5847,T,BLT,12,0,3,60.7,100.0,157,45.5,157,68.1,1,100.0,345,345,73.5,100.0,143,41.4,143
James Hurst,9001,G,BLT,12,0,3,47.2,100.0,157,45.5,157,51.2,1,100.0,345,345,61.9,100.0,143,41.4,143
Andrew Norwell,9126,G,CAR,12,0,5,63.6,100.0,180,52.3,180,57.1,0,100.0,344,344,53.7,100.0,102,29.7,102
Cam Robinson,11789,T,JAX,12,0,15,50.9,100.0,134,39.0,134,48.5,1,100.0,344,344,54.0,100.0,193,56.1,193
Daryl Williams,9535,T,CAR,12,0,5,65.9,100.0,180,52.3,180,68.3,0,100.0,344,344,69.9,100.0,102,29.7,102
Matt Kalil,7010,T,CAR,12,0,5,51.3,100.0,180,52.5,180,51.8,2,100.0,343,343,48.7,100.0,101,29.4,101
Andrus Peat,9446,G,NO,12,1,20,66.9,100.0,159,46.4,159,66.9,1,100.0,343,343,65.1,100.0,133,38.8,133
Ryan Ramczyk,11787,T,NO,12,0,20,70.6,100.0,159,46.4,159,76.5,0,100.0,343,343,83.4,100.0,133,38.8,133
Max Unger,4972,C,NO,12,0,20,60.2,100.0,159,46.4,159,59.1,0,100.0,343,343,61.3,100.0,133,38.8,133
Nate Solder,6169,T,NE,12,1,19,78.2,100.0,164,48.0,164,66.2,4,100.0,342,342,53.2,100.0,136,39.8,136
A.J. Cann,9500,G,JAX,11,0,15,51.1,100.0,129,37.7,129,51.7,3,100.0,342,342,51.5,100.0,193,56.4,193
