player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Julius Peppers,1010,ED,CAR,12,0,0,5,64.0,3,8,220,97.5,7.7,17,1,7.0,10,237,231,21,0,70.1,2,6,107,95.8,10.3,11,10.3,7,118,113,15
Dwight Freeney,1019,ED,DET,5,1,0,11,69.7,2,8,100,100.0,15.0,15,0,8.0,3,107,107,13,0,64.4,2,4,57,100.0,17.5,10,10.5,3,62,62,9
James Harrison,1251,ED,PIT,4,0,0,25,84.3,1,2,13,63.6,30.8,4,0,19.2,1,22,14,4,0,86.1,1,2,7,88.9,42.9,3,35.7,1,9,8,4
Terence Newman,1321,CB,MIN,12,0,0,18,62.1,0,2,9,3.4,11.1,1,1,11.1,0,290,10,2,0,60.0,0,0,1,0.8,0.0,0,0.0,0,123,1,0
Terrell Suggs,1326,ED,BLT,12,3,1,3,74.0,7,32,334,97.0,16.5,55,3,9.1,11,364,353,50,0,79.4,4,21,152,97.0,22.4,34,14.1,9,169,164,34
Karlos Dansby,1754,LB,ARZ,12,0,0,1,64.6,1,7,46,11.5,13.0,6,1,10.9,1,443,51,9,0,65.4,0,5,30,16.2,16.7,5,11.7,1,197,32,6
Mike Adams,1972,S,CAR,12,0,0,5,54.3,2,1,25,5.5,4.0,1,2,6.0,0,452,25,3,0,56.5,1,0,11,5.2,9.1,1,4.5,0,210,11,1
Thomas Davis Sr.,2231,LB,CAR,12,0,1,5,76.1,3,10,66,20.4,22.7,15,2,12.9,2,358,73,15,0,72.4,1,5,35,25.6,25.7,9,11.4,1,156,40,7
Derrick Johnson,2232,LB,KC,12,0,0,16,43.2,0,3,29,7.0,6.9,2,0,5.2,0,426,30,3,0,46.0,0,3,15,9.0,13.3,2,10.0,0,177,16,3
Lorenzo Alexander,2476,ED,BUF,12,0,0,4,63.3,8,12,138,48.0,18.1,25,3,9.4,3,306,147,23,0,65.4,5,9,89,68.8,20.2,18,11.2,3,138,95,17
Ahmad Brooks,2945,ED,GB,8,2,0,12,57.9,3,8,143,100.0,9.8,14,1,5.2,2,149,149,13,1,58.5,1,6,80,100.0,12.5,10,5.6,1,84,84,8
Haloti Ngata,2957,DI,DET,5,1,0,11,75.5,1,4,82,97.8,11.0,9,1,5.5,2,93,91,7,0,80.4,1,4,38,100.0,18.4,7,11.8,2,43,43,7
Tamba Hali,2965,ED,KC,2,0,0,16,60.1,0,3,23,96.2,8.7,2,0,6.5,0,26,25,3,0,64.9,0,2,13,100.0,15.4,2,7.7,0,15,15,2
Darryl Tapp,3008,ED,TB,3,0,0,30,54.4,0,0,27,100.0,3.7,1,0,3.7,1,30,30,1,0,53.1,0,0,5,100.0,0.0,0,0.0,0,5,5,0
Frostee Rucker,3036,DI,ARZ,12,1,1,1,55.6,5,7,262,99.6,6.1,16,3,3.1,2,279,278,14,0,58.0,2,5,114,100.0,9.6,11,4.8,2,122,122,9
