player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Jermey Parnell,5426,T,JAX,5,1,15,57.9,100.0,67,38.5,67,60.2,3,100.0,174,174,61.9,100.0,97,55.7,97
Patrick Omameh,8277,G,JAX,5,0,15,58.4,100.0,66,38.4,66,54.4,0,100.0,172,172,55.0,100.0,96,55.8,96
Cam Robinson,11789,T,JAX,5,0,15,46.9,100.0,65,38.7,65,47.5,0,100.0,168,168,51.3,100.0,95,56.5,95
A.J. Cann,9500,G,JAX,5,0,15,53.6,100.0,65,39.2,65,49.3,2,100.0,166,166,50.0,100.0,91,54.8,91
Blake Bortles,8638,QB,JAX,5,0,15,60.0,100.0,65,40.4,65,60.0,0,96.4,161,167,60.0,96.8,92,57.1,95
Austin Howard,5847,T,BLT,5,0,3,64.5,100.0,74,47.4,74,77.3,1,100.0,156,156,86.9,100.0,65,41.7,65
Ryan Jensen,7985,C,BLT,5,1,3,80.5,100.0,74,47.4,74,84.1,2,100.0,156,156,81.0,100.0,65,41.7,65
James Hurst,9001,G,BLT,5,0,3,53.7,100.0,74,47.4,74,55.8,0,100.0,156,156,63.8,100.0,65,41.7,65
Ronnie Stanley,10640,T,BLT,5,0,3,64.8,100.0,74,47.4,74,73.7,0,100.0,156,156,76.2,100.0,65,41.7,65
Marcedes Lewis,2973,TE,JAX,5,0,15,82.9,100.0,59,39.9,59,76.0,0,100.0,148,148,63.9,100.0,82,55.4,82
Jordan Mills,7945,T,BUF,5,0,4,51.7,100.0,36,24.3,36,57.4,1,100.0,148,148,60.6,100.0,99,66.9,99
Eric Wood,4951,C,BUF,5,0,4,62.7,100.0,36,24.3,36,69.3,1,100.0,148,148,66.6,100.0,99,66.9,99
Richie Incognito,2298,G,BUF,5,0,4,54.0,100.0,36,24.3,36,74.1,3,100.0,148,148,78.5,100.0,99,66.9,99
Breno Giacomini,4464,T,HST,5,0,13,58.4,100.0,39,26.7,39,70.1,0,100.0,146,146,71.5,100.0,93,63.7,93
Nick Martin,10684,C,HST,5,0,13,60.3,100.0,39,26.7,39,64.8,1,100.0,146,146,62.4,100.0,93,63.7,93
Jason Kelce,6343,C,PHI,5,0,24,78.9,100.0,62,42.8,62,93.8,1,100.0,145,145,94.4,100.0,70,48.3,70
Brandon Brooks,7078,G,PHI,5,0,24,65.1,100.0,62,42.8,62,65.4,1,100.0,145,145,56.5,100.0,70,48.3,70
DeAndre Hopkins,7808,WR,HST,5,0,13,62.1,100.0,37,26.2,37,60.0,0,100.0,141,141,59.9,100.0,90,63.8,90
Riley Reiff,7029,T,MIN,5,0,18,53.8,100.0,46,32.9,46,60.9,0,100.0,140,140,69.4,100.0,83,59.3,83
Mike Remmers,7431,T,MIN,5,0,18,67.2,100.0,46,32.9,46,64.2,0,100.0,140,140,61.8,100.0,83,59.3,83
Pat Elflein,11825,C,MIN,5,0,18,69.4,100.0,46,32.9,46,69.5,0,100.0,140,140,61.3,100.0,83,59.3,83
Joe Flacco,4332,QB,BLT,5,0,3,60.0,100.0,69,49.3,69,60.0,0,97.2,140,144,60.0,100.0,60,42.9,60
Xavier Su'a-Filo,8668,G,HST,5,0,13,54.1,100.0,39,27.9,39,55.5,1,100.0,140,140,52.3,100.0,87,62.1,87
Jeremy Vujnovich,8928,G,IND,5,0,14,61.9,100.0,40,28.8,40,46.0,0,100.0,139,139,44.7,100.0,88,63.3,88
Joe Berger,2424,G,MIN,5,0,18,66.5,100.0,45,32.4,45,66.8,0,100.0,139,139,66.0,100.0,83,59.7,83
Matt Kalil,7010,T,CAR,5,0,5,46.5,100.0,77,55.4,77,51.1,2,100.0,139,139,57.3,100.0,42,30.2,42
Trai Turner,8727,G,CAR,5,0,5,75.0,100.0,77,55.4,77,78.9,0,100.0,139,139,62.2,100.0,42,30.2,42
Andrew Norwell,9126,G,CAR,5,0,5,69.4,100.0,77,55.4,77,60.6,0,100.0,139,139,50.6,100.0,42,30.2,42
Anthony Castonzo,6174,T,IND,5,0,14,77.0,100.0,40,28.8,40,76.4,0,100.0,139,139,72.1,100.0,88,63.3,88
Daryl Williams,9535,T,CAR,5,0,5,65.7,100.0,77,55.4,77,68.0,0,100.0,139,139,62.7,100.0,42,30.2,42
Rodger Saffold,5558,G,LA,5,0,26,79.3,100.0,52,37.7,52,68.7,0,100.0,138,138,67.3,100.0,69,50.0,69
Jamon Brown,9505,G,LA,5,0,26,63.6,100.0,52,37.7,52,68.5,0,100.0,138,138,72.5,100.0,69,50.0,69
Rob Havenstein,9490,T,LA,5,0,26,65.1,100.0,52,37.7,52,71.1,1,100.0,138,138,73.1,100.0,69,50.0,69
Jack Mewhort,8694,G,IND,5,0,14,54.1,100.0,39,28.7,39,52.3,0,100.0,136,136,46.9,100.0,86,63.2,86
Andrew Whitworth,3000,T,LA,5,0,26,64.3,100.0,52,38.8,52,72.9,0,100.0,134,134,73.8,100.0,68,50.7,68
Bobby Massie,7112,T,CHI,5,0,6,50.5,100.0,27,20.1,27,50.0,0,100.0,134,134,54.6,100.0,99,73.9,99
Charles Leno Jr.,8880,T,CHI,5,0,6,53.2,100.0,27,20.1,27,67.7,0,100.0,134,134,70.4,100.0,99,73.9,99
Carson Wentz,10636,QB,PHI,5,0,24,60.0,98.4,61,45.5,62,60.0,0,92.4,134,145,60.0,98.6,69,51.5,70
Cody Whitehair,10690,C,CHI,5,0,6,63.7,100.0,27,20.1,27,70.4,1,100.0,134,134,74.4,100.0,99,73.9,99
Maurkice Pouncey,5543,C,PIT,5,0,25,70.1,100.0,67,50.4,67,71.9,1,100.0,133,133,68.2,100.0,46,34.6,46
Tyrod Taylor,6332,QB,BUF,5,0,4,60.0,91.7,33,24.8,36,60.0,0,89.9,133,148,60.0,97.0,96,72.2,99
Jason Peters,2148,T,PHI,5,0,24,59.3,100.0,58,43.6,58,73.9,0,100.0,133,133,80.3,100.0,63,47.4,63
David DeCastro,7640,G,PIT,5,0,25,82.0,100.0,67,50.4,67,90.1,0,100.0,133,133,77.8,100.0,46,34.6,46
Nick Easton,9861,G,MIN,5,0,18,63.6,100.0,43,32.3,43,52.2,3,100.0,133,133,50.1,100.0,79,59.4,79
Kyle Rudolph,6195,TE,MIN,5,0,18,64.1,100.0,43,32.3,43,54.4,0,100.0,133,133,57.2,100.0,80,60.2,80
Brandon Linder,8728,C,JAX,4,0,15,59.1,100.0,52,39.7,52,73.7,0,100.0,131,131,75.8,100.0,73,55.7,73
David Andrews,9948,C,NE,5,0,19,77.1,100.0,52,40.0,52,79.4,0,100.0,130,130,82.8,100.0,67,51.5,67
Jared Goff,10635,QB,LA,5,0,26,60.0,100.0,52,40.0,52,60.0,0,97.0,130,134,60.0,98.5,67,51.5,68
Shaq Mason,9564,G,NE,5,0,19,87.2,100.0,52,40.0,52,84.2,0,100.0,130,130,73.4,100.0,67,51.5,67
