player,player_id,position,team_name,player_game_count,base_attempts,base_dropbacks,behind_los_accuracy_percent,behind_los_aimed_passes,behind_los_attempts,behind_los_attempts_percent,behind_los_avg_depth_of_target,behind_los_avg_time_to_throw,behind_los_bats,behind_los_big_time_throws,behind_los_btt_rate,behind_los_completion_percent,behind_los_completions,behind_los_def_gen_pressures,behind_los_drop_rate,behind_los_dropbacks,behind_los_drops,behind_los_first_downs,behind_los_grades_pass,behind_los_hit_as_threw,behind_los_interceptions,behind_los_passing_snaps,behind_los_pressure_to_sack_rate,behind_los_qb_rating,behind_los_sack_percent,behind_los_sacks,behind_los_scrambles,behind_los_spikes,behind_los_thrown_aways,behind_los_touchdowns,behind_los_turnover_worthy_plays,behind_los_twp_rate,behind_los_yards,behind_los_ypa,center_behind_los_accuracy_percent,center_behind_los_aimed_passes,center_behind_los_attempts,center_behind_los_attempts_percent,center_behind_los_avg_depth_of_target,center_behind_los_avg_time_to_throw,center_behind_los_bats,center_behind_los_big_time_throws,center_behind_los_btt_rate,center_behind_los_completion_percent,center_behind_los_completions,center_behind_los_def_gen_pressures,center_behind_los_drop_rate,center_behind_los_dropbacks,center_behind_los_drops,center_behind_los_first_downs,center_behind_los_grades_pass,center_behind_los_hit_as_threw,center_behind_los_interceptions,center_behind_los_passing_snaps,center_behind_los_pressure_to_sack_rate,center_behind_los_qb_rating,center_behind_los_sack_percent,center_behind_los_sacks,center_behind_los_scrambles,center_behind_los_spikes,center_behind_los_thrown_aways,center_behind_los_touchdowns,center_behind_los_turnover_worthy_plays,center_behind_los_twp_rate,center_behind_los_yards,center_behind_los_ypa,center_deep_accuracy_percent,center_deep_aimed_passes,center_deep_attempts,center_deep_attempts_percent,center_deep_avg_depth_of_target,center_deep_avg_time_to_throw,center_deep_bats,center_deep_big_time_throws,center_deep_btt_rate,center_deep_completion_percent,center_deep_completions,center_deep_def_gen_pressures,center_deep_drop_rate,center_deep_dropbacks,center_deep_drops,center_deep_first_downs,center_deep_grades_pass,center_deep_hit_as_threw,center_deep_interceptions,center_deep_passing_snaps,center_deep_pressure_to_sack_rate,center_deep_qb_rating,center_deep_sack_percent,center_deep_sacks,center_deep_scrambles,center_deep_spikes,center_deep_thrown_aways,center_deep_touchdowns,center_deep_turnover_worthy_plays,center_deep_twp_rate,center_deep_yards,center_deep_ypa,center_medium_accuracy_percent,center_medium_aimed_passes,center_medium_attempts,center_medium_attempts_percent,center_medium_avg_depth_of_target,center_medium_avg_time_to_throw,center_medium_bats,center_medium_big_time_throws,center_medium_btt_rate,center_medium_completion_percent,center_medium_completions,center_medium_def_gen_pressures,center_medium_drop_rate,center_medium_dropbacks,center_medium_drops,center_medium_first_downs,center_medium_grades_pass,center_medium_hit_as_threw,center_medium_interceptions,center_medium_passing_snaps,center_medium_pressure_to_sack_rate,center_medium_qb_rating,center_medium_sack_percent,center_medium_sacks,center_medium_scrambles,center_medium_spikes,center_medium_thrown_aways,center_medium_touchdowns,center_medium_turnover_worthy_plays,center_medium_twp_rate,center_medium_yards,center_medium_ypa,center_short_accuracy_percent,center_short_aimed_passes,center_short_attempts,center_short_attempts_percent,center_short_avg_depth_of_target,center_short_avg_time_to_throw,center_short_bats,center_short_big_time_throws,center_short_btt_rate,center_short_completion_percent,center_short_completions,center_short_def_gen_pressures,center_short_drop_rate,center_short_dropbacks,center_short_drops,center_short_first_downs,center_short_grades_pass,center_short_hit_as_threw,center_short_interceptions,center_short_passing_snaps,center_short_pressure_to_sack_rate,center_short_qb_rating,center_short_sack_percent,center_short_sacks,center_short_scrambles,center_short_spikes,center_short_thrown_aways,center_short_touchdowns,center_short_turnover_worthy_plays,center_short_twp_rate,center_short_yards,center_short_ypa,declined_penalties,deep_accuracy_percent,deep_aimed_passes,deep_attempts,deep_attempts_percent,deep_avg_depth_of_target,deep_avg_time_to_throw,deep_bats,deep_big_time_throws,deep_btt_rate,deep_completion_percent,deep_completions,deep_def_gen_pressures,deep_drop_rate,deep_dropbacks,deep_drops,deep_first_downs,deep_grades_pass,deep_hit_as_threw,deep_interceptions,deep_passing_snaps,deep_pressure_to_sack_rate,deep_qb_rating,deep_sack_percent,deep_sacks,deep_scrambles,deep_spikes,deep_thrown_aways,deep_touchdowns,deep_turnover_worthy_plays,deep_twp_rate,deep_yards,deep_ypa,franchise_id,left_behind_los_accuracy_percent,left_behind_los_aimed_passes,left_behind_los_attempts,left_behind_los_attempts_percent,left_behind_los_avg_depth_of_target,left_behind_los_avg_time_to_throw,left_behind_los_bats,left_behind_los_big_time_throws,left_behind_los_btt_rate,left_behind_los_completion_percent,left_behind_los_completions,left_behind_los_def_gen_pressures,left_behind_los_drop_rate,left_behind_los_dropbacks,left_behind_los_drops,left_behind_los_first_downs,left_behind_los_grades_pass,left_behind_los_hit_as_threw,left_behind_los_interceptions,left_behind_los_passing_snaps,left_behind_los_pressure_to_sack_rate,left_behind_los_qb_rating,left_behind_los_sack_percent,left_behind_los_sacks,left_behind_los_scrambles,left_behind_los_spikes,left_behind_los_thrown_aways,left_behind_los_touchdowns,left_behind_los_turnover_worthy_plays,left_behind_los_twp_rate,left_behind_los_yards,left_behind_los_ypa,left_deep_accuracy_percent,left_deep_aimed_passes,left_deep_attempts,left_deep_attempts_percent,left_deep_avg_depth_of_target,left_deep_avg_time_to_throw,left_deep_bats,left_deep_big_time_throws,left_deep_btt_rate,left_deep_completion_percent,left_deep_completions,left_deep_def_gen_pressures,left_deep_drop_rate,left_deep_dropbacks,left_deep_drops,left_deep_first_downs,left_deep_grades_pass,left_deep_hit_as_threw,left_deep_interceptions,left_deep_passing_snaps,left_deep_pressure_to_sack_rate,left_deep_qb_rating,left_deep_sack_percent,left_deep_sacks,left_deep_scrambles,left_deep_spikes,left_deep_thrown_aways,left_deep_touchdowns,left_deep_turnover_worthy_plays,left_deep_twp_rate,left_deep_yards,left_deep_ypa,left_medium_accuracy_percent,left_medium_aimed_passes,left_medium_attempts,left_medium_attempts_percent,left_medium_avg_depth_of_target,left_medium_avg_time_to_throw,left_medium_bats,left_medium_big_time_throws,left_medium_btt_rate,left_medium_completion_percent,left_medium_completions,left_medium_def_gen_pressures,left_medium_drop_rate,left_medium_dropbacks,left_medium_drops,left_medium_first_downs,left_medium_grades_pass,left_medium_hit_as_threw,left_medium_interceptions,left_medium_passing_snaps,left_medium_pressure_to_sack_rate,left_medium_qb_rating,left_medium_sack_percent,left_medium_sacks,left_medium_scrambles,left_medium_spikes,left_medium_thrown_aways,left_medium_touchdowns,left_medium_turnover_worthy_plays,left_medium_twp_rate,left_medium_yards,left_medium_ypa,left_short_accuracy_percent,left_short_aimed_passes,left_short_attempts,left_short_attempts_percent,left_short_avg_depth_of_target,left_short_avg_time_to_throw,left_short_bats,left_short_big_time_throws,left_short_btt_rate,left_short_completion_percent,left_short_completions,left_short_def_gen_pressures,left_short_drop_rate,left_short_dropbacks,left_short_drops,left_short_first_downs,left_short_grades_pass,left_short_hit_as_threw,left_short_interceptions,left_short_passing_snaps,left_short_pressure_to_sack_rate,left_short_qb_rating,left_short_sack_percent,left_short_sacks,left_short_scrambles,left_short_spikes,left_short_thrown_aways,left_short_touchdowns,left_short_turnover_worthy_plays,left_short_twp_rate,left_short_yards,left_short_ypa,medium_accuracy_percent,medium_aimed_passes,medium_attempts,medium_attempts_percent,medium_avg_depth_of_target,medium_avg_time_to_throw,medium_bats,medium_big_time_throws,medium_btt_rate,medium_completion_percent,medium_completions,medium_def_gen_pressures,medium_drop_rate,medium_dropbacks,medium_drops,medium_first_downs,medium_grades_pass,medium_hit_as_threw,medium_interceptions,medium_passing_snaps,medium_pressure_to_sack_rate,medium_qb_rating,medium_sack_percent,medium_sacks,medium_scrambles,medium_spikes,medium_thrown_aways,medium_touchdowns,medium_turnover_worthy_plays,medium_twp_rate,medium_yards,medium_ypa,penalties,right_behind_los_accuracy_percent,right_behind_los_aimed_passes,right_behind_los_attempts,right_behind_los_attempts_percent,right_behind_los_avg_depth_of_target,right_behind_los_avg_time_to_throw,right_behind_los_bats,right_behind_los_big_time_throws,right_behind_los_btt_rate,right_behind_los_completion_percent,right_behind_los_completions,right_behind_los_def_gen_pressures,right_behind_los_drop_rate,right_behind_los_dropbacks,right_behind_los_drops,right_behind_los_first_downs,right_behind_los_grades_pass,right_behind_los_hit_as_threw,right_behind_los_interceptions,right_behind_los_passing_snaps,right_behind_los_pressure_to_sack_rate,right_behind_los_qb_rating,right_behind_los_sack_percent,right_behind_los_sacks,right_behind_los_scrambles,right_behind_los_spikes,right_behind_los_thrown_aways,right_behind_los_touchdowns,right_behind_los_turnover_worthy_plays,right_behind_los_twp_rate,right_behind_los_yards,right_behind_los_ypa,right_deep_accuracy_percent,right_deep_aimed_passes,right_deep_attempts,right_deep_attempts_percent,right_deep_avg_depth_of_target,right_deep_avg_time_to_throw,right_deep_bats,right_deep_big_time_throws,right_deep_btt_rate,right_deep_completion_percent,right_deep_completions,right_deep_def_gen_pressures,right_deep_drop_rate,right_deep_dropbacks,right_deep_drops,right_deep_first_downs,right_deep_grades_pass,right_deep_hit_as_threw,right_deep_interceptions,right_deep_passing_snaps,right_deep_pressure_to_sack_rate,right_deep_qb_rating,right_deep_sack_percent,right_deep_sacks,right_deep_scrambles,right_deep_spikes,right_deep_thrown_aways,right_deep_touchdowns,right_deep_turnover_worthy_plays,right_deep_twp_rate,right_deep_yards,right_deep_ypa,right_medium_accuracy_percent,right_medium_aimed_passes,right_medium_attempts,right_medium_attempts_percent,right_medium_avg_depth_of_target,right_medium_avg_time_to_throw,right_medium_bats,right_medium_big_time_throws,right_medium_btt_rate,right_medium_completion_percent,right_medium_completions,right_medium_def_gen_pressures,right_medium_drop_rate,right_medium_dropbacks,right_medium_drops,right_medium_first_downs,right_medium_grades_pass,right_medium_hit_as_threw,right_medium_interceptions,right_medium_passing_snaps,right_medium_pressure_to_sack_rate,right_medium_qb_rating,right_medium_sack_percent,right_medium_sacks,right_medium_scrambles,right_medium_spikes,right_medium_thrown_aways,right_medium_touchdowns,right_medium_turnover_worthy_plays,right_medium_twp_rate,right_medium_yards,right_medium_ypa,right_short_accuracy_percent,right_short_aimed_passes,right_short_attempts,right_short_attempts_percent,right_short_avg_depth_of_target,right_short_avg_time_to_throw,right_short_bats,right_short_big_time_throws,right_short_btt_rate,right_short_completion_percent,right_short_completions,right_short_def_gen_pressures,right_short_drop_rate,right_short_dropbacks,right_short_drops,right_short_first_downs,right_short_grades_pass,right_short_hit_as_threw,right_short_interceptions,right_short_passing_snaps,right_short_pressure_to_sack_rate,right_short_qb_rating,right_short_sack_percent,right_short_sacks,right_short_scrambles,right_short_spikes,right_short_thrown_aways,right_short_touchdowns,right_short_turnover_worthy_plays,right_short_twp_rate,right_short_yards,right_short_ypa,short_accuracy_percent,short_aimed_passes,short_attempts,short_attempts_percent,short_avg_depth_of_target,short_avg_time_to_throw,short_bats,short_big_time_throws,short_btt_rate,short_completion_percent,short_completions,short_def_gen_pressures,short_drop_rate,short_dropbacks,short_drops,short_first_downs,short_grades_pass,short_hit_as_threw,short_interceptions,short_passing_snaps,short_pressure_to_sack_rate,short_qb_rating,short_sack_percent,short_sacks,short_scrambles,short_spikes,short_thrown_aways,short_touchdowns,short_turnover_worthy_plays,short_twp_rate,short_yards,short_ypa
Russell Wilson,7077,QB,SEA,12,442,517,97.8,45,45,10.2,-3.6,2.3,0,0,0.0,93.3,42,10,4.5,45,2,10,69.8,0,0,47,0.0,90.6,0.0,0,0,0,0,0,0,0.0,259,5.8,100.0,21,21,4.8,-4.2,2.37,0,0,0.0,90.5,19,4,9.5,21,2,4,69.1,0,0,22,0.0,91.5,0.0,0,0,0,0,0,0,0.0,125,6.0,33.3,21,21,4.8,33.9,3.44,0,4,16.0,33.3,7,7,0.0,21,0,7,66.8,0,0,25,0.0,117.3,0.0,0,0,0,0,3,3,12.0,241,11.5,78.3,46,46,10.4,13.8,2.52,0,5,10.4,63.0,29,12,19.4,46,7,26,89.7,0,1,48,0.0,105.7,0.0,0,0,0,0,2,4,8.3,504,11.0,86.5,89,89,20.1,5.0,2.22,0,1,1.1,79.8,71,24,7.8,89,6,35,77.7,0,2,94,0.0,101.9,0.0,0,0,0,0,4,2,2.1,632,7.1,0,36.8,68,68,15.4,30.6,3.21,0,18,21.7,36.8,25,23,0.0,68,0,25,81.1,0,2,83,0.0,100.8,0.0,0,0,0,0,6,8,9.6,831,12.2,29,92.9,14,14,3.2,-2.8,1.8,0,0,0.0,92.9,13,2,0.0,14,0,1,64.0,0,0,15,0.0,84.8,0.0,0,0,0,0,0,0,0.0,61,4.4,43.3,30,30,6.8,28.3,3.07,0,11,31.4,43.3,13,11,0.0,30,0,13,92.7,0,1,35,0.0,87.5,0.0,0,0,0,0,1,1,2.9,442,14.7,60.0,25,25,5.7,14.0,3.37,0,3,10.7,44.0,11,16,26.7,25,4,11,60.2,0,2,28,0.0,72.3,0.0,0,0,0,0,3,4,14.3,164,6.6,75.9,58,58,13.1,4.5,2.89,0,0,0.0,72.4,42,16,4.5,58,2,19,76.1,0,0,62,0.0,115.4,0.0,0,0,0,0,5,0,0.0,337,5.8,67.7,93,93,21.0,13.7,3.08,0,8,8.2,55.9,52,37,17.5,93,11,46,82.2,0,3,98,0.0,95.5,0.0,0,0,0,0,6,8,8.2,866,9.3,0,100.0,10,10,2.3,-3.4,2.87,0,0,0.0,100.0,10,4,0.0,10,0,5,66.6,0,0,10,0.0,97.1,0.0,0,0,0,0,0,0,0.0,73,7.3,29.4,17,17,3.8,30.8,3.15,0,3,13.0,29.4,5,5,0.0,17,0,5,55.5,0,1,23,0.0,78.1,0.0,0,0,0,0,2,4,17.4,148,8.7,54.5,22,22,5.0,13.3,3.92,0,0,0.0,54.5,12,9,0.0,22,0,9,74.0,0,0,22,0.0,100.2,0.0,0,0,0,0,1,0,0.0,198,9.0,92.3,52,52,11.8,4.3,2.77,0,1,1.7,84.6,44,14,8.3,52,4,21,58.9,0,1,59,0.0,117.2,0.0,0,0,0,0,5,3,5.1,331,6.4,84.9,199,199,45.0,4.7,2.56,0,2,0.9,78.9,157,54,7.1,199,12,75,75.4,0,3,215,0.0,111.1,0.0,0,0,0,0,14,5,2.3,1300,6.5
Matthew Stafford,4924,QB,DET,12,424,477,96.7,60,60,14.2,-2.8,1.76,0,0,0.0,95.0,57,2,1.7,60,1,17,70.2,0,1,63,0.0,85.2,0.0,0,0,0,0,0,0,0.0,367,6.1,94.9,39,39,9.2,-3.1,1.85,0,0,0.0,92.3,36,1,2.7,39,1,13,67.8,0,1,42,0.0,86.1,0.0,0,0,0,0,0,0,0.0,282,7.2,33.3,12,12,2.8,31.8,3.04,0,3,23.1,33.3,4,5,0.0,12,0,3,77.7,0,0,13,0.0,108.3,0.0,0,0,0,0,1,1,7.7,146,12.2,63.0,46,46,10.8,13.7,2.57,0,1,2.1,52.2,24,12,17.2,46,5,21,82.1,0,0,48,0.0,92.8,0.0,0,0,0,0,1,2,4.2,441,9.6,80.2,101,101,23.8,4.2,2.31,0,0,0.0,73.3,74,31,8.6,101,7,41,68.6,0,4,104,0.0,99.1,0.0,0,0,0,0,7,3,2.9,712,7.0,0,46.2,52,52,12.3,30.7,3.05,0,15,22.7,42.3,22,25,8.3,52,2,21,84.0,0,1,66,0.0,121.0,0.0,0,0,0,0,7,5,7.6,769,14.8,11,100.0,8,8,1.9,-1.9,1.68,0,0,0.0,100.0,8,0,0.0,8,0,2,65.9,0,0,8,,88.5,0.0,0,0,0,0,0,0,0.0,42,5.3,47.4,19,19,4.5,31.4,3.22,0,5,18.5,47.4,9,12,0.0,19,0,9,68.1,0,1,27,0.0,89.3,0.0,0,0,0,0,1,3,11.1,330,17.4,69.0,29,29,6.8,14.2,2.6,0,4,12.9,58.6,17,8,15.0,29,3,17,87.2,0,1,31,0.0,99.6,0.0,0,0,0,0,2,0,0.0,279,9.6,68.4,38,38,9.0,4.4,2.44,0,0,0.0,65.8,25,14,3.8,38,1,10,58.2,0,0,39,0.0,84.9,0.0,0,0,0,0,1,2,5.1,175,4.6,66.3,104,104,24.5,13.9,2.72,0,10,9.2,57.7,60,29,13.0,104,9,56,91.5,0,1,109,0.0,103.2,0.0,0,0,0,0,5,3,2.8,1023,9.8,0,100.0,13,13,3.1,-2.5,1.51,0,0,0.0,100.0,13,1,0.0,13,0,2,67.8,0,0,13,0.0,80.4,0.0,0,0,0,0,0,0,0.0,43,3.3,52.4,21,21,5.0,29.5,2.9,0,7,26.9,42.9,9,8,18.2,21,2,9,88.2,0,0,26,0.0,129.5,0.0,0,0,0,0,5,1,3.8,293,14.0,69.0,29,29,6.8,13.9,3.09,0,5,16.7,65.5,19,9,5.0,29,1,18,90.1,0,0,30,0.0,123.2,0.0,0,0,0,0,2,1,3.3,303,10.4,75.0,44,44,10.4,3.8,2.21,0,0,0.0,75.0,33,17,0.0,44,0,14,54.8,0,0,46,0.0,104.0,0.0,0,0,0,0,2,2,4.3,256,5.8,76.5,183,183,43.2,4.2,2.32,0,0,0.0,72.1,132,62,5.7,183,8,65,62.9,0,4,189,0.0,97.3,0.0,0,0,0,0,10,7,3.7,1143,6.2
Tom Brady,698,QB,NE,12,438,471,94.4,54,54,12.3,-3.4,1.82,0,0,0.0,92.6,50,5,2.0,54,1,9,67.5,0,0,55,0.0,98.1,0.0,0,0,0,0,2,0,0.0,247,4.6,97.6,41,41,9.4,-3.8,1.82,0,0,0.0,95.1,39,4,2.5,41,1,6,69.4,0,0,42,0.0,99.3,0.0,0,0,0,0,2,0,0.0,161,3.9,39.1,23,23,5.3,31.5,3.36,0,3,11.1,34.8,8,6,11.1,23,1,7,76.3,0,1,27,0.0,90.7,0.0,0,0,0,0,2,2,7.4,269,11.7,74.2,62,62,14.2,13.4,2.7,0,2,3.0,67.7,42,15,8.7,62,4,40,91.4,0,2,67,0.0,114.4,0.0,0,0,0,0,4,3,4.5,711,11.5,85.9,99,99,22.6,4.7,2.33,0,0,0.0,76.8,76,27,10.6,99,9,42,87.2,0,0,106,0.0,108.1,0.0,0,0,0,0,4,1,0.9,679,6.9,0,50.0,58,58,13.2,29.8,3.21,0,19,28.4,44.8,26,16,10.3,58,3,25,96.9,0,2,67,0.0,105.9,0.0,0,0,0,0,5,2,3.0,881,15.2,19,85.7,7,7,1.6,-2.1,1.69,0,0,0.0,85.7,6,1,0.0,7,0,3,59.7,0,0,7,0.0,101.2,0.0,0,0,0,0,0,0,0.0,58,8.3,55.0,20,20,4.6,29.1,3.06,0,9,40.9,50.0,10,6,9.1,20,1,10,98.2,0,0,22,0.0,112.5,0.0,0,0,0,0,1,0,0.0,366,18.3,67.6,34,34,7.8,14.3,2.86,0,2,5.3,67.6,23,12,0.0,34,0,20,85.1,0,0,38,0.0,141.9,0.0,0,0,0,0,4,0,0.0,361,10.6,82.1,67,67,15.3,3.9,2.23,0,0,0.0,73.1,49,17,10.9,67,6,22,67.8,0,0,71,0.0,106.0,0.0,0,0,0,0,4,1,1.4,371,5.5,70.0,110,110,25.1,13.8,2.81,0,8,6.5,66.4,73,32,5.2,110,4,68,91.6,0,2,123,0.0,127.3,0.0,0,0,0,0,10,4,3.3,1245,11.3,0,83.3,6,6,1.4,-2.0,1.97,0,0,0.0,83.3,5,0,0.0,6,0,0,59.3,0,0,6,,86.1,0.0,0,0,0,0,0,0,0.0,28,4.7,60.0,15,15,3.4,28.1,3.17,0,7,38.9,53.3,8,4,11.1,15,1,8,95.7,0,1,18,0.0,110.4,0.0,0,0,0,0,2,0,0.0,246,16.4,57.1,14,14,3.2,14.6,3.17,0,4,22.2,57.1,8,5,0.0,14,0,8,70.3,0,0,18,0.0,140.8,0.0,0,0,0,0,2,1,5.6,173,12.4,96.3,27,27,6.2,4.7,2.47,0,0,0.0,96.3,26,3,0.0,27,0,15,87.9,0,0,28,0.0,111.3,0.0,0,0,0,0,1,0,0.0,209,7.7,86.0,193,193,44.1,4.4,2.32,0,0,0.0,78.2,151,47,9.0,193,15,79,86.5,0,0,205,0.0,109.4,0.0,0,0,0,0,9,2,1.0,1259,6.5
Kirk Cousins,7102,QB,WAS,12,413,467,96.9,65,65,15.7,-3.0,2.1,0,0,0.0,93.8,61,14,3.2,65,2,21,69.9,0,0,66,0.0,108.3,0.0,0,0,0,0,2,0,0.0,489,7.5,93.8,32,32,7.7,-3.4,1.96,0,0,0.0,93.8,30,4,0.0,32,0,13,65.6,0,0,33,0.0,104.2,0.0,0,0,0,0,0,0,0.0,288,9.0,35.7,14,14,3.4,28.1,2.98,0,4,28.6,35.7,5,4,0.0,14,0,5,69.7,0,0,14,0.0,119.0,0.0,0,0,0,0,2,1,7.1,160,11.4,68.2,44,44,10.7,13.4,2.75,0,1,2.2,56.8,25,16,16.7,44,5,25,85.3,0,1,45,0.0,94.2,0.0,0,0,0,0,1,1,2.2,493,11.2,83.2,107,107,25.9,4.7,2.48,0,0,0.0,74.8,80,29,10.1,107,9,35,77.3,0,4,107,0.0,91.1,0.0,0,0,0,0,5,4,3.7,687,6.4,0,48.9,47,47,11.4,27.9,2.74,0,17,33.3,44.7,21,16,8.7,47,2,21,93.5,0,1,51,0.0,122.1,0.0,0,0,0,0,7,3,5.9,691,14.7,32,100.0,14,14,3.4,-2.2,2.23,0,0,0.0,100.0,14,3,0.0,14,0,4,67.4,0,0,14,0.0,139.3,0.0,0,0,0,0,2,0,0.0,111,7.9,57.1,14,14,3.4,25.0,2.79,0,7,41.2,50.0,7,3,12.5,14,1,7,98.4,0,0,17,0.0,95.8,0.0,0,0,0,0,0,0,0.0,210,15.0,69.2,13,13,3.1,14.7,3.17,0,1,7.1,61.5,8,6,11.1,13,1,8,88.7,0,1,14,0.0,96.2,0.0,0,0,0,0,4,0,0.0,110,8.5,80.0,40,40,9.7,3.9,2.1,0,0,0.0,77.5,31,10,3.1,40,1,21,65.6,0,1,41,0.0,98.8,0.0,0,0,0,0,1,0,0.0,328,8.2,63.3,79,79,19.1,13.5,2.89,0,3,3.7,55.7,44,34,12.0,79,6,43,83.7,0,2,82,0.0,105.5,0.0,0,0,0,0,6,3,3.7,801,10.1,0,100.0,19,19,4.6,-2.8,2.25,0,0,0.0,89.5,17,7,10.5,19,2,4,68.9,0,0,19,0.0,86.4,0.0,0,0,0,0,0,0,0.0,90,4.7,52.6,19,19,4.6,29.9,2.54,0,6,30.0,47.4,9,9,10.0,19,1,9,79.8,0,1,20,0.0,111.3,0.0,0,0,0,0,5,2,10.0,321,16.9,50.0,22,22,5.3,13.2,3.0,0,1,4.3,50.0,11,12,0.0,22,0,10,58.6,0,0,23,0.0,96.4,0.0,0,0,0,0,1,2,8.7,198,9.0,82.7,52,52,12.6,3.7,2.19,0,0,0.0,73.1,38,13,11.6,52,5,15,56.0,0,0,54,0.0,86.5,0.0,0,0,0,0,0,0,0.0,293,5.6,82.4,199,199,48.2,4.3,2.33,0,0,0.0,74.9,149,52,9.1,199,15,71,70.9,0,5,202,0.0,91.4,0.0,0,0,0,0,6,4,2.0,1308,6.6
Alex Smith,2218,QB,KC,12,402,459,93.2,73,73,18.2,-2.6,1.8,0,0,0.0,89.0,65,12,4.4,73,3,21,66.8,0,0,75,0.0,109.0,0.0,0,0,0,0,4,0,0.0,421,5.8,95.2,21,21,5.2,-2.5,1.66,0,0,0.0,90.5,19,2,5.0,21,1,9,65.8,0,0,21,0.0,125.8,0.0,0,0,0,0,2,0,0.0,138,6.6,71.4,14,14,3.5,29.4,2.86,0,5,31.3,71.4,10,4,0.0,14,0,10,81.9,0,1,16,0.0,123.5,0.0,0,0,0,0,3,2,12.5,375,26.8,68.8,32,32,8.0,14.1,2.68,0,5,15.2,65.6,21,12,4.5,32,1,21,64.2,0,1,33,0.0,127.1,0.0,0,0,0,0,3,4,12.1,411,12.8,83.8,99,99,24.6,4.5,2.32,0,0,0.0,77.8,77,19,7.2,99,6,41,63.1,0,2,101,0.0,92.6,0.0,0,0,0,0,2,1,1.0,657,6.6,0,56.0,50,50,12.4,30.3,2.93,0,19,35.8,54.0,27,16,3.6,50,1,27,96.2,0,1,53,0.0,130.4,0.0,0,0,0,0,11,2,3.8,1080,21.6,16,90.9,22,22,5.5,-2.7,1.63,0,0,0.0,86.4,19,2,5.0,22,1,8,63.3,0,0,23,0.0,110.0,0.0,0,0,0,0,1,0,0.0,149,6.8,44.4,18,18,4.5,31.3,2.92,0,4,22.2,44.4,8,4,0.0,18,0,8,81.9,0,0,18,0.0,130.8,0.0,0,0,0,0,5,0,0.0,317,17.6,66.7,15,15,3.7,12.9,2.56,0,1,6.7,53.3,8,5,20.0,15,2,8,75.9,0,0,15,0.0,96.2,0.0,0,0,0,0,1,0,0.0,99,6.6,89.4,47,47,11.7,3.1,2.15,0,0,0.0,85.1,40,9,4.8,47,2,15,69.4,0,0,47,0.0,96.7,0.0,0,0,0,0,1,0,0.0,259,5.5,62.1,66,66,16.4,13.8,2.8,0,7,10.3,56.1,37,22,9.8,66,4,37,67.6,0,1,68,0.0,102.0,0.0,0,0,0,0,4,6,8.8,623,9.4,0,93.3,30,30,7.5,-2.6,2.03,0,0,0.0,90.0,27,8,3.6,30,1,4,65.4,0,0,31,0.0,96.4,0.0,0,0,0,0,1,0,0.0,134,4.5,55.6,18,18,4.5,29.8,2.99,0,10,52.6,50.0,9,8,10.0,18,1,9,99.8,0,0,19,0.0,135.4,0.0,0,0,0,0,3,0,0.0,388,21.6,47.4,19,19,4.7,14.3,3.18,0,1,5.0,42.1,8,5,11.1,19,1,8,59.5,0,0,20,0.0,62.0,0.0,0,0,0,0,0,2,10.0,113,5.9,80.0,35,35,8.7,2.8,2.36,0,0,0.0,77.1,27,6,3.6,35,1,12,62.3,0,0,38,0.0,99.6,0.0,0,0,0,0,1,0,0.0,199,5.7,84.5,181,181,45.0,3.8,2.28,0,0,0.0,79.6,144,34,5.9,181,9,68,66.0,0,2,186,0.0,95.1,0.0,0,0,0,0,4,1,0.5,1115,6.2
