player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
J.C. Tretter,7904,C,CLV,6,0,8,70.2,2,12,276,100.0,100.0,97.1,2,15,1,303,303,77.1,2,5,164,100.0,100.0,97.9,7,0,182,182
Shon Coleman,10710,T,CLV,6,2,8,64.6,6,19,276,100.0,100.0,95.1,4,26,1,303,303,59.7,5,15,164,100.0,100.0,93.3,21,1,182,182
Kevin Zeitler,7032,G,CLV,6,0,8,78.2,3,10,276,100.0,100.0,97.6,0,13,0,303,303,73.5,3,6,164,100.0,100.0,97.3,9,0,182,182
Joe Thomas,3619,T,CLV,6,0,8,89.5,2,9,276,100.0,100.0,98.0,0,11,0,303,303,84.1,2,9,164,100.0,100.0,96.6,11,0,182,182
Joel Bitonio,8670,G,CLV,6,0,8,87.4,1,5,276,100.0,100.0,98.2,0,8,2,303,303,83.2,1,4,164,100.0,100.0,97.3,7,2,182,182
A.Q. Shipley,5150,C,ARZ,6,1,1,71.5,2,5,271,100.0,100.0,98.0,2,9,2,292,292,70.2,1,3,124,100.0,100.0,97.6,5,1,133,133
Jared Veldheer,5594,T,ARZ,6,0,1,49.1,4,21,267,100.0,100.0,94.2,1,28,3,288,288,49.9,2,13,124,100.0,100.0,93.1,16,1,133,133
Corey Linsley,8796,C,GB,6,1,12,68.9,2,8,262,100.0,100.0,98.1,1,10,0,287,287,71.9,0,7,104,100.0,100.0,96.6,7,0,120,120
Jahri Evans,3053,G,GB,6,0,12,79.5,0,8,262,100.0,100.0,98.1,2,9,1,287,287,79.1,0,4,104,100.0,100.0,98.1,4,0,120,120
Shaq Mason,9564,G,NE,6,0,19,67.1,2,5,254,100.0,100.0,98.2,0,8,1,277,277,76.8,2,3,118,100.0,100.0,97.0,6,1,131,131
David Andrews,9948,C,NE,6,0,19,71.5,1,11,254,100.0,100.0,96.9,2,14,2,277,277,77.1,0,4,118,100.0,100.0,97.5,5,1,131,131
Joe Thuney,10712,G,NE,6,0,19,75.7,5,11,254,100.0,100.0,96.5,0,17,1,277,277,56.7,5,11,118,100.0,100.0,92.4,17,1,131,131
Trent Brown,9677,T,SF,6,0,28,77.8,3,5,262,100.0,100.0,98.1,0,9,1,275,275,77.2,2,3,107,100.0,100.0,96.7,6,1,113,113
Brandon Fusco,6324,G,SF,6,0,28,62.5,3,11,262,100.0,100.0,96.6,0,16,2,275,275,50.2,2,9,107,100.0,100.0,93.0,13,2,113,113
