player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Jared Veldheer,5594,T,ARZ,4,100.0,0,1,53.4,48.6,62.6,3,16,201,100.0,100.0,94.3,2,21,2,308,0,0,0,308,218,218,0,308,90,0
Evan Boehm,10762,G,ARZ,4,100.0,0,1,60.6,48.0,71.8,3,8,201,100.0,100.0,96.3,4,13,2,308,0,0,0,308,218,218,308,0,90,0
A.Q. Shipley,5150,C,ARZ,4,100.0,1,1,64.2,67.5,63.5,2,3,201,100.0,100.0,97.8,1,7,2,308,308,0,0,308,218,218,0,0,90,0
John Wetzel,8088,T,ARZ,4,100.0,0,1,63.7,45.7,82.2,4,18,196,100.0,100.0,92.9,0,25,3,300,0,0,300,300,213,213,0,0,87,0
Breno Giacomini,4464,T,HST,4,100.0,0,13,57.1,35.6,72.0,2,19,155,100.0,100.0,91.3,1,24,3,300,0,0,0,300,176,176,0,300,124,0
Nick Martin,10684,C,HST,4,100.0,0,13,68.1,72.2,64.4,0,5,155,100.0,100.0,98.4,0,5,0,300,300,0,0,300,176,176,0,0,124,0
Lane Johnson,7786,T,PHI,4,100.0,0,24,75.3,78.8,69.8,2,2,171,100.0,100.0,98.2,2,5,1,296,0,0,3,296,181,181,0,293,115,0
Brandon Brooks,7078,G,PHI,4,100.0,0,24,73.8,84.3,64.7,1,3,171,100.0,100.0,98.8,0,4,0,296,0,0,0,296,181,181,296,0,115,0
Jason Kelce,6343,C,PHI,4,100.0,0,24,91.0,82.5,92.8,0,4,171,100.0,100.0,98.8,4,4,0,296,296,0,0,296,181,181,0,0,115,0
Shaq Mason,9564,G,NE,4,100.0,0,19,75.2,59.4,78.5,2,3,171,100.0,100.0,98.0,0,6,1,291,0,0,0,291,185,185,291,0,106,0
David Andrews,9948,C,NE,4,100.0,0,19,68.9,66.5,70.3,1,9,171,100.0,100.0,96.5,2,11,1,291,291,0,0,291,185,185,0,0,106,0
Joe Thuney,10712,G,NE,4,100.0,0,19,65.9,75.0,58.7,4,6,171,100.0,100.0,96.5,0,11,1,291,0,291,0,291,185,185,0,0,106,0
Nate Solder,6169,T,NE,4,100.0,1,19,66.4,64.6,62.0,3,7,171,100.0,100.0,95.3,1,13,3,290,0,0,276,290,185,185,0,0,105,14
Jahri Evans,3053,G,GB,4,100.0,0,12,69.3,75.0,65.0,0,7,183,100.0,100.0,98.1,2,7,0,283,0,0,0,283,205,205,283,0,78,0
Corey Linsley,8796,C,GB,4,100.0,0,12,75.2,78.1,72.0,0,6,183,100.0,100.0,98.4,1,6,0,283,283,0,0,283,205,205,0,0,78,0
Patrick Omameh,8277,G,JAX,4,100.0,1,15,60.9,83.6,56.4,0,2,134,100.0,100.0,99.3,3,2,0,282,0,282,0,282,145,145,0,0,137,0
Jermey Parnell,5426,T,JAX,4,100.0,1,15,64.2,69.9,59.1,3,7,134,100.0,100.0,96.3,3,10,0,282,0,0,0,282,145,145,0,282,137,0
Matt Paradis,8841,C,DEN,4,100.0,0,10,78.6,82.3,74.2,0,4,152,100.0,100.0,98.7,0,4,0,281,280,0,0,281,159,159,0,0,122,0
Lane Taylor,8365,G,GB,4,100.0,0,12,72.5,80.6,62.5,0,11,181,100.0,100.0,97.0,0,11,0,281,0,226,55,281,203,203,0,0,78,0
Menelik Watson,7823,T,DEN,4,100.0,1,10,47.4,49.1,49.3,3,8,151,100.0,100.0,92.4,2,17,6,280,0,0,0,280,158,158,0,279,122,0
Xavier Su'a-Filo,8668,G,HST,4,100.0,0,13,53.8,39.5,58.0,4,7,144,100.0,100.0,94.1,2,14,3,280,0,280,0,280,162,162,0,0,118,0
J.C. Tretter,7904,C,CLV,4,100.0,0,8,64.8,72.6,57.6,2,7,190,100.0,100.0,97.1,0,10,1,279,279,0,0,279,210,210,0,0,69,0
Joel Bitonio,8670,G,CLV,4,100.0,0,8,73.2,86.0,59.5,0,4,190,100.0,100.0,97.9,0,6,2,279,0,279,0,279,210,210,0,0,69,0
Shon Coleman,10710,T,CLV,4,100.0,1,8,66.8,66.6,69.4,3,15,190,100.0,100.0,94.7,3,19,1,279,0,0,0,279,210,210,0,276,69,1
Kevin Zeitler,7032,G,CLV,4,100.0,0,8,63.7,73.4,51.3,3,8,190,100.0,100.0,97.1,0,11,0,279,0,0,0,279,210,210,279,0,69,0
Joe Thomas,3619,T,CLV,4,100.0,0,8,85.5,90.7,70.2,2,5,190,100.0,100.0,98.2,1,7,0,279,0,0,274,279,210,210,0,0,69,3
Rick Wagner,7950,T,DET,4,100.0,0,11,69.6,71.7,65.8,0,10,156,100.0,100.0,95.5,2,12,2,274,0,0,0,274,166,166,0,273,108,0
Graham Glasgow,10729,G,DET,4,100.0,0,11,66.8,74.2,61.2,2,6,156,100.0,100.0,97.4,2,8,0,274,70,203,0,274,166,166,0,0,108,0
Maurkice Pouncey,5543,C,PIT,4,100.0,0,25,72.3,72.9,72.0,1,5,148,100.0,100.0,98.0,2,6,0,274,274,0,0,274,160,160,0,0,114,0
David DeCastro,7640,G,PIT,4,100.0,1,25,91.0,83.5,91.2,0,3,148,100.0,100.0,99.0,4,3,0,274,0,0,0,274,160,160,274,0,114,0
Brandon Linder,8728,C,JAX,4,100.0,0,15,73.9,67.6,73.7,2,1,132,100.0,100.0,98.9,0,3,0,274,274,0,0,274,143,143,0,0,131,0
Greg Robinson,8637,T,DET,4,100.0,2,11,48.6,43.3,52.4,2,15,156,100.0,100.0,93.3,4,19,2,274,0,0,273,274,166,166,0,0,108,0
Cam Robinson,11789,T,JAX,4,100.0,0,15,53.5,65.1,45.0,3,7,131,100.0,100.0,95.4,1,11,1,273,0,0,273,273,142,142,0,0,131,0
T.J. Lang,5032,G,DET,4,100.0,0,11,75.0,82.8,72.3,1,10,155,100.0,100.0,96.5,4,11,0,273,0,0,0,273,165,165,272,0,108,0
Germain Ifedi,10665,T,SEA,4,100.0,0,29,53.7,59.7,47.1,0,15,166,100.0,100.0,95.5,3,15,0,272,0,0,0,272,176,176,0,272,96,0
Luke Joeckel,7784,G,SEA,4,100.0,1,29,64.1,63.1,61.6,1,8,166,100.0,100.0,96.1,1,11,2,272,0,272,0,272,176,176,0,0,96,0
Justin Britt,8699,C,SEA,4,100.0,0,29,70.8,69.2,72.1,1,0,166,100.0,100.0,99.1,1,2,1,272,272,0,0,272,176,176,0,0,96,0
Rees Odhiambo,10731,T,SEA,4,100.0,0,29,39.1,36.2,38.4,3,18,165,100.0,100.0,93.0,0,22,1,271,0,0,271,271,175,175,0,0,96,0
A.J. Cann,9500,G,JAX,4,100.0,0,15,51.3,64.5,48.5,0,5,130,100.0,100.0,97.3,2,6,1,270,0,0,0,270,141,141,270,0,129,0
Brandon Fusco,6324,G,SF,4,100.0,0,28,75.0,64.5,81.0,2,5,163,100.0,100.0,97.2,2,8,1,269,0,0,0,269,173,173,269,0,96,0
Daniel Kilgore,6315,C,SF,4,100.0,3,28,46.8,70.7,44.9,0,5,163,100.0,100.0,97.9,6,6,1,269,269,0,0,269,173,173,0,0,96,0
Joe Staley,3644,T,SF,4,100.0,0,28,82.1,79.1,77.7,2,7,163,100.0,100.0,97.2,1,9,0,269,0,0,269,269,173,173,0,0,96,0
Trent Brown,9677,T,SF,4,100.0,0,28,84.9,80.4,86.1,1,3,163,100.0,100.0,98.2,1,5,1,269,0,0,0,269,173,173,0,269,96,0
Bobby Massie,7112,T,CHI,4,100.0,0,6,58.8,65.3,49.2,2,9,149,100.0,100.0,95.6,1,12,1,264,0,0,0,264,159,159,0,264,105,0
Charles Leno Jr.,8880,T,CHI,4,100.0,0,6,70.8,75.1,70.3,2,8,149,100.0,100.0,96.6,4,10,0,264,0,0,264,264,159,159,0,0,105,0
Cody Whitehair,10690,C,CHI,4,100.0,0,6,53.4,23.4,67.4,5,9,149,100.0,100.0,95.3,3,14,0,264,210,29,0,264,159,159,25,0,105,0
Zack Martin,8651,G,DAL,4,100.0,0,9,76.8,86.4,67.4,1,2,156,100.0,100.0,99.0,0,3,0,263,0,0,0,263,172,172,263,0,91,0
Travis Frederick,7812,C,DAL,4,100.0,0,9,85.5,79.5,85.0,1,3,156,100.0,100.0,98.7,1,4,0,263,263,0,0,263,172,172,0,0,91,0
La'el Collins,9719,T,DAL,4,100.0,0,9,52.9,50.8,54.7,3,12,156,100.0,100.0,93.9,2,17,2,263,0,0,0,263,172,172,0,263,91,0
Ereck Flowers,9442,T,NYG,4,100.0,0,21,62.4,66.3,50.3,2,6,177,100.0,100.0,95.5,3,12,4,263,0,0,263,263,189,189,0,0,74,0
John Jerry,5598,G,NYG,4,100.0,1,21,66.1,66.7,68.6,2,5,177,100.0,100.0,96.9,2,9,2,263,0,80,0,263,189,189,183,0,74,0
Tyron Smith,6161,T,DAL,4,100.0,0,9,62.1,75.7,49.8,2,7,156,100.0,100.0,96.5,3,10,1,263,0,0,263,263,172,172,0,0,91,0
Garett Bolles,11775,T,DEN,4,100.0,1,10,79.3,69.2,80.9,4,9,147,100.0,100.0,94.9,2,14,1,262,0,0,261,262,153,153,0,0,109,0
Austin Howard,5847,T,BLT,4,100.0,1,3,73.5,64.6,75.2,2,5,134,100.0,100.0,97.4,2,7,0,261,0,0,2,261,144,144,0,259,117,0
Ronnie Stanley,10640,T,BLT,4,100.0,0,3,72.3,75.3,67.1,0,9,134,100.0,100.0,95.9,2,10,1,261,0,0,254,261,144,144,0,0,117,7
Ryan Jensen,7985,C,BLT,4,100.0,1,3,66.0,49.0,69.3,0,4,134,100.0,100.0,97.8,3,5,1,261,261,0,0,261,144,144,0,0,117,0
Justin Pugh,7800,T,NYG,4,100.0,0,21,68.3,61.4,71.0,0,12,176,100.0,100.0,96.6,0,12,0,261,0,59,0,261,188,188,0,202,73,0
James Hurst,9001,G,BLT,4,100.0,0,3,56.8,67.0,54.5,0,6,134,100.0,100.0,97.0,1,7,1,261,0,261,0,261,144,144,0,0,117,0
Alex Mack,4944,C,ATL,4,100.0,0,2,92.8,89.5,91.2,0,1,146,100.0,100.0,99.7,0,1,0,260,260,0,0,260,152,152,0,0,108,0
Wes Schweitzer,10829,G,ATL,4,100.0,0,2,63.6,63.1,65.9,1,5,146,100.0,100.0,97.3,2,7,1,260,0,0,0,260,152,152,260,0,108,0
Pat Elflein,11825,C,MIN,4,100.0,1,18,67.3,66.3,67.9,4,4,140,100.0,100.0,97.1,1,8,0,260,260,0,0,260,151,151,0,0,109,0
Mike Remmers,7431,T,MIN,4,100.0,0,18,72.6,74.9,65.1,1,7,140,100.0,100.0,97.1,2,8,0,260,0,0,0,260,151,151,0,258,109,2
Jake Matthews,8641,T,ATL,4,100.0,0,2,75.6,72.0,75.7,3,5,146,100.0,100.0,95.9,1,10,2,260,0,0,260,260,152,152,0,0,108,0
Andy Levitre,4974,G,ATL,4,100.0,0,2,79.8,72.8,79.8,0,5,146,100.0,100.0,98.3,2,5,0,260,0,260,0,260,152,152,0,0,108,0
Riley Reiff,7029,T,MIN,4,100.0,1,18,69.1,78.9,64.7,0,9,140,100.0,100.0,96.8,3,9,0,260,0,0,256,260,151,151,0,0,109,4
Larry Warford,7846,G,NO,4,100.0,1,20,64.5,79.2,60.2,2,3,154,100.0,100.0,98.4,2,5,0,259,0,0,0,259,165,165,259,0,94,0
Max Unger,4972,C,NO,4,100.0,0,20,50.4,58.2,46.1,1,3,154,100.0,100.0,98.7,0,4,0,259,259,0,0,259,165,165,0,0,94,0
Andrus Peat,9446,G,NO,4,100.0,0,20,66.9,63.3,68.4,3,4,154,100.0,100.0,96.4,2,9,2,259,0,117,142,259,165,165,0,0,94,0
Ryan Ramczyk,11787,T,NO,4,100.0,1,20,64.3,70.9,52.9,2,4,154,100.0,100.0,97.4,2,7,1,259,0,0,117,259,165,165,0,140,94,2
Daryl Williams,9535,T,CAR,4,100.0,0,5,65.8,71.7,55.9,1,7,136,100.0,100.0,96.3,2,9,1,258,0,0,2,258,146,146,0,256,112,0
Jason Peters,2148,T,PHI,4,100.0,0,24,81.3,89.4,70.8,0,4,147,100.0,100.0,98.6,1,4,0,258,0,0,255,258,155,155,0,0,103,3
Joe Berger,2424,G,MIN,4,100.0,0,18,73.1,71.7,72.1,1,7,139,100.0,100.0,96.4,1,9,1,258,0,0,0,258,150,150,258,0,108,0
Andrew Norwell,9126,G,CAR,4,100.0,0,5,72.7,89.0,62.4,0,3,136,100.0,100.0,98.9,0,3,0,258,0,258,0,258,146,146,0,0,112,0
Matt Kalil,7010,T,CAR,4,100.0,0,5,54.6,62.8,47.1,1,8,136,100.0,100.0,93.7,1,13,4,258,0,0,244,258,146,146,0,0,112,14
Nick Easton,9861,G,MIN,4,100.0,0,18,54.7,68.5,50.9,1,1,139,100.0,100.0,99.3,4,2,0,258,0,258,0,258,150,150,0,0,108,0
Jordan Mills,7945,T,BUF,4,100.0,0,4,65.6,68.8,59.6,1,3,127,100.0,100.0,96.9,1,6,2,256,0,0,0,256,132,132,0,256,124,0
John Miller,9514,G,BUF,4,100.0,0,4,58.6,82.2,56.8,1,1,127,100.0,100.0,98.4,3,3,1,256,0,0,0,256,132,132,256,0,124,0
