player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
DeAndre Hopkins,7808,WR,HST,4,10.8,2,64.6,23.1,3,13,0,3.1,1,19,13,0,78.0,76.6,77.1,,76.9,0.0,0,2,25,0.0,0,175,2,31,88.0,154,14.3,25,79.4,48,2,85.7,150,311,45,1.5,10.0,2.02
Antonio Brown,5718,WR,PIT,4,13.2,6,71.4,50.0,7,14,0,3.2,1,17,25,1,68.4,28.8,83.3,,83.1,0.0,0,1,50,0.0,0,158,1,30,92.4,146,16.5,26,98.1,42,1,83.5,132,388,152,5.1,12.9,2.66
Larry Fitzgerald,1724,WR,ARZ,4,8.9,2,66.7,36.4,4,11,0,3.7,1,13,1,0,86.1,75.7,71.0,72.4,70.7,0.0,0,0,37,0.5,1,214,0,26,91.6,196,65.4,140,104.2,39,2,33.6,72,276,122,4.7,10.6,1.41
Dez Bryant,5549,WR,DAL,4,12.8,4,44.4,20.0,2,10,0,15.8,3,11,9,0,41.9,73.6,69.2,,68.4,0.0,0,2,36,0.0,0,162,1,16,91.4,148,28.4,46,59.0,36,2,71.6,116,212,68,4.3,13.3,1.43
Keenan Allen,7857,WR,LAC,4,8.5,3,66.7,50.0,4,8,1,11.1,3,19,27,0,53.1,75.5,80.1,,79.4,0.0,0,1,50,0.0,0,154,3,24,91.6,141,54.5,84,94.0,36,1,45.5,70,334,167,7.0,13.9,2.37
A.J. Green,6156,WR,CIN,4,12.5,6,71.4,55.6,5,9,0,0.0,0,16,7,0,85.7,75.5,85.8,,85.2,0.0,0,2,50,0.0,0,142,0,25,96.5,137,7.7,11,94.3,35,2,92.3,131,315,74,3.0,12.6,2.3
Alshon Jeffery,7048,WR,PHI,4,15.7,1,50.0,38.9,7,18,1,5.6,1,12,24,0,68.7,73.9,66.6,,66.5,0.0,0,0,24,0.0,0,162,2,17,93.8,152,14.8,24,89.7,34,2,85.2,138,215,53,3.1,12.6,1.41
Michael Thomas,10681,WR,NO,4,10.1,2,73.5,70.0,7,10,0,7.4,2,19,20,0,64.1,75.7,77.9,,77.2,0.0,0,0,33,0.0,0,157,0,25,94.3,148,20.4,32,121.0,34,2,79.6,125,310,103,4.1,12.4,2.09
Emmanuel Sanders,5606,WR,DEN,4,11.7,2,60.6,28.6,2,7,0,9.1,2,11,10,0,58.6,74.4,69.9,,67.4,0.0,0,0,29,0.0,0,149,0,20,96.0,143,24.2,36,96.8,33,2,75.2,112,190,55,2.8,9.5,1.33
Pierre Garcon,4519,WR,SF,4,10.3,3,60.6,42.9,3,7,0,0.0,0,13,28,0,84.5,74.9,76.4,,75.8,0.0,0,0,59,0.0,0,152,0,20,93.4,142,24.3,37,88.6,33,0,75.0,114,285,93,4.7,14.3,2.01
Odell Beckham Jr.,8647,WR,NYG,3,11.5,4,60.6,63.6,7,11,0,20.0,5,11,21,0,29.6,74.6,67.8,,68.2,0.0,0,1,42,0.0,0,119,3,20,94.1,112,9.2,11,86.0,33,2,90.8,108,205,45,2.3,10.3,1.83
Jarvis Landry,8698,WR,MIA,3,5.1,2,75.8,33.3,2,6,0,7.4,2,12,17,0,65.0,77.4,70.0,,69.8,0.9,1,1,18,0.0,0,113,0,25,95.6,108,67.3,76,73.5,33,0,31.9,36,166,96,3.8,6.6,1.54
Stefon Diggs,9579,WR,MIN,4,15.0,3,68.8,87.5,7,8,0,8.3,2,17,18,0,63.4,76.2,89.3,,88.7,0.7,1,0,59,0.0,0,137,1,22,92.0,126,24.8,34,149.9,32,4,73.7,101,391,90,4.1,17.8,3.1
Zach Ertz,7816,TE,PHI,4,9.0,0,81.3,50.0,2,4,0,3.7,1,17,24,1,74.9,26.2,77.1,33.4,81.7,44.0,70,0,53,8.8,14,159,0,26,85.5,136,35.8,57,119.5,32,1,19.5,31,326,83,3.2,12.5,2.4
Golden Tate,5585,WR,DET,4,6.7,4,77.4,33.3,1,3,0,4.0,1,13,11,0,73.5,76.8,78.7,,78.3,0.0,0,1,19,0.0,0,152,0,24,93.4,142,80.3,122,93.3,31,1,19.7,30,219,98,4.1,9.1,1.54
Adam Thielen,8288,WR,MIN,4,12.5,2,77.4,60.0,6,10,0,0.0,0,13,18,2,85.7,20.7,77.8,,76.5,0.0,0,0,45,0.0,0,149,1,24,92.6,138,62.4,93,114.7,31,0,37.6,56,358,84,3.5,14.9,2.59
Julio Jones,6158,WR,ATL,4,14.1,3,63.3,14.3,1,7,0,0.0,0,14,2,0,83.2,74.1,90.3,,90.0,0.0,0,1,34,0.0,0,104,0,19,96.2,100,21.2,22,81.9,30,0,78.8,82,295,121,6.4,15.5,2.95
Rishard Matthews,7211,WR,TEN,4,11.6,2,56.7,50.0,3,6,0,0.0,0,11,31,0,82.2,73.6,75.7,,73.2,0.8,1,2,55,0.0,0,131,0,17,94.7,124,32.1,42,67.4,30,1,67.2,88,250,97,5.7,14.7,2.02
Doug Baldwin,6615,WR,SEA,4,8.4,4,76.7,40.0,2,5,0,0.0,0,13,29,0,85.7,75.5,81.6,65.6,79.8,7.2,10,0,36,0.7,1,139,0,23,92.8,129,65.5,91,111.4,30,1,27.3,38,247,84,3.7,10.7,1.91
