player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Julio Jones,6158,WR,ATL,18,168,0,2,0,-1.1,1,100.0,,0,0,0.0,0,2,0,91.6,66.7,0,18,0.0,0,49,8,95.9,47,94.8,8,4.8,0,54,63,7.9,6.8,1.15,13.9,1,50.0,30.0,3,10,10.5,2,11,0,46.6,87.1,0,51,0.0,0,125,17,99.2,124,82.2,34,20.2,1,234,96,5.6,13.8,1.89
Antonio Brown,5718,WR,PIT,15,166,0,25,0,2.4,1,88.9,0.0,0,1,0.0,0,5,1,92.7,64.3,0,32,0.0,0,86,16,94.2,81,96.3,18,10.8,0,128,107,6.7,8.0,1.58,11.0,4,71.4,60.0,3,5,6.3,1,8,1,84.9,92.4,1,51,0.0,0,78,15,92.3,72,121.7,21,12.7,2,243,121,8.1,16.2,3.38
DeAndre Hopkins,7808,WR,HST,15,164,0,13,0,-1.9,1,100.0,,0,0,0.0,0,4,1,91.6,57.3,0,72,0.0,0,37,9,97.3,36,155.8,9,5.5,1,121,138,15.3,13.4,3.36,17.3,0,23.5,0.0,0,6,0.0,0,4,0,75.6,81.3,1,24,0.0,0,99,4,91.9,91,16.8,17,10.4,0,58,5,1.3,14.5,0.64
Michael Thomas,10681,WR,NO,18,161,0,20,0,-2.8,4,90.9,,0,0,0.0,0,3,0,92.0,52.9,0,12,0.0,0,98,10,93.9,92,85.2,11,6.8,0,49,78,7.8,4.9,0.53,8.3,6,74.1,61.5,8,13,2.3,1,30,0,90.9,92.6,0,35,0.0,0,154,43,94.2,145,116.3,58,36.0,3,490,236,5.5,11.4,3.38
Jarvis Landry,8698,WR,MIA,16,156,0,17,0,-2.4,4,100.0,,0,0,0.0,0,7,1,93.7,87.2,0,18,0.0,0,65,25,96.9,63,89.2,25,16.0,0,135,195,7.8,5.4,2.14,5.1,9,78.2,43.8,7,16,1.4,1,36,2,90.0,80.3,3,49,0.0,0,410,68,94.9,389,101.0,87,55.8,5,617,350,5.1,9.1,1.59
Larry Fitzgerald,1724,WR,ARZ,16,153,0,1,0,-1.3,4,92.9,,0,0,0.0,0,5,0,93.7,78.3,0,16,1.9,1,53,26,96.2,51,83.2,28,18.3,0,111,163,6.3,4.3,2.18,9.6,6,69.9,44.4,12,27,5.8,4,43,0,91.1,76.6,0,33,0.0,0,434,65,92.9,403,106.0,93,60.8,3,779,243,3.7,12.0,1.93
Adam Thielen,8288,WR,MIN,18,152,0,18,0,-2.4,1,100.0,,0,0,0.0,0,1,0,90.6,53.0,0,9,0.0,0,64,5,93.8,60,80.8,5,3.3,0,17,29,5.8,3.4,0.28,8.7,7,64.9,37.5,6,16,5.9,3,26,2,80.8,76.6,1,52,0.6,2,338,48,91.4,309,89.5,74,48.7,1,613,259,5.4,12.8,1.98
Keenan Allen,7857,WR,LAC,16,147,0,27,0,-1.8,0,100.0,,0,0,0.0,0,2,1,91.4,51.6,0,13,0.0,0,32,8,96.9,31,121.9,8,5.4,1,30,44,5.5,3.8,0.97,9.6,7,76.8,62.5,5,8,4.4,2,30,1,57.7,91.6,1,42,0.7,2,287,43,94.8,272,125.2,56,38.1,4,575,232,5.4,13.4,2.11
Demaryius Thomas,5547,WR,DEN,16,136,0,10,0,-0.4,2,77.8,,0,0,12.5,1,3,1,39.4,61.2,0,11,0.0,0,27,7,96.3,26,116.2,9,6.6,1,26,31,4.4,3.7,1.0,5.9,2,65.4,42.9,3,7,10.5,2,9,0,32.4,69.6,1,19,0.0,0,106,17,92.5,98,88.0,26,19.1,2,136,58,3.4,8.0,1.39
A.J. Green,6156,WR,CIN,16,134,0,7,0,-2.8,0,75.0,0.0,0,1,0.0,0,0,0,88.7,48.7,0,5,0.0,0,66,3,100.0,66,77.1,4,3.0,0,9,17,5.7,3.0,0.14,14.1,0,50.0,33.3,1,3,12.5,1,5,1,63.1,74.3,2,20,0.0,0,74,7,97.3,72,68.8,14,10.4,2,84,18,2.6,12.0,1.17
