player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Julius Peppers,1010,ED,CAR,2,0,0,,0,0,5,,71.8,81.1,64.4,71.5,74.9,1,1,0,,0.0,0,0,0,0.0,0,4,0,0,0,59,59,0,8,45,6,0,0,44,15,0,5,2,0,6,0,0,0,
James Harrison,1251,ED,PIT,1,0,0,,0,0,25,,70.3,69.8,68.9,60.0,,0,1,0,,,0,0,0,0.0,0,0,0,0,0,4,4,0,0,4,0,0,0,2,2,0,0,0,0,1,0,0,0,
Terence Newman,1321,CB,MIN,2,1,0,50.0,0,0,18,66.9,65.4,78.7,60.0,55.8,82.5,0,0,0,27,0.0,0,1,1,109.2,5,0,4,32,54,83,2,0,0,2,0,0,81,1,28,45,1,5,10,0,1,77,23,15.4
Terrell Suggs,1326,ED,BLT,2,1,1,100.0,0,2,3,63.5,71.3,26.9,76.2,56.2,61.2,2,5,0,6,20.0,1,0,1,91.7,1,3,1,0,2,98,97,0,0,97,0,0,1,64,32,0,4,3,1,10,0,6,4,6.0
Karlos Dansby,1754,LB,ARZ,2,3,0,75.0,0,0,1,47.1,52.3,79.1,51.4,63.8,47.8,0,0,0,15,15.0,3,0,0,123.6,9,0,131,1,79,138,0,0,0,0,0,0,138,5,54,5,10,14,12,0,1,90,36,10.0
Mike Adams,1972,S,CAR,2,0,0,100.0,0,0,5,63.3,68.6,78.4,61.5,75.7,84.1,1,0,0,13,0.0,0,0,0,118.8,1,0,39,0,72,111,6,0,0,6,0,52,105,6,33,14,3,7,1,1,0,13,7,13.0
Adam Jones,2223,CB,CIN,1,0,0,40.0,0,0,7,50.3,54.6,78.1,,68.3,79.1,0,0,0,11,0.0,0,3,1,49.6,4,0,4,56,33,61,0,0,0,0,0,0,61,0,28,1,1,5,10,0,0,34,2,8.5
Thomas Davis Sr.,2231,LB,CAR,2,1,0,88.9,0,0,5,87.1,90.3,78.2,75.4,73.9,83.9,0,1,0,7,0.0,0,0,0,84.3,8,1,94,1,65,111,9,0,0,9,0,0,102,13,33,7,11,12,9,2,0,38,32,4.8
Derrick Johnson,2232,LB,KC,2,2,0,25.0,0,0,16,70.9,70.0,80.2,50.6,65.1,68.6,0,1,0,10,0.0,0,0,0,39.6,1,0,136,4,95,153,8,0,0,8,0,3,145,8,50,2,3,6,4,1,0,10,0,10.0
Lorenzo Alexander,2476,ED,BUF,2,1,0,100.0,0,0,4,41.5,65.5,78.7,69.5,77.0,31.4,1,6,0,10,30.8,4,0,0,92.7,4,1,42,0,21,69,25,0,0,25,0,0,44,24,24,2,5,8,4,8,0,25,14,6.3
Ahmad Brooks,2945,ED,GB,1,0,0,,0,0,12,,50.6,73.6,51.6,60.0,,0,0,0,,,0,0,0,0.0,0,0,1,0,0,6,5,0,0,5,0,0,1,5,1,0,0,0,0,0,0,0,0,
Haloti Ngata,2957,DI,DET,2,1,1,,0,0,11,55.2,66.2,79.6,70.2,66.3,70.1,0,2,0,,0.0,0,0,0,0.0,0,1,1,0,1,68,67,8,54,0,5,0,1,48,19,0,2,1,0,3,0,0,0,
Johnathan Joseph,2969,CB,HST,2,0,0,25.0,0,0,13,65.6,66.9,78.0,,66.9,75.1,0,0,0,22,0.0,0,1,0,50.0,1,0,2,58,35,64,0,0,0,0,0,0,64,0,29,4,0,2,4,0,0,22,1,22.0
Frostee Rucker,3036,DI,ARZ,2,0,0,100.0,0,0,1,63.4,65.2,80.5,55.5,64.2,46.1,2,1,0,8,16.7,1,0,0,100.0,1,0,0,0,1,87,86,5,67,5,9,0,1,51,35,0,3,5,1,3,0,8,3,8.0
Domata Peko Sr.,3068,DI,DEN,2,0,0,,0,0,10,,65.3,78.7,63.0,62.4,70.3,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,45,45,16,28,0,1,0,0,22,23,0,2,3,0,1,0,0,0,
Elvis Dumervil,3071,ED,SF,2,0,0,,0,0,28,,54.2,0.0,65.1,53.9,,1,5,0,,,0,0,1,0.0,0,0,0,0,0,38,38,0,0,38,0,0,0,33,5,0,0,0,0,6,0,0,0,
Kyle Williams,3079,DI,BUF,2,2,1,,0,0,4,62.3,76.2,79.9,61.8,77.3,72.6,1,4,0,,11.1,1,0,0,0.0,0,0,0,0,3,90,90,3,73,0,14,0,0,59,28,0,4,6,0,5,0,0,0,
Antoine Bethea,3152,S,ARZ,2,0,0,66.7,0,0,1,73.7,80.4,79.3,67.6,72.8,63.6,1,0,0,31,11.1,1,0,0,87.5,4,0,20,0,80,112,3,0,0,3,0,81,109,1,31,8,4,8,6,1,0,43,13,10.8
Tom Johnson,3378,DI,MIN,2,1,0,,1,0,18,,47.2,0.0,54.7,58.1,30.0,0,0,0,,33.3,1,0,2,0.0,0,0,0,0,0,98,98,9,89,0,0,0,0,68,30,0,1,1,0,0,0,0,0,
