player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
James Harrison,1251,ED,PIT,2,0,,,50.0,,,0,0,0,,25,60.5,68.7,71.1,68.9,60.0,,0,,,0,0,0,0.0,0,2,4,0,0,0,0,0,0,0.0,
Terence Newman,1321,CB,MIN,3,0,8.9,62.5,97.7,8.1,5.1,0,1,1,6.3,18,67.4,66.2,79.4,58.3,56.7,84.7,0,27,0.0,0,1,1,124.7,10,84,86,3,8,16,2,119,40,1.5,11.9
Terrell Suggs,1326,ED,BLT,3,0,2.0,100.0,3.1,3.0,3.0,0,0,0,0.0,3,65.0,74.0,43.0,74.8,63.7,64.4,0,6,33.3,1,0,1,91.7,1,3,96,4,2,1,0,6,4,2.0,6.0
Karlos Dansby,1754,LB,ARZ,3,2,4.3,75.0,93.1,10.0,7.5,0,0,0,0.0,1,47.0,54.7,79.2,49.2,67.0,54.9,0,15,30.0,3,0,0,123.6,9,95,102,2,5,12,1,90,36,1.0,10.0
Mike Adams,1972,S,CAR,3,0,7.0,66.7,89.9,47.0,31.3,0,0,0,0.0,5,55.0,58.1,81.0,57.5,68.1,85.3,0,25,0.0,0,0,0,109.7,2,98,109,1,4,3,0,38,36,0.4,19.0
Adam Jones,2223,CB,CIN,2,0,10.3,40.0,100.0,12.2,4.9,0,0,5,33.3,7,56.7,59.1,80.9,,69.0,81.2,0,11,0.0,0,4,3,47.9,6,81,81,2,7,15,0,41,8,0.6,6.8
Thomas Davis Sr.,2231,LB,CAR,3,2,2.3,86.7,85.4,6.5,5.7,0,0,1,6.7,5,83.9,80.3,79.6,72.3,58.4,75.2,0,12,0.0,0,0,0,85.8,13,88,103,10,11,15,0,69,51,0.8,5.3
Derrick Johnson,2232,LB,KC,3,1,3.8,25.0,92.0,58.5,14.6,0,0,0,0.0,16,73.8,69.4,81.9,48.9,59.9,64.9,0,11,25.0,1,0,0,39.6,2,127,138,0,2,8,0,21,7,0.2,10.5
Lorenzo Alexander,2476,ED,BUF,3,0,3.0,100.0,41.3,5.8,5.8,0,0,0,0.0,4,33.3,60.0,81.3,65.5,77.4,37.2,0,10,60.0,3,0,0,91.7,5,31,75,3,2,5,0,30,15,1.0,6.0
Haloti Ngata,2957,DI,DET,3,0,,,1.5,,,0,0,0,,11,55.2,59.1,28.9,70.5,59.3,72.0,0,,,0,0,1,0.0,0,1,67,1,0,0,0,0,0,0.0,
Johnathan Joseph,2969,CB,HST,3,0,13.7,50.0,100.0,24.0,12.0,0,1,1,16.7,13,67.7,66.0,80.2,,52.1,37.2,0,22,0.0,0,1,0,116.7,3,79,79,0,2,6,1,48,3,0.7,16.0
Frostee Rucker,3036,DI,ARZ,3,0,5.0,100.0,1.5,1.0,1.0,0,0,1,100.0,1,63.4,57.2,36.3,55.7,58.7,29.2,0,8,0.0,0,0,1,100.0,1,1,68,1,1,1,0,8,3,8.0,8.0
Elvis Dumervil,3071,ED,SF,3,0,,,2.4,,,0,0,0,,28,60.0,54.5,0.0,70.0,36.6,69.9,0,,,0,0,1,0.0,0,1,42,0,0,0,0,0,0,0.0,
Kyle Williams,3079,DI,BUF,3,0,,,2.9,,,0,0,0,,4,62.3,70.0,81.7,60.2,71.0,73.9,0,,0.0,0,0,0,0.0,0,3,102,2,2,0,0,0,0,0.0,
Antoine Bethea,3152,S,ARZ,3,0,7.6,75.0,99.0,15.2,11.4,0,0,0,0.0,1,73.6,76.5,79.9,67.6,61.2,66.1,0,31,11.1,1,0,0,94.3,6,96,97,4,8,8,0,57,26,0.6,9.5
Tramon Williams,3558,CB,ARZ,2,0,,,100.0,,,0,0,0,,1,64.1,65.2,67.6,,,,0,,,0,0,0,0.0,0,6,6,0,0,0,0,0,0,0.0,
Brent Grimes,3589,CB,TB,1,1,11.6,100.0,100.0,5.6,5.6,0,0,0,0.0,30,51.2,55.0,76.2,,71.8,66.1,0,20,14.3,1,0,0,118.8,7,41,41,0,5,7,0,92,11,2.4,13.1
Reggie Nelson,3637,S,OAK,3,2,8.5,50.0,94.5,50.0,25.0,0,1,1,25.0,23,58.9,65.5,83.3,55.2,76.7,77.8,0,34,12.5,1,1,0,95.8,2,104,110,0,5,4,0,57,53,0.6,28.5
Paul Posluszny,3650,LB,JAX,3,0,0.7,33.3,92.3,21.0,7.0,0,0,1,33.3,15,88.0,73.2,76.9,54.7,56.5,82.3,0,-2,0.0,0,1,0,42.4,1,24,26,1,1,3,0,-2,1,-0.1,-2.0
Eric Weddle,3653,S,BLT,3,0,8.8,60.0,97.7,40.0,24.0,0,0,0,0.0,3,59.3,59.2,84.9,50.8,59.5,51.5,1,27,33.3,2,0,0,90.4,3,128,131,1,4,5,1,46,10,0.4,15.3
David Harris,3663,LB,NE,1,0,,,66.7,,,0,0,0,,19,60.4,64.3,70.8,58.3,63.6,,0,,,0,0,0,0.0,0,2,3,0,0,0,0,0,0,0.0,
Justin Durant,3664,LB,DAL,3,0,,,54.5,,,0,0,0,,9,76.8,61.3,76.7,45.9,54.7,73.2,0,,0.0,0,0,0,0.0,0,18,33,1,1,0,0,0,0,0.0,
Charles Johnson,3699,ED,CAR,3,0,,,3.4,,,0,0,0,,5,57.7,50.7,30.4,51.7,63.4,34.5,0,,33.3,1,0,2,0.0,0,2,58,2,2,0,0,0,0,0.0,
Brandon Mebane,3701,DI,LAC,3,0,,,2.0,,,0,0,0,,27,60.0,59.2,82.7,56.3,59.1,51.1,0,,0.0,0,0,0,0.0,0,1,51,0,1,0,0,0,0,0.0,
Brian Robison,3718,ED,MIN,3,0,,,5.4,,,0,0,0,,18,54.2,56.1,23.5,64.9,51.5,71.7,0,,,0,0,1,0.0,0,5,92,0,0,0,0,0,0,0.0,
Corey Graham,3784,S,PHI,2,0,2.0,100.0,100.0,38.0,38.0,0,0,0,0.0,24,57.0,51.1,74.9,,44.5,28.0,0,10,33.3,1,0,0,108.3,1,41,41,0,2,1,0,10,8,0.3,10.0
William Gay,3786,CB,PIT,3,0,2.3,71.4,100.0,8.6,6.1,0,1,2,28.6,25,72.2,73.9,0.0,,86.1,64.9,0,13,12.5,1,2,1,75.3,5,47,47,3,7,7,0,23,18,0.5,4.6
Dominique Rodgers-Cromartie,4330,CB,NYG,3,0,3.9,77.8,93.1,12.6,9.8,0,0,0,0.0,21,73.5,71.4,80.2,65.4,60.0,45.1,0,12,14.3,1,0,0,87.5,7,94,101,2,6,9,0,45,29,0.5,6.4
Aqib Talib,4334,CB,DEN,3,1,7.2,57.1,100.0,15.3,8.7,0,2,3,21.4,10,78.5,77.7,81.5,,62.7,63.9,1,14,25.0,1,3,0,59.8,8,130,130,1,2,14,1,54,18,0.4,6.8
Calais Campbell,4364,ED,JAX,3,0,,,1.0,,,0,0,0,,15,60.0,90.2,84.3,87.9,75.6,75.1,0,,,0,0,0,0.0,0,1,99,6,0,0,0,0,0,0.0,
Cliff Avril,4406,ED,SEA,3,0,-3.0,100.0,4.4,4.0,4.0,0,0,0,0.0,29,52.4,43.6,0.0,51.1,67.9,74.0,0,-1,,0,0,4,79.2,1,4,91,1,0,1,0,-1,2,-0.3,-1.0
Tyvon Branch,4414,S,ARZ,3,3,4.3,66.7,97.3,17.2,11.4,0,0,0,0.0,1,75.6,79.5,81.3,77.6,71.1,89.7,0,15,0.0,0,0,0,70.1,6,107,110,3,12,9,0,25,4,0.2,4.2
William Hayes,4417,ED,MIA,2,0,,,3.7,,,0,0,0,,17,60.0,90.7,80.9,86.3,81.1,71.7,0,,,0,0,0,0.0,0,1,27,1,0,0,0,0,0,0.0,
Quintin Demps,4431,S,CHI,3,0,16.8,50.0,100.0,33.3,16.7,1,0,0,0.0,6,45.6,48.6,80.7,,67.7,28.4,0,88,22.2,2,0,1,135.4,3,106,106,0,7,6,1,127,54,1.3,42.3
Brandon Carr,4454,CB,BLT,3,0,17.8,40.0,100.0,19.0,7.6,0,0,4,26.7,3,61.0,60.5,6.0,,66.8,59.4,2,35,14.3,1,2,2,20.0,6,122,122,2,6,15,0,87,47,0.8,14.5
Orlando Scandrick,4457,CB,DAL,2,0,13.1,50.0,92.9,12.3,6.1,0,1,3,37.5,9,65.7,69.3,79.4,51.2,81.7,78.0,0,37,0.0,0,1,1,84.9,4,52,56,0,3,8,0,79,22,1.6,19.8
Erik Walden,4481,ED,TEN,3,0,7.0,0.0,19.7,,13.0,0,0,0,0.0,31,66.4,72.5,81.6,70.4,61.0,54.0,0,,0.0,0,0,0,39.6,0,15,76,2,1,1,0,0,0,0.0,
Wesley Woodyard,4583,LB,TEN,3,4,0.8,100.0,76.3,8.3,8.3,0,0,0,0.0,31,69.9,74.5,79.1,62.0,71.4,65.0,0,13,15.4,2,0,0,94.8,8,71,93,5,7,8,0,54,48,0.8,6.8
Jerrell Freeman,4888,LB,CHI,1,0,9.0,85.7,94.1,5.2,4.4,0,0,0,0.0,6,32.6,50.7,76.4,73.6,78.9,54.5,0,18,33.3,2,0,0,100.6,6,32,34,1,4,7,0,57,15,1.8,9.5
Cameron Wake,4907,ED,MIA,2,0,8.0,100.0,2.2,1.0,1.0,0,0,0,0.0,17,58.7,78.3,82.5,79.2,69.1,75.5,0,9,0.0,0,0,0,104.2,1,1,46,1,1,1,0,9,1,9.0,9.0
Brian Orakpo,4936,ED,TEN,3,0,,,12.7,,,0,0,0,,31,88.7,81.4,82.8,80.8,48.3,78.6,0,,25.0,1,0,0,0.0,0,13,102,2,3,0,0,0,0,0.0,
Malcolm Jenkins,4937,S,PHI,3,0,4.8,70.0,92.0,16.9,11.8,0,0,0,0.0,24,53.9,56.9,77.2,52.3,68.3,61.5,0,44,25.0,2,0,1,97.9,7,127,138,1,6,10,0,90,57,0.8,12.9
Brian Cushing,4938,LB,HST,1,0,12.0,100.0,88.9,7.0,7.0,0,0,0,0.0,13,28.9,40.7,71.9,59.4,61.0,51.1,0,12,,0,0,1,116.7,1,8,9,0,0,1,0,12,0,1.7,12.0
Robert Ayers,4941,ED,TB,2,1,,,1.5,,,0,0,0,,30,60.1,67.8,83.1,69.5,57.6,52.7,0,,0.0,0,0,0,0.0,0,1,66,0,0,0,0,0,0,0.0,
Patrick Chung,4957,S,NE,3,2,9.2,61.1,98.1,8.9,5.4,0,1,1,5.6,19,67.0,67.1,77.7,56.6,63.6,85.0,0,38,0.0,0,1,0,106.7,11,103,105,2,12,18,1,152,67,1.6,13.8
Darius Butler,4964,S,IND,2,1,4.0,50.0,100.0,27.5,13.8,0,0,1,25.0,14,50.8,48.1,0.0,,65.8,26.3,0,23,60.0,3,1,2,74.0,2,59,59,0,1,4,0,29,32,0.5,14.5
Connor Barwin,4969,ED,LA,3,0,-4.0,100.0,17.6,16.0,16.0,0,0,0,0.0,26,59.6,56.6,84.8,54.4,57.1,40.9,0,-4,100.0,1,0,0,79.2,1,16,91,1,0,1,0,-4,0,-0.3,-4.0
Mike Mitchell,4970,S,PIT,3,1,16.0,40.0,97.9,42.5,17.0,0,1,2,40.0,25,72.4,74.6,81.5,68.5,62.8,57.4,0,27,33.3,1,2,0,62.9,2,92,94,0,1,5,0,33,5,0.4,16.5
Sean Smith,4984,CB,OAK,2,0,12.3,66.7,100.0,10.3,6.8,0,0,0,0.0,23,68.4,66.1,77.4,,51.3,75.4,0,26,0.0,0,0,0,130.6,4,42,42,2,2,6,1,48,16,1.2,12.0
Lardarius Webb,5011,CB,BLT,3,0,12.0,57.1,97.7,10.0,5.7,0,0,1,7.1,3,54.9,59.7,79.8,56.4,82.8,65.2,2,35,22.2,2,1,0,55.1,8,86,88,0,7,14,0,151,54,1.9,18.9
