player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Antonio Brown,5718,WR,PIT,7,80,0,25,12.4,2,61.5,45.5,5,11,0.0,0,12,0,81.7,86.6,4,51,0.0,0,80,16,92.5,74,74.7,26,32.5,2,220,84,5.3,13.8,2.97,0,15.7,6,68.0,40.0,4,10,2.9,1,21,1,80.5,91.2,1,50,0.0,0,163,34,94.5,154,94.6,50,62.5,0,530,167,4.9,15.6,3.44
Jarvis Landry,8698,WR,MIA,6,65,0,17,8.7,3,66.7,60.0,3,5,7.7,1,8,0,63.2,77.7,1,29,0.0,0,85,12,89.4,76,82.9,18,27.7,1,129,50,4.2,10.8,1.7,0,5.8,6,69.8,16.7,1,6,9.1,3,16,0,58.7,77.5,1,18,0.0,0,126,30,96.0,121,72.6,43,66.2,0,228,118,3.9,7.6,1.88
DeAndre Hopkins,7808,WR,HST,6,63,0,13,9.5,1,68.4,33.3,2,6,0.0,0,10,0,80.0,71.8,0,21,0.0,0,94,13,85.1,80,120.3,19,30.2,2,119,16,1.2,9.2,1.49,0,14.2,1,51.2,15.4,2,13,4.5,1,12,0,71.5,74.5,2,34,0.0,0,143,21,92.3,132,57.5,41,65.1,1,245,38,1.8,11.7,1.86
Adam Thielen,8288,WR,MIN,7,62,0,18,8.3,2,60.9,75.0,3,4,0.0,0,9,0,81.1,81.9,0,44,0.0,0,77,14,90.9,70,88.0,23,37.1,0,194,74,5.3,13.9,2.77,0,11.0,2,82.9,85.7,6,7,0.0,0,14,3,88.0,71.1,0,45,0.0,0,171,29,92.4,158,106.5,35,56.5,0,335,69,2.4,11.6,2.12
Pierre Garcon,4519,WR,SF,7,61,0,28,9.7,3,60.0,50.0,4,8,0.0,0,12,0,81.1,77.6,0,30,0.0,0,112,15,93.8,105,85.1,25,41.0,0,198,75,5.0,13.2,1.89,0,11.2,1,63.9,25.0,1,4,0.0,0,12,0,85.7,74.0,0,59,0.0,0,144,23,97.2,140,88.3,36,59.0,0,285,84,3.7,12.4,2.04
Larry Fitzgerald,1724,WR,ARZ,7,61,0,1,6.1,0,73.9,62.5,5,8,0.0,0,10,0,82.2,69.2,0,33,0.0,0,113,17,92.0,104,104.4,23,37.7,1,145,78,4.6,8.5,1.39,0,9.5,3,75.7,37.5,3,8,3.4,1,17,1,86.9,74.4,0,37,0.5,1,189,28,93.1,176,122.5,37,60.7,2,349,137,4.9,12.5,1.98
Keenan Allen,7857,WR,LAC,7,60,0,27,9.3,1,65.6,40.0,2,5,8.7,2,17,0,59.7,84.2,1,21,0.0,0,108,21,92.6,100,76.2,32,53.3,0,249,78,3.7,11.9,2.49,0,10.2,1,56.5,37.5,3,8,23.5,4,8,0,29.0,60.0,1,50,0.8,1,129,13,93.0,120,70.2,23,38.3,0,216,112,8.6,16.6,1.8
Christian McCaffrey,11763,HB,CAR,7,57,0,5,3.1,0,60.0,100.0,2,2,10.0,1,4,0,57.0,67.1,2,14,15.4,12,78,9,78.2,61,27.5,15,26.3,0,54,38,4.2,6.0,0.89,0,2.3,9,84.6,0.0,0,1,0.0,0,11,0,89.0,83.5,0,37,5.2,8,154,33,89.6,138,95.3,39,68.4,0,268,254,7.7,8.1,1.94
Mike Evans,8642,WR,TB,6,54,0,30,11.0,1,59.1,54.5,6,11,0.0,0,12,0,80.0,78.5,0,18,0.0,0,96,13,94.8,91,117.4,22,40.7,3,140,11,0.8,10.8,1.54,0,15.8,0,71.4,54.5,6,11,0.0,0,14,0,83.6,76.4,2,41,0.0,0,139,20,97.1,135,89.1,28,51.9,1,305,36,1.8,15.3,2.26
Dez Bryant,5549,WR,DAL,6,53,0,9,10.4,2,53.8,50.0,5,10,12.5,2,12,0,51.2,79.4,2,27,0.0,0,84,14,91.7,77,64.1,26,49.1,2,147,54,3.9,10.5,1.91,0,14.3,4,56.5,16.7,1,6,13.3,2,7,0,48.3,67.1,0,36,0.0,0,128,13,93.0,119,95.9,23,43.4,1,178,67,5.2,13.7,1.5
