player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Julius Peppers,1010,ED,CAR,15,1,0.8,0,0,5,61.6,74.7,76.8,65.3,78.6,67.2,0.0,0,1,130,136,8.5,11,12
Dwight Freeney,1019,ED,DET,8,0,,0,0,11,60.1,70.3,87.5,72.4,34.4,36.7,100.0,1,0,20,21,0.0,0,0
James Harrison,1251,ED,PIT,5,0,,0,0,25,65.5,63.3,77.1,77.8,35.9,35.4,100.0,1,0,12,12,0.0,0,0
Terence Newman,1321,CB,MIN,15,5,1.8,0,0,18,74.6,74.6,83.8,59.2,68.0,62.3,13.3,2,1,162,165,3.7,6,8
Terrell Suggs,1326,ED,BLT,15,5,1.0,1,0,3,89.0,79.2,39.5,73.3,76.0,70.7,7.1,2,5,269,279,5.9,16,21
DeAngelo Hall,1729,S,WAS,3,0,7.7,0,0,32,54.5,46.4,80.5,,32.0,36.0,57.1,4,0,47,48,2.1,1,3
Karlos Dansby,1754,LB,ARZ,15,7,3.1,0,0,1,55.5,61.3,63.6,64.1,66.6,60.5,3.8,2,1,331,341,8.5,28,43
Mike Adams,1972,S,CAR,15,5,6.5,0,0,5,76.5,74.8,66.3,57.1,69.8,74.6,9.1,3,3,290,298,4.1,12,25
Adam Jones,2223,CB,CIN,9,0,9.7,1,0,7,56.9,55.9,0.0,,65.7,65.3,0.0,0,5,111,111,0.9,1,7
Thomas Davis Sr.,2231,LB,CAR,14,7,3.8,1,0,5,64.7,65.7,18.1,71.9,63.3,70.8,8.3,3,4,240,248,6.3,15,26
Derrick Johnson,2232,LB,KC,15,8,3.5,0,0,16,78.1,66.1,88.1,42.4,50.5,53.7,15.8,9,0,315,323,7.9,25,40
Lorenzo Alexander,2476,ED,BUF,15,8,3.7,0,1,4,48.3,55.6,31.1,63.1,61.4,37.9,24.0,12,3,276,282,6.5,18,30
Ahmad Brooks,2945,ED,GB,11,1,0.5,0,0,12,50.8,65.0,27.6,56.6,81.4,59.9,7.7,1,3,121,125,9.1,11,11
Haloti Ngata,2957,DI,DET,5,1,3.6,0,0,11,54.3,66.4,42.5,75.5,61.2,73.1,0.0,0,1,52,52,7.7,4,5
Tamba Hali,2965,ED,KC,5,0,8.0,0,0,16,60.0,62.5,81.7,61.3,58.4,70.5,0.0,0,0,22,23,0.0,0,1
Johnathan Joseph,2969,CB,HST,15,3,8.0,3,0,13,70.5,67.6,8.1,56.2,61.1,59.7,21.4,3,7,231,239,0.4,1,8
Darryl Tapp,3008,ED,TB,3,0,1.5,0,0,30,,44.1,81.1,54.4,42.2,38.3,33.3,1,0,25,26,8.0,2,2
Frostee Rucker,3036,DI,ARZ,15,1,1.9,1,0,1,63.4,59.4,39.6,56.0,64.3,32.8,17.2,5,4,223,234,7.6,17,23
Domata Peko Sr.,3068,DI,DEN,13,12,1.6,0,0,10,80.0,78.4,72.6,57.4,77.6,70.3,5.4,2,1,230,237,9.1,21,23
Elvis Dumervil,3071,ED,SF,15,0,-1.0,0,0,28,63.4,67.4,27.7,73.4,43.8,51.3,0.0,0,2,46,47,4.3,2,2
Kyle Williams,3079,DI,BUF,15,8,3.2,0,0,4,59.5,64.8,56.6,59.5,68.6,51.6,11.1,4,3,261,268,6.5,17,24
