player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Shane Lechler,673,P,HST,10,57,57,4.35,42.09,49.46,11.6,0,0,7,12,13,79.3,26,68,4,0,54.4,360,31,57,247.88,2399,3,2819
Andy Lee,1906,P,ARZ,10,53,53,4.36,38.87,46.45,11.0,0,0,9,7,1,68.3,18,60,3,0,58.5,342,31,53,230.86,2060,3,2462
Donnie Jones,1939,P,PHI,10,40,40,4.32,41.2,46.53,7.4,0,0,6,7,24,63.2,11,61,4,0,45.0,133,18,40,172.91,1648,4,1861
Dustin Colquitt,2316,P,KC,10,43,43,4.56,40.47,44.44,5.7,0,0,7,14,16,53.7,24,63,2,0,37.2,91,16,43,196.17,1740,4,1911
Sam Koch,3148,P,BLT,10,55,55,4.32,40.8,45.53,9.1,0,0,10,8,3,70.7,24,67,12,0,40.0,200,22,55,237.43,2244,3,2504
Matt Prater,3471,K,DET,1,4,4,3.72,34.75,34.75,,0,0,2,2,11,43.1,1,47,0,0,0.0,0,0,4,14.89,139,0,139
Jon Ryan,3493,P,SEA,10,53,53,4.38,40.55,44.81,7.4,0,0,9,12,29,71.1,20,64,5,0,47.2,186,25,53,232.27,2149,2,2375
Brett Kern,4580,P,TEN,10,47,47,4.28,45.57,51.87,7.5,0,0,2,5,31,89.9,18,74,9,0,55.3,196,26,47,201.31,2142,5,2438
Kevin Huber,5066,P,CIN,10,56,56,4.19,41.32,47.71,11.0,1,0,10,12,7,57.6,24,63,4,0,48.2,298,27,57,234.82,2314,3,2672
Thomas Morstead,5088,P,NO,9,30,30,4.6,41.4,47.3,11.4,0,0,5,8,20,91.9,17,68,3,0,40.0,137,12,30,137.89,1242,2,1419
Britton Colquitt,5192,P,CLV,10,54,54,4.38,42.15,48.85,10.1,1,0,7,10,8,70.2,18,67,2,0,63.0,342,34,55,236.3,2276,1,2638
