player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Julius Peppers,1010,ED,CAR,10,0,0,5,66.0,3,7,175,97.9,9.1,16,0,8.0,9,189,185,19,0,70.6,2,5,90,96.9,11.1,10,10.6,6,98,95,13
Dwight Freeney,1019,ED,SEA,4,1,0,29,72.6,2,7,85,100.0,16.5,14,0,8.8,3,92,92,12,0,65.9,2,3,47,100.0,19.1,9,11.7,3,52,52,8
James Harrison,1251,ED,PIT,4,0,0,25,84.3,1,2,13,63.6,30.8,4,0,19.2,1,22,14,4,0,86.1,1,2,7,88.9,42.9,3,35.7,1,9,8,4
Terence Newman,1321,CB,MIN,10,0,0,18,63.3,0,1,8,3.6,12.5,1,1,6.3,0,252,9,1,0,60.0,0,0,1,0.9,0.0,0,0.0,0,108,1,0
Terrell Suggs,1326,ED,BLT,10,2,1,3,65.7,6,22,268,97.3,14.9,40,3,8.2,8,291,283,36,0,71.6,4,14,121,97.7,21.5,26,13.2,7,133,130,25
Karlos Dansby,1754,LB,ARZ,10,0,0,1,66.6,1,7,42,12.4,14.3,6,1,11.9,1,379,47,9,0,67.4,0,5,27,16.9,18.5,5,13.0,1,172,29,6
Mike Adams,1972,S,CAR,10,0,0,5,55.9,2,1,22,5.9,4.5,1,1,6.8,0,375,22,3,0,57.6,1,0,10,5.6,10.0,1,5.0,0,178,10,1
Thomas Davis Sr.,2231,LB,CAR,10,0,1,5,78.3,3,7,54,19.1,22.2,12,2,13.0,2,303,58,12,0,75.8,1,4,29,24.1,27.6,8,12.1,1,133,32,6
Derrick Johnson,2232,LB,KC,10,0,0,16,44.8,0,3,23,6.4,8.7,2,0,6.5,0,376,24,3,0,47.2,0,3,12,8.0,16.7,2,12.5,0,163,13,3
Lorenzo Alexander,2476,ED,BUF,10,0,0,4,65.4,7,12,122,46.9,18.9,23,3,9.4,2,277,130,21,0,67.9,5,9,75,66.1,22.7,17,12.0,2,121,80,16
Ahmad Brooks,2945,ED,GB,6,1,0,12,59.3,2,6,91,100.0,11.0,10,1,6.6,2,95,95,10,1,60.9,1,5,58,100.0,13.8,8,6.9,1,61,61,7
Haloti Ngata,2957,DI,DET,5,1,0,11,75.5,1,4,82,97.8,11.0,9,1,5.5,2,93,91,7,0,80.4,1,4,38,100.0,18.4,7,11.8,2,43,43,7
Tamba Hali,2965,ED,KC,1,0,0,16,56.4,0,0,12,93.3,0.0,0,0,0.0,0,15,14,0,0,60.2,0,0,6,100.0,0.0,0,0.0,0,8,8,0
Darryl Tapp,3008,ED,TB,2,0,0,30,55.2,0,0,21,100.0,4.8,1,0,4.8,1,24,24,1,0,53.1,0,0,5,100.0,0.0,0,0.0,0,5,5,0
Frostee Rucker,3036,DI,ARZ,10,1,1,1,55.8,5,6,221,99.6,6.8,15,2,3.4,2,236,235,13,0,57.3,2,4,98,100.0,10.2,10,5.1,2,104,104,8
Domata Peko Sr.,3068,DI,DEN,10,0,0,10,57.9,0,3,148,100.0,4.1,6,0,1.7,1,156,156,4,0,64.4,0,2,55,100.0,7.3,4,3.6,1,59,59,3
Elvis Dumervil,3071,ED,SF,10,0,0,28,67.2,4,15,148,98.8,18.9,28,1,9.8,5,162,160,24,0,73.4,4,15,98,99.1,26.5,26,14.8,5,109,108,24
Kyle Williams,3079,DI,BUF,10,1,0,4,62.3,4,15,282,98.4,8.5,24,2,3.7,1,304,299,20,0,60.6,3,8,127,99.3,11.0,14,5.1,1,134,133,12
Antoine Bethea,3152,S,ARZ,10,0,0,1,79.1,1,1,7,2.0,28.6,2,3,28.6,1,353,7,3,0,86.1,1,1,4,2.1,50.0,2,50.0,1,194,4,3
Tom Johnson,3378,DI,MIN,10,0,1,18,70.7,6,12,277,99.3,9.4,26,4,4.0,2,293,291,20,0,77.1,4,10,136,100.0,14.7,20,6.6,2,142,142,16
Tony McDaniel,3423,DI,SF,4,1,0,28,72.9,0,0,25,100.0,4.0,1,0,0.0,0,27,27,0,1,73.9,0,0,6,100.0,0.0,0,0.0,0,7,7,0
Tramon Williams,3558,CB,ARZ,7,0,0,1,56.8,0,0,2,1.0,0.0,0,1,0.0,0,209,2,0,0,59.1,0,0,1,0.9,0.0,0,0.0,0,112,1,0
Lawrence Timmons,3631,LB,MIA,8,1,0,17,60.3,2,3,35,14.1,5.7,2,0,7.1,0,284,40,5,1,69.6,1,1,11,13.3,18.2,2,9.1,0,105,14,2
Leon Hall,3634,CB,SF,3,0,0,28,72.4,1,1,3,6.3,0.0,0,0,33.3,0,48,3,2,0,59.1,0,0,1,3.4,0.0,0,0.0,0,29,1,0
Reggie Nelson,3637,S,OAK,10,1,1,23,58.8,0,2,13,3.6,7.7,1,2,7.7,0,359,13,2,0,56.5,0,1,2,1.2,50.0,1,25.0,0,168,2,1
Alan Branch,3649,DI,NE,9,0,0,19,56.8,0,2,97,100.0,5.2,5,1,1.0,0,99,99,2,0,65.8,0,1,30,100.0,13.3,4,1.7,0,31,31,1
Paul Posluszny,3650,LB,JAX,10,0,0,15,59.4,1,0,8,10.4,0.0,0,0,6.3,0,77,8,1,0,56.0,0,0,2,8.0,0.0,0,0.0,0,25,2,0
Eric Weddle,3653,S,BLT,10,0,0,3,55.1,0,4,10,2.9,20.0,2,0,20.0,0,378,11,4,0,49.1,0,2,4,2.4,25.0,1,25.0,0,167,4,2
David Harris,3663,LB,NE,5,0,0,19,57.9,0,2,10,20.0,10.0,1,0,10.0,0,55,11,2,0,63.0,0,1,5,35.3,20.0,1,10.0,0,17,6,1
Justin Durant,3664,LB,DAL,6,0,0,9,51.4,0,1,21,25.8,4.8,1,0,2.4,0,89,23,1,0,44.6,0,0,14,50.0,0.0,0,0.0,0,32,16,0
Charles Johnson,3699,ED,CAR,10,1,0,5,54.2,2,13,195,96.2,8.2,16,4,4.4,1,212,204,16,0,56.6,1,9,99,97.2,12.1,12,6.1,1,106,103,11
Brandon Mebane,3701,DI,LAC,10,0,0,27,46.4,2,2,173,97.8,1.7,3,0,1.2,0,186,182,4,0,45.9,1,2,41,100.0,4.9,2,3.7,0,45,45,3
Brian Robison,3718,ED,MIN,9,1,0,18,63.0,4,15,256,95.7,8.6,22,1,4.5,2,276,264,21,1,76.1,3,11,127,98.5,13.4,17,7.1,2,136,134,16
Corey Graham,3784,S,PHI,8,0,0,24,77.8,0,3,5,3.4,20.0,1,0,30.0,0,149,5,3,0,,0,0,0,0.0,,0,,0,71,0,0
William Gay,3786,CB,PIT,10,0,0,25,59.1,0,0,1,0.6,0.0,0,2,0.0,0,161,1,0,0,59.1,0,0,1,1.1,0.0,0,0.0,0,95,1,0
Chris Long,4316,ED,PHI,10,0,0,24,71.0,6,22,220,98.3,18.2,40,1,7.7,3,234,230,31,0,73.0,1,13,103,100.0,22.3,23,9.7,3,109,109,17
Dominique Rodgers-Cromartie,4330,CB,NYG,9,0,0,21,62.2,0,1,15,6.3,6.7,1,0,10.0,1,254,16,2,0,62.2,0,0,5,6.3,0.0,0,20.0,1,80,5,1
Calais Campbell,4364,ED,JAX,10,1,0,15,84.0,7,26,301,99.1,19.3,58,1,10.1,14,323,320,47,0,89.9,6,20,168,100.0,26.8,45,15.5,13,181,181,39
Pat Sims,4391,DI,CIN,8,0,0,7,56.7,0,1,54,100.0,1.9,1,2,0.9,0,61,61,1,0,52.2,0,1,13,100.0,7.7,1,3.8,0,15,15,1
Cliff Avril,4406,ED,SEA,4,0,0,29,54.9,1,4,83,95.9,9.6,8,4,4.2,1,98,94,6,0,57.6,1,4,41,98.0,14.6,6,8.5,1,50,49,6
Tyvon Branch,4414,S,ARZ,9,1,1,1,63.7,2,1,12,3.9,0.0,0,1,12.5,0,361,14,3,1,74.1,2,1,5,3.0,0.0,0,30.0,0,165,5,3
William Hayes,4417,ED,MIA,10,1,1,17,81.2,4,13,122,98.5,19.7,24,3,7.8,1,131,129,18,0,69.2,2,5,34,97.4,23.5,8,13.2,1,39,38,8
Brandon Carr,4454,CB,BLT,10,0,1,3,51.0,0,0,3,0.9,0.0,0,3,0.0,0,342,3,0,0,,0,0,0,0.0,,0,,0,153,0,0
Orlando Scandrick,4457,CB,DAL,9,1,0,9,53.7,0,3,27,8.9,0.0,0,3,5.6,0,315,28,3,0,46.7,0,1,7,6.6,0.0,0,7.1,0,121,8,1
Erik Walden,4481,ED,TEN,10,0,0,31,69.8,2,13,167,82.7,18.0,30,2,5.7,2,220,182,17,0,62.7,1,5,73,89.4,15.1,11,5.5,1,94,84,7
Ahtyba Rubin,4504,DI,ATL,6,0,0,2,60.4,1,1,34,100.0,8.8,3,1,2.9,0,36,36,2,0,60.6,1,1,11,100.0,18.2,2,9.1,0,12,12,2
Wesley Woodyard,4583,LB,TEN,10,0,0,31,62.9,4,7,60,16.9,11.7,7,0,12.5,2,391,66,13,0,64.5,1,5,26,18.3,19.2,5,15.4,1,153,28,7
Leger Douzable,4654,ED,SF,4,0,1,28,52.7,1,0,78,97.6,3.8,3,1,3.2,2,83,81,3,0,52.4,0,0,27,100.0,3.7,1,3.7,1,27,27,1
Jerrell Freeman,4888,LB,CHI,1,0,0,6,73.6,0,1,1,5.9,100.0,1,0,50.0,0,34,2,1,0,73.6,0,1,1,12.5,100.0,1,50.0,0,16,2,1
Cameron Wake,4907,ED,MIA,10,0,0,17,85.6,9,24,223,95.6,24.2,54,0,10.5,7,249,238,40,0,86.8,6,19,100,96.4,33.0,33,15.5,3,111,107,28
Brian Orakpo,4936,ED,TEN,10,0,0,31,75.3,7,30,272,81.3,16.2,44,0,7.9,3,353,287,40,0,79.1,3,21,122,92.5,23.0,28,12.3,3,146,135,27
Malcolm Jenkins,4937,S,PHI,10,0,0,24,58.4,3,2,36,8.1,13.9,5,1,9.7,1,454,37,6,0,50.5,0,0,7,4.4,0.0,0,0.0,0,182,8,0
Brian Cushing,4938,LB,HST,1,0,0,13,59.4,0,0,1,11.1,0.0,0,1,0.0,0,9,1,0,0,59.4,0,0,1,33.3,0.0,0,0.0,0,3,1,0
Robert Ayers,4941,ED,TB,10,0,0,30,81.0,14,19,287,99.3,18.5,53,2,6.4,2,305,303,35,0,77.9,11,13,138,100.0,21.7,30,8.7,0,149,149,24
Vontae Davis,4948,CB,IND,5,0,0,14,58.5,0,0,1,0.5,0.0,0,0,0.0,0,188,1,0,0,,0,0,0,0.0,,0,,0,60,0,0
