player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Julius Peppers,1010,ED,CAR,5,0,0,,0,0,5,60.0,71.7,85.2,62.9,74.9,76.9,2,6,0,,0.0,0,0,0,0.0,0,7,0,0,1,149,149,0,12,127,10,0,0,107,41,0,9,3,0,15,0,0,0,
James Harrison,1251,ED,PIT,2,0,0,,0,0,25,60.5,68.7,71.1,68.9,60.0,,0,1,0,,,0,0,0,0.0,0,0,0,0,2,7,7,0,0,7,0,0,0,2,3,0,0,0,0,1,0,0,0,
Terence Newman,1321,CB,MIN,5,1,0,60.0,0,0,18,69.1,70.5,80.7,75.2,64.6,85.5,0,0,0,27,0.0,0,1,1,114.6,12,0,17,35,117,173,6,0,0,6,0,2,167,3,53,113,4,12,20,0,2,140,47,11.7
Terrell Suggs,1326,ED,BLT,5,3,1,100.0,1,2,3,77.3,74.6,31.6,68.3,75.2,71.4,3,9,0,6,8.3,1,0,2,91.7,1,4,2,0,4,240,238,0,0,238,0,0,2,136,100,0,9,8,1,16,0,6,4,6.0
Karlos Dansby,1754,LB,ARZ,5,6,0,69.6,0,0,1,51.9,55.1,81.6,60.1,59.4,61.3,0,3,0,17,10.8,4,1,0,100.1,16,0,300,2,167,320,4,0,0,4,0,0,316,17,136,13,19,27,23,3,1,141,66,8.8
Mike Adams,1972,S,CAR,5,0,0,76.9,0,0,5,65.9,69.0,83.5,57.5,71.4,73.9,1,0,0,25,8.3,2,2,1,133.7,10,0,82,5,194,298,29,0,0,29,0,144,269,11,93,38,8,22,13,1,2,87,49,8.7
Adam Jones,2223,CB,CIN,4,0,0,35.3,0,0,7,55.2,57.8,81.7,,69.5,81.8,0,0,0,11,0.0,0,4,3,44.0,6,0,7,140,102,148,0,0,0,0,0,0,148,0,46,1,2,9,17,0,0,41,8,6.8
Thomas Davis Sr.,2231,LB,CAR,5,4,0,86.7,1,0,5,83.6,75.3,14.5,73.5,54.5,78.5,1,2,0,12,3.8,1,0,1,85.8,13,1,190,1,117,224,18,0,0,18,0,0,206,23,84,15,15,21,15,4,0,69,51,5.3
Derrick Johnson,2232,LB,KC,5,3,0,33.3,0,0,16,75.8,68.8,83.4,47.7,56.8,60.9,0,3,0,20,9.5,2,1,0,48.8,3,0,288,5,190,320,15,0,0,15,0,3,305,15,115,9,8,16,9,3,0,41,10,13.7
Lorenzo Alexander,2476,ED,BUF,5,2,0,80.0,0,1,4,34.1,56.8,40.4,70.7,70.4,28.9,4,10,0,39,29.6,8,0,1,102.2,12,2,125,0,76,235,99,0,0,99,0,0,136,77,82,11,10,17,15,16,0,128,75,10.7
