player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
DeAndre Hopkins,7808,WR,HST,2,28,0,13,9.0,0,57.1,33.3,1,3,0.0,0,3,0,72.1,67.6,0,12,0.0,0,28,4,78.6,22,69.9,7,25.0,0,34,5,1.3,8.5,1.55,0,11.5,0,45.0,12.5,1,8,10.0,1,3,0,57.0,56.6,0,25,0.0,0,61,9,90.2,55,58.3,20,71.4,0,90,13,1.4,10.0,1.64
Dez Bryant,5549,WR,DAL,2,23,0,9,11.5,1,27.3,20.0,1,5,25.0,1,3,0,41.6,60.5,2,12,0.0,0,37,3,91.9,34,30.3,11,47.8,1,24,8,2.7,8.0,0.71,0,12.1,1,66.7,0.0,0,2,14.3,1,2,0,49.7,63.0,0,35,0.0,0,59,6,93.2,55,93.8,9,39.1,0,78,31,5.2,13.0,1.42
Randall Cobb,6216,WR,GB,2,21,0,12,3.5,0,64.3,0.0,0,2,0.0,0,3,0,79.4,72.5,0,14,0.0,0,43,9,86.0,37,73.2,14,66.7,0,59,48,5.3,6.6,1.59,0,5.3,2,100.0,100.0,1,1,0.0,0,3,0,74.6,62.4,0,29,0.0,0,49,6,91.8,45,118.8,6,28.6,0,86,54,9.0,14.3,1.91
Antonio Brown,5718,WR,PIT,2,21,0,25,11.8,1,75.0,33.3,1,3,0.0,0,4,0,74.6,81.4,0,26,0.0,0,28,6,89.3,25,100.0,8,38.1,0,68,30,5.0,11.3,2.72,0,13.4,4,76.9,66.7,2,3,9.1,1,6,1,60.6,79.1,0,50,0.0,0,48,10,91.7,44,118.3,13,61.9,0,176,95,9.5,17.6,4.0
Tarik Cohen,11874,HB,CHI,2,20,0,6,1.6,2,60.0,100.0,1,1,0.0,0,2,0,70.5,90.9,0,10,16.7,2,12,3,83.3,10,70.4,5,25.0,0,22,18,6.0,7.3,2.2,0,4.5,7,86.7,0.0,0,2,0.0,0,2,0,80.6,74.7,0,19,0.0,0,42,13,97.6,41,111.1,15,75.0,1,80,52,4.0,6.2,1.95
Alshon Jeffery,7048,WR,PHI,2,20,0,24,10.4,0,55.6,33.3,1,3,16.7,1,5,0,49.2,73.5,0,16,0.0,0,48,5,91.7,44,116.0,9,45.0,1,66,20,4.0,13.2,1.5,0,21.1,0,55.6,50.0,3,6,0.0,0,3,0,73.4,65.0,0,24,0.0,0,41,5,97.6,40,78.0,9,45.0,0,64,15,3.0,12.8,1.6
Keenan Allen,7857,WR,LAC,2,19,0,27,6.8,0,80.0,,0,0,0.0,0,6,0,76.5,88.1,1,21,0.0,0,32,8,90.6,29,61.2,10,52.6,0,82,37,4.6,10.3,2.83,0,6.1,0,62.5,75.0,3,4,28.6,2,2,0,29.2,53.0,0,24,0.0,0,37,5,94.6,35,79.2,8,42.1,0,48,13,2.6,9.6,1.37
Larry Fitzgerald,1724,WR,ARZ,2,19,0,1,5.2,0,66.7,50.0,1,2,0.0,0,4,0,74.6,66.7,0,33,0.0,0,33,6,93.9,31,86.8,9,47.4,0,63,48,8.0,10.5,2.03,0,13.2,1,33.3,0.0,0,3,25.0,1,2,0,70.5,58.0,0,18,0.0,0,55,3,89.1,49,44.7,9,47.4,0,32,12,4.0,10.7,0.65
Jason Witten,1384,TE,DAL,2,19,0,9,9.8,0,100.0,,0,0,0.0,0,2,0,73.4,65.4,0,28,13.5,5,37,5,78.4,29,150.4,5,26.3,1,53,4,0.8,10.6,1.83,0,8.3,0,85.7,80.0,4,5,7.7,1,3,0,61.8,57.1,0,12,11.3,7,62,12,82.3,51,121.1,14,73.7,1,103,15,1.3,8.6,2.02
Amari Cooper,9437,WR,OAK,2,17,0,23,5.3,1,50.0,25.0,1,4,40.0,4,5,1,27.1,59.1,0,23,0.0,0,33,6,90.9,30,97.2,12,70.6,1,74,52,8.7,12.3,2.47,0,5.8,0,75.0,,0,0,0.0,0,1,0,70.5,58.0,0,16,0.0,0,27,3,96.3,26,86.5,4,23.5,0,21,11,3.7,7.0,0.81
