player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Julius Peppers,1010,ED,CAR,12,1,0,,0,2,5,61.8,72.3,71.6,64.0,75.9,71.8,3,8,0,,7.1,1,0,1,0.0,0,10,0,0,6,346,346,0,28,299,19,0,0,231,109,0,20,12,0,21,0,0,0,
Dwight Freeney,1019,ED,DET,5,0,1,,0,0,11,,66.8,85.1,69.7,34.7,36.7,2,8,0,,100.0,1,0,0,0.0,0,3,0,0,0,118,118,1,3,112,2,0,0,107,11,0,3,0,0,13,0,0,0,
James Harrison,1251,ED,PIT,4,0,0,100.0,0,0,25,64.8,75.0,76.3,84.3,50.1,35.4,1,2,0,5,50.0,1,0,0,87.5,1,1,2,2,8,29,24,0,0,24,0,0,5,14,7,1,1,1,1,4,0,5,1,5.0
Terence Newman,1321,CB,MIN,12,5,0,59.0,0,0,18,69.6,68.6,83.1,62.1,58.8,53.9,0,2,0,27,13.3,4,2,1,91.1,23,0,48,45,280,420,9,0,0,9,0,14,411,10,130,304,12,21,39,2,2,213,87,9.3
Terrell Suggs,1326,ED,BLT,12,6,3,100.0,1,4,3,82.8,80.5,51.3,74.0,75.9,67.0,7,32,0,8,13.8,4,0,3,95.8,2,11,2,0,11,604,602,0,0,601,1,0,2,353,240,0,26,19,2,50,0,14,18,7.0
DeAngelo Hall,1729,S,WAS,4,2,0,71.4,0,0,32,54.5,46.4,80.5,,32.0,36.0,0,0,0,24,29.4,5,2,0,144.0,5,0,16,5,110,158,1,0,0,1,0,127,157,0,48,9,1,10,7,0,1,72,19,14.4
Karlos Dansby,1754,LB,ARZ,12,14,0,74.0,0,0,1,55.5,58.6,60.3,64.6,61.2,59.7,1,7,1,35,12.5,10,2,1,95.8,37,1,674,4,392,742,32,0,0,32,0,0,710,51,299,31,37,56,50,9,2,325,196,8.8
Mike Adams,1972,S,CAR,12,4,0,61.1,0,1,5,80.9,78.1,60.4,54.3,69.3,73.4,2,1,2,25,10.7,6,4,2,76.7,22,0,191,16,427,699,75,0,0,75,0,328,624,25,247,89,18,46,36,3,3,165,115,7.5
Adam Jones,2223,CB,CIN,9,0,0,50.0,1,0,7,56.9,55.9,0.0,,65.7,65.3,0,0,1,20,12.0,3,4,5,60.7,15,0,13,281,188,299,2,0,0,2,0,0,297,0,111,3,3,22,30,0,1,142,27,9.5
Thomas Davis Sr.,2231,LB,CAR,12,8,0,75.7,1,0,5,72.7,72.0,27.8,76.1,63.1,79.3,3,10,0,23,7.1,4,0,2,109.3,28,2,448,6,285,576,80,0,0,80,0,0,496,73,218,42,27,44,37,15,2,232,165,8.3
Derrick Johnson,2232,LB,KC,12,12,0,46.4,0,0,16,77.8,64.9,87.1,43.2,49.4,53.4,0,3,0,20,17.4,12,4,0,56.8,13,0,666,7,396,718,19,0,0,19,0,6,699,30,292,20,24,45,28,3,0,108,55,8.3
Lorenzo Alexander,2476,ED,BUF,12,5,0,82.8,0,2,4,45.1,54.6,23.3,63.3,63.1,36.9,8,12,0,39,22.6,14,1,3,115.1,24,3,313,0,159,527,192,0,0,192,0,0,335,147,221,22,26,43,29,23,1,257,156,10.7
Ahmad Brooks,2945,ED,GB,8,1,2,,0,0,12,68.2,67.2,57.9,57.9,74.0,62.0,3,8,0,,12.5,1,0,1,0.0,0,2,7,0,0,228,221,1,9,206,5,0,7,149,79,0,8,6,0,13,0,0,0,
Haloti Ngata,2957,DI,DET,5,1,1,,0,0,11,54.3,66.4,42.5,75.5,61.2,73.1,1,4,0,,0.0,0,0,1,0.0,0,2,1,0,2,145,144,10,112,1,21,0,1,91,52,0,6,5,0,7,0,0,0,
Tamba Hali,2965,ED,KC,2,0,0,,0,0,16,60.0,64.7,77.3,60.1,64.9,70.5,0,3,0,,0.0,0,0,0,0.0,0,0,1,0,1,36,35,0,0,35,0,0,1,25,10,0,0,1,0,3,0,0,0,
Johnathan Joseph,2969,CB,HST,12,7,0,56.3,2,0,13,78.0,75.5,19.8,,64.7,73.6,0,0,2,94,7.5,3,5,5,96.4,27,0,33,485,369,558,0,0,0,0,0,0,558,0,189,40,10,30,48,0,4,426,145,15.8
Darryl Tapp,3008,ED,TB,3,0,0,,0,0,30,,44.1,81.1,54.4,42.2,38.3,0,0,0,,33.3,1,0,0,0.0,0,1,0,0,0,56,56,0,0,51,5,0,0,30,26,0,3,2,0,1,0,0,0,
Frostee Rucker,3036,DI,ARZ,12,1,1,100.0,1,0,1,63.4,59.2,44.6,55.6,63.4,29.6,5,7,0,8,19.2,5,0,3,100.0,1,2,0,0,1,472,471,24,362,24,61,0,1,278,193,0,17,20,1,14,0,8,3,8.0
Domata Peko Sr.,3068,DI,DEN,11,12,0,,0,0,10,80.0,79.4,87.2,57.3,76.7,69.6,0,3,0,,5.4,2,0,0,0.0,0,1,1,0,0,375,374,205,167,0,2,0,1,167,208,0,22,23,0,4,0,0,0,
Elvis Dumervil,3071,ED,SF,12,0,0,,0,0,28,63.4,60.4,32.7,67.2,40.8,51.3,4,21,0,,25.0,1,0,1,0.0,0,6,0,0,2,228,227,0,0,227,0,0,1,189,37,1,8,3,0,31,0,0,0,
Kyle Williams,3079,DI,BUF,12,8,1,,0,0,4,62.1,64.1,49.0,62.1,64.8,60.4,5,18,0,,12.9,4,0,3,0.0,0,2,0,0,5,561,561,19,466,4,72,0,0,352,204,0,13,19,0,25,0,0,0,
Antoine Bethea,3152,S,ARZ,12,7,0,75.0,0,0,1,69.5,72.1,22.1,76.5,77.5,88.4,1,1,3,54,4.0,2,1,3,91.0,15,1,109,7,412,615,16,0,0,16,0,450,599,8,195,33,11,41,20,3,1,237,101,15.8
Tom Johnson,3378,DI,MIN,12,5,0,,1,0,18,57.2,64.8,31.7,67.3,65.1,56.0,7,13,0,,9.1,2,0,4,0.0,0,2,2,0,2,505,502,46,450,0,6,0,3,350,153,0,15,15,0,22,0,0,0,
Tony McDaniel,3423,DI,SF,4,0,1,,0,1,28,,72.3,79.2,72.9,65.1,72.0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,66,66,10,54,0,2,0,0,27,39,0,5,5,0,0,0,0,0,
Tramon Williams,3558,CB,ARZ,9,1,0,52.6,0,0,1,77.4,75.4,85.5,56.8,57.3,81.3,0,0,1,41,3.2,1,5,1,68.0,20,0,31,366,281,437,3,0,0,3,0,0,434,2,154,37,10,29,38,0,1,221,71,11.1
Brent Grimes,3589,CB,TB,9,1,0,69.1,0,0,30,63.4,63.6,85.0,,59.6,56.0,0,0,2,38,10.9,5,5,0,85.9,38,0,55,517,370,591,0,0,0,0,0,0,591,0,221,19,12,40,55,0,1,466,116,12.3
Darrelle Revis,3630,CB,KC,1,1,0,100.0,0,0,16,39.5,48.0,75.2,,70.9,37.2,0,0,0,11,22.2,2,0,0,106.9,3,0,8,22,19,36,0,0,0,0,0,0,36,0,17,6,0,6,3,0,0,29,9,9.7
Lawrence Timmons,3631,LB,MIA,10,19,2,75.0,0,0,17,60.3,55.3,82.6,62.4,48.8,55.2,3,4,0,31,14.1,11,1,0,112.6,33,0,466,9,286,598,74,0,0,74,0,2,524,44,268,47,36,48,44,7,3,267,182,8.1
Leon Hall,3634,CB,SF,5,1,0,62.5,0,0,28,58.4,62.0,79.3,72.4,66.6,41.8,1,1,0,23,27.3,3,1,0,89.6,5,0,11,0,73,119,3,0,0,3,0,36,116,3,43,69,2,7,8,2,0,68,34,13.6
Reggie Nelson,3637,S,OAK,12,13,1,68.8,1,0,23,50.3,59.5,88.0,56.9,76.4,71.3,0,2,0,34,9.0,6,1,2,104.4,11,0,315,13,421,750,22,0,0,22,0,313,728,16,313,87,11,48,16,2,0,173,93,15.7
Alan Branch,3649,DI,NE,11,5,0,,0,0,19,39.2,56.4,58.1,55.1,62.1,35.5,0,4,0,,16.7,3,0,1,0.0,0,0,0,0,0,259,259,101,149,1,8,0,0,130,129,0,7,10,0,4,0,0,0,
Paul Posluszny,3650,LB,JAX,12,6,0,71.4,0,0,15,88.1,84.3,80.7,69.5,67.3,84.1,1,1,0,30,2.8,1,2,0,83.3,10,2,303,1,142,321,0,0,0,0,0,0,321,15,164,17,16,29,14,4,0,73,50,7.3
Eric Weddle,3653,S,BLT,12,8,0,70.0,0,1,3,71.4,70.4,89.3,76.7,58.6,60.3,0,6,5,29,12.5,7,2,0,68.3,14,1,224,11,443,791,47,0,0,47,0,414,744,18,330,95,12,41,20,7,1,148,74,10.6
David Harris,3663,LB,NE,9,4,0,66.7,0,0,19,64.8,61.8,78.2,69.1,54.0,46.1,0,3,0,10,20.0,4,1,0,74.3,4,1,131,4,67,151,7,0,0,7,0,0,144,15,69,9,4,12,6,4,0,24,28,6.0
Justin Durant,3664,LB,DAL,7,2,0,85.7,0,0,9,57.2,59.3,80.9,51.4,64.9,44.1,0,1,0,38,18.8,3,0,0,118.8,6,0,143,1,76,158,7,0,0,7,0,0,151,23,59,7,8,11,7,1,0,94,41,15.7
Charles Johnson,3699,ED,CAR,11,9,1,100.0,0,0,5,52.0,52.9,40.7,53.3,65.1,31.4,2,15,0,16,23.1,6,0,4,116.7,2,1,1,0,9,372,371,0,10,336,25,0,1,230,133,0,9,11,2,18,0,24,9,12.0
Brandon Mebane,3701,DI,LAC,12,6,0,,0,0,27,57.5,46.4,88.1,46.4,48.8,53.3,2,4,0,,17.4,4,0,0,0.0,0,0,1,0,4,425,424,294,129,0,1,0,1,219,202,0,6,13,0,6,0,0,0,
