player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
James Harrison,1251,ED,PIT,2,0,,,50.0,,,0,0,0,,25,60.5,68.7,71.1,68.9,60.0,,0,,,0,0,0,0.0,0,2,4,0,0,0,0,0,0,0.0,
Terence Newman,1321,CB,MIN,4,0,9.1,58.8,97.1,9.8,5.8,0,1,1,5.9,18,71.2,71.1,80.3,75.2,58.4,84.9,0,27,0.0,0,1,1,119.5,10,102,105,3,9,17,2,119,40,1.2,11.9
Terrell Suggs,1326,ED,BLT,4,0,2.0,100.0,2.6,3.0,3.0,1,0,0,0.0,3,65.0,70.4,24.0,69.0,70.6,68.0,0,6,33.3,1,0,2,91.7,1,3,117,4,2,1,0,6,4,2.0,6.0
Karlos Dansby,1754,LB,ARZ,4,2,3.7,70.0,92.8,9.5,6.7,0,1,1,5.0,1,53.0,57.6,81.1,46.5,65.8,61.6,0,15,23.1,3,1,0,101.5,14,141,152,5,8,20,1,117,62,0.9,8.4
Mike Adams,1972,S,CAR,4,0,12.4,66.7,93.1,23.7,15.8,0,1,2,22.2,5,61.7,65.1,82.8,57.5,70.5,90.0,0,25,0.0,0,2,1,126.2,6,149,160,2,9,9,1,68,42,0.5,11.3
Adam Jones,2223,CB,CIN,3,0,10.4,35.3,100.0,14.2,5.0,0,0,5,29.4,7,53.4,56.1,81.4,,69.3,81.8,0,11,0.0,0,4,3,44.0,6,93,93,2,8,17,0,41,8,0.5,6.8
Thomas Davis Sr.,2231,LB,CAR,4,2,2.3,86.7,85.5,7.8,6.8,0,0,1,6.7,5,81.0,76.3,80.7,69.0,56.7,76.6,0,12,0.0,0,0,0,85.8,13,106,124,10,12,15,0,69,51,0.7,5.3
Derrick Johnson,2232,LB,KC,4,1,5.2,33.3,91.5,47.0,15.7,0,0,0,0.0,16,71.1,67.9,82.8,48.2,61.9,70.4,0,20,25.0,1,0,0,48.8,3,151,165,0,2,9,0,41,10,0.3,13.7
Lorenzo Alexander,2476,ED,BUF,4,0,3.9,91.7,44.4,4.5,4.1,0,0,0,0.0,4,29.0,49.7,29.3,73.6,63.1,27.6,0,39,44.4,4,0,1,108.0,11,52,117,3,5,12,0,119,75,2.4,10.8
Haloti Ngata,2957,DI,DET,4,0,,,2.4,,,0,0,0,,11,54.3,63.3,38.2,74.0,59.3,72.0,0,,,0,0,1,0.0,0,2,84,1,0,0,0,0,0,0.0,
