player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Julius Peppers,1010,ED,CAR,9,1,0,,0,2,5,61.9,76.4,87.5,67.1,75.5,68.1,3,7,0,,11.1,1,0,0,0.0,0,9,0,0,4,253,253,0,20,218,15,0,0,168,81,0,15,7,0,19,0,0,0,
Dwight Freeney,1019,ED,SEA,2,0,1,,0,0,29,,73.3,80.9,74.5,50.3,36.7,1,4,0,,100.0,1,0,0,0.0,0,3,0,0,0,43,43,1,2,40,0,0,0,39,4,0,3,0,0,8,0,0,0,
James Harrison,1251,ED,PIT,4,0,0,100.0,0,0,25,64.8,75.0,76.3,84.3,50.1,35.4,1,2,0,5,50.0,1,0,0,87.5,1,1,2,2,8,29,24,0,0,24,0,0,5,14,7,1,1,1,1,4,0,5,1,5.0
Terence Newman,1321,CB,MIN,8,3,0,58.3,0,0,18,73.1,71.8,81.6,71.0,57.8,75.2,0,0,0,27,4.8,1,1,1,106.8,14,0,36,39,198,291,8,0,0,8,0,2,283,5,88,206,8,17,24,0,2,163,51,11.6
Terrell Suggs,1326,ED,BLT,9,4,2,100.0,1,2,3,76.2,73.5,55.2,65.3,75.4,60.1,6,20,0,6,17.4,4,0,2,91.7,1,6,2,0,5,441,439,0,0,439,0,0,2,250,186,0,17,15,1,32,0,6,4,6.0
DeAngelo Hall,1729,S,WAS,1,1,0,33.3,0,0,32,72.0,75.5,78.2,,62.2,59.7,0,0,0,5,25.0,1,2,0,42.4,1,0,6,1,62,83,0,0,0,0,0,71,83,0,21,5,0,2,3,0,0,5,8,5.0
Karlos Dansby,1754,LB,ARZ,8,9,0,73.0,0,0,1,51.7,54.1,83.7,68.5,54.5,63.9,1,5,1,35,9.8,5,1,0,97.7,27,1,471,3,274,514,17,0,0,17,0,0,497,37,203,22,27,37,37,7,2,249,148,9.2
Mike Adams,1972,S,CAR,9,1,0,61.5,0,0,5,70.8,72.3,85.8,57.9,69.5,74.1,2,1,2,25,10.3,4,2,1,82.5,16,0,137,7,317,515,57,0,0,57,0,245,458,19,179,69,14,34,26,3,3,142,94,8.9
Adam Jones,2223,CB,CIN,6,0,0,50.0,0,0,7,51.9,53.8,16.9,,73.3,72.1,0,0,0,19,5.9,1,4,4,76.0,12,0,9,231,158,241,0,0,0,0,0,0,241,0,83,1,2,16,24,0,1,106,26,8.8
Thomas Davis Sr.,2231,LB,CAR,9,7,0,73.1,1,0,5,72.5,74.3,13.3,73.1,70.1,81.0,3,5,0,23,4.8,2,0,2,101.6,19,2,351,3,220,444,55,0,0,55,0,0,389,53,171,35,23,33,26,10,1,161,109,8.5
Derrick Johnson,2232,LB,KC,9,7,0,41.7,0,0,16,75.9,62.3,86.4,46.4,44.5,49.3,0,3,0,20,19.2,10,3,0,51.7,10,0,539,6,337,583,18,0,0,18,0,5,565,20,226,15,17,35,24,3,0,86,40,8.6
Lorenzo Alexander,2476,ED,BUF,8,3,0,83.3,0,2,4,32.4,53.7,33.5,67.2,69.3,29.9,6,12,0,39,23.9,11,0,2,116.8,20,2,218,0,123,382,147,0,0,147,0,0,235,113,146,17,18,32,24,20,1,209,146,10.5
Ahmad Brooks,2945,ED,GB,4,1,0,,0,0,12,,66.8,82.3,58.4,69.7,51.1,2,3,0,,20.0,1,0,0,0.0,0,1,2,0,0,98,96,0,3,93,0,0,2,56,42,0,4,3,0,6,0,0,0,
Haloti Ngata,2957,DI,DET,5,1,1,,0,0,11,54.3,66.4,42.5,75.5,61.2,73.1,1,4,0,,0.0,0,0,1,0.0,0,2,1,0,2,145,144,10,112,1,21,0,1,91,52,0,6,5,0,7,0,0,0,
Tamba Hali,2965,ED,KC,1,0,0,,0,0,16,60.0,61.9,75.4,56.4,64.6,70.5,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,1,23,23,0,0,23,0,0,0,14,8,0,0,1,0,0,0,0,0,
Johnathan Joseph,2969,CB,HST,8,4,0,52.0,1,0,13,80.9,78.2,36.7,,61.8,68.3,0,0,2,45,8.0,2,4,2,74.3,13,0,26,329,245,382,0,0,0,0,0,0,382,0,137,27,5,19,25,0,2,213,41,16.4
Frostee Rucker,3036,DI,ARZ,8,1,1,100.0,1,0,1,63.4,50.9,46.8,53.8,52.2,26.9,4,5,0,8,29.4,5,0,2,100.0,1,1,0,0,1,326,325,17,235,21,52,0,1,194,131,0,8,11,1,10,0,8,3,8.0
Domata Peko Sr.,3068,DI,DEN,8,10,0,,0,0,10,62.2,73.5,85.8,58.7,72.5,64.3,0,3,0,,8.7,2,0,0,0.0,0,1,1,0,0,262,261,146,113,0,2,0,1,115,147,0,11,11,0,4,0,0,0,
Elvis Dumervil,3071,ED,SF,9,0,0,,0,0,28,75.8,62.8,46.7,68.1,31.1,58.7,3,12,0,,0.0,0,0,1,0.0,0,4,0,0,2,158,158,0,0,158,0,0,0,134,22,0,5,2,0,19,0,0,0,
Kyle Williams,3079,DI,BUF,8,6,1,,0,0,4,62.1,65.3,50.7,61.1,67.4,75.6,2,15,0,,4.8,1,0,2,0.0,0,1,0,0,5,387,387,5,320,4,58,0,0,251,131,0,10,14,0,18,0,0,0,
Antoine Bethea,3152,S,ARZ,8,4,0,70.0,0,0,1,89.3,90.1,37.8,70.8,76.3,87.9,1,1,3,31,2.9,1,1,2,50.0,7,0,67,1,270,396,13,0,0,13,0,293,383,6,120,22,7,29,10,2,0,70,26,10.0
Tom Johnson,3378,DI,MIN,8,3,0,,1,0,18,57.8,55.0,14.8,63.3,56.7,47.6,4,6,0,,14.3,2,0,4,0.0,0,2,1,0,1,340,338,39,295,0,4,0,2,236,103,0,9,9,0,12,0,0,0,
Tony McDaniel,3423,DI,SF,3,0,1,,0,1,28,,69.6,78.6,72.2,63.1,72.0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,54,54,10,42,0,2,0,0,20,34,0,5,5,0,0,0,0,0,
Tramon Williams,3558,CB,ARZ,5,0,0,47.4,0,0,1,66.7,67.1,81.7,56.8,64.8,84.1,0,0,1,41,0.0,0,2,0,50.8,9,0,25,144,127,188,1,0,0,1,0,0,187,2,59,18,4,15,19,0,0,142,22,15.8
Brent Grimes,3589,CB,TB,5,1,0,65.5,0,0,30,61.6,61.8,82.7,,58.6,68.1,0,0,1,30,7.1,2,4,0,78.2,19,0,36,291,210,340,0,0,0,0,0,0,340,0,130,13,7,25,29,0,0,250,48,13.2
Lawrence Timmons,3631,LB,MIA,6,14,1,79.3,0,0,17,64.9,63.6,80.6,62.2,59.0,47.5,1,3,0,31,16.4,9,1,0,106.9,23,0,290,7,187,374,45,0,0,45,0,2,329,27,160,30,23,32,29,4,1,200,146,8.7
Leon Hall,3634,CB,SF,2,1,0,57.1,0,0,28,53.9,58.6,77.5,72.4,64.3,41.4,1,1,0,23,25.0,2,1,0,77.7,4,0,4,0,37,68,3,0,0,3,0,1,65,3,28,60,2,5,7,2,0,47,10,11.8
