player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
DeAndre Hopkins,7808,WR,HST,1,15,0,13,0,,0,,,0,0,,0,0,0,,53.6,0,0,0.0,0,2,0,50.0,1,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,51.8,60.0,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0
Larry Fitzgerald,1724,WR,ARZ,1,13,0,1,0,-2.0,0,100.0,,0,0,0.0,0,0,0,78.7,52.7,0,4,0.0,0,5,1,80.0,4,83.3,1,7.7,0,4,6,6.0,4.0,1.0,12.3,1,41.7,20.0,1,5,16.7,1,4,0,78.0,60.8,0,33,0.0,0,37,5,89.2,33,61.1,12,92.3,0,70,37,7.4,14.0,2.12
Randall Cobb,6216,WR,GB,1,12,0,12,0,-2.5,0,100.0,,0,0,0.0,0,0,0,84.5,57.0,0,6,0.0,0,6,2,100.0,6,89.6,2,16.7,0,11,16,8.0,5.5,1.83,3.8,0,70.0,0.0,0,1,0.0,0,4,0,83.2,67.9,0,29,0.0,0,41,7,90.2,37,91.3,10,83.3,0,74,51,7.3,10.6,2.0
Amari Cooper,9437,WR,OAK,1,12,0,23,0,,0,,,0,0,,0,0,0,,48.3,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,1.0,0,100.0,,0,0,0.0,0,1,0,26.0,59.1,0,14,0.0,0,8,1,75.0,6,118.8,1,8.3,0,14,13,13.0,14.0,2.33
Golden Tate,5585,WR,DET,1,12,0,11,0,-2.0,0,100.0,,0,0,0.0,0,0,0,84.5,91.7,0,7,0.0,0,3,2,100.0,3,89.6,2,16.7,0,11,15,7.5,5.5,3.67,6.0,0,100.0,,0,0,0.0,0,4,0,51.2,68.8,0,19,0.0,0,34,9,94.1,32,109.7,9,75.0,0,93,39,4.3,10.3,2.91
Tarik Cohen,11874,HB,CHI,1,11,0,6,0,-2.0,0,100.0,,0,0,0.0,0,0,0,84.5,70.2,0,2,0.0,0,2,2,100.0,2,79.2,2,18.2,0,-1,3,1.5,-0.5,-0.5,11.0,1,50.0,0.0,0,1,0.0,0,0,0,80.6,82.1,0,5,0.0,0,4,2,100.0,4,56.3,4,36.4,0,7,3,1.5,3.5,1.75
Terrelle Pryor Sr.,6944,WR,WAS,1,11,0,32,0,,0,,,0,0,,0,0,0,,51.2,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,75.6,77.3,0,0,0.0,0,7,0,85.7,6,0.0,0,0.0,0,0,0,,,0.0
Antonio Brown,5718,WR,PIT,1,11,0,25,0,2.0,0,100.0,,0,0,0.0,0,0,0,78.7,50.5,0,5,0.0,0,7,1,85.7,6,87.5,1,9.1,0,5,3,3.0,5.0,0.83,5.4,3,100.0,,0,0,0.0,0,4,1,83.6,83.5,0,50,0.0,0,9,5,100.0,9,118.8,5,45.5,0,99,72,14.4,19.8,11.0
Pierre Garcon,4519,WR,SF,1,10,0,28,0,,0,,,0,0,,0,0,0,,49.9,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,17.0,0,0.0,,0,0,,0,0,0,73.4,71.8,0,0,0.0,0,4,0,100.0,4,39.6,1,10.0,0,0,0,,,0.0
Corey Davis,11760,WR,TEN,1,10,0,31,0,,0,,,0,0,,0,0,0,,46.1,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,2.5,0,100.0,,0,0,0.0,0,2,0,78.0,62.0,0,11,0.0,0,6,2,83.3,5,106.3,2,20.0,0,19,14,7.0,9.5,3.8
Adam Thielen,8288,WR,MIN,1,10,0,18,0,1.0,0,100.0,,0,0,0.0,0,0,0,78.7,54.3,0,5,0.0,0,4,1,75.0,3,87.5,1,10.0,0,5,4,4.0,5.0,1.67,12.6,0,87.5,50.0,1,2,0.0,0,4,0,82.2,91.0,0,44,0.0,0,26,7,92.3,24,118.8,8,80.0,0,146,53,7.6,20.9,6.08
Shane Vereen,6208,HB,NYG,1,10,0,21,0,-4.0,0,100.0,,0,0,0.0,0,1,0,78.7,78.5,0,8,0.0,0,1,1,100.0,1,100.0,1,10.0,0,8,12,12.0,8.0,8.0,,0,,,0,0,,0,0,0,80.0,65.8,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Delanie Walker,3120,TE,TEN,1,9,0,31,0,-4.0,0,100.0,,0,0,0.0,0,0,0,78.7,47.1,0,3,0.0,0,4,1,100.0,4,79.2,1,11.1,0,3,7,7.0,3.0,0.75,14.3,0,66.7,100.0,1,1,0.0,0,4,0,78.7,83.1,0,23,4.5,1,22,4,90.9,20,93.8,6,66.7,0,52,5,1.3,13.0,2.6
A.J. Green,6156,WR,CIN,1,9,0,7,0,,0,,,0,0,,0,0,0,,49.1,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,7.0,0,100.0,,0,0,0.0,0,1,0,74.6,70.2,0,14,0.0,0,5,2,100.0,5,108.3,2,22.2,0,20,6,3.0,10.0,4.0
Keenan Allen,7857,WR,LAC,1,9,0,27,0,,0,,,0,0,,0,0,0,,49.6,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,6.7,0,66.7,,0,0,33.3,1,1,0,28.4,59.3,0,8,0.0,0,21,2,95.2,20,115.3,3,33.3,1,13,4,2.0,6.5,0.65
Jermaine Kearse,7428,WR,NYJ,1,9,0,22,0,,0,,,0,0,,0,0,0,,50.2,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,6.2,0,100.0,100.0,2,2,0.0,0,3,0,82.7,72.4,0,12,0.0,0,10,5,100.0,10,96.7,5,55.6,0,36,5,1.0,7.2,3.6
Rishard Matthews,7211,WR,TEN,1,8,0,31,0,,0,,,0,0,,0,0,0,,45.9,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,9.3,0,50.0,100.0,1,1,0.0,0,1,0,76.5,73.7,0,9,0.0,0,9,2,100.0,9,59.4,4,50.0,0,15,3,1.5,7.5,1.67
Tyreek Hill,10799,WR,KC,1,8,0,16,0,,0,,,0,0,,0,0,0,,45.9,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,17.3,0,75.0,0.0,0,1,25.0,1,2,0,41.8,73.0,0,75,6.3,1,16,3,93.8,15,156.3,4,50.0,1,92,39,13.0,30.7,6.13
Charles Clay,6326,TE,BUF,1,8,0,4,0,,0,,,0,0,,0,0,0,,41.4,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,4.0,0,100.0,,0,0,0.0,0,2,0,45.8,67.5,0,13,0.0,0,5,2,100.0,5,135.4,2,25.0,1,14,7,3.5,7.0,2.8
Sterling Shepard,10674,WR,NYG,1,8,0,21,0,,0,,,0,0,,0,0,0,,48.6,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,4.1,1,87.5,100.0,1,1,0.0,0,3,1,78.0,58.6,0,12,0.0,0,39,7,92.3,36,89.6,8,100.0,0,44,17,2.4,6.3,1.22
Jordan Reed,7866,TE,WAS,1,8,0,32,0,,0,,,0,0,,0,0,0,,44.9,0,0,33.3,1,3,0,66.7,2,0.0,0,0.0,0,0,0,,,0.0,5.0,0,100.0,100.0,1,1,0.0,0,1,0,54.9,47.4,0,9,7.7,1,13,2,92.3,12,100.0,2,25.0,0,16,6,3.0,8.0,1.33
John Brown,8726,WR,ARZ,1,8,0,1,0,,0,,,0,0,,0,0,0,,47.5,0,0,0.0,0,4,0,75.0,3,0.0,0,0.0,0,0,0,,,0.0,15.0,0,0.0,,0,0,,0,0,0,75.6,71.0,1,0,0.0,0,22,0,77.3,17,0.0,1,12.5,0,0,0,,,0.0
Jordy Nelson,4350,WR,GB,1,8,0,12,0,1.0,0,100.0,,0,0,0.0,0,0,0,78.7,52.8,0,1,0.0,0,6,1,100.0,6,79.2,1,12.5,0,1,0,0.0,1.0,0.17,12.7,0,100.0,,0,0,0.0,0,2,0,79.4,76.2,0,32,0.0,0,12,3,91.7,11,158.3,3,37.5,1,38,1,0.3,12.7,3.45
Nelson Agholor,9453,WR,PHI,1,8,0,24,0,-6.0,0,100.0,,0,0,0.0,0,0,0,78.7,54.7,0,-1,0.0,0,5,1,100.0,5,79.2,1,12.5,0,-1,5,5.0,-1.0,-0.2,14.8,1,66.7,0.0,0,1,0.0,0,3,0,78.0,88.3,0,58,0.0,0,21,4,95.2,20,149.3,6,75.0,1,82,24,6.0,20.5,4.1
Zach Ertz,7816,TE,PHI,1,8,0,24,0,,0,,,0,0,,0,0,0,,47.7,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,7.3,0,100.0,,0,0,0.0,0,2,0,78.0,82.1,0,12,0.0,0,14,3,100.0,14,105.6,3,37.5,0,28,6,2.0,9.3,2.0
David Johnson,9519,HB,ARZ,1,8,0,1,0,-4.0,1,100.0,,0,0,0.0,0,1,0,84.5,82.6,0,16,20.0,1,5,2,60.0,3,106.3,2,25.0,0,19,27,13.5,9.5,6.33,,0,,,0,0,,0,0,0,77.3,31.7,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0
Demaryius Thomas,5547,WR,DEN,1,8,0,10,0,,0,,,0,0,,0,0,0,,54.9,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,9.0,0,33.3,0.0,0,1,0.0,0,0,0,54.5,73.2,0,6,0.0,0,5,1,100.0,5,42.4,3,37.5,0,6,1,1.0,6.0,1.2
Dez Bryant,5549,WR,DAL,1,8,0,9,0,,0,,,0,0,,0,0,0,,50.1,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,15.0,0,0.0,,0,0,,0,0,0,,46.0,0,0,0.0,0,10,0,100.0,10,39.6,3,37.5,0,0,0,,,0.0
Stefon Diggs,9579,WR,MIN,1,8,0,18,0,,0,,,0,0,,0,0,0,,47.5,0,0,0.0,0,4,0,75.0,3,0.0,0,0.0,0,0,0,,,0.0,1.0,0,50.0,,0,0,0.0,0,0,0,81.1,93.2,0,2,0.0,0,8,1,87.5,7,56.3,2,25.0,0,2,-1,-1.0,2.0,0.29
Eric Decker,5611,WR,TEN,1,8,0,31,0,-3.0,0,100.0,,0,0,0.0,0,0,0,84.5,63.6,0,2,0.0,0,3,2,100.0,3,79.2,2,25.0,0,2,8,4.0,1.0,0.67,3.8,0,60.0,0.0,0,2,0.0,0,0,0,75.6,49.1,0,8,0.0,0,28,3,100.0,28,64.6,5,62.5,0,10,9,3.0,3.3,0.36
Jason Witten,1384,TE,DAL,1,8,0,9,0,,0,,,0,0,,0,0,0,,50.0,0,0,25.0,1,4,0,75.0,3,0.0,0,0.0,0,0,0,,,0.0,5.6,0,100.0,100.0,1,1,0.0,0,0,0,79.4,56.5,0,11,0.0,0,20,5,90.0,18,97.5,5,62.5,0,37,9,1.8,7.4,2.06
