player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Shane Lechler,673,P,HST,8,45,45,4.33,42.58,50.16,12.3,0,0,5,9,13,76.9,22,68,4,0,57.8,321,26,45,194.89,1916,1,2257
Andy Lee,1906,P,ARZ,8,42,42,4.33,38.05,46.5,12.1,0,0,6,5,1,65.4,10,60,3,0,61.9,315,26,42,182.03,1598,2,1953
Donnie Jones,1939,P,PHI,9,34,34,4.31,40.97,46.65,8.9,0,0,5,6,24,64.6,10,59,4,0,44.1,133,15,34,146.43,1393,3,1586
Dustin Colquitt,2316,P,KC,9,38,38,4.6,40.34,44.63,5.9,0,0,5,13,16,56.8,20,63,2,0,36.8,83,14,38,174.85,1533,4,1696
Sam Koch,3148,P,BLT,9,48,48,4.34,41.31,46.13,9.6,0,0,9,6,3,70.1,19,67,11,0,41.7,191,20,48,208.14,1983,2,2214
Matt Prater,3471,K,DET,1,4,4,3.72,34.75,34.75,,0,0,2,2,11,43.1,1,47,0,0,0.0,0,0,4,14.89,139,0,139
Jon Ryan,3493,P,SEA,8,44,44,4.39,40.2,43.95,6.6,0,0,9,9,29,69.3,17,64,5,0,43.2,125,19,44,193.0,1769,2,1934
Brett Kern,4580,P,TEN,8,38,38,4.24,46.58,51.5,6.4,0,0,2,5,31,89.2,16,71,8,0,52.6,127,20,38,161.26,1770,3,1957
Kevin Huber,5066,P,CIN,8,42,42,4.23,40.36,47.69,12.8,0,0,8,8,7,58.3,19,61,3,0,50.0,268,21,42,177.83,1695,2,2003
Thomas Morstead,5088,P,NO,8,27,27,4.6,41.59,48.15,11.4,0,0,4,6,20,91.8,14,68,3,0,44.4,137,12,27,124.2,1123,2,1300
Britton Colquitt,5192,P,CLV,8,41,41,4.44,43.24,49.29,9.5,1,0,6,8,8,72.9,15,67,1,0,63.4,248,26,42,182.13,1773,0,2021
Matt Bosher,6344,P,ATL,8,26,26,4.65,42.15,44.85,6.4,0,0,2,10,2,73.3,11,62,3,0,42.3,70,11,26,120.96,1096,0,1166
Chris Jones,6798,P,DAL,8,31,31,4.5,41.23,43.61,4.5,0,0,3,10,9,76.8,21,62,5,0,38.7,54,12,31,139.46,1278,1,1352
Bryan Anger,7072,P,TB,8,35,35,4.68,40.14,43.51,6.5,1,0,5,13,30,68.1,16,62,3,0,34.3,78,12,36,163.76,1405,2,1523
Brad Nortman,7192,P,JAX,8,36,36,4.47,40.81,44.69,11.1,1,0,2,14,15,75.3,16,62,9,0,25.0,100,9,37,160.95,1469,2,1609
Johnny Hekker,7252,P,LA,8,27,27,4.43,44.89,47.15,3.7,0,0,5,5,26,69.4,15,67,5,0,40.7,41,11,27,119.57,1212,1,1273
Marquette King,7410,P,OAK,9,37,37,4.49,45.51,50.3,6.5,0,0,4,6,23,89.3,19,65,4,0,56.8,137,21,37,166.18,1684,2,1861
Ryan Quigley,7573,P,MIN,8,34,34,4.56,39.88,41.15,4.3,0,0,1,17,18,73.5,16,55,6,0,29.4,43,10,34,154.89,1356,0,1399
Jeff Locke,7937,P,DET,5,27,27,4.47,42.22,45.26,7.5,0,0,2,11,11,74.5,11,54,3,0,40.7,82,11,27,120.61,1140,0,1222
Sam Martin,7947,P,DET,1,3,3,4.09,39.67,39.67,,0,0,1,1,11,56.0,1,55,1,0,0.0,0,0,3,12.28,119,0,119
Colton Schmidt,8104,P,BUF,8,41,41,4.33,41.39,46.07,5.6,0,0,3,12,4,61.2,16,60,2,0,48.8,112,20,41,177.52,1697,4,1889
Ryan Allen,8242,P,NE,8,31,31,4.12,38.97,43.16,5.6,0,0,6,4,19,42.1,12,60,3,0,51.6,90,16,31,127.72,1208,2,1338
Brad Wing,8256,P,NYG,8,45,45,4.15,36.93,45.24,13.0,1,0,7,8,21,55.9,9,66,4,0,46.7,274,21,46,186.86,1662,5,2036
Tress Way,8358,P,WAS,8,37,37,4.36,38.46,44.22,9.0,0,0,3,12,32,64.0,15,62,2,0,45.9,153,17,37,161.48,1423,3,1636
Pat O'Donnell,8826,P,CHI,8,44,44,4.38,39.68,48.16,13.0,0,0,3,10,6,66.7,16,69,5,0,47.7,273,21,44,192.62,1746,5,2119
Kasey Redfern,9155,P,DET,1,1,1,3.81,50.0,50.0,0.0,0,0,0,0,11,60.0,0,50,0,0,100.0,0,1,1,3.81,50,0,50
Michael Palardy,9277,P,CAR,9,38,38,4.53,43.84,47.45,5.9,0,0,5,12,5,80.6,14,60,5,0,34.2,77,13,38,172.1,1666,3,1803
Bradley Pinion,9598,P,SF,9,52,52,4.4,43.35,44.77,2.6,0,0,8,16,28,79.7,23,59,6,0,40.4,54,21,52,229.04,2254,1,2328
Jordan Berry,10236,P,PIT,8,34,34,4.5,37.5,42.35,10.4,0,0,3,11,25,68.1,14,62,6,0,35.3,125,12,34,153.03,1275,2,1440
Drew Kaser,10813,P,LAC,8,41,41,4.13,41.56,49.63,8.9,0,0,4,2,27,68.1,19,69,4,0,63.4,231,26,41,169.52,1704,5,2035
Riley Dixon,10862,P,DEN,8,36,36,4.29,40.03,45.42,10.9,0,0,6,11,10,60.7,9,55,2,0,44.4,174,16,36,154.29,1441,1,1635
Lachlan Edwards,10869,P,NYJ,9,47,47,4.23,42.0,46.96,7.5,0,0,5,12,22,65.5,21,70,4,0,48.9,173,23,47,198.69,1974,3,2207
Justin Vogel,12119,P,GB,8,35,35,4.51,44.09,45.66,3.9,0,0,5,12,12,63.4,15,62,4,0,40.0,55,14,35,157.8,1543,0,1598
Rigoberto Sanchez,12130,P,IND,9,50,50,4.47,43.66,45.44,6.3,1,0,7,17,14,75.9,18,61,12,0,22.0,69,11,51,223.67,2183,1,2272
Matt Haack,12212,P,MIA,8,46,46,4.45,40.72,45.24,7.8,0,0,8,12,17,62.5,14,64,4,0,41.3,148,19,46,204.5,1873,3,2081
