player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Julius Peppers,1010,ED,CAR,15,2,0,,0,2,5,61.6,74.7,76.8,65.3,78.6,67.2,4,12,0,,11.1,2,0,1,0.0,0,13,1,0,7,464,463,1,34,398,30,0,1,321,136,0,25,14,0,29,0,0,0,
Dwight Freeney,1019,ED,DET,8,0,1,,0,0,11,60.1,70.3,87.5,72.4,34.4,36.7,2,12,0,,100.0,1,0,0,0.0,0,3,0,0,2,197,197,1,4,190,2,0,0,174,21,0,3,0,0,17,0,0,0,
James Harrison,1251,ED,PIT,5,0,0,100.0,0,0,25,65.5,63.3,77.1,77.8,35.9,35.4,1,2,0,5,50.0,1,0,0,87.5,1,1,2,2,10,40,35,0,0,35,0,0,5,18,12,1,1,1,1,4,0,5,1,5.0
Terence Newman,1321,CB,MIN,15,8,0,56.3,0,0,18,74.6,74.6,83.8,59.2,68.0,62.3,0,2,1,45,10.5,4,3,1,79.1,27,0,59,49,347,524,9,0,0,9,0,14,515,12,165,393,15,26,48,2,2,287,126,10.6
Terrell Suggs,1326,ED,BLT,15,7,3,100.0,1,4,3,89.0,79.2,39.5,73.3,76.0,70.7,8,52,0,8,13.2,5,1,5,95.8,2,12,3,0,14,774,771,0,0,770,1,0,3,481,279,0,30,26,2,72,0,14,18,7.0
DeAngelo Hall,1729,S,WAS,4,2,0,71.4,0,0,32,54.5,46.4,80.5,,32.0,36.0,0,0,0,24,29.4,5,2,0,144.0,5,0,16,5,110,158,1,0,0,1,0,127,157,0,48,9,1,10,7,0,1,72,19,14.4
Karlos Dansby,1754,LB,ARZ,15,16,0,73.8,0,0,1,55.5,61.3,63.6,64.1,66.6,60.5,2,8,1,35,12.0,12,2,1,93.8,45,1,797,4,462,870,34,0,0,34,0,1,836,67,341,33,44,72,61,11,2,383,239,8.5
Mike Adams,1972,S,CAR,15,6,0,67.4,0,1,5,76.5,74.8,66.3,57.1,69.8,74.6,2,2,2,33,10.0,7,5,3,101.5,31,0,240,21,564,893,95,0,0,95,0,413,798,31,298,124,22,57,46,4,5,278,159,9.0
Adam Jones,2223,CB,CIN,9,0,0,50.0,1,0,7,56.9,55.9,0.0,,65.7,65.3,0,0,1,20,12.0,3,4,5,60.7,15,0,13,281,188,299,2,0,0,2,0,0,297,0,111,3,3,22,30,0,1,142,27,9.5
Thomas Davis Sr.,2231,LB,CAR,14,11,0,76.1,1,0,5,64.7,65.7,18.1,71.9,63.3,70.8,3,16,0,24,10.4,7,0,4,121.6,35,2,531,8,366,719,121,0,0,121,0,0,598,105,248,59,30,49,46,21,4,300,181,8.6
Derrick Johnson,2232,LB,KC,15,13,0,55.8,0,1,16,78.1,66.1,88.1,42.4,50.5,53.7,0,4,0,20,16.7,14,6,0,74.1,24,0,767,9,486,845,24,0,0,24,0,8,821,36,323,37,28,57,43,4,1,183,91,7.6
Lorenzo Alexander,2476,ED,BUF,15,8,0,84.4,0,2,4,48.3,55.6,31.1,63.1,61.4,37.9,10,14,0,39,22.4,17,1,3,113.3,27,3,399,0,187,645,216,0,0,216,0,0,429,176,282,30,28,51,32,27,1,278,164,10.3
Ahmad Brooks,2945,ED,GB,11,1,2,100.0,0,0,12,50.8,65.0,27.6,56.6,81.4,59.9,4,10,0,18,6.7,1,0,3,118.8,1,2,8,0,3,327,319,1,11,301,6,0,8,199,125,0,14,13,1,16,0,18,14,18.0
