player,player_id,position,team_name,player_game_count,assists,franchise_id,hits,hurries,lhs_assists,lhs_hits,lhs_hurries,lhs_misses,lhs_pass_rush_percent,lhs_pass_rush_snaps,lhs_pressures,lhs_prp,lhs_sacks,lhs_stops,lhs_tackles,misses,pass_rush_percent,pass_rush_snaps,pass_snaps,pressures,prp,rhs_assists,rhs_hits,rhs_hurries,rhs_misses,rhs_pass_rush_percent,rhs_pass_rush_snaps,rhs_pressures,rhs_prp,rhs_sacks,rhs_stops,rhs_tackles,sacks,stops,tackles
Joe Haden,5532,CB,PIT,1,0,25,0,0,0,0,0,0,100.0,1,1,100.0,1,1,0,0,2.4,1,41,1,100.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Brian Poole,11052,CB,ATL,1,0,2,1,0,0,1,0,0,100.0,2,2,75.0,1,1,0,0,6.7,2,30,2,75.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Za'Darius Smith,9555,ED,BLT,1,0,3,0,1,0,0,1,0,100.0,2,2,75.0,1,1,0,0,100.0,2,2,2,75.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Lerentee McCray,8159,ED,JAX,1,0,15,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,75.0,3,4,2,66.7,0,0,0,0,100.0,3,2,66.7,2,1,0,2,1,0
Stephon Tuitt,8681,DI,PIT,1,0,25,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,100.0,1,1,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Anthony Levine,6013,S,BLT,1,0,3,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,7.7,1,13,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Budda Baker,11791,S,ARZ,1,0,1,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,50.0,1,2,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Danny Trevathan,7177,LB,CHI,1,0,6,0,2,0,0,1,0,50.0,1,1,50.0,0,0,0,0,10.0,2,20,2,50.0,0,0,1,0,50.0,1,1,50.0,0,0,0,0,0,0
Kentrell Brice,11142,S,GB,1,0,12,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,3.1,1,32,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Daniel Sorensen,9253,S,KC,1,0,16,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,3.2,1,31,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Jerrell Freeman,4888,LB,CHI,1,0,6,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,3.1,1,32,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
James Harrison,1251,ED,PIT,1,0,25,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,100.0,1,1,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Paul Worrilow,8141,LB,DET,1,0,11,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,14.3,1,7,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Shaq Thompson,9458,LB,CAR,1,0,5,1,0,0,0,0,0,25.0,1,1,100.0,1,1,0,0,25.0,4,16,2,37.5,0,1,0,0,75.0,3,1,16.7,0,0,0,1,1,0
Jordan Poyer,8000,S,BUF,1,0,4,0,0,0,0,0,0,33.3,1,0,0.0,0,0,0,0,7.5,3,40,1,33.3,0,0,0,0,66.7,2,1,50.0,1,1,0,1,1,0
Margus Hunt,7834,DI,IND,1,0,14,1,1,0,0,1,0,85.7,6,2,25.0,1,1,0,0,100.0,7,7,3,28.6,0,1,0,0,14.3,1,1,50.0,0,0,0,1,1,0
Telvin Smith Sr.,8779,LB,JAX,1,0,15,0,1,0,0,1,0,100.0,2,1,25.0,0,0,0,0,4.2,2,48,1,25.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Justin Simmons,10732,S,DEN,1,0,10,1,0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,5.9,2,34,1,25.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Mike Mitchell,4970,S,PIT,1,0,25,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,7.7,2,26,1,25.0,0,0,1,0,100.0,2,1,25.0,0,0,0,0,0,0
Deion Jones,10686,LB,ATL,1,0,2,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,4.5,2,44,1,25.0,0,0,1,0,100.0,2,1,25.0,0,0,0,0,0,0
Justin Coleman,9892,CB,SEA,1,0,29,0,1,0,0,1,0,100.0,2,1,25.0,0,0,0,0,7.4,2,27,1,25.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Vincent Rey,5811,LB,CIN,1,0,7,0,1,0,0,1,0,50.0,1,1,50.0,0,0,0,0,13.3,2,15,1,25.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Dominique Rodgers-Cromartie,4330,CB,NYG,1,0,21,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,6.1,2,33,1,25.0,0,0,1,0,100.0,2,1,25.0,0,0,0,0,0,0
Justin Ellis,8742,DI,OAK,1,0,23,0,1,0,0,0,0,33.3,2,1,50.0,1,1,0,0,100.0,7,7,2,21.4,0,0,1,0,66.7,4,1,12.5,0,0,0,1,1,0
Junior Galette,6018,ED,WAS,1,0,32,1,3,0,0,1,0,30.0,3,1,16.7,0,0,0,0,100.0,10,10,4,20.0,0,1,2,0,70.0,7,3,21.4,0,0,0,0,0,0
Haason Reddick,11768,ED,ARZ,1,0,1,0,2,0,0,0,0,40.0,2,0,0.0,0,0,0,1,20.8,5,24,2,20.0,0,0,2,1,60.0,3,2,33.3,0,0,0,0,0,0
Tahir Whitehead,7135,LB,DET,1,0,11,1,1,0,0,1,0,40.0,2,1,25.0,0,0,0,0,16.1,5,31,2,20.0,0,1,0,0,60.0,3,1,16.7,0,0,0,0,0,0
Thomas Davis Sr.,2231,LB,CAR,1,0,5,0,0,0,0,0,0,40.0,2,1,50.0,1,1,0,0,12.5,5,40,1,20.0,0,0,0,0,60.0,3,0,0.0,0,0,0,1,1,0
Jordan Hicks,9517,LB,PHI,1,0,24,0,2,0,0,0,0,50.0,2,0,0.0,0,0,0,0,10.6,5,47,2,20.0,0,0,1,0,50.0,2,1,25.0,0,0,0,0,0,0
Calais Campbell,4364,ED,JAX,1,0,15,1,4,0,1,4,0,44.7,17,6,20.6,1,1,0,0,97.4,38,39,10,19.7,0,0,0,0,55.3,21,4,19.0,4,4,0,5,5,0
