player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Julius Peppers,1010,ED,CAR,15,0,0,5,65.3,4,12,302,97.9,8.9,27,1,7.0,13,328,321,29,0,72.4,3,9,146,96.3,12.3,18,10.3,9,164,158,21
Dwight Freeney,1019,ED,DET,8,1,0,11,72.4,2,12,161,98.9,14.9,24,0,6.2,3,176,174,17,0,73.8,2,8,80,100.0,20.0,16,10.0,3,91,91,13
James Harrison,1251,ED,PIT,5,0,0,25,77.8,1,2,17,64.3,23.5,4,0,14.7,1,28,18,4,0,79.6,1,2,10,91.7,30.0,3,25.0,1,12,11,4
Terence Newman,1321,CB,MIN,15,0,0,18,59.2,0,2,11,3.3,9.1,1,1,9.1,0,359,12,2,0,55.9,0,0,2,1.3,0.0,0,0.0,0,158,2,0
Terrell Suggs,1326,ED,BLT,15,3,1,3,73.3,8,52,452,97.2,17.5,79,5,9.3,12,495,481,72,0,81.0,5,37,219,97.5,24.7,54,14.2,10,244,238,52
Karlos Dansby,1754,LB,ARZ,15,0,0,1,64.1,2,8,62,12.7,11.3,7,1,9.7,1,529,67,11,0,60.7,0,5,38,16.5,13.2,5,9.2,1,242,40,6
Mike Adams,1972,S,CAR,15,0,0,5,57.1,2,2,31,5.2,6.5,2,3,6.5,0,595,31,4,0,56.5,1,0,11,4.0,9.1,1,4.5,0,275,11,1
Thomas Davis Sr.,2231,LB,CAR,14,0,1,5,71.9,3,16,97,22.3,20.6,20,4,11.9,2,471,105,21,0,71.5,1,10,51,27.5,27.5,14,12.7,1,207,57,12
Derrick Johnson,2232,LB,KC,15,0,0,16,42.4,0,4,34,6.9,5.9,2,0,5.9,0,522,36,4,0,45.2,0,3,18,9.0,11.1,2,8.3,0,212,19,3
Lorenzo Alexander,2476,ED,BUF,15,0,0,4,63.1,10,14,167,48.5,16.8,28,3,9.0,3,363,176,27,0,65.4,7,11,108,70.8,18.5,20,11.1,3,161,114,21
Ahmad Brooks,2945,ED,GB,11,2,0,12,56.6,4,10,190,98.5,8.4,16,3,4.7,2,202,199,16,1,60.2,2,7,98,99.0,12.2,12,5.6,1,104,103,10
Haloti Ngata,2957,DI,DET,5,1,0,11,75.5,1,4,82,97.8,11.0,9,1,5.5,2,93,91,7,0,80.4,1,4,38,100.0,18.4,7,11.8,2,43,43,7
Tamba Hali,2965,ED,KC,5,0,0,16,61.3,1,5,67,98.7,9.0,6,0,4.5,0,76,75,6,0,58.8,0,2,35,100.0,8.6,3,2.9,0,40,40,2
Johnathan Joseph,2969,CB,HST,15,0,3,13,56.2,0,1,2,0.4,0.0,0,7,25.0,0,460,2,1,0,,0,0,0,0.0,,0,,0,215,0,0
Darryl Tapp,3008,ED,TB,3,0,0,30,54.4,0,0,27,100.0,3.7,1,0,3.7,1,30,30,1,0,53.1,0,0,5,100.0,0.0,0,0.0,0,5,5,0
Frostee Rucker,3036,DI,ARZ,15,1,1,1,56.0,7,8,319,99.7,6.3,20,4,3.0,2,339,338,17,0,58.3,4,5,140,100.0,9.3,13,4.6,2,151,151,11
Domata Peko Sr.,3068,DI,DEN,13,0,0,10,57.4,0,4,186,100.0,4.3,8,1,1.6,1,199,199,5,0,64.8,0,3,72,100.0,8.3,6,3.5,1,77,77,4
Elvis Dumervil,3071,ED,SF,15,0,0,28,73.4,9,33,247,99.3,21.9,54,2,10.9,6,269,267,48,0,80.1,6,33,163,99.4,28.8,47,15.6,6,180,179,45
Kyle Williams,3079,DI,BUF,15,1,0,4,59.5,6,20,410,98.9,8.8,36,3,3.9,3,438,433,29,0,59.0,3,11,188,99.5,10.6,20,5.3,3,197,196,17
Antoine Bethea,3152,S,ARZ,15,0,0,1,76.5,1,1,8,1.6,25.0,2,3,25.0,1,511,8,3,0,82.3,1,1,5,1.8,40.0,2,40.0,1,274,5,3
Tom Johnson,3378,DI,MIN,15,0,1,18,64.9,9,20,415,99.5,8.9,37,5,4.0,2,440,438,31,0,71.9,7,17,207,100.0,14.5,30,6.8,2,219,219,26
Tony McDaniel,3423,DI,SF,4,1,0,28,72.9,0,0,25,100.0,4.0,1,0,0.0,0,27,27,0,1,73.9,0,0,6,100.0,0.0,0,0.0,0,7,7,0
Tramon Williams,3558,CB,ARZ,12,0,0,1,56.8,0,0,2,0.5,0.0,0,2,0.0,0,401,2,0,0,59.1,0,0,1,0.5,0.0,0,0.0,0,205,1,0
Lawrence Timmons,3631,LB,MIA,13,2,0,17,60.2,3,6,53,14.3,5.7,3,0,8.5,0,413,59,9,1,70.0,1,2,16,13.2,18.8,3,9.4,0,144,19,3
Leon Hall,3634,CB,SF,8,0,0,28,66.1,1,1,6,4.2,0.0,0,0,16.7,0,143,6,2,0,55.3,0,0,3,3.3,0.0,0,0.0,0,91,3,0
Reggie Nelson,3637,S,OAK,15,1,1,23,56.3,0,2,17,3.0,5.9,1,2,5.9,0,560,17,2,0,54.1,0,1,4,1.5,25.0,1,12.5,0,260,4,1
Alan Branch,3649,DI,NE,12,0,0,19,54.6,0,4,132,100.0,5.3,7,1,1.5,0,136,136,4,0,59.6,0,2,49,100.0,10.2,5,2.0,0,50,50,2
Paul Posluszny,3650,LB,JAX,15,0,0,15,75.0,1,2,15,7.2,26.7,4,0,23.3,2,222,16,5,0,62.1,0,1,6,7.5,33.3,2,25.0,1,93,7,2
Eric Weddle,3653,S,BLT,15,0,0,3,70.7,1,7,26,4.7,15.4,4,0,19.2,1,621,29,9,0,78.9,1,4,12,4.0,25.0,3,29.2,1,299,12,6
David Harris,3663,LB,NE,8,0,0,19,69.1,0,3,14,15.8,21.4,3,0,17.9,1,95,15,4,0,71.4,0,2,6,21.2,33.3,2,33.3,1,33,7,3
Justin Durant,3664,LB,DAL,7,0,0,9,51.4,0,1,21,23.2,4.8,1,0,2.4,0,99,23,1,0,44.6,0,0,14,43.2,0.0,0,0.0,0,37,16,0
Charles Johnson,3699,ED,CAR,11,1,0,5,53.3,2,15,218,96.2,8.3,18,4,4.4,1,239,230,18,0,56.1,1,10,108,96.6,12.0,13,6.0,1,117,113,12
Brandon Mebane,3701,DI,LAC,15,0,0,27,46.4,2,4,246,98.5,2.4,6,1,1.2,0,265,261,6,0,47.1,1,4,66,100.0,6.1,4,3.8,0,73,73,5
