player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Jonathan Casillas,5422,LB,NYG,2,0,0,21,60.5,1,1,10,19.3,0.0,0,0,10.0,0,57,11,2,0,69.4,1,0,3,14.3,0.0,0,16.7,0,21,3,1
Ndamukong Suh,5527,DI,MIA,1,0,0,17,72.5,0,5,36,100.0,16.7,6,0,6.9,0,39,39,5,0,65.6,0,3,17,100.0,17.6,3,8.8,0,18,18,3
Gerald McCoy,5528,DI,TB,1,0,0,30,80.8,3,5,27,100.0,33.3,9,0,14.8,0,29,29,8,0,87.3,3,4,14,100.0,50.0,7,25.0,0,15,15,7
Joe Haden,5532,CB,PIT,2,0,0,25,80.6,0,1,5,5.7,20.0,1,0,30.0,1,88,5,2,0,80.6,0,1,5,10.9,20.0,1,30.0,1,46,5,2
Tyson Alualu,5535,DI,PIT,2,0,0,25,57.1,1,2,61,95.7,6.6,4,0,2.5,0,69,66,3,0,59.8,1,1,30,91.4,10.0,3,3.3,0,35,32,2
Brandon Graham,5538,ED,PHI,2,0,0,24,91.1,0,5,56,95.2,25.0,14,1,9.8,3,62,59,8,0,92.8,0,3,24,92.9,45.8,11,18.8,3,28,26,6
Earl Thomas III,5539,S,SEA,2,0,0,29,60.0,0,1,1,1.2,100.0,1,0,50.0,0,86,1,1,0,,0,0,0,0.0,,0,,0,41,0,0
Jason Pierre-Paul,5540,ED,NYG,2,0,0,21,61.0,1,4,63,94.4,7.9,5,0,5.6,1,72,68,6,0,71.6,0,3,22,92.3,18.2,4,11.4,1,26,24,4
Derrick Morgan,5541,ED,TEN,2,1,0,31,64.1,0,1,51,91.8,11.8,6,0,4.9,2,61,56,3,0,63.4,0,0,21,92.0,9.5,2,4.8,1,25,23,1
Kareem Jackson,5545,CB,HST,2,0,0,13,77.9,0,0,2,3.6,50.0,1,0,50.0,1,56,2,1,0,79.3,0,0,1,3.7,100.0,1,100.0,1,27,1,1
Jerry Hughes,5556,ED,BUF,2,0,0,4,62.4,1,5,52,94.9,13.5,7,0,9.6,2,59,56,8,0,67.2,1,5,27,93.3,22.2,6,18.5,2,30,28,8
Patrick Robinson,5557,CB,PHI,2,0,0,24,56.2,0,0,2,3.0,0.0,0,0,0.0,0,66,2,0,0,59.1,0,0,1,3.7,0.0,0,0.0,0,27,1,0
Nate Allen,5562,S,MIA,1,0,0,17,57.2,0,0,1,2.3,0.0,0,0,0.0,0,43,1,0,0,57.2,0,0,1,5.0,0.0,0,0.0,0,20,1,0
Linval Joseph,5571,DI,MIN,2,0,0,18,70.4,1,3,35,100.0,14.3,5,1,8.6,1,40,40,5,0,83.0,1,3,14,100.0,35.7,5,21.4,1,17,17,5
Carlos Dunlap,5579,ED,CIN,2,0,0,7,61.7,1,5,47,96.3,14.9,7,0,6.4,0,54,52,6,0,60.7,0,5,24,100.0,20.8,5,10.4,0,25,25,5
Sean Lee,5580,LB,DAL,2,0,0,9,50.8,0,0,5,5.9,0.0,0,0,0.0,0,85,5,0,0,55.2,0,0,2,4.8,0.0,0,0.0,0,42,2,0
Morgan Burnett,5596,S,GB,2,0,0,12,52.3,0,0,3,4.5,0.0,0,0,0.0,0,66,3,0,0,52.3,0,0,3,11.1,0.0,0,0.0,0,27,3,0
Earl Mitchell,5605,DI,SF,2,1,0,28,56.7,0,0,29,100.0,0.0,0,0,0.0,0,33,33,0,1,60.8,0,0,10,100.0,0.0,0,0.0,0,13,13,0
Corey Peters,5607,DI,ARZ,2,0,0,1,63.1,2,2,48,96.2,12.5,6,1,4.2,0,52,50,4,0,66.9,2,2,25,100.0,20.0,5,8.0,0,25,25,4
NaVorro Bowman,5615,LB,SF,2,0,0,28,50.3,0,0,6,9.2,0.0,0,0,0.0,0,76,7,0,0,52.9,0,0,2,7.1,0.0,0,0.0,0,42,3,0
Everson Griffen,5624,ED,MIN,2,0,0,18,70.5,1,6,63,100.0,19.0,12,1,10.3,3,69,69,10,0,78.8,1,5,31,100.0,32.3,10,16.1,2,35,35,8
Geno Atkins,5643,DI,CIN,2,0,0,7,88.5,2,4,37,97.8,21.6,8,0,16.2,3,45,44,9,0,91.2,2,3,24,100.0,29.2,7,22.9,3,25,25,8
Al Woods,5646,DI,IND,2,0,0,14,63.1,0,1,24,100.0,8.3,2,0,6.3,1,24,24,2,0,65.8,0,0,8,100.0,12.5,1,12.5,1,8,8,1
Kam Chancellor,5656,S,SEA,2,0,0,29,59.7,0,0,2,2.3,0.0,0,0,0.0,0,86,2,0,0,,0,0,0,0.0,,0,,0,41,0,0
Reshad Jones,5686,S,MIA,1,0,0,17,51.7,0,1,4,9.3,25.0,1,1,12.5,0,43,4,1,0,52.9,0,1,2,10.0,50.0,1,25.0,0,20,2,1
Arthur Moats,5701,ED,PIT,2,0,0,25,75.2,1,1,3,100.0,66.7,2,0,33.3,0,4,4,2,0,75.2,1,1,3,100.0,66.7,2,33.3,0,4,4,2
Willie Young,5736,ED,CHI,2,0,0,6,55.6,1,0,24,87.1,8.3,2,1,6.3,1,31,27,2,0,53.3,1,0,14,88.9,7.1,1,3.6,0,18,16,1
Dekoda Watson,5740,ED,SF,2,0,0,28,60.5,0,1,7,100.0,14.3,1,0,7.1,0,7,7,1,0,62.7,0,1,5,100.0,20.0,1,10.0,0,5,5,1
Kurt Coleman,5767,S,CAR,2,0,0,5,58.5,0,1,0,1.3,,1,0,,0,78,1,1,0,58.5,0,0,0,2.9,,0,,0,34,1,0
Robert McClain,5771,CB,TB,1,0,0,30,56.9,0,0,2,5.3,0.0,0,0,0.0,0,38,2,0,0,,0,0,0,0.0,,0,,0,25,0,0
Kyle Love,5806,DI,CAR,2,0,0,5,60.7,0,1,22,100.0,9.1,2,0,2.3,0,23,23,1,0,60.7,0,1,8,100.0,12.5,1,6.3,0,9,9,1
Vincent Rey,5811,LB,CIN,2,0,0,7,52.6,0,2,4,9.3,50.0,2,0,25.0,0,54,5,2,0,,0,0,0,0.0,,0,,0,25,0,0
Darian Stewart,5820,S,DEN,2,0,0,10,66.7,0,1,4,5.0,0.0,0,0,12.5,0,80,4,1,0,,0,0,0,0.0,,0,,0,47,0,0
Barry Church,5924,S,JAX,2,0,0,15,51.2,0,0,6,7.9,0.0,0,0,0.0,0,89,7,0,0,53.5,0,0,3,6.3,0.0,0,0.0,0,48,3,0
Frank Zombo,5945,ED,KC,2,0,0,16,54.6,0,1,6,85.7,16.7,1,0,8.3,0,7,6,1,0,57.0,0,0,2,66.7,0.0,0,0.0,0,3,2,0
Anthony Levine,6013,S,BLT,2,0,0,3,74.5,0,1,2,5.4,50.0,1,0,25.0,0,37,2,1,0,74.5,0,1,2,7.1,50.0,1,25.0,0,28,2,1
Junior Galette,6018,ED,WAS,2,0,0,32,82.2,1,4,24,100.0,20.8,5,0,10.4,0,25,25,5,0,91.0,1,4,12,100.0,41.7,5,20.8,0,13,13,5
Mitch Unrein,6031,DI,CHI,2,0,0,6,59.4,1,2,29,100.0,10.3,3,0,5.2,0,30,30,3,0,52.7,0,0,10,100.0,0.0,0,0.0,0,10,10,0
Andrew Sendejo,6118,S,MIN,2,0,0,18,55.7,0,0,2,2.4,0.0,0,0,0.0,0,82,2,0,0,56.8,0,0,1,2.4,0.0,0,0.0,0,41,1,0
Von Miller,6154,ED,DEN,2,2,1,10,90.4,4,10,76,97.6,25.0,19,4,11.8,2,85,83,16,0,84.6,4,6,41,97.9,34.1,14,17.1,2,47,46,12
Marcell Dareus,6155,DI,BUF,2,0,0,4,68.7,0,1,28,100.0,10.7,3,0,1.8,0,30,30,1,0,65.5,0,0,7,100.0,14.3,1,0.0,0,7,7,0
J.J. Watt,6163,DI,HST,2,1,0,13,68.3,2,8,53,100.0,15.1,8,0,9.4,0,55,55,10,0,68.0,2,3,25,100.0,24.0,6,10.0,0,27,27,5
Robert Quinn,6166,ED,LA,2,0,0,26,57.4,0,1,31,94.1,9.7,3,0,8.1,2,34,32,3,0,56.7,0,1,21,100.0,9.5,2,7.1,1,21,21,2
Ryan Kerrigan,6168,ED,WAS,2,0,0,32,78.1,0,5,51,88.7,13.7,7,0,8.8,2,62,55,7,0,87.3,0,1,23,92.3,17.4,4,10.9,2,26,24,3
Corey Liuget,6170,DI,LAC,2,0,0,27,74.5,0,7,48,96.0,18.8,9,0,7.3,0,50,48,7,0,73.6,0,4,16,100.0,25.0,4,12.5,0,16,16,4
Adrian Clayborn,6172,ED,ATL,2,0,0,2,69.0,2,3,48,98.1,20.8,10,1,7.3,1,54,53,6,0,62.1,1,1,25,96.6,20.0,5,8.0,1,29,28,3
Cameron Jordan,6176,ED,NO,2,0,0,20,73.0,3,3,66,89.7,15.2,10,0,6.1,1,78,70,7,0,70.7,1,1,27,96.7,18.5,5,7.4,1,30,29,3
Jimmy Smith,6179,CB,BLT,2,0,0,3,60.0,0,0,1,1.1,0.0,0,2,0.0,0,90,1,0,0,60.0,0,0,1,2.0,0.0,0,0.0,0,51,1,0
Muhammad Wilkerson,6182,DI,NYJ,2,1,0,22,59.6,0,2,55,100.0,3.6,2,1,1.8,0,57,57,2,0,56.8,0,1,16,100.0,6.3,1,3.1,0,17,17,1
Cameron Heyward,6183,DI,PIT,2,0,0,25,69.4,3,8,65,98.6,20.0,13,0,11.5,2,70,69,13,0,64.5,1,5,37,100.0,18.9,7,13.5,2,40,40,8
Jabaal Sheard,6189,ED,IND,2,0,1,14,61.9,0,6,55,94.8,14.5,8,2,5.5,0,58,55,6,0,57.8,0,3,28,100.0,10.7,3,5.4,0,28,28,3
Brooks Reed,6194,ED,ATL,2,0,0,2,68.2,0,4,41,95.8,17.1,7,0,9.8,2,48,46,6,0,57.4,0,2,10,100.0,30.0,3,20.0,1,11,11,3
Stephen Paea,6205,DI,DAL,2,0,0,9,53.3,0,2,48,96.3,4.2,2,0,2.1,0,54,52,2,0,55.0,0,1,20,100.0,0.0,0,2.5,0,21,21,1
Terrell McClain,6217,DI,WAS,2,0,0,32,53.9,0,1,24,100.0,4.2,1,0,2.1,0,27,27,1,0,53.5,0,0,7,100.0,0.0,0,0.0,0,7,7,0
Justin Houston,6222,ED,KC,2,1,0,16,69.2,3,3,62,64.4,14.5,9,0,9.7,3,101,65,9,0,69.6,1,3,33,81.4,18.2,6,12.1,2,43,35,6
Jurrell Casey,6229,DI,TEN,2,0,0,31,63.3,2,2,50,98.2,10.0,5,0,4.0,0,57,56,4,0,61.8,1,1,20,100.0,15.0,3,5.0,0,23,23,2
Mason Foster,6236,LB,WAS,2,0,0,32,47.0,0,4,14,19.5,28.6,4,0,14.3,0,77,15,4,0,49.4,0,2,6,21.2,33.3,2,16.7,0,33,7,2
Allen Bailey,6238,DI,KC,2,0,1,16,51.9,0,4,79,100.0,5.1,4,1,3.8,1,83,83,5,0,55.4,0,3,35,100.0,8.6,3,7.1,1,37,37,4
Chris Conte,6245,S,TB,1,0,0,30,59.1,0,0,1,2.4,0.0,0,1,0.0,0,41,1,0,0,,0,0,0,0.0,,0,,0,21,0,0
K.J. Wright,6251,LB,SEA,2,0,0,29,52.6,0,1,7,9.3,0.0,0,0,7.1,0,86,8,1,0,56.8,0,0,1,4.9,0.0,0,0.0,0,41,2,0
Sam Acho,6255,ED,CHI,2,0,0,6,57.7,0,0,14,45.5,7.1,1,0,0.0,0,33,15,0,0,60.8,0,0,8,61.5,12.5,1,0.0,0,13,8,0
Buster Skrine,6289,CB,NYJ,2,0,0,22,54.7,0,0,2,3.2,0.0,0,1,0.0,0,62,2,0,0,54.7,0,0,2,11.1,0.0,0,0.0,0,18,2,0
Karl Klug,6294,DI,TEN,2,0,0,31,57.2,0,1,18,100.0,5.6,1,0,2.8,0,19,19,1,0,61.1,0,1,10,100.0,10.0,1,5.0,0,10,10,1
Richard Sherman,6306,CB,SEA,2,0,1,29,57.9,0,0,2,2.3,0.0,0,1,0.0,0,86,2,0,0,,0,0,0,0.0,,0,,0,41,0,0
Chris Carter,6314,ED,WAS,2,0,0,32,58.4,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,58.4,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Pernell McPhee,6317,ED,CHI,2,0,0,6,70.9,1,0,9,83.3,11.1,1,0,5.6,0,12,10,1,0,52.9,0,0,4,83.3,0.0,0,0.0,0,6,5,0
Lawrence Guy,6385,DI,NE,2,0,0,19,60.5,1,0,27,100.0,3.7,1,0,1.9,0,28,28,1,0,64.5,1,0,5,100.0,20.0,1,10.0,0,5,5,1
Chris Harris Jr.,6457,CB,DEN,2,0,0,10,56.0,0,0,2,2.1,0.0,0,1,0.0,0,94,2,0,0,56.0,0,0,2,3.8,0.0,0,0.0,0,53,2,0
Sealver Siliga,6483,DI,TB,1,0,0,30,57.7,0,0,3,100.0,0.0,0,0,0.0,0,3,3,0,0,,0,0,0,,,0,,0,0,0,0
Josh Bynes,6503,LB,ARZ,2,0,0,1,85.8,0,1,3,10.7,33.3,1,0,50.0,1,28,3,2,0,59.1,0,0,1,12.5,0.0,0,0.0,0,8,1,0
Mario Addison,6558,ED,CAR,2,0,0,5,62.2,0,4,47,92.6,14.9,7,0,6.4,1,54,50,5,0,67.7,0,2,16,85.7,25.0,4,12.5,1,21,18,3
Cedric Thornton,6607,DI,BUF,2,0,0,4,60.2,0,1,27,100.0,7.4,2,0,1.9,0,28,28,1,0,58.5,0,1,14,100.0,7.1,1,3.6,0,14,14,1
Michael Wilhoite,6989,LB,SEA,1,0,0,29,56.3,0,0,3,25.0,0.0,0,0,0.0,0,12,3,0,0,,0,0,0,0.0,,0,,0,2,0,0
Craig Robertson,7003,LB,NO,2,0,0,20,57.2,0,1,3,20.0,0.0,0,0,16.7,0,15,3,1,0,,0,0,0,0.0,,0,,0,4,0,0
Mark Barron,7013,LB,LA,2,0,0,26,53.9,0,0,3,5.5,0.0,0,1,0.0,0,55,3,0,0,56.1,0,0,2,6.7,0.0,0,0.0,0,30,2,0
Luke Kuechly,7015,LB,CAR,2,0,0,5,83.3,1,2,10,12.8,40.0,4,0,15.0,0,78,10,3,0,76.7,1,0,5,14.7,20.0,1,10.0,0,34,5,1
Dontari Poe,7017,DI,ATL,2,0,0,2,66.9,1,6,55,100.0,14.5,8,0,6.4,0,60,60,7,0,76.1,1,4,20,100.0,30.0,6,12.5,0,20,20,5
Fletcher Cox,7018,DI,PHI,2,0,0,24,88.3,1,3,63,100.0,12.7,8,1,6.3,2,67,67,6,0,90.4,0,2,26,100.0,19.2,5,11.5,2,29,29,4
Michael Brockers,7020,DI,LA,2,0,0,26,60.7,1,2,43,97.9,9.3,4,0,3.5,0,47,46,3,0,67.3,1,2,25,96.3,16.0,4,6.0,0,27,26,3
Bruce Irvin,7021,ED,OAK,2,0,0,23,50.4,0,3,56,84.1,8.9,5,3,2.7,0,69,58,3,0,44.6,0,1,29,88.2,6.9,2,1.7,0,34,30,1
Melvin Ingram III,7024,ED,LAC,2,0,1,27,85.2,2,8,58,95.1,25.9,15,2,13.8,3,61,58,13,0,79.6,1,2,16,94.1,43.8,7,21.9,2,17,16,5
Chandler Jones,7027,ED,ARZ,2,0,0,1,83.2,2,5,80,95.4,20.0,16,0,8.1,3,87,83,10,0,90.0,2,4,44,100.0,25.0,11,11.4,2,45,45,8
Dont'a Hightower,7030,ED,NE,1,0,0,19,50.8,0,3,13,63.6,15.4,2,0,11.5,0,22,14,3,0,50.5,0,2,8,75.0,25.0,2,12.5,0,12,9,2
Whitney Mercilus,7031,ED,HST,2,0,0,13,58.5,0,4,48,84.5,8.3,4,0,4.2,0,58,49,4,0,58.3,0,2,22,88.5,9.1,2,4.5,0,26,23,2
Nick Perry,7033,ED,GB,2,0,0,12,85.2,2,7,56,98.3,26.8,15,1,9.8,1,58,57,10,0,78.1,1,2,23,100.0,21.7,5,10.9,1,24,24,4
Brian Quick,7037,WR,WAS,1,0,0,32,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
