player,player_id,position,team_name,player_game_count,declined_penalties,fifty_attempts,fifty_made,fifty_percent,forty_attempts,forty_made,forty_percent,franchise_id,grades_fgep_kicker,one_attempts,one_made,one_percent,pat_attempts,pat_made,pat_percent,penalties,thirty_attempts,thirty_made,thirty_percent,total_attempts,total_made,total_percent,twenty_attempts,twenty_made,twenty_percent
Adam Vinatieri,226,K,IND,13,0,4,4,100.0,6,5,83.3,14,66.9,0,0,,21,19,90.5,0,7,5,71.4,27,24,88.9,10,10,100.0
Phil Dawson,422,K,ARZ,14,0,4,3,75.0,10,7,70.0,1,58.6,1,1,100.0,21,19,90.5,0,14,10,71.4,35,27,77.1,6,6,100.0
Matt Bryant,1223,K,ATL,14,0,8,7,87.5,8,7,87.5,2,77.1,1,1,100.0,33,33,100.0,0,9,6,66.7,32,27,84.4,6,6,100.0
Mike Nugent,2264,K,CHI,6,0,0,0,,5,4,80.0,6,55.4,0,0,,13,12,92.3,0,4,3,75.0,12,10,83.3,3,3,100.0
Robbie Gould,2607,K,SF,14,0,4,4,100.0,17,16,94.1,28,90.0,0,0,,20,19,95.0,0,10,10,100.0,38,36,94.7,7,6,85.7
Nick Novak,2726,K,LAC,7,0,2,1,50.0,2,0,0.0,27,47.7,0,0,,18,17,94.4,0,5,4,80.0,13,9,69.2,4,4,100.0
Stephen Gostkowski,3063,K,NE,14,0,4,4,100.0,10,7,70.0,19,76.0,0,0,,40,38,95.0,0,8,8,100.0,36,33,91.7,14,14,100.0
Matt Prater,3471,K,DET,14,0,10,7,70.0,8,7,87.5,11,90.1,2,2,100.0,36,35,97.2,0,9,9,100.0,31,27,87.1,2,2,100.0
Nick Folk,3794,K,TB,4,0,2,1,50.0,5,2,40.0,30,28.3,0,0,,9,7,77.8,0,2,1,50.0,11,6,54.5,2,2,100.0
Mason Crosby,3809,K,GB,13,0,3,1,33.3,3,3,100.0,12,54.5,0,0,,35,33,94.3,0,4,2,50.0,18,14,77.8,8,8,100.0
Stephen Hauschka,4655,K,BUF,14,0,8,7,87.5,7,5,71.4,4,86.9,0,0,,27,27,100.0,0,7,7,100.0,26,23,88.5,4,4,100.0
