player,player_id,position,team_name,player_game_count,declined_penalties,fifty_attempts,fifty_made,fifty_percent,forty_attempts,forty_made,forty_percent,franchise_id,grades_fgep_kicker,one_attempts,one_made,one_percent,pat_attempts,pat_made,pat_percent,penalties,thirty_attempts,thirty_made,thirty_percent,total_attempts,total_made,total_percent,twenty_attempts,twenty_made,twenty_percent
Adam Vinatieri,226,K,IND,1,0,0,0,,0,0,,14,27.7,0,0,,1,0,0.0,0,1,0,0.0,2,1,50.0,1,1,100.0
Phil Dawson,422,K,ARZ,1,0,0,0,,0,0,,1,48.2,0,0,,2,2,100.0,0,1,0,0.0,2,1,50.0,1,1,100.0
Matt Bryant,1223,K,ATL,1,0,0,0,,1,1,100.0,2,68.2,0,0,,2,2,100.0,0,1,1,100.0,3,3,100.0,1,1,100.0
Robbie Gould,2607,K,SF,1,0,0,0,,1,1,100.0,28,61.1,0,0,,0,0,,0,0,0,,1,1,100.0,0,0,
Stephen Gostkowski,3063,K,NE,1,0,0,0,,0,0,,19,64.7,0,0,,3,3,100.0,0,1,1,100.0,2,2,100.0,1,1,100.0
Matt Prater,3471,K,DET,1,0,1,1,100.0,0,0,,11,78.8,0,0,,2,2,100.0,0,0,0,,1,1,100.0,0,0,
Mason Crosby,3809,K,GB,1,0,0,0,,1,1,100.0,12,64.6,0,0,,2,2,100.0,0,0,0,,1,1,100.0,0,0,
Stephen Hauschka,4655,K,BUF,1,0,0,0,,1,0,0.0,4,49.9,0,0,,3,3,100.0,0,0,0,,1,0,0.0,0,0,
Connor Barth,4777,K,CHI,1,0,1,1,100.0,0,0,,6,68.6,0,0,,2,2,100.0,0,0,0,,1,1,100.0,0,0,
Ryan Succop,5180,K,TEN,1,0,2,1,50.0,0,0,,31,56.6,0,0,,1,1,100.0,0,0,0,,4,3,75.0,2,2,100.0
Graham Gano,5443,K,CAR,1,0,0,0,,0,0,,5,73.1,0,0,,2,2,100.0,0,2,2,100.0,3,3,100.0,1,1,100.0
Dan Bailey,6796,K,DAL,1,0,0,0,,2,2,100.0,9,69.1,0,0,,1,1,100.0,0,1,1,100.0,4,4,100.0,1,1,100.0
Kai Forbath,6860,K,MIN,1,0,0,0,,1,1,100.0,18,52.3,0,0,,3,2,66.7,0,1,1,100.0,3,3,100.0,1,1,100.0
Greg Zuerlein,7163,K,LA,1,0,1,1,100.0,1,1,100.0,26,72.2,0,0,,5,5,100.0,0,1,1,100.0,3,3,100.0,0,0,
Blair Walsh,7167,K,SEA,1,0,0,0,,1,1,100.0,29,64.0,0,0,,0,0,,0,1,1,100.0,3,3,100.0,1,1,100.0
Giorgio Tavecchio,7278,K,OAK,1,0,2,2,100.0,1,1,100.0,23,74.8,0,0,,2,2,100.0,0,0,0,,4,4,100.0,1,1,100.0
Justin Tucker,7604,K,BLT,1,0,0,0,,0,0,,3,63.4,0,0,,2,2,100.0,0,0,0,,2,2,100.0,2,2,100.0
Caleb Sturgis,7948,K,PHI,1,0,1,1,100.0,1,1,100.0,24,54.8,0,0,,2,1,50.0,0,1,1,100.0,3,3,100.0,0,0,
Dustin Hopkins,7958,K,WAS,1,0,0,0,,0,0,,32,63.5,0,0,,2,2,100.0,0,1,1,100.0,1,1,100.0,0,0,
Brandon McManus,8437,K,DEN,1,0,1,0,0.0,0,0,,10,52.4,0,0,,3,3,100.0,0,0,0,,2,1,50.0,1,1,100.0
Cairo Santos,8932,K,KC,1,0,0,0,,0,0,,16,65.9,0,0,,6,6,100.0,0,0,0,,0,0,,0,0,
Chris Boswell,8990,K,PIT,1,0,0,0,,0,0,,25,63.5,0,0,,3,3,100.0,0,0,0,,0,0,,0,0,
Chandler Catanzaro,9140,K,NYJ,1,0,1,1,100.0,1,1,100.0,22,70.3,0,0,,0,0,,0,0,0,,2,2,100.0,0,0,
Jason Myers,10207,K,JAX,1,0,0,0,,1,1,100.0,15,39.4,0,0,,3,2,66.7,0,2,1,50.0,4,3,75.0,1,1,100.0
Wil Lutz,11096,K,NO,1,0,0,0,,1,1,100.0,20,64.9,0,0,,1,1,100.0,0,0,0,,4,4,100.0,3,3,100.0
Ka'imi Fairbairn,11161,K,HST,1,0,0,0,,0,0,,13,60.4,0,0,,1,1,100.0,0,0,0,,0,0,,0,0,
Aldrick Rosas,11331,K,NYG,1,0,0,0,,0,0,,21,60.2,0,0,,0,0,,0,0,0,,1,1,100.0,1,1,100.0
Zane Gonzalez,11979,K,CLV,1,0,0,0,,0,0,,8,61.7,0,0,,1,1,100.0,0,0,0,,1,1,100.0,1,1,100.0
Younghoe Koo,12042,K,LAC,1,0,0,0,,1,0,0.0,27,63.5,0,0,,3,3,100.0,0,0,0,,1,0,0.0,0,0,
