player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
DeAndre Hopkins,7808,WR,HST,10,111,0,13,0,-2.4,0,100.0,,0,0,0.0,0,3,0,90.6,84.8,0,72,0.0,0,18,5,94.4,17,158.3,5,4.5,1,94,106,21.2,18.8,5.53,16.7,0,28.6,0.0,0,4,0.0,0,4,0,73.5,81.8,1,24,0.0,0,77,4,93.5,72,14.6,14,12.6,0,58,5,1.3,14.5,0.81
Antonio Brown,5718,WR,PIT,10,107,0,25,0,3.4,0,91.7,,0,0,0.0,0,4,0,92.0,72.2,0,32,0.0,0,56,11,92.9,52,99.7,12,11.2,0,95,78,7.1,8.6,1.83,12.1,4,80.0,75.0,3,4,0.0,0,8,1,90.5,92.0,1,51,0.0,0,53,12,96.2,51,130.6,15,14.0,2,228,113,9.4,19.0,4.47
Jarvis Landry,8698,WR,MIA,10,103,0,17,0,-2.2,2,100.0,,0,0,0.0,0,2,1,92.9,63.5,0,18,0.0,0,38,17,97.4,37,82.4,17,16.5,0,64,102,6.0,3.8,1.73,5.3,5,72.9,25.0,2,8,0.0,0,21,0,72.6,75.3,3,49,0.0,0,242,35,94.2,228,79.8,48,46.6,2,335,179,5.1,9.6,1.47
Larry Fitzgerald,1724,WR,ARZ,10,94,0,1,0,-0.8,3,89.5,,0,0,0.0,0,4,0,92.8,80.5,0,16,0.0,0,34,17,97.1,33,88.4,19,20.2,0,99,130,7.6,5.8,3.0,10.2,4,74.2,52.9,9,17,4.2,2,29,0,91.2,77.1,0,33,0.0,0,290,46,92.4,268,116.7,62,66.0,3,546,180,3.9,11.9,2.04
Adam Thielen,8288,WR,MIN,10,92,0,18,0,-2.0,1,100.0,,0,0,0.0,0,1,0,90.2,61.1,0,9,0.0,0,39,4,94.9,37,85.4,4,4.3,0,18,26,6.5,4.5,0.49,9.1,4,64.6,50.0,6,12,6.1,2,17,2,82.6,80.8,0,44,0.5,1,208,31,90.9,189,91.5,48,52.2,0,410,154,5.0,13.2,2.17
Dez Bryant,5549,WR,DAL,10,91,0,9,0,-2.7,3,100.0,,0,0,0.0,0,0,0,88.7,81.8,0,2,0.0,0,14,3,100.0,14,79.2,3,3.3,0,-1,7,2.3,-0.3,-0.07,11.0,4,54.5,25.0,1,4,20.0,3,7,0,28.9,69.3,0,18,0.0,0,90,12,93.3,84,66.1,22,24.2,0,98,32,2.7,8.2,1.17
Michael Thomas,10681,WR,NO,10,88,0,20,0,-3.4,1,85.7,,0,0,0.0,0,2,0,91.1,53.2,0,12,0.0,0,67,6,91.0,61,84.5,7,8.0,0,30,52,8.7,5.0,0.49,5.8,2,70.8,75.0,3,4,0.0,0,11,0,87.4,86.3,0,28,0.0,0,74,17,91.9,68,87.8,24,27.3,0,154,107,6.3,9.1,2.26
Demaryius Thomas,5547,WR,DEN,10,84,0,10,0,0.3,0,66.7,,0,0,20.0,1,2,1,28.1,40.6,0,9,0.0,0,16,4,100.0,16,109.7,6,7.1,1,12,11,2.8,3.0,0.75,7.5,0,61.5,60.0,3,5,0.0,0,4,0,41.6,71.7,0,17,0.0,0,61,8,95.1,58,101.4,13,15.5,1,70,22,2.8,8.8,1.21
Julio Jones,6158,WR,ATL,10,84,0,2,0,-1.5,0,100.0,,0,0,0.0,0,1,0,90.2,60.0,0,18,0.0,0,24,4,100.0,24,94.8,4,4.8,0,27,33,8.3,6.8,1.13,14.1,0,50.0,40.0,2,5,12.5,1,4,0,56.9,76.9,0,18,0.0,0,65,7,100.0,65,64.6,14,16.7,0,70,38,5.4,10.0,1.08
Keenan Allen,7857,WR,LAC,10,83,0,27,0,-2.0,0,100.0,,0,0,0.0,0,1,0,88.7,63.2,0,3,0.0,0,18,3,94.4,17,118.8,3,3.6,1,6,12,4.0,2.0,0.35,10.3,1,81.3,60.0,3,5,3.7,1,20,0,45.4,87.3,1,28,1.1,2,187,26,93.0,174,120.3,32,38.6,2,352,105,4.0,13.5,2.02
Doug Baldwin,6615,WR,SEA,10,82,0,29,0,-3.5,0,100.0,,0,0,0.0,0,0,0,84.5,47.1,0,5,5.0,1,20,2,80.0,16,79.2,2,2.4,0,2,9,4.5,1.0,0.13,11.2,7,69.4,9.1,1,11,2.9,1,19,0,90.5,80.2,1,54,0.3,1,288,34,89.9,259,108.1,49,59.8,3,427,150,4.4,12.6,1.65
