player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Julius Peppers,1010,ED,CAR,7,0,0,5,65.0,2,7,123,99.2,11.4,14,0,10.2,8,131,130,17,0,64.0,2,5,66,98.6,13.6,9,12.9,5,70,69,12
James Harrison,1251,ED,PIT,4,0,0,25,84.3,1,2,13,63.6,30.8,4,0,19.2,1,22,14,4,0,86.1,1,2,7,88.9,42.9,3,35.7,1,9,8,4
Terence Newman,1321,CB,MIN,7,0,0,18,72.2,0,0,3,2.1,33.3,1,1,0.0,0,188,4,0,0,,0,0,0,0.0,,0,,0,77,0,0
Terrell Suggs,1326,ED,BLT,7,1,1,3,67.0,5,15,171,97.9,15.8,27,2,8.8,5,189,185,25,0,70.7,3,10,82,97.8,22.0,18,12.8,4,92,90,17
Karlos Dansby,1754,LB,ARZ,7,0,0,1,65.1,0,5,25,10.4,16.0,4,0,10.0,0,260,27,5,0,73.9,0,5,17,14.9,23.5,4,14.7,0,114,17,5
Mike Adams,1972,S,CAR,7,0,0,5,63.1,2,0,13,5.1,0.0,0,1,7.7,0,256,13,2,0,60.4,1,0,7,5.6,0.0,0,7.1,0,124,7,1
Thomas Davis Sr.,2231,LB,CAR,7,0,1,5,75.3,2,2,31,18.9,19.4,6,1,12.9,2,185,35,6,0,76.0,1,1,17,25.3,23.5,4,11.8,1,79,20,3
Derrick Johnson,2232,LB,KC,7,0,0,16,46.8,0,3,18,6.3,11.1,2,0,8.3,0,285,18,3,0,49.1,0,3,10,8.6,20.0,2,15.0,0,116,10,3
Lorenzo Alexander,2476,ED,BUF,6,0,0,4,69.5,5,11,86,47.9,23.3,20,1,11.6,2,190,91,18,0,70.9,3,8,57,65.6,24.6,14,13.2,2,93,61,13
Ahmad Brooks,2945,ED,GB,4,0,0,12,58.4,2,3,53,100.0,11.3,6,0,6.6,1,56,56,6,0,60.4,1,2,33,100.0,15.2,5,7.6,1,35,35,4
Haloti Ngata,2957,DI,DET,5,1,0,11,75.5,1,4,82,97.8,11.0,9,1,5.5,2,93,91,7,0,80.4,1,4,38,100.0,18.4,7,11.8,2,43,43,7
Frostee Rucker,3036,DI,ARZ,7,1,0,1,54.9,3,5,164,99.4,6.7,11,1,3.0,1,175,174,9,0,54.8,1,4,74,100.0,9.5,7,4.7,1,77,77,6
Domata Peko Sr.,3068,DI,DEN,6,0,0,10,58.9,0,2,72,100.0,4.2,3,0,2.8,1,75,75,3,0,64.6,0,1,27,100.0,7.4,2,5.6,1,29,29,2
Elvis Dumervil,3071,ED,SF,7,0,0,28,69.9,1,11,99,98.2,21.2,21,1,10.1,4,110,108,16,0,74.0,1,11,69,98.7,27.5,19,14.5,4,78,77,16
Kyle Williams,3079,DI,BUF,6,1,0,4,59.3,2,10,187,98.0,7.5,14,2,3.7,1,200,196,13,0,58.7,2,4,87,98.9,9.2,8,4.6,1,91,90,7
Antoine Bethea,3152,S,ARZ,7,0,0,1,70.8,1,1,6,2.6,16.7,1,1,16.7,0,234,6,2,0,77.3,1,1,3,2.4,33.3,1,33.3,0,126,3,2
Tom Johnson,3378,DI,MIN,7,0,1,18,63.6,3,5,196,99.5,6.6,13,4,2.6,1,208,207,9,0,63.8,1,3,92,100.0,8.7,8,3.3,1,98,98,5
Tony McDaniel,3423,DI,SF,1,0,0,28,76.0,0,0,5,100.0,0.0,0,0,0.0,0,7,7,0,0,62.4,0,0,0,100.0,,0,,0,1,1,0
Tramon Williams,3558,CB,ARZ,4,0,0,1,56.8,0,0,2,2.9,0.0,0,0,0.0,0,70,2,0,0,59.1,0,0,1,2.4,0.0,0,0.0,0,41,1,0
Lawrence Timmons,3631,LB,MIA,4,1,0,17,69.5,1,2,15,11.0,13.3,2,0,10.0,0,155,17,3,1,80.5,1,1,6,15.1,33.3,2,16.7,0,53,8,2
Reggie Nelson,3637,S,OAK,7,1,1,23,60.4,0,2,11,4.5,9.1,1,2,9.1,0,244,11,2,0,56.5,0,1,2,1.7,50.0,1,25.0,0,118,2,1
Alan Branch,3649,DI,NE,6,0,0,19,62.2,0,2,60,100.0,8.3,5,1,1.7,0,61,61,2,0,71.9,0,1,20,100.0,20.0,4,2.5,0,21,21,1
Paul Posluszny,3650,LB,JAX,7,0,0,15,64.1,1,0,5,10.2,0.0,0,0,10.0,0,49,5,1,0,59.9,0,0,1,7.1,0.0,0,0.0,0,14,1,0
Eric Weddle,3653,S,BLT,7,0,0,3,50.1,0,1,3,1.6,33.3,1,0,16.7,0,255,4,1,0,50.5,0,1,2,1.7,50.0,1,25.0,0,119,2,1
David Harris,3663,LB,NE,2,0,0,19,55.6,0,0,2,15.4,0.0,0,0,0.0,0,13,2,0,0,58.3,0,0,1,20.0,0.0,0,0.0,0,5,1,0
Justin Durant,3664,LB,DAL,5,0,0,9,51.4,0,1,21,29.9,4.8,1,0,2.4,0,77,23,1,0,44.6,0,0,14,53.3,0.0,0,0.0,0,30,16,0
Charles Johnson,3699,ED,CAR,7,0,0,5,54.4,1,10,133,96.5,7.5,10,3,4.9,1,143,138,12,0,55.1,0,6,66,97.2,10.6,7,6.1,1,71,69,7
Brandon Mebane,3701,DI,LAC,7,0,0,27,51.9,1,1,113,98.3,0.9,1,0,0.9,0,120,118,2,0,54.9,0,1,19,100.0,0.0,0,2.6,0,22,22,1
Brian Robison,3718,ED,MIN,7,0,0,18,61.8,4,11,186,95.1,10.2,19,1,5.1,2,204,194,17,0,73.8,3,8,90,98.0,15.6,14,8.3,2,99,97,13
Corey Graham,3784,S,PHI,5,0,0,24,67.1,0,2,4,3.6,25.0,1,0,25.0,0,111,4,2,0,,0,0,0,0.0,,0,,0,50,0,0
William Gay,3786,CB,PIT,7,0,0,25,59.1,0,0,1,0.9,0.0,0,1,0.0,0,113,1,0,0,59.1,0,0,1,1.5,0.0,0,0.0,0,65,1,0
Chris Long,4316,ED,PHI,7,0,0,24,68.8,4,13,150,98.1,16.7,25,1,7.0,2,161,158,19,0,68.2,1,7,68,100.0,19.1,13,8.8,2,73,73,10
Dominique Rodgers-Cromartie,4330,CB,NYG,6,0,0,21,64.3,0,1,13,7.8,7.7,1,0,11.5,1,179,14,2,0,63.8,0,0,4,6.2,0.0,0,25.0,1,65,4,1
Calais Campbell,4364,ED,JAX,7,1,0,15,83.1,5,20,220,99.2,20.0,44,1,11.1,12,238,236,37,0,89.9,4,15,122,100.0,28.7,35,16.8,11,133,133,30
Pat Sims,4391,DI,CIN,6,0,0,7,58.4,0,1,45,100.0,2.2,1,2,1.1,0,50,50,1,0,52.6,0,1,11,100.0,9.1,1,4.5,0,13,13,1
Cliff Avril,4406,ED,SEA,4,0,0,29,54.9,1,4,83,95.9,9.6,8,4,4.2,1,98,94,6,0,57.6,1,4,41,98.0,14.6,6,8.5,1,50,49,6
Tyvon Branch,4414,S,ARZ,7,1,1,1,63.7,2,1,12,4.8,0.0,0,1,12.5,0,293,14,3,1,74.1,2,1,5,3.7,0.0,0,30.0,0,135,5,3
