player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Blake Bortles,8638,QB,JAX,10,0,15,60.0,100.0,132,41.1,132,60.0,0,95.0,321,338,60.0,95.7,179,55.8,187
Pat Elflein,11825,C,MIN,10,0,18,64.4,100.0,112,36.8,112,68.9,0,100.0,304,304,64.3,100.0,169,55.6,169
Joe Berger,2424,G,MIN,10,0,18,58.4,100.0,111,36.6,111,71.2,0,100.0,303,303,72.0,100.0,169,55.8,169
Cam Robinson,11789,T,JAX,10,0,15,50.1,100.0,121,40.2,121,47.9,1,100.0,301,301,52.0,100.0,164,54.5,164
Ryan Ramczyk,11787,T,NO,10,0,20,68.5,100.0,144,48.0,144,71.9,0,100.0,300,300,81.7,100.0,112,37.3,112
Andrus Peat,9446,G,NO,10,1,20,65.1,100.0,144,48.0,144,68.0,1,100.0,300,300,64.9,100.0,112,37.3,112
Max Unger,4972,C,NO,10,0,20,61.9,100.0,144,48.0,144,58.3,0,100.0,300,300,58.2,100.0,112,37.3,112
Marcedes Lewis,2973,TE,JAX,10,0,15,76.5,100.0,124,41.5,124,74.4,0,100.0,299,299,67.7,100.0,159,53.2,159
A.J. Cann,9500,G,JAX,9,0,15,51.8,100.0,116,39.1,116,52.6,3,100.0,297,297,51.2,100.0,162,54.5,162
Riley Reiff,7029,T,MIN,10,0,18,58.8,100.0,105,36.0,105,59.6,0,100.0,292,292,63.0,100.0,164,56.2,164
David DeCastro,7640,G,PIT,10,0,25,76.7,100.0,142,48.6,142,84.3,0,100.0,292,292,76.9,100.0,106,36.3,106
Breno Giacomini,4464,T,HST,10,0,13,53.1,100.0,73,25.2,73,61.1,0,100.0,290,290,62.8,100.0,197,67.9,197
Nick Martin,10684,C,HST,10,0,13,69.0,100.0,73,25.2,73,63.4,2,100.0,290,290,56.3,100.0,197,67.9,197
Austin Howard,5847,T,BLT,10,0,3,62.4,100.0,135,46.7,135,70.3,1,100.0,289,289,75.5,100.0,118,40.8,118
Rob Havenstein,9490,T,LA,10,0,26,67.5,100.0,93,32.2,93,67.9,1,100.0,289,289,70.6,100.0,164,56.7,164
Daryl Williams,9535,T,CAR,10,0,5,66.0,100.0,150,51.9,150,69.3,0,100.0,289,289,74.8,100.0,87,30.1,87
Jason Kelce,6343,C,PHI,10,0,24,85.1,100.0,119,41.2,119,94.4,1,100.0,289,289,94.6,100.0,143,49.5,143
Jamon Brown,9505,G,LA,10,0,26,60.0,100.0,93,32.2,93,61.1,0,100.0,289,289,62.3,100.0,164,56.7,164
Ryan Jensen,7985,C,BLT,10,1,3,72.9,100.0,135,46.7,135,78.6,2,100.0,289,289,85.1,100.0,118,40.8,118
Andrew Norwell,9126,G,CAR,10,0,5,65.0,100.0,150,51.9,150,56.0,0,100.0,289,289,51.0,100.0,87,30.1,87
James Hurst,9001,G,BLT,10,0,3,47.8,100.0,135,46.7,135,53.1,0,100.0,289,289,65.9,100.0,118,40.8,118
Maurkice Pouncey,5543,C,PIT,10,1,25,73.4,100.0,142,49.3,142,75.0,2,100.0,288,288,76.3,100.0,105,36.5,105
Matt Kalil,7010,T,CAR,10,0,5,48.7,100.0,150,52.1,150,50.6,2,100.0,288,288,48.9,100.0,86,29.9,86
Kyle Rudolph,6195,TE,MIN,10,0,18,61.9,100.0,105,36.6,105,55.7,0,100.0,287,287,56.1,100.0,164,57.1,164
Brandon Brooks,7078,G,PHI,10,0,24,69.4,100.0,123,43.0,123,73.1,1,100.0,286,286,67.4,100.0,136,47.6,136
Patrick Omameh,8277,G,JAX,9,0,15,58.7,100.0,114,39.9,114,58.3,0,100.0,286,286,60.5,100.0,154,53.8,154
