player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Jermey Parnell,5426,T,JAX,6,1,15,59.9,100.0,82,41.2,82,58.8,3,100.0,199,199,58.3,100.0,106,53.3,106
Patrick Omameh,8277,G,JAX,6,0,15,58.9,100.0,81,41.1,81,56.7,0,100.0,197,197,57.9,100.0,105,53.3,105
Cam Robinson,11789,T,JAX,6,0,15,53.1,100.0,80,41.5,80,51.6,1,100.0,193,193,52.8,100.0,104,53.9,104
A.J. Cann,9500,G,JAX,6,0,15,52.0,100.0,80,41.9,80,48.5,2,100.0,191,191,47.2,100.0,100,52.4,100
Cody Whitehair,10690,C,CHI,6,0,6,63.2,100.0,34,18.2,34,78.3,1,100.0,187,187,82.8,100.0,144,77.0,144
Bobby Massie,7112,T,CHI,6,0,6,46.1,100.0,34,18.2,34,50.9,1,100.0,187,187,56.3,100.0,144,77.0,144
Charles Leno Jr.,8880,T,CHI,6,0,6,61.2,100.0,34,18.2,34,75.1,0,100.0,187,187,76.1,100.0,144,77.0,144
Blake Bortles,8638,QB,JAX,6,0,15,60.0,100.0,80,43.0,80,60.0,0,96.9,186,192,60.0,97.1,101,54.3,104
Ryan Jensen,7985,C,BLT,6,1,3,77.0,100.0,87,48.1,87,82.3,2,100.0,181,181,81.1,100.0,76,42.0,76
James Hurst,9001,G,BLT,6,0,3,51.8,100.0,87,48.1,87,53.2,0,100.0,181,181,60.6,100.0,76,42.0,76
Austin Howard,5847,T,BLT,6,0,3,64.0,100.0,87,48.1,87,75.0,1,100.0,181,181,83.7,100.0,76,42.0,76
Ronnie Stanley,10640,T,BLT,6,0,3,67.0,100.0,87,48.1,87,74.3,0,100.0,181,181,75.6,100.0,76,42.0,76
Breno Giacomini,4464,T,HST,6,0,13,53.9,100.0,46,25.7,46,66.4,0,100.0,179,179,69.0,100.0,117,65.4,117
Dion Sims,7888,TE,CHI,6,0,6,62.5,100.0,31,17.3,31,54.2,0,100.0,179,179,57.5,100.0,139,77.7,139
