player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Tom Johnson,3378,DI,MIN,3,2,0,,1,0,18,,51.6,9.9,53.6,63.4,41.3,0,2,0,,20.0,1,0,2,0.0,0,0,0,0,0,138,138,16,122,0,0,0,0,102,36,0,2,2,0,2,0,0,0,
Tramon Williams,3558,CB,ARZ,2,0,0,,0,0,1,64.1,65.2,67.6,,,,0,0,0,,,0,0,0,0.0,0,0,4,1,6,6,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,
Brent Grimes,3589,CB,TB,1,1,0,100.0,0,0,30,51.2,55.0,76.2,,71.8,66.1,0,0,0,20,12.5,1,0,0,118.8,7,0,6,47,41,57,0,0,0,0,0,0,57,0,16,4,1,6,7,0,0,92,11,13.1
Reggie Nelson,3637,S,OAK,3,3,0,50.0,0,0,23,58.9,65.5,83.3,55.2,76.7,77.8,0,1,0,34,5.6,1,1,0,95.8,2,0,66,7,104,188,7,0,0,7,0,88,181,6,78,20,2,14,4,1,0,57,53,28.5
Alan Branch,3649,DI,NE,3,0,0,,0,0,19,39.2,50.7,78.4,59.0,55.7,70.4,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,69,69,41,28,0,0,0,0,34,35,0,3,3,0,0,0,0,0,
Paul Posluszny,3650,LB,JAX,3,2,0,33.3,0,0,15,88.0,73.2,76.9,54.7,56.5,82.3,0,0,0,-2,0.0,0,1,0,42.4,1,0,76,0,24,78,0,0,0,0,0,0,78,2,52,2,2,5,3,0,0,-2,1,-2.0
Eric Weddle,3653,S,BLT,3,2,0,60.0,0,0,3,59.3,59.2,84.9,50.8,59.5,51.5,0,1,1,27,14.3,2,0,0,90.4,3,0,53,3,128,204,12,0,0,12,0,107,192,3,73,29,2,10,5,1,1,46,10,15.3
David Harris,3663,LB,NE,3,0,0,,0,0,19,60.4,64.3,70.8,58.3,63.6,,0,0,0,,,0,0,0,0.0,0,0,5,0,2,7,1,0,0,1,0,0,6,1,4,1,0,0,0,0,0,0,0,
Justin Durant,3664,LB,DAL,3,0,0,,0,0,9,76.8,61.3,76.7,45.9,54.7,73.2,0,1,0,,0.0,0,0,0,0.0,0,0,35,0,18,35,0,0,0,0,0,0,35,15,2,0,1,1,0,1,0,0,0,
Charles Johnson,3699,ED,CAR,3,0,0,,0,0,5,57.7,50.7,30.4,51.7,63.4,34.5,1,2,0,,25.0,2,0,2,0.0,0,0,0,0,2,88,88,0,1,80,7,0,0,56,30,0,4,6,0,3,0,0,0,
Brandon Mebane,3701,DI,LAC,3,2,0,,0,0,27,60.0,59.2,82.7,56.3,59.1,51.1,0,1,0,,20.0,2,0,0,0.0,0,0,0,0,1,111,111,73,38,0,0,0,0,50,60,0,3,6,0,1,0,0,0,
Brian Robison,3718,ED,MIN,3,0,0,,0,0,18,54.2,56.1,23.5,64.9,51.5,71.7,1,6,0,,33.3,1,0,1,0.0,0,0,25,0,5,123,98,0,9,86,3,0,25,87,31,0,1,2,0,7,0,0,0,
Corey Graham,3784,S,PHI,2,0,0,100.0,0,0,24,57.0,51.1,74.9,,44.5,28.0,0,0,0,10,40.0,2,0,0,108.3,1,0,12,0,41,59,0,0,0,0,0,42,59,0,18,5,0,3,1,0,0,10,8,10.0
William Gay,3786,CB,PIT,3,0,0,71.4,0,0,25,72.2,73.9,0.0,,86.1,64.9,0,0,0,13,10.0,1,2,1,75.3,5,0,21,6,47,54,1,0,0,1,0,2,53,0,7,24,5,9,7,0,0,23,18,4.6
Chris Long,4316,ED,PHI,3,1,0,,0,0,24,60.0,49.8,80.9,57.2,51.9,25.1,0,4,0,,60.0,3,0,0,0.0,0,1,0,0,0,74,74,0,0,72,2,0,0,56,18,0,1,1,0,5,0,0,0,
Dominique Rodgers-Cromartie,4330,CB,NYG,3,4,0,77.8,0,0,21,73.5,71.4,80.2,65.4,60.0,45.1,0,1,0,12,22.7,5,0,0,87.5,7,0,25,16,94,175,7,0,0,7,0,4,168,7,74,123,7,13,9,1,0,45,29,6.4
Aqib Talib,4334,CB,DEN,3,1,0,57.1,0,0,10,78.5,77.7,81.5,,62.7,63.9,0,0,1,14,16.7,1,3,0,59.8,8,0,8,166,130,189,0,0,0,0,0,1,189,0,59,14,1,4,14,0,1,54,18,6.8
Calais Campbell,4364,ED,JAX,3,0,0,,0,1,15,60.0,90.2,84.3,87.9,75.6,75.1,2,10,0,,0.0,0,0,0,0.0,0,6,1,0,1,159,158,4,33,87,34,0,1,98,60,0,10,5,0,18,0,0,0,
Pat Sims,4391,DI,CIN,3,5,0,,0,0,7,60.0,58.3,18.9,63.3,60.3,72.5,0,1,0,,0.0,0,0,1,0.0,0,0,0,0,0,72,72,51,20,0,1,0,0,26,46,0,2,4,0,1,0,0,0,
Cliff Avril,4406,ED,SEA,3,1,0,100.0,0,0,29,52.4,43.6,0.0,51.1,67.9,74.0,1,1,0,-1,0.0,0,0,4,79.2,1,1,1,0,4,140,139,0,2,137,0,0,1,87,49,0,2,1,1,3,0,-1,2,-1.0
Tyvon Branch,4414,S,ARZ,3,4,1,66.7,0,0,1,75.6,79.5,81.3,77.6,71.1,89.7,0,0,0,15,3.6,1,0,0,70.1,6,0,83,9,107,190,7,0,0,7,0,48,183,3,80,42,10,23,9,0,0,25,4,4.2
William Hayes,4417,ED,MIA,2,0,0,,0,0,17,60.0,90.7,80.9,86.3,81.1,71.7,2,3,0,,0.0,0,0,0,0.0,0,1,0,0,1,49,49,0,2,46,1,0,0,26,22,0,2,1,0,6,0,0,0,
Quintin Demps,4431,S,CHI,3,3,0,50.0,1,0,6,45.6,48.6,80.7,,67.7,28.4,0,0,0,88,20.0,3,0,1,135.4,3,0,69,0,106,177,1,0,0,1,0,93,176,0,71,14,2,9,6,0,1,127,54,42.3
Brandon Carr,4454,CB,BLT,3,0,0,40.0,0,0,3,61.0,60.5,6.0,,66.8,59.4,0,0,2,35,14.3,1,2,2,20.0,6,0,15,157,122,189,2,0,0,2,0,0,187,0,67,15,2,6,15,0,0,87,47,14.5
Orlando Scandrick,4457,CB,DAL,2,0,0,50.0,0,0,9,65.7,69.3,79.4,51.2,81.7,78.0,0,1,0,37,0.0,0,1,1,84.9,4,0,4,31,52,78,6,0,0,6,0,0,72,4,22,37,1,4,8,1,0,79,22,19.8
Erik Walden,4481,ED,TEN,3,1,0,0.0,0,0,31,66.4,72.5,81.6,70.4,61.0,54.0,0,4,0,,20.0,1,0,0,39.6,0,1,21,0,15,104,83,0,0,83,0,0,21,61,28,0,4,3,1,5,0,0,0,
Wesley Woodyard,4583,LB,TEN,3,9,0,100.0,0,0,31,69.9,74.5,79.1,62.0,71.4,65.0,2,1,0,13,9.4,3,0,0,94.8,8,1,130,4,71,153,5,0,0,5,0,2,148,22,60,12,12,20,8,4,0,54,48,6.8
Jerrell Freeman,4888,LB,CHI,1,0,0,85.7,0,0,6,32.6,50.7,76.4,73.6,78.9,54.5,0,1,0,18,20.0,2,0,0,100.6,6,0,50,2,32,56,0,0,0,0,0,0,56,2,22,4,2,8,7,1,0,57,15,9.5
Cameron Wake,4907,ED,MIA,2,1,0,100.0,0,0,17,58.7,78.3,82.5,79.2,69.1,75.5,1,5,0,9,0.0,0,0,0,104.2,1,1,0,0,1,73,73,0,0,70,3,0,0,45,27,0,4,5,1,7,0,9,1,9.0
Brian Orakpo,4936,ED,TEN,3,0,0,,0,1,31,88.7,81.4,82.8,80.8,48.3,78.6,4,10,0,,16.7,1,0,0,0.0,0,1,20,0,13,147,127,0,0,126,1,0,20,89,45,0,4,5,0,15,0,0,0,
Malcolm Jenkins,4937,S,PHI,3,2,0,70.0,0,0,24,53.9,56.9,77.2,52.3,68.3,61.5,1,1,0,44,18.8,3,0,1,97.9,7,0,89,6,127,186,12,0,0,12,0,40,174,11,48,39,5,11,10,2,0,90,57,12.9
Brian Cushing,4938,LB,HST,1,0,0,100.0,0,0,13,28.9,40.7,71.9,59.4,61.0,51.1,0,0,0,12,14.3,1,0,1,116.7,1,0,31,0,8,32,1,0,0,1,0,0,31,1,23,0,5,6,1,0,0,12,0,12.0
Robert Ayers,4941,ED,TB,2,3,0,,0,0,30,60.1,67.8,83.1,69.5,57.6,52.7,2,3,0,,14.3,1,0,0,0.0,0,0,0,0,1,110,110,6,15,68,21,0,0,65,44,0,2,3,0,5,0,0,0,
Clay Matthews,4949,ED,GB,3,0,0,,0,0,12,,83.3,82.6,76.3,72.8,54.8,0,7,0,,12.5,1,0,0,0.0,0,2,12,0,0,144,132,0,0,132,0,0,12,87,57,0,5,7,0,9,0,0,0,
Ziggy Hood,4955,DI,WAS,3,0,0,,0,0,32,,50.2,80.2,56.3,47.4,,0,2,0,,100.0,1,0,0,0.0,0,0,0,0,0,68,68,37,29,0,2,0,0,46,22,0,0,0,0,2,0,0,0,
Patrick Chung,4957,S,NE,3,2,0,61.1,0,0,19,67.0,67.1,77.7,56.6,63.6,85.0,0,0,0,38,0.0,0,1,0,106.7,11,0,73,22,103,160,13,0,0,13,0,10,147,2,55,42,2,13,18,0,1,152,67,13.8
Darius Butler,4964,S,IND,2,1,0,50.0,0,0,14,50.8,48.1,0.0,,65.8,26.3,0,0,0,23,50.0,3,1,2,74.0,2,0,20,4,59,90,1,0,0,1,0,63,89,0,31,2,0,2,4,0,0,29,32,14.5
Connor Barwin,4969,ED,LA,3,0,0,100.0,0,0,26,59.6,56.6,84.8,54.4,57.1,40.9,0,2,0,-4,18.2,2,0,0,79.2,1,1,2,1,16,164,159,0,0,159,0,0,5,75,73,2,8,9,1,3,0,-4,0,-4.0
Mike Mitchell,4970,S,PIT,3,4,0,40.0,0,0,25,72.4,74.6,81.5,68.5,62.8,57.4,0,1,0,27,18.8,3,2,0,62.9,2,0,16,1,92,163,1,0,0,1,0,143,162,2,69,2,1,9,5,1,0,33,5,16.5
Sean Smith,4984,CB,OAK,2,0,0,66.7,0,0,23,68.4,66.1,77.4,,51.3,75.4,0,0,0,26,0.0,0,0,0,130.6,4,0,5,42,42,51,2,0,0,2,0,0,49,0,9,2,2,2,6,0,1,48,16,12.0
Michael Johnson,4993,ED,CIN,2,1,0,,1,0,7,63.4,59.5,21.9,61.8,54.9,70.6,1,5,0,,0.0,0,0,1,0.0,0,1,3,0,0,81,78,0,49,23,6,0,3,57,24,0,3,2,0,7,0,0,0,
Roy Miller,5004,DI,KC,3,0,1,,0,0,16,,67.3,78.1,63.7,64.1,69.8,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,35,35,26,9,0,0,0,0,14,21,0,2,2,0,0,0,0,0,
Brandon Tate,5006,WR,BUF,1,0,0,,0,0,4,,60.0,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Lardarius Webb,5011,CB,BLT,3,1,0,57.1,0,0,3,54.9,59.7,79.8,56.4,82.8,65.2,0,0,2,35,16.7,2,1,0,55.1,8,0,2,4,86,121,0,0,0,0,0,0,121,2,33,115,2,9,14,0,0,151,54,18.9
Glover Quin,5035,S,DET,3,1,0,60.0,0,1,11,90.9,92.0,83.0,58.9,71.9,80.3,0,0,2,16,5.3,1,0,0,33.3,3,0,30,1,131,198,11,0,0,11,0,137,187,2,65,19,7,17,5,0,0,25,24,8.3
Brice McCain,5112,CB,TEN,3,0,0,44.4,0,0,31,59.2,60.8,80.9,,66.8,49.9,0,0,0,17,20.0,1,1,0,62.3,4,0,5,102,84,119,0,0,0,0,0,0,119,0,35,12,0,4,9,0,0,50,26,12.5
Jason McCourty,5127,CB,CLV,3,1,0,53.3,0,1,8,80.0,81.7,82.6,55.5,80.4,82.9,0,0,1,38,0.0,0,2,0,49.9,8,0,15,168,106,194,8,0,0,8,0,0,186,2,86,3,4,9,15,0,0,112,30,14.0
Captain Munnerlyn,5140,CB,CAR,3,0,0,100.0,0,0,5,61.4,62.5,78.5,62.5,62.0,28.6,0,1,0,15,33.3,2,0,0,98.3,5,0,6,1,54,73,6,0,0,6,0,1,67,8,11,59,1,4,5,1,0,38,49,7.6
Ricky Jean Francois,5168,DI,GB,2,0,0,,0,0,12,,57.3,74.3,53.8,61.7,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,18,18,1,14,0,3,0,0,13,5,0,0,0,0,0,0,0,0,
Clinton McDonald,5173,DI,TB,2,1,0,,0,0,30,58.4,54.2,25.9,61.5,57.0,70.6,2,1,0,,0.0,0,0,1,0.0,0,0,0,0,2,68,68,6,56,0,6,0,0,35,31,0,1,4,0,3,0,0,0,
Chris Baker,5188,DI,TB,1,0,0,,0,0,30,58.0,35.6,75.6,60.3,35.1,,1,0,0,,,0,0,0,0.0,0,0,0,0,2,25,25,2,21,0,2,0,0,13,10,0,0,0,0,1,0,0,0,
Steve McLendon,5232,DI,NYJ,3,2,0,,0,0,22,,56.1,80.4,50.7,59.3,71.2,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,76,76,52,24,0,0,0,0,36,40,0,4,4,0,0,0,0,0,
Colt Anderson,5242,S,BUF,1,0,0,,0,0,4,,60.0,60.4,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Michael Bennett,5273,ED,SEA,3,1,1,,0,0,29,,57.4,0.0,59.0,66.8,46.8,2,5,0,,20.0,2,0,3,0.0,0,3,2,0,0,172,170,3,37,71,59,0,2,105,67,0,8,7,0,10,0,0,0,
Ramon Humber,5310,LB,BUF,3,2,0,82.4,0,0,4,52.9,57.2,80.5,47.6,69.4,52.6,0,0,0,14,15.2,5,1,0,89.0,14,0,137,2,109,186,23,0,0,23,0,1,163,20,57,23,18,26,17,0,0,91,53,6.5
Jonathan Casillas,5422,LB,NYG,3,4,0,83.3,0,0,21,59.3,45.8,81.7,69.0,35.7,54.6,2,1,0,10,16.7,3,0,0,85.4,5,0,158,1,73,183,15,0,0,15,0,0,168,17,93,9,6,11,6,3,0,27,14,5.4
Ndamukong Suh,5527,DI,MIA,2,4,0,,0,1,17,60.0,90.9,81.1,73.8,91.2,37.1,0,6,0,,11.1,1,0,0,0.0,0,0,1,0,0,107,106,8,62,2,34,0,1,64,43,0,3,4,0,6,0,0,0,
Gerald McCoy,5528,DI,TB,2,1,0,,0,0,30,60.0,75.6,28.3,79.3,65.7,71.5,4,7,0,,16.7,1,0,1,0.0,0,0,0,0,0,103,103,5,66,0,32,0,0,62,41,0,2,4,0,11,0,0,0,
Eric Berry,5530,S,KC,1,1,0,50.0,0,0,16,68.9,66.4,80.7,,56.6,81.3,0,0,0,17,0.0,0,0,0,78.1,2,0,8,6,38,70,20,0,0,20,0,10,50,0,32,26,4,6,4,0,0,33,4,16.5
Joe Haden,5532,CB,PIT,3,1,0,57.1,0,0,25,61.6,59.9,81.7,80.6,41.1,46.1,0,1,0,29,22.2,2,1,0,89.3,8,1,13,173,110,194,7,0,0,7,0,0,187,5,79,0,2,6,14,2,0,133,25,16.6
Tyson Alualu,5535,DI,PIT,3,5,0,,0,0,25,59.4,46.6,82.6,53.3,45.1,40.8,1,2,0,,16.7,2,0,0,0.0,0,0,0,0,3,164,164,24,82,10,48,0,0,88,73,0,4,5,0,3,0,0,0,
Brandon Graham,5538,ED,PHI,3,0,1,,0,1,24,60.8,90.2,43.7,89.1,78.4,77.7,0,6,0,,0.0,0,0,1,0.0,0,3,0,0,3,127,127,1,3,106,17,0,0,94,30,0,9,8,0,9,0,0,0,
Earl Thomas III,5539,S,SEA,3,4,0,100.0,0,0,29,75.1,80.5,81.5,60.0,72.8,66.6,0,1,0,55,14.3,3,1,0,158.3,4,0,15,4,124,204,3,0,0,3,0,154,201,1,79,28,8,14,4,1,1,58,62,14.5
Jason Pierre-Paul,5540,ED,NYG,3,3,0,,0,1,21,61.0,60.0,57.5,55.6,63.8,77.5,1,5,0,,9.1,1,0,1,0.0,0,1,1,0,5,196,195,1,9,152,33,0,1,104,87,0,6,7,0,7,0,0,0,
Derrick Morgan,5541,ED,TEN,3,6,1,100.0,0,0,31,66.0,70.7,84.8,66.8,64.2,77.8,1,6,0,8,0.0,0,0,0,100.0,1,2,5,1,7,154,147,0,1,140,6,0,7,92,55,1,4,3,1,9,0,8,3,8.0
Kareem Jackson,5545,CB,HST,3,1,0,64.3,0,1,13,49.0,59.1,81.5,77.9,89.1,57.2,0,0,0,50,15.8,3,1,1,107.1,9,1,6,90,98,166,0,0,0,0,0,0,166,2,66,70,7,15,14,1,0,173,19,19.2
Devin McCourty,5552,S,NE,3,3,0,69.2,0,0,19,56.1,61.6,78.1,,74.7,84.2,0,0,0,75,4.0,1,1,0,149.4,9,0,85,8,130,203,4,0,0,4,0,62,199,0,73,44,7,21,13,0,3,156,45,17.3
Jerry Hughes,5556,ED,BUF,3,5,0,,0,0,4,57.3,72.6,51.1,65.2,81.2,51.5,2,11,0,,9.1,1,0,1,0.0,0,2,0,0,3,139,139,0,2,136,1,0,0,91,45,0,5,5,0,15,0,0,0,
Patrick Robinson,5557,CB,PHI,3,0,0,66.7,0,0,24,80.5,80.8,80.3,56.2,74.7,58.2,0,0,1,77,15.4,2,2,0,93.8,8,0,7,30,112,146,1,0,0,1,0,1,145,2,32,107,8,11,12,0,1,124,106,15.5
Nate Allen,5562,S,MIA,2,1,0,100.0,0,0,17,59.6,55.6,78.5,54.6,49.6,40.3,0,0,0,17,22.2,2,1,0,153.1,4,0,19,0,65,103,2,0,0,2,0,70,101,2,36,12,3,6,4,0,1,45,9,11.3
T.J. Ward,5563,S,TB,2,1,0,33.3,0,0,30,69.2,75.5,77.8,,75.1,59.6,0,0,0,11,12.5,1,2,1,45.1,1,0,29,1,50,74,2,0,0,2,0,24,72,0,24,18,2,6,3,0,0,11,18,11.0
Rob Gronkowski,5567,TE,NE,1,0,0,0.0,0,0,19,60.0,60.0,62.6,,,,0,0,0,,,0,1,0,39.6,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,
Linval Joseph,5571,DI,MIN,3,2,0,,0,0,18,,81.6,35.0,71.3,81.0,57.9,1,4,0,,7.1,1,0,1,0.0,0,1,0,0,0,112,112,67,44,0,1,0,0,64,48,0,9,11,0,6,0,0,0,
Carlos Dunlap,5579,ED,CIN,3,0,0,,0,0,7,61.1,77.1,85.7,62.4,83.1,54.7,2,11,0,,16.7,1,0,0,0.0,0,1,1,0,6,162,161,0,3,145,13,0,1,95,61,0,5,5,0,14,0,0,0,
Sean Lee,5580,LB,DAL,3,3,0,70.0,0,0,9,55.0,62.5,7.7,48.3,78.1,73.6,0,0,0,20,9.7,3,0,1,84.0,14,0,187,3,129,209,4,0,0,4,0,2,205,9,71,13,14,25,20,0,0,113,46,8.1
Morgan Burnett,5596,S,GB,3,1,0,45.5,0,0,12,76.0,74.7,79.1,48.7,67.2,83.1,0,1,0,11,0.0,0,2,0,82.8,5,0,108,5,92,168,9,0,0,9,0,4,159,6,70,42,3,12,11,1,1,29,35,5.8
Earl Mitchell,5605,DI,SF,3,2,1,,0,0,28,,51.1,83.6,60.0,48.1,73.1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,137,137,82,55,0,0,0,0,54,83,0,7,7,0,0,0,0,0,
Corey Peters,5607,DI,ARZ,3,1,0,,0,0,1,60.3,74.9,36.2,62.7,78.9,72.2,2,3,0,,0.0,0,0,1,0.0,0,0,0,0,2,122,121,50,64,0,7,0,1,65,55,0,6,6,0,5,0,0,0,
NaVorro Bowman,5615,LB,SF,3,2,0,100.0,0,0,28,44.6,48.4,81.6,48.0,59.6,44.7,0,0,0,13,20.8,5,0,0,135.4,3,0,206,0,98,213,0,0,0,0,0,0,213,11,104,7,11,17,3,0,1,21,11,7.0
Everson Griffen,5624,ED,MIN,3,0,0,,0,0,18,60.0,74.9,54.5,71.0,71.3,77.1,2,8,0,,0.0,0,0,1,0.0,0,4,0,0,1,159,159,0,0,152,7,0,0,107,51,0,9,7,0,14,0,0,0,
Alterraun Verner,5628,CB,MIA,1,0,0,100.0,0,0,17,26.2,23.2,69.6,,42.5,22.3,0,0,0,69,100.0,1,0,0,158.3,1,0,2,7,3,9,0,0,0,0,0,0,9,0,6,0,0,0,1,0,1,69,28,69.0
Geno Atkins,5643,DI,CIN,3,6,0,,0,0,7,59.9,83.7,42.6,89.5,67.5,46.2,3,9,0,,15.4,2,0,0,0.0,0,3,1,0,1,146,145,10,129,1,5,0,1,89,56,0,8,5,0,15,0,0,0,
Al Woods,5646,DI,IND,3,0,0,,0,0,14,,66.2,82.2,62.1,63.8,70.0,0,2,0,,0.0,0,0,0,0.0,0,1,0,0,0,96,96,71,25,0,0,0,0,38,58,0,4,3,0,3,0,0,0,
Kam Chancellor,5656,S,SEA,3,2,0,55.6,0,0,29,74.5,75.0,79.9,59.7,64.4,50.6,0,0,0,11,15.0,3,0,0,62.7,5,0,64,11,123,204,23,0,0,23,0,63,181,2,79,43,8,15,9,0,0,31,15,6.2
Sherrick McManis,5667,CB,CHI,1,0,0,,0,0,6,60.0,60.4,64.5,,,,0,0,0,,,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Nolan Carroll,5668,CB,DAL,2,0,0,100.0,0,0,9,53.8,48.2,78.3,,28.9,28.4,0,0,0,27,37.5,3,0,0,118.8,6,0,3,79,60,82,0,0,0,0,0,0,82,0,22,0,2,5,6,0,0,94,54,15.7
Reshad Jones,5686,S,MIA,2,1,0,100.0,0,0,17,48.1,50.2,78.4,52.1,65.0,68.8,0,1,0,18,13.3,2,0,1,100.0,4,0,30,3,66,121,10,0,0,10,0,65,111,6,49,13,4,12,4,1,0,32,5,8.0
Arthur Moats,5701,ED,PIT,3,0,0,,0,0,25,60.5,74.9,72.6,75.2,60.0,,1,1,0,,,0,0,0,0.0,0,0,1,0,2,9,8,0,0,8,0,0,1,4,3,0,0,0,0,2,0,0,0,
