player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Julius Peppers,1010,ED,CAR,9,0,0,5,67.1,3,7,160,97.7,10.0,16,0,8.8,9,172,168,19,0,70.6,2,5,86,96.7,11.6,10,11.0,6,92,89,13
Dwight Freeney,1019,ED,SEA,2,1,0,29,74.5,1,4,39,100.0,20.5,8,0,14.1,3,39,39,8,0,76.7,1,3,24,100.0,29.2,7,20.8,3,24,24,7
James Harrison,1251,ED,PIT,4,0,0,25,84.3,1,2,13,63.6,30.8,4,0,19.2,1,22,14,4,0,86.1,1,2,7,88.9,42.9,3,35.7,1,9,8,4
Terence Newman,1321,CB,MIN,8,0,0,18,71.0,0,0,4,2.5,25.0,1,1,0.0,0,203,5,0,0,,0,0,0,0.0,,0,,0,81,0,0
Terrell Suggs,1326,ED,BLT,9,2,1,3,65.3,6,20,236,98.0,15.3,36,2,8.1,6,255,250,32,0,69.2,4,13,105,97.4,21.9,23,12.9,5,116,113,22
Karlos Dansby,1754,LB,ARZ,8,0,0,1,68.5,1,5,34,11.9,17.6,6,0,11.8,1,311,37,7,0,70.6,0,5,24,18.4,20.8,5,14.6,1,136,25,6
Mike Adams,1972,S,CAR,9,0,0,5,57.9,2,1,19,5.7,0.0,0,1,7.9,0,336,19,3,0,58.3,1,0,9,5.6,0.0,0,5.6,0,162,9,1
Thomas Davis Sr.,2231,LB,CAR,9,0,1,5,73.1,3,5,49,19.4,18.4,9,2,12.2,2,273,53,10,0,70.4,1,3,27,24.6,22.2,6,11.1,1,122,30,5
Derrick Johnson,2232,LB,KC,9,0,0,16,46.4,0,3,20,5.6,10.0,2,0,7.5,0,357,20,3,0,49.1,0,3,10,6.4,20.0,2,15.0,0,156,10,3
Lorenzo Alexander,2476,ED,BUF,8,0,0,4,67.2,6,12,106,47.9,20.8,22,2,10.4,2,236,113,20,0,69.0,4,9,67,66.4,23.9,16,12.7,2,107,71,15
