player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
DeAndre Hopkins,7808,WR,HST,10,111,0,13,11.1,1,57.1,21.4,3,14,4.0,1,20,0,74.9,76.6,1,72,0.0,0,168,24,88.1,148,98.2,42,37.8,3,349,154,6.4,14.5,2.36,0,15.6,1,54.7,28.6,6,21,5.4,2,24,0,71.1,82.9,2,36,0.0,0,235,35,92.8,218,83.6,64,57.7,3,512,70,2.0,14.6,2.35
Antonio Brown,5718,WR,PIT,10,107,0,25,13.3,2,64.1,46.2,6,13,0.0,0,17,1,85.7,83.0,4,51,0.0,0,137,25,89.8,123,82.7,39,36.4,4,305,99,4.0,12.2,2.48,0,16.3,6,67.2,53.8,7,13,4.4,2,27,1,76.5,91.0,2,50,0.0,0,222,43,95.0,211,96.2,64,59.8,1,706,210,4.9,16.4,3.35
Jarvis Landry,8698,WR,MIA,10,103,0,17,8.7,5,58.6,57.1,4,7,10.5,2,11,0,58.3,75.3,1,29,0.0,0,132,17,90.9,120,84.3,29,28.2,2,172,71,4.2,10.1,1.43,0,6.1,7,68.2,22.2,2,9,6.3,3,22,1,69.8,75.6,3,49,0.0,0,237,45,96.2,228,63.7,66,64.1,0,376,206,4.6,8.4,1.65
Larry Fitzgerald,1724,WR,ARZ,10,94,0,1,8.4,0,67.5,57.1,8,14,3.6,1,18,0,75.5,75.2,0,33,0.0,0,166,27,91.0,151,102.7,40,42.6,2,266,114,4.2,9.9,1.76,0,9.2,6,79.2,40.0,4,10,2.3,1,24,1,90.2,77.0,0,37,0.4,1,257,42,92.6,238,118.7,53,56.4,2,502,185,4.4,12.0,2.11
Adam Thielen,8288,WR,MIN,10,92,0,18,9.1,2,59.0,54.5,6,11,4.2,1,17,0,74.2,89.5,0,65,0.0,0,134,23,90.3,121,99.4,39,42.4,1,371,149,6.5,16.1,3.07,0,12.1,2,79.2,77.8,7,9,5.0,2,22,3,73.9,74.7,0,49,0.4,1,226,38,92.5,209,120.3,48,52.2,1,538,146,3.8,14.2,2.57
Dez Bryant,5549,WR,DAL,10,91,0,9,10.7,4,54.8,40.0,6,15,8.0,2,18,0,62.3,78.3,2,27,0.0,0,148,23,93.9,139,67.3,42,46.2,2,237,88,3.8,10.3,1.71,0,13.4,6,57.8,18.2,2,11,16.1,5,13,0,35.2,69.5,1,36,0.0,0,193,26,92.2,178,76.3,45,49.5,1,302,102,3.9,11.6,1.7
Michael Thomas,10681,WR,NO,10,88,0,20,10.3,3,74.2,70.0,7,10,0.0,0,13,0,85.3,84.2,1,33,0.0,0,102,23,93.1,95,96.2,31,35.2,1,260,98,4.3,11.3,2.74,0,9.7,4,75.9,54.5,6,11,4.7,2,29,0,74.8,79.3,2,30,0.0,0,224,41,94.6,212,87.6,54,61.4,0,488,164,4.0,11.9,2.3
Demaryius Thomas,5547,WR,DEN,10,84,0,10,12.4,2,61.8,50.0,5,10,12.5,3,16,1,49.8,79.5,1,29,0.0,0,98,21,89.8,88,94.0,34,40.5,2,270,82,3.9,12.9,3.07,0,9.4,2,63.8,83.3,5,6,9.1,3,19,0,50.6,67.8,5,40,0.0,0,245,30,95.1,233,47.0,47,56.0,0,353,113,3.8,11.8,1.52
Julio Jones,6158,WR,ATL,10,84,0,2,14.3,5,54.5,18.2,2,11,0.0,0,13,0,82.7,91.1,1,34,0.0,0,94,18,95.7,90,71.8,33,39.3,0,292,101,5.6,16.2,3.24,0,14.9,0,73.3,66.7,6,9,8.3,3,23,0,56.0,85.2,0,53,0.0,0,169,33,95.3,161,108.2,45,53.6,0,486,137,4.2,14.7,3.02
Keenan Allen,7857,WR,LAC,10,83,0,27,9.5,2,65.9,50.0,4,8,10.0,3,21,0,55.4,84.8,1,21,0.7,1,144,27,91.7,132,88.9,41,49.4,1,334,104,3.9,12.4,2.53,0,10.1,2,72.2,44.4,4,9,13.3,4,19,0,44.3,71.7,1,50,0.5,1,186,26,94.1,175,96.6,36,43.4,0,397,165,6.3,15.3,2.27
