player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Aaron Rodgers,2241,QB,GB,3,76.4,123,134,6.2,2.95,0,5,3.3,66.4,89,0,58,5.3,154,5,54,12,69.6,69.5,67.3,76.9,1,3,174,3,22.4,93.1,8.4,13,7,0,10,6,6,3.4,967,7.2
Carson Palmer,1317,QB,ARZ,3,66.7,123,132,10.1,2.54,2,10,7.0,56.8,75,0,60,8.5,144,7,44,1,74.1,66.5,65.9,57.1,1,4,156,0,18.3,76.1,7.6,11,1,0,6,4,10,6.4,925,7.0
Eli Manning,1722,QB,NYG,3,79.1,115,117,7.4,2.32,1,4,3.1,73.5,86,0,32,5.5,125,5,39,21,62.8,74.0,73.3,60.0,1,4,135,1,25.0,89.9,6.4,8,0,0,0,4,5,3.7,825,7.1
Carson Wentz,10636,QB,PHI,3,74.8,107,116,10.7,2.89,2,3,2.5,62.1,72,0,41,10.0,137,8,48,24,28.0,73.0,70.8,70.8,2,2,144,2,26.8,90.3,8.0,11,9,0,5,5,8,5.6,816,7.0
Russell Wilson,7077,QB,SEA,3,66.7,108,115,9.5,2.95,2,7,5.9,57.4,66,0,58,8.3,133,6,43,29,64.8,68.1,67.7,59.7,1,0,138,1,12.1,90.8,5.3,7,10,0,4,5,4,2.9,729,6.3
Philip Rivers,1725,QB,LAC,3,74.0,104,112,8.5,2.47,2,1,0.8,65.2,73,0,40,5.2,116,4,44,27,86.6,60.1,59.4,60.0,1,4,126,2,10.0,81.7,3.4,4,0,0,5,4,5,4.0,760,6.8
Drew Brees,802,QB,NO,3,77.5,102,111,8.9,2.46,0,10,8.7,68.5,76,0,24,3.8,114,3,41,20,86.1,89.1,86.8,,1,0,120,1,12.5,109.7,2.6,3,0,1,7,6,2,1.7,867,7.8
Ben Roethlisberger,1732,QB,PIT,3,71.7,106,110,10.1,2.47,1,4,3.3,62.7,69,0,25,9.2,117,7,36,25,63.0,70.1,68.9,66.8,2,1,127,1,24.0,93.8,5.1,6,1,0,1,5,6,4.7,741,6.7
Tom Brady,698,QB,NE,3,72.4,105,110,11.6,2.68,0,10,8.3,64.5,71,0,43,6.6,123,5,44,19,28.6,84.4,85.0,47.4,1,0,134,1,23.3,121.5,8.1,10,3,0,4,8,3,2.2,1092,9.9
DeShone Kizer,11807,QB,CLV,3,64.3,98,108,11.0,3.12,1,4,3.3,52.8,57,0,50,9.5,130,6,36,8,65.4,55.7,52.4,77.4,6,7,145,2,20.0,53.2,7.7,10,11,0,3,3,10,6.9,646,6.0
Mike Glennon,7854,QB,CHI,3,79.6,103,107,6.0,2.43,0,3,2.6,67.3,72,0,46,12.2,115,10,31,6,35.1,65.2,67.3,34.0,1,3,123,0,15.2,79.8,6.1,7,1,0,3,3,5,4.1,615,5.7
Dak Prescott,10769,QB,DAL,3,73.5,98,107,8.4,2.64,2,4,3.5,62.6,67,0,39,6.9,117,5,33,9,86.8,65.3,63.1,67.8,2,2,126,0,10.3,88.9,3.4,4,6,1,4,5,2,1.6,689,6.4
Matthew Stafford,4924,QB,DET,3,76.0,100,107,9.3,2.71,1,6,5.2,64.5,69,0,46,9.2,119,7,41,11,86.7,76.9,73.9,77.3,3,1,128,1,13.0,100.1,5.0,6,6,0,3,7,4,3.1,678,6.3
Marcus Mariota,9435,QB,TEN,3,66.3,92,100,9.3,2.71,2,6,5.7,60.0,60,0,24,1.6,108,1,34,31,61.4,65.1,63.8,62.3,0,1,115,0,8.3,86.9,1.9,2,6,1,5,3,3,2.6,696,7.0
Trevor Siemian,9683,QB,DEN,3,71.0,93,100,9.3,2.64,1,7,6.6,63.0,63,0,41,4.5,121,3,39,10,44.1,59.7,61.8,50.1,1,4,127,1,22.0,87.5,7.4,9,12,0,5,6,4,3.1,709,7.1
Brian Hoyer,5277,QB,SF,3,73.7,95,99,7.4,2.38,2,4,3.9,62.6,62,0,40,11.4,111,8,30,28,86.0,59.3,60.7,56.1,0,3,116,2,25.0,74.6,9.0,10,1,0,2,2,5,4.3,624,6.3
Kirk Cousins,7102,QB,WAS,3,76.3,93,97,7.0,2.5,2,2,2.0,68.0,66,0,37,7.0,109,5,40,32,39.5,62.5,58.6,74.6,0,1,114,1,18.9,105.3,6.4,7,5,0,2,5,3,2.6,784,8.1
Andy Dalton,6187,QB,CIN,3,73.2,82,93,9.4,2.65,2,4,4.1,61.3,57,0,38,5.0,106,3,29,7,59.2,64.5,66.5,46.2,0,4,110,1,28.9,69.6,10.4,11,1,0,9,2,3,2.7,606,6.5
Matt Ryan,4317,QB,ATL,3,74.4,90,93,8.9,2.49,2,3,3.1,68.8,64,0,33,4.5,102,3,40,2,85.6,73.9,71.6,66.9,0,3,106,0,21.2,99.2,6.9,7,2,0,1,4,1,0.9,867,9.3
