player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Julius Peppers,1010,ED,CAR,5,0,0,5,62.9,2,6,101,99.1,11.9,12,0,10.9,7,108,107,15,0,66.6,2,5,59,98.4,15.3,9,14.4,5,62,61,12
James Harrison,1251,ED,PIT,2,0,0,25,68.9,0,1,1,50.0,100.0,1,0,50.0,0,4,2,1,0,68.9,0,1,1,100.0,100.0,1,50.0,0,2,2,1
Terence Newman,1321,CB,MIN,5,0,0,18,75.2,0,0,3,2.5,33.3,1,1,0.0,0,120,3,0,0,,0,0,0,0.0,,0,,0,48,0,0
Terrell Suggs,1326,ED,BLT,5,1,1,3,68.3,3,9,126,97.1,14.3,18,2,7.9,4,140,136,16,0,69.3,2,6,66,97.3,18.2,12,10.6,3,75,73,11
Karlos Dansby,1754,LB,ARZ,5,0,0,1,60.1,0,3,15,9.2,13.3,2,0,10.0,0,184,17,3,0,67.2,0,3,10,12.8,20.0,2,15.0,0,78,10,3
Mike Adams,1972,S,CAR,5,0,0,5,57.5,1,0,11,5.4,0.0,0,1,4.5,0,205,11,1,0,60.4,1,0,7,6.9,0.0,0,7.1,0,101,7,1
Thomas Davis Sr.,2231,LB,CAR,5,0,1,5,73.5,1,2,19,16.4,21.1,4,1,13.2,1,140,23,4,0,74.5,0,1,10,22.8,20.0,2,15.0,1,57,13,2
Derrick Johnson,2232,LB,KC,5,0,0,16,47.7,0,3,15,7.3,13.3,2,0,10.0,0,205,15,3,0,49.2,0,3,9,10.8,22.2,2,16.7,0,83,9,3
Lorenzo Alexander,2476,ED,BUF,5,0,0,4,70.7,4,10,72,50.3,25.0,18,1,12.5,2,153,77,16,0,71.1,2,7,47,65.4,25.5,12,13.8,2,78,51,11
Ahmad Brooks,2945,ED,GB,4,0,0,12,58.4,2,3,53,100.0,11.3,6,0,6.6,1,56,56,6,0,60.4,1,2,33,100.0,15.2,5,7.6,1,35,35,4
