player,player_id,position,team_name,player_game_count,declined_penalties,fifty_attempts,fifty_made,fifty_percent,forty_attempts,forty_made,forty_percent,franchise_id,grades_fgep_kicker,one_attempts,one_made,one_percent,pat_attempts,pat_made,pat_percent,penalties,thirty_attempts,thirty_made,thirty_percent,total_attempts,total_made,total_percent,twenty_attempts,twenty_made,twenty_percent
Adam Vinatieri,226,K,IND,8,0,4,4,100.0,2,2,100.0,14,62.0,0,0,,15,13,86.7,0,5,4,80.0,18,17,94.4,7,7,100.0
Phil Dawson,422,K,ARZ,8,0,2,1,50.0,3,2,66.7,1,38.2,0,0,,13,13,100.0,0,8,4,50.0,18,12,66.7,5,5,100.0
Matt Bryant,1223,K,ATL,8,0,5,4,80.0,4,4,100.0,2,68.4,0,0,,17,17,100.0,0,5,3,60.0,18,15,83.3,4,4,100.0
Mike Nugent,2264,K,DAL,2,0,0,0,,2,1,50.0,9,61.9,0,0,,7,7,100.0,0,2,2,100.0,5,4,80.0,1,1,100.0
Robbie Gould,2607,K,SF,9,0,2,2,100.0,11,10,90.9,28,73.7,0,0,,12,11,91.7,0,4,4,100.0,20,18,90.0,3,2,66.7
Nick Novak,2726,K,LAC,4,0,1,0,0.0,1,0,0.0,27,57.8,0,0,,9,9,100.0,0,2,2,100.0,5,3,60.0,1,1,100.0
Stephen Gostkowski,3063,K,NE,8,0,1,1,100.0,7,4,57.1,19,61.8,0,0,,21,20,95.2,0,4,4,100.0,23,20,87.0,11,11,100.0
Matt Prater,3471,K,DET,8,0,8,5,62.5,4,4,100.0,11,79.9,2,2,100.0,18,18,100.0,0,6,6,100.0,21,18,85.7,1,1,100.0
Nick Folk,3794,K,TB,4,0,2,1,50.0,5,2,40.0,30,28.3,0,0,,9,7,77.8,0,2,1,50.0,11,6,54.5,2,2,100.0
Mason Crosby,3809,K,GB,8,0,1,0,0.0,2,2,100.0,12,53.6,0,0,,21,19,90.5,0,2,1,50.0,10,8,80.0,5,5,100.0
Stephen Hauschka,4655,K,BUF,8,0,5,5,100.0,5,3,60.0,4,82.2,0,0,,18,18,100.0,0,4,4,100.0,18,16,88.9,4,4,100.0
Connor Barth,4777,K,CHI,8,0,2,1,50.0,5,2,40.0,6,58.6,1,1,100.0,13,13,100.0,0,0,0,,11,7,63.6,3,3,100.0
Ryan Succop,5180,K,TEN,8,0,3,1,33.3,11,11,100.0,31,73.5,0,0,,17,16,94.1,0,3,3,100.0,23,21,91.3,6,6,100.0
Graham Gano,5443,K,CAR,9,0,1,0,0.0,5,5,100.0,5,72.3,0,0,,16,15,93.8,0,8,8,100.0,20,19,95.0,6,6,100.0
Dan Bailey,6796,K,DAL,6,0,1,1,100.0,3,3,100.0,9,79.8,0,0,,16,16,100.0,0,2,2,100.0,7,7,100.0,1,1,100.0
Kai Forbath,6860,K,MIN,8,0,4,4,100.0,5,5,100.0,18,62.7,0,0,,16,12,75.0,0,9,8,88.9,22,21,95.5,4,4,100.0
Randy Bullock,7154,K,CIN,6,0,0,0,,3,2,66.7,7,67.0,0,0,,14,14,100.0,0,4,3,75.0,10,8,80.0,3,3,100.0
Greg Zuerlein,7163,K,LA,8,0,3,3,100.0,9,9,100.0,26,84.7,1,1,100.0,27,27,100.0,0,8,7,87.5,25,24,96.0,4,4,100.0
