player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Julius Peppers,1010,ED,CAR,7,1,0,5,0,,,0.0,,,0,0,,60.9,0,,50.0,1,0,0.0,0,0,0.0,30,3,1,0,0,0,0,,,0,0,,,1.1,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,89,5,0,0,0,0,0,0.0,
James Harrison,1251,ED,PIT,4,8,0,25,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,,0,0,4.0,100.0,33.3,4.0,4.0,0,0,0.0,64.0,0,5,0.0,0,0,87.5,1,5,62.5,15,1,1,1,0,5,1,1.3,5.0
Terence Newman,1321,CB,MIN,7,184,0,18,0,9.7,22.2,100.0,29.0,6.4,1,1,11.1,74.7,0,27,0.0,0,1,81.3,2,61,33.2,61,1,3,9,1,37,25,0.6,18.5,0,1,8.2,85.7,96.5,9.0,7.7,0,0,0.0,66.8,0,27,0.0,0,0,128.0,12,111,60.3,115,4,9,14,1,126,26,1.2,10.5
Terrell Suggs,1326,ED,BLT,7,4,0,3,0,,,0.0,,,0,0,,60.0,0,,0.0,0,0,0.0,0,0,0.0,84,2,1,0,0,0,0,,,0,1,,,3.2,,,0,0,,76.6,0,,50.0,1,0,0.0,0,3,75.0,95,3,0,0,0,0,0,0.0,
Karlos Dansby,1754,LB,ARZ,7,233,0,1,1,4.9,66.7,80.0,10.1,6.8,0,0,0.0,60.9,0,35,22.2,2,0,115.3,8,88,37.8,110,3,6,12,1,86,69,1.1,10.8,0,1,5.4,88.2,96.5,8.9,7.8,1,1,5.9,45.9,0,17,16.7,2,1,120.6,15,137,58.8,142,6,9,17,1,140,56,1.1,9.3
Mike Adams,1972,S,CAR,7,243,0,5,0,5.3,100.0,85.2,14.3,14.3,0,0,0.0,46.2,0,25,0.0,0,0,118.8,3,46,18.9,54,0,3,3,0,55,39,1.3,18.3,0,0,12.1,63.6,97.3,24.1,15.4,1,2,18.2,73.9,0,17,13.3,2,2,103.6,7,178,73.3,183,4,13,11,1,48,15,0.3,6.9
Adam Jones,2223,CB,CIN,4,102,0,7,0,11.7,33.3,100.0,19.0,6.3,0,1,33.3,33.4,0,9,0.0,0,0,42.4,1,21,20.6,21,0,1,3,0,9,0,0.5,9.0,0,0,10.1,35.7,100.0,14.6,5.2,0,4,28.6,69.8,0,11,0.0,0,4,44.3,5,76,74.5,76,2,7,14,0,32,8,0.4,6.4
Thomas Davis Sr.,2231,LB,CAR,7,150,0,5,1,2.0,100.0,63.6,13.5,13.5,0,0,0.0,72.5,0,6,0.0,0,0,87.5,2,28,18.7,44,2,2,2,0,10,6,0.4,5.0,0,1,2.4,81.8,86.0,11.7,9.5,0,1,9.1,79.0,0,12,0.0,0,0,85.2,9,111,74.0,129,7,8,11,0,49,39,0.5,5.4
Derrick Johnson,2232,LB,KC,7,267,0,16,1,2.3,18.2,91.4,73.0,13.3,0,2,18.2,82.2,0,14,25.0,1,2,39.6,2,159,59.6,174,0,2,11,0,18,20,0.1,9.0,0,2,7.3,100.0,98.9,20.5,20.5,0,0,0.0,60.9,0,20,40.0,2,0,107.3,4,87,32.6,88,0,1,4,0,39,10,0.5,9.8
Lorenzo Alexander,2476,ED,BUF,6,99,0,4,0,-0.2,83.3,47.3,5.0,4.2,0,0,0.0,80.0,0,13,0.0,0,0,93.1,5,26,26.3,55,1,5,6,0,38,34,1.5,7.6,0,0,5.2,84.6,54.3,6.1,5.2,0,0,0.0,28.4,0,39,40.0,4,0,106.1,11,70,70.7,129,3,6,13,0,123,80,1.8,11.2
