player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Evan Boehm,10762,G,ARZ,4,0,1,48.0,3,8,201,100.0,100.0,96.3,1,13,2,218,218,35.2,0,7,93,100.0,100.0,94.1,9,2,100,100
Jared Veldheer,5594,T,ARZ,4,0,1,48.6,3,16,201,100.0,100.0,94.3,1,21,2,218,218,54.1,1,8,93,100.0,100.0,94.1,10,1,100,100
A.Q. Shipley,5150,C,ARZ,4,1,1,67.5,2,3,201,100.0,100.0,97.8,1,7,2,218,218,65.5,1,2,93,100.0,100.0,97.3,4,1,100,100
John Wetzel,8088,T,ARZ,4,0,1,45.7,4,18,196,100.0,100.0,92.9,0,25,3,213,213,43.3,2,11,90,100.0,100.0,89.4,16,3,97,97
Joel Bitonio,8670,G,CLV,4,0,8,86.0,0,4,190,100.0,100.0,97.9,0,6,2,210,210,84.2,0,3,124,100.0,100.0,97.2,5,2,136,136
Joe Thomas,3619,T,CLV,4,0,8,90.7,2,5,190,100.0,100.0,98.2,0,7,0,210,210,88.1,2,5,124,100.0,100.0,97.2,7,0,136,136
Shon Coleman,10710,T,CLV,4,1,8,66.6,3,15,190,100.0,100.0,94.7,2,19,1,210,210,64.8,2,12,124,100.0,100.0,93.5,15,1,136,136
Kevin Zeitler,7032,G,CLV,4,0,8,73.4,3,8,190,100.0,100.0,97.1,0,11,0,210,210,70.3,3,5,124,100.0,100.0,96.8,8,0,136,136
J.C. Tretter,7904,C,CLV,4,0,8,72.6,2,7,190,100.0,100.0,97.1,0,10,1,210,210,83.5,2,2,124,100.0,100.0,98.4,4,0,136,136
Jahri Evans,3053,G,GB,4,0,12,75.0,0,7,183,100.0,100.0,98.1,2,7,0,205,205,73.3,0,4,77,100.0,100.0,97.4,4,0,91,91
