player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
DeAndre Hopkins,7808,WR,HST,11,119,0,13,0,-2.2,1,100.0,,0,0,0.0,0,3,0,90.9,80.4,0,72,0.0,0,22,6,95.5,21,158.3,6,5.0,1,100,113,18.8,16.7,4.76,16.7,0,28.6,0.0,0,4,0.0,0,4,0,77.5,84.0,1,24,0.0,0,80,4,92.5,74,14.6,14,11.8,0,58,5,1.3,14.5,0.78
Antonio Brown,5718,WR,PIT,11,119,0,25,0,3.4,0,91.7,,0,0,0.0,0,4,0,92.0,70.1,0,32,0.0,0,61,11,93.4,57,99.7,12,10.1,0,95,78,7.1,8.6,1.67,12.1,4,75.0,60.0,3,5,0.0,0,8,1,90.9,93.1,1,51,0.0,0,59,12,94.9,56,130.2,16,13.4,2,228,113,9.4,19.0,4.07
Jarvis Landry,8698,WR,MIA,11,112,0,17,0,-2.3,2,100.0,,0,0,0.0,0,2,1,93.0,63.4,0,18,0.0,0,40,18,97.5,39,81.5,18,16.1,0,64,106,5.9,3.6,1.64,5.4,6,74.1,22.2,2,9,0.0,0,22,1,77.4,76.6,3,49,0.0,0,266,40,94.7,252,82.5,54,48.2,2,382,201,5.0,9.6,1.52
Adam Thielen,8288,WR,MIN,11,103,0,18,0,-2.0,1,100.0,,0,0,0.0,0,1,0,90.2,59.7,0,9,0.0,0,42,4,95.2,40,85.4,4,3.9,0,18,26,6.5,4.5,0.45,8.9,5,64.2,46.2,6,13,5.6,2,19,2,86.7,83.2,0,44,0.4,1,223,34,91.0,203,90.1,53,51.5,0,440,167,4.9,12.9,2.17
Larry Fitzgerald,1724,WR,ARZ,11,101,0,1,0,-1.1,3,90.0,,0,0,0.0,0,4,0,92.9,78.2,0,16,0.0,0,38,18,97.4,37,85.8,20,19.8,0,92,130,7.2,5.1,2.49,10.2,4,72.7,57.9,11,19,4.0,2,30,0,91.4,76.6,0,33,0.0,0,315,48,92.4,291,113.5,66,65.3,3,565,182,3.8,11.8,1.94
Julio Jones,6158,WR,ATL,11,99,0,2,0,-1.4,0,100.0,,0,0,0.0,0,1,0,90.6,68.7,0,18,0.0,0,27,5,100.0,27,97.5,5,5.1,0,37,44,8.8,7.4,1.37,14.0,0,55.6,40.0,2,5,9.1,1,6,0,66.8,89.7,0,51,0.0,0,72,10,100.0,72,98.4,18,18.2,1,136,53,5.3,13.6,1.89
Keenan Allen,7857,WR,LAC,11,97,0,27,0,-2.0,0,100.0,,0,0,0.0,0,1,0,88.7,60.7,0,3,0.0,0,21,3,95.2,20,118.8,3,3.1,1,6,12,4.0,2.0,0.3,9.8,6,78.9,66.7,4,6,6.3,2,22,0,51.4,91.2,1,42,1.0,2,204,30,93.6,191,128.8,38,39.2,3,427,153,5.1,14.2,2.24
Dez Bryant,5549,WR,DAL,11,96,0,9,0,-2.7,3,100.0,,0,0,0.0,0,0,0,88.7,79.6,0,2,0.0,0,15,3,100.0,15,79.2,3,3.1,0,-1,7,2.3,-0.3,-0.07,11.0,4,54.5,25.0,1,4,20.0,3,7,0,29.4,69.8,0,18,0.0,0,94,12,91.5,86,66.1,22,22.9,0,98,32,2.7,8.2,1.14
Michael Thomas,10681,WR,NO,11,96,0,20,0,-3.4,1,85.7,,0,0,0.0,0,2,0,91.1,52.2,0,12,0.0,0,71,6,91.5,65,84.5,7,7.3,0,30,52,8.7,5.0,0.46,6.4,2,72.4,60.0,3,5,0.0,0,13,0,90.1,87.1,0,28,0.0,0,83,21,90.4,75,90.6,29,30.2,0,196,132,6.3,9.3,2.61
Demaryius Thomas,5547,WR,DEN,11,93,0,10,0,-0.6,1,75.0,,0,0,14.3,1,2,1,32.0,54.1,0,9,0.0,0,20,6,100.0,20,116.7,8,8.6,1,15,21,3.5,2.5,0.75,6.0,1,66.7,60.0,3,5,0.0,0,4,0,46.6,71.6,0,17,0.0,0,65,10,95.4,62,100.1,15,16.1,1,73,32,3.2,7.3,1.18
