player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Julius Peppers,1010,ED,CAR,5,0,,,0.9,,,0,0,0,,5,60.0,71.7,85.2,62.9,74.9,76.9,0,,,0,0,0,0.0,0,1,108,6,0,0,0,0,0,0.0,
James Harrison,1251,ED,PIT,2,0,,,50.0,,,0,0,0,,25,60.5,68.7,71.1,68.9,60.0,,0,,,0,0,0,0.0,0,2,4,0,0,0,0,0,0,0.0,
Terence Newman,1321,CB,MIN,5,0,8.7,60.0,97.5,9.3,5.6,0,1,1,5.0,18,69.1,70.5,80.7,75.2,64.6,85.5,0,27,0.0,0,1,1,114.6,12,117,120,3,10,20,2,140,47,1.3,11.7
Terrell Suggs,1326,ED,BLT,5,0,2.0,100.0,2.9,4.0,4.0,1,0,0,0.0,3,77.3,74.6,31.6,68.3,75.2,71.4,0,6,33.3,1,0,2,91.7,1,4,140,5,2,1,0,6,4,1.5,6.0
Karlos Dansby,1754,LB,ARZ,5,2,5.2,69.6,90.8,9.9,6.9,0,1,1,4.3,1,51.9,55.1,81.6,60.1,59.4,61.3,0,17,18.8,3,1,0,100.1,16,167,184,6,11,23,1,141,66,0.9,8.8
Mike Adams,1972,S,CAR,5,0,9.8,76.9,94.6,18.3,14.1,0,1,2,15.4,5,65.9,69.0,83.5,57.5,71.4,73.9,0,25,12.5,2,2,1,133.7,10,194,205,4,14,13,2,87,49,0.5,8.7
Adam Jones,2223,CB,CIN,4,0,10.4,35.3,100.0,15.7,5.5,0,0,5,29.4,7,55.2,57.8,81.7,,69.5,81.8,0,11,0.0,0,4,3,44.0,6,102,102,2,8,17,0,41,8,0.4,6.8
Thomas Davis Sr.,2231,LB,CAR,5,2,2.3,86.7,83.6,8.6,7.5,1,0,1,6.7,5,83.6,75.3,14.5,73.5,54.5,78.5,0,12,0.0,0,0,1,85.8,13,117,140,10,12,15,0,69,51,0.6,5.3
Derrick Johnson,2232,LB,KC,5,1,5.2,33.3,92.7,58.3,19.4,0,0,1,11.1,16,75.8,68.8,83.4,47.7,56.8,60.9,0,20,25.0,1,1,0,48.8,3,190,205,0,2,9,0,41,10,0.2,13.7
Lorenzo Alexander,2476,ED,BUF,5,0,4.8,80.0,49.7,6.1,4.9,0,0,0,0.0,4,34.1,56.8,40.4,70.7,70.4,28.9,0,39,36.4,4,0,1,102.2,12,76,153,3,7,15,0,128,75,1.8,10.7
Haloti Ngata,2957,DI,DET,5,0,,,2.2,,,0,0,0,,11,54.3,66.4,42.5,75.5,61.2,73.1,0,,,0,0,1,0.0,0,2,93,2,0,0,0,0,0,0.0,
Johnathan Joseph,2969,CB,HST,5,0,18.4,46.2,100.0,21.7,10.0,1,1,2,15.4,13,59.9,59.1,82.2,,53.0,51.0,0,38,0.0,0,2,1,108.5,6,139,139,2,6,13,1,132,16,1.0,22.0
Frostee Rucker,3036,DI,ARZ,5,0,5.0,100.0,0.8,1.0,1.0,0,0,1,100.0,1,63.4,51.4,56.6,56.1,49.1,28.2,0,8,0.0,0,0,1,100.0,1,1,128,2,1,1,0,8,3,8.0,8.0
Elvis Dumervil,3071,ED,SF,5,0,,,1.2,,,0,0,0,,28,75.0,68.6,28.8,72.5,36.0,56.2,0,,0.0,0,0,1,0.0,0,1,86,4,1,0,0,0,0,0.0,
Kyle Williams,3079,DI,BUF,5,1,,,2.4,,,0,0,0,,4,62.1,58.3,34.0,57.5,62.1,74.9,0,,0.0,0,0,2,0.0,0,4,169,2,2,0,0,0,0,0.0,
Antoine Bethea,3152,S,ARZ,5,0,9.0,66.7,97.5,24.3,16.2,0,0,0,0.0,1,84.0,86.7,81.3,65.5,66.3,73.7,2,31,10.0,1,0,1,44.4,6,157,161,4,9,9,0,57,26,0.4,9.5
Tramon Williams,3558,CB,ARZ,2,0,,,100.0,,,0,0,0,,1,64.1,65.2,67.6,,,,0,,,0,0,0,0.0,0,6,6,0,0,0,0,0,0,0.0,
Brent Grimes,3589,CB,TB,3,1,13.2,64.7,100.0,12.3,7.9,0,0,3,17.6,30,73.0,74.0,81.1,,73.0,74.9,0,20,7.1,1,3,0,85.9,11,144,144,2,12,17,0,122,20,0.9,11.1
Lawrence Timmons,3631,LB,MIA,2,0,3.6,71.4,86.9,6.9,4.9,0,0,1,7.1,17,76.5,79.9,77.3,69.6,71.0,71.5,0,16,10.0,1,1,0,106.5,10,73,84,6,9,14,1,71,34,1.0,7.1
Reggie Nelson,3637,S,OAK,5,2,8.5,33.3,93.5,76.0,25.3,0,1,1,16.7,23,52.3,59.6,84.9,60.4,72.6,69.6,0,34,18.2,2,1,1,69.4,2,158,169,0,7,6,0,57,53,0.4,28.5
Paul Posluszny,3650,LB,JAX,5,0,0.8,50.0,88.6,17.5,8.8,0,0,1,25.0,15,89.6,80.4,78.2,64.1,61.8,83.2,0,3,0.0,0,1,0,56.3,2,39,44,2,2,4,0,1,3,0.0,0.5
Eric Weddle,3653,S,BLT,5,0,10.6,42.9,97.9,59.7,25.6,0,0,2,28.6,3,68.2,62.0,86.2,50.1,46.0,42.1,2,27,22.2,2,2,0,65.2,3,190,194,2,7,7,1,46,10,0.3,15.3
David Harris,3663,LB,NE,1,0,,,66.7,,,0,0,0,,19,60.4,64.3,70.8,58.3,63.6,,0,,,0,0,0,0.0,0,2,3,0,0,0,0,0,0,0.0,
Justin Durant,3664,LB,DAL,5,1,2.5,100.0,70.1,24.5,24.5,0,0,0,0.0,9,70.9,56.3,79.0,51.4,42.6,29.7,0,10,0.0,0,0,0,95.8,2,54,77,1,1,2,0,14,9,0.3,7.0
Charles Johnson,3699,ED,CAR,5,0,7.5,100.0,3.7,1.5,1.5,0,0,0,0.0,5,49.3,40.2,23.0,51.2,52.4,28.3,0,16,50.0,2,0,3,116.7,2,4,109,3,2,2,0,24,9,8.0,12.0
Brandon Mebane,3701,DI,LAC,5,1,,,1.1,,,0,0,0,,27,60.3,49.8,85.1,54.7,48.3,59.6,0,,0.0,0,0,0,0.0,0,1,88,0,1,0,0,0,0,0.0,
Brian Robison,3718,ED,MIN,5,0,,,5.8,,,0,0,0,,18,56.4,59.7,46.0,61.6,60.2,74.0,0,,,0,0,1,0.0,0,8,137,0,0,0,0,0,0,0.0,
Corey Graham,3784,S,PHI,3,0,2.0,100.0,96.1,71.0,71.0,0,0,0,0.0,24,60.6,58.3,76.2,69.3,46.1,28.0,0,10,33.3,1,0,0,108.3,1,74,77,0,2,1,0,10,8,0.1,10.0
William Gay,3786,CB,PIT,5,0,2.6,75.0,100.0,12.7,9.5,0,1,2,25.0,25,73.2,71.3,0.0,,65.6,58.8,0,13,11.1,1,2,1,79.2,6,80,80,3,8,8,0,28,18,0.4,4.7
Dominique Rodgers-Cromartie,4330,CB,NYG,5,1,3.5,80.0,91.4,11.5,9.2,0,0,0,0.0,21,75.6,73.9,81.7,64.3,61.6,47.1,0,38,18.2,2,0,0,95.8,12,149,163,4,8,15,0,105,69,0.8,8.8
Aqib Talib,4334,CB,DEN,4,1,6.9,62.5,100.0,16.0,10.0,0,2,3,18.8,10,81.8,81.0,82.5,,64.2,70.9,1,14,12.5,1,3,0,66.1,10,169,169,1,6,16,1,66,21,0.4,6.6
Calais Campbell,4364,ED,JAX,5,0,,,1.1,,,0,0,0,,15,59.8,86.3,65.1,80.7,77.0,67.9,0,,,0,0,1,0.0,0,2,184,8,0,0,0,0,0,0.0,
Cliff Avril,4406,ED,SEA,4,0,-3.0,100.0,4.1,4.0,4.0,0,0,0,0.0,29,47.6,43.8,0.0,54.9,63.9,44.6,0,-1,100.0,1,0,4,79.2,1,4,98,1,0,1,0,-1,2,-0.3,-1.0
Tyvon Branch,4414,S,ARZ,5,3,4.2,68.8,94.6,16.6,11.4,0,0,0,0.0,1,73.6,78.1,81.5,70.6,75.2,89.9,0,15,0.0,0,0,0,97.4,11,193,204,4,17,16,1,66,31,0.4,6.0
William Hayes,4417,ED,MIA,4,0,,,1.8,,,1,0,0,,17,60.0,88.9,39.0,75.6,89.4,75.4,0,,,0,0,1,0.0,0,1,56,1,0,0,0,0,0,0.0,
Quintin Demps,4431,S,CHI,3,0,16.8,50.0,100.0,33.3,16.7,1,0,0,0.0,6,45.6,48.6,80.7,,67.7,28.4,0,88,22.2,2,0,1,135.4,3,106,106,0,7,6,1,127,54,1.3,42.3
Brandon Carr,4454,CB,BLT,5,1,18.7,50.0,100.0,15.9,8.0,0,0,4,18.2,3,59.3,61.6,29.4,,75.7,72.1,2,41,8.3,1,2,2,53.2,11,186,186,2,10,22,1,170,55,1.0,15.5
