player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Shaq Mason,9564,G,NE,18,0,19,68.7,12,18,724,100.0,100.0,97.7,0,32,2,781,781,68.0,8,10,316,100.0,100.0,96.5,20,2,349,349
Joe Thuney,10712,G,NE,18,0,19,75.3,10,25,724,100.0,100.0,96.9,1,40,5,781,781,60.9,7,22,316,100.0,100.0,94.5,32,3,349,349
Nate Solder,6169,T,NE,18,0,19,71.5,10,43,716,100.0,100.0,95.7,3,57,4,773,773,67.7,6,22,315,100.0,100.0,94.6,31,3,348,348
Kevin Zeitler,7032,G,CLV,16,0,8,81.8,7,20,679,100.0,100.0,97.7,0,29,2,731,731,75.5,7,13,377,100.0,100.0,97.1,21,1,413,413
Joel Bitonio,8670,G,CLV,16,0,8,87.8,7,11,679,100.0,100.0,97.8,0,24,6,731,731,83.8,5,10,377,100.0,100.0,96.7,20,5,413,413
J.C. Tretter,7904,C,CLV,16,0,8,80.4,3,21,679,100.0,100.0,98.1,2,25,1,731,731,85.0,3,9,377,100.0,100.0,98.4,12,0,413,413
Jason Kelce,6343,C,PHI,18,0,24,74.4,5,14,675,100.0,100.0,98.3,2,21,2,719,719,67.7,3,9,269,100.0,100.0,97.4,13,1,289,289
Joe Berger,2424,G,MIN,18,0,18,79.0,3,22,664,100.0,100.0,97.7,0,28,3,717,717,74.2,2,14,279,100.0,100.0,96.1,19,3,306,306
Brandon Brooks,7078,G,PHI,18,0,24,85.5,3,19,672,100.0,100.0,98.4,1,22,0,715,715,73.2,2,15,267,100.0,100.0,96.8,17,0,286,286
Germain Ifedi,10665,T,SEA,16,3,29,67.6,3,45,653,100.0,100.0,95.7,10,52,4,715,715,60.8,2,30,275,100.0,100.0,92.7,36,4,304,304
Alejandro Villanueva,9091,T,PIT,17,1,25,77.2,10,34,666,100.0,100.0,95.6,1,51,7,713,713,66.9,7,27,328,100.0,100.0,93.6,38,4,352,352
A.Q. Shipley,5150,C,ARZ,16,1,1,77.9,3,10,664,100.0,100.0,98.3,2,18,5,713,713,72.1,2,6,300,100.0,100.0,98.0,10,2,323,323
Justin Britt,8699,C,SEA,16,1,29,74.4,1,9,651,100.0,100.0,99.1,3,11,1,712,712,68.3,1,6,275,100.0,100.0,98.4,8,1,304,304
Shon Coleman,10710,T,CLV,16,4,8,64.0,9,49,658,99.8,99.9,94.7,9,64,6,708,709,58.0,7,37,365,100.0,100.0,92.3,50,6,399,399
David Andrews,9948,C,NE,16,0,19,80.8,3,19,651,100.0,100.0,98.0,2,24,2,703,703,79.8,0,9,286,100.0,100.0,98.1,10,1,316,316
Donovan Smith,9467,T,TB,16,0,30,71.2,9,26,658,100.0,100.0,96.3,5,42,7,703,703,72.2,5,17,289,100.0,100.0,94.5,27,5,310,310
Corey Linsley,8796,C,GB,16,2,12,73.6,3,21,651,100.0,100.0,97.8,3,26,2,699,699,73.4,0,13,253,100.0,100.0,96.6,15,2,285,285
David DeCastro,7640,G,PIT,16,1,25,89.7,2,14,651,100.0,100.0,98.8,4,16,0,698,698,83.7,2,11,322,100.0,100.0,98.0,13,0,347,347
