player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Daniel Kilgore,6315,C,SF,10,2,28,62.8,5,11,436,100.0,100.0,97.2,2,20,4,453,453,57.3,2,7,178,100.0,100.0,95.8,12,3,188,188
J.C. Tretter,7904,C,CLV,9,0,8,74.1,3,16,407,100.0,100.0,97.4,2,20,1,443,443,81.1,3,5,225,100.0,100.0,98.2,8,0,249,249
Joel Bitonio,8670,G,CLV,9,0,8,89.4,2,6,407,100.0,100.0,98.0,0,12,4,443,443,84.1,2,5,225,100.0,100.0,96.7,11,4,249,249
Kevin Zeitler,7032,G,CLV,9,0,8,82.1,4,13,407,100.0,100.0,97.9,0,17,0,443,443,77.5,4,7,225,100.0,100.0,97.6,11,0,249,249
Brandon Fusco,6324,G,SF,10,0,28,70.7,3,17,424,100.0,100.0,97.2,0,22,2,441,441,60.1,2,14,170,100.0,100.0,94.1,18,2,180,180
Germain Ifedi,10665,T,SEA,9,0,29,64.7,2,31,388,100.0,100.0,95.5,6,34,1,424,424,56.5,1,22,162,100.0,100.0,92.3,24,1,181,181
Justin Britt,8699,C,SEA,9,0,29,77.4,1,4,386,100.0,100.0,99.1,2,6,1,421,421,65.6,1,2,162,100.0,100.0,98.5,4,1,181,181
Shon Coleman,10710,T,CLV,9,4,8,63.5,7,25,386,99.7,99.8,95.1,6,35,3,420,421,58.0,5,20,213,100.0,100.0,92.7,28,3,235,235
A.Q. Shipley,5150,C,ARZ,9,1,1,78.4,2,5,386,100.0,100.0,98.3,2,10,3,417,417,76.6,1,3,181,100.0,100.0,98.3,5,1,194,194
Jared Veldheer,5594,T,ARZ,9,1,1,58.9,5,25,382,100.0,100.0,95.3,2,33,3,413,413,58.2,3,17,181,100.0,100.0,93.9,21,1,194,194
Laken Tomlinson,9461,G,SF,9,0,28,61.5,5,21,397,100.0,100.0,96.0,0,29,3,413,413,53.0,3,15,166,100.0,100.0,93.4,20,2,175,175
Shaq Mason,9564,G,NE,9,0,19,65.4,4,10,374,100.0,100.0,97.9,0,15,1,405,405,63.5,3,6,165,100.0,100.0,96.7,10,1,183,183
Joe Thuney,10712,G,NE,9,0,19,77.5,7,12,374,100.0,100.0,97.2,0,20,1,405,405,61.9,6,12,165,100.0,100.0,93.9,19,1,183,183
David Andrews,9948,C,NE,9,0,19,79.1,1,11,371,100.0,100.0,97.8,2,14,2,402,402,80.6,0,4,165,100.0,100.0,98.2,5,1,183,183
Nate Solder,6169,T,NE,9,0,19,61.2,5,27,369,100.0,100.0,94.9,2,35,3,400,400,58.3,3,14,164,100.0,100.0,93.6,19,2,182,182
J.R. Sweezy,7209,G,TB,9,0,30,72.1,0,15,375,100.0,100.0,97.5,0,17,2,397,397,70.1,0,9,174,100.0,100.0,96.8,10,1,187,187
Ali Marpet,9494,C,TB,9,0,30,74.5,1,11,375,100.0,100.0,97.6,0,15,3,397,397,75.1,0,5,174,100.0,100.0,97.4,7,2,187,187
