tour,year,season,event_name,event_id,site,ownerships_from,player_name,dg_id,salary,ownership,fin_text,streak_pts,bogey_free_pts,hole_in_one_pts,sub_70_pts,hole_score_pts,finish_pts,total_pts
pga,2021,2021,The Genesis Invitational,7,draftkings,PGA TOUR $1.2M Flop Shot [$300K to 1st],"Homa, Max",17538,8200,0.133,1,3,3,0,0,84.5,30,120.5
pga,2021,2021,The Genesis Invitational,7,draftkings,PGA TOUR $1.2M Flop Shot [$300K to 1st],"Finau, Tony",11676,9300,0.2046,2,0,0,0,0,89.5,20,109.5
pga,2021,2021,The Genesis Invitational,7,draftkings,PGA TOUR $1.2M Flop Shot [$300K to 1st],"Burns, Sam",19483,7400,0.0845,3,3,3,0,0,79.5,18,103.5
pga,2021,2021,The Genesis Invitational,7,draftkings,PGA TOUR $1.2M Flop Shot [$300K to 1st],"Fitzpatrick, Matthew",17646,7600,0.0697,T5,3,0,0,0,74.0,14,91.0
pga,2021,2021,The Genesis Invitational,7,draftkings,PGA TOUR $1.2M Flop Shot [$300K to 1st],"Smith, Cameron",15856,8400,0.0478,4,0,0,0,0,75.0,16,91.0
pga,2021,2021,The Genesis Invitational,7,draftkings,PGA TOUR $1.2M Flop Shot [$300K to 1st],"Hovland, Viktor",18841,8700,0.2269,T5,3,3,0,0,64.0,14,84.0
pga,2021,2021,The Genesis Invitational,7,draftkings,PGA TOUR $1.2M Flop Shot [$300K to 1st],"Pan, C.T.",15475,6200,0.0074,T20,6,0,0,0,70.5,5,81.5
pga,2021,2021,The Genesis Invitational,7,draftkings,PGA TOUR $1.2M Flop Shot [$300K to 1st],"Rahm, Jon",19195,10400,0.157,T5,0,0,0,0,67.0,14,81.0
pga,2021,2021,The Genesis Invitational,7,draftkings,PGA TOUR $1.2M Flop Shot [$300K to 1st],"Rodgers, Patrick",16283,6700,0.0185,T12,3,0,0,0,71.5,6,80.5
pga,2021,2021,The Genesis Invitational,7,draftkings,PGA TOUR $1.2M Flop Shot [$300K to 1st],"Jones, Matt",8605,7000,0.0272,T8,0,0,0,0,71.0,9,80.0
pga,2021,2021,The Genesis Invitational,7,draftkings,PGA TOUR $1.2M Flop Shot [$300K to 1st],"Zalatoris, Will",19428,8300,0.1059,T15,0,0,0,0,72.5,6,78.5
pga,2021,2021,The Genesis Invitational,7,draftkings,PGA TOUR $1.2M Flop Shot [$300K to 1st],"Fowler, Rickie",12965,7500,0.0276,T20,3,0,0,0,70.0,5,78.0
pga,2021,2021,The Genesis Invitational,7,draftkings,PGA TOUR $1.2M Flop Shot [$300K to 1st],"Noren, Alex",10419,7000,0.0091,T12,3,0,0,0,66.5,6,75.5
pga,2021,2021,The Genesis Invitational,7,draftkings,PGA TOUR $1.2M Flop Shot [$300K to 1st],"Johnson, Dustin",12422,11300,0.2377,T8,0,0,0,0,66.0,9,75.0
pga,2021,2021,The Genesis Invitational,7,draftkings,PGA TOUR $1.2M Flop Shot [$300K to 1st],"Tringale, Cameron",14013,7600,0.1514,T26,3,0,0,0,68.5,3,74.5
pga,2021,2021,The Genesis Invitational,7,draftkings,PGA TOUR $1.2M Flop Shot [$300K to 1st],"NeSmith, Matthew",16433,6900,0.0589,T20,0,0,0,0,68.5,5,73.5
pga,2021,2021,The Genesis Invitational,7,draftkings,PGA TOUR $1.2M Flop Shot [$300K to 1st],"Clark, Wyndham",23604,7100,0.0561,T8,0,0,0,0,63.5,9,72.5
pga,2021,2021,The Genesis Invitational,7,draftkings,PGA TOUR $1.2M Flop Shot [$300K to 1st],"Molinari, Francesco",7655,7600,0.0318,T8,0,0,0,0,63.5,9,72.5
