adj_driving_accuracy,adj_driving_accuracy_rank,adj_driving_distance,adj_driving_distance_rank,adj_gir,adj_gir_rank,adj_ob,adj_ob_rank,adj_other_pen,adj_other_pen_rank,adj_par_3_score,adj_par_3_score_rank,adj_par_4_score,adj_par_4_score_rank,adj_par_5_score,adj_par_5_score_rank,adj_penalties,adj_penalties_rank,adj_score_to_par,adj_score_to_par_rank,adj_sd_distance,adj_sd_distance_rank,app_sg,app_sg_rank,arg_bunker_sg,arg_bunker_sg_rank,arg_fairway_sg,arg_fairway_sg_rank,arg_rough_sg,arg_rough_sg_rank,arg_sg,arg_sg_rank,driving_accuracy,driving_accuracy_rank,driving_distance,driving_distance_rank,event_name,fw_diff,fw_diff_rank,fw_diff_to,fw_diff_to_rank,fw_width,fw_width_rank,gir,gir_rank,greater_150_fw_sg,greater_150_fw_sg_rank,greater_150_other_sg,greater_150_other_sg_rank,greater_150_rgh_sg,greater_150_rgh_sg_rank,greater_150_sg,greater_150_sg_rank,greater_15_sg,greater_15_sg_rank,greater_5_less_15_sg,greater_5_less_15_sg_rank,less_150_fw_sg,less_150_fw_sg_rank,less_150_other_sg,less_150_other_sg_rank,less_150_rgh_sg,less_150_rgh_sg_rank,less_150_sg,less_150_sg_rank,less_5_ft_sg,less_5_ft_sg_rank,miss_fw_pen_frac,miss_fw_pen_frac_rank,non_rgh_diff,non_rgh_diff_rank,ob_balls,ob_balls_rank,other_pen,other_pen_rank,ott_sg,ott_sg_rank,par,par_3_score,par_3_score_rank,par_4_score,par_4_score_rank,par_5_score,par_5_score_rank,par_rank,penalties,penalties_rank,putt_sg,putt_sg_rank,rgh_diff,rgh_diff_rank,score_to_par,score_to_par_rank,sd_distance,sd_distance_rank,tournament_num,tournament_year,yardage,yardage_3,yardage_3_rank,yardage_4_5,yardage_4_5_rank,yardage_rank,course_num,course_name
0.498478077507599,1.0,290.173853846288,18.0,0.612192132130418,5.0,0.0323592100973998,23.0,0.043734701118620004,29.0,0.14391535608747,9.0,0.130133924752848,6.0,-0.40661655880614705,23.0,0.0760939112160199,28.0,0.787284920212766,6.0,19.5287102154731,9.0,0.0241880571446275,18.0,-0.0553398107234499,5.0,0.00131785282883915,15.0,0.0312190827649818,23.0,0.00293964205657369,13.0,0.509688449848024,29.0,291.07767509514804,11.0,The Genesis Invitational,0.233196197388407,29.0,0.213520946929802,29.0,31.9361255950741,14.0,0.621749408983452,25.0,0.00829545644650105,10.0,0.008503902837627609,17.0,0.0679786388929183,4.0,0.02783329319484,22.0,-0.0197157090642798,5.0,-0.0533498927743562,3.0,-0.00450306035107444,18.0,-0.0728782157976962,26.0,0.0954893667812478,4.0,0.0133063832797969,16.0,-0.0130535646855164,2.0,0.004642166344294001,29.0,0.46443392589277604,8.0,0.0212765957446809,25.0,0.0212765957446809,29.0,-0.0230506053670253,8.0,71,0.11436170212766,10.0,0.10058027079303698,6.0,-0.436170212765957,24.0,12.0,0.0425531914893617,29.0,-0.0247939871819714,2.0,0.168581643873,24.0,0.25531914893617,9.0,19.6425000308805,9.0,7,2020,7273.926723455141,194.054734622145,10.0,464.169898983894,10.0,11.0,500,The Riviera Country Club
0.5564608969341159,1.0,277.953954804036,8.0,0.658736637956486,13.0,0.0399307951669949,21.0,0.0254607653480642,35.0,0.0407522234906139,23.0,0.134255751925649,5.0,-0.393418248351091,23.0,0.0653915605150591,34.0,0.459567420091324,12.0,18.4515675808057,15.0,0.0313324529101752,31.0,-0.0105706672991579,11.0,-0.00226510687932741,20.0,0.0648917209842701,32.0,0.022688545979817003,29.0,0.5601761252446179,35.0,278.26190902417005,27.0,Genesis Open,0.202765239300288,35.0,0.18235960651680802,35.0,35.0145924778011,23.0,0.663115169964485,23.0,-0.00828066812895998,16.0,0.0191744888357968,18.0,0.0807229481746692,4.0,0.0259830417678395,26.0,-0.0200814660890448,4.0,-0.044313824903884,2.0,-0.00148172821880915,17.0,0.0521962346261554,6.0,0.151388331802246,1.0,0.0476751493358428,30.0,-0.017200676557876,2.0,0.008859357696567,33.0,0.38078262855231704,22.0,0.0388127853881279,21.0,0.0251141552511416,35.0,-0.0549117393360091,3.0,71,0.0262557077625571,23.0,0.119759236197592,4.0,-0.40791476407914795,23.0,14.0,0.0639269406392694,34.0,-0.0244980700175605,2.0,0.12657621748755402,32.0,0.19863013698630103,8.0,18.5858104249552,12.0,7,2019,7193.9949037696,184.37998679110902,26.0,461.122394718529,14.0,14.0,500,The Riviera Country Club
0.522062090432503,1.0,287.03926255917196,21.0,0.5752886182108801,1.0,0.0520839483447123,16.0,0.0198706194919909,37.0,0.107667149592253,13.0,0.17047991022611403,1.0,-0.42348728465851204,28.0,0.0719545678367032,37.0,1.0354857568807299,5.0,20.004574292708398,9.0,-0.0102930352959347,16.0,-0.0631875532321323,3.0,0.00791655803027359,25.0,0.0349613335932757,29.0,0.00617928768543853,19.0,0.521625163826999,37.0,287.649494273577,17.0,Genesis Open,0.22847341949991898,37.0,0.197281546290817,37.0,34.7036796859807,24.0,0.580402650356779,37.0,-0.0180229566492822,19.0,-0.0305668511426295,30.0,0.0524770260651851,7.0,-0.0005918414589409861,20.0,-0.0018215162997882199,15.0,-0.0326498627081478,4.0,-0.0484392679584546,33.0,-0.0581996216889217,26.0,-0.000533007844546516,13.0,-0.0380366363624774,8.0,-0.00689077431749126,2.0,0.0068282690337999295,35.0,0.37103722115382104,25.0,0.0504587155963303,16.0,0.0137614678899083,37.0,-0.0317282539649138,7.0,71,0.0923165137614679,13.0,0.155129274395329,1.0,-0.43883792048929704,29.0,14.0,0.0642201834862385,36.0,-0.0121666848632492,6.0,0.154528938712483,32.0,0.759174311926605,5.0,20.1813328989394,9.0,7,2018,7254.897860431759,190.873172668293,16.0,463.786557334515,13.0,13.0,500,The Riviera Country Club
0.554052240566038,2.0,278.064997322899,8.0,0.6431511954905831,14.0,0.0342144865971306,27.0,0.0477449494082174,37.0,0.0071281040356394095,31.0,0.116422700948161,8.0,-0.343697367662474,24.0,0.0819594360053479,37.0,0.278070023584906,19.0,19.0311686347113,15.0,0.0336041288095782,32.0,-0.0574814518276214,6.0,-0.00297854142797272,18.0,0.0823094773780423,34.0,0.0234799366302449,30.0,0.549528301886792,36.0,278.196692154089,29.0,Genesis Open,0.24786654237552497,35.0,0.23592426294229601,37.0,36.430705436576,28.0,0.6470125786163521,23.0,-0.00103729769518809,13.0,0.0490447430935721,12.0,0.0842903807411262,2.0,0.0391540392721401,33.0,0.0122898246723982,33.0,-0.0175390141190857,9.0,-0.0273543048763323,29.0,-0.0578452397482059,28.0,0.12192309371824901,2.0,0.0152545028496364,22.0,-0.0068357838949714,4.0,0.00857888847444983,36.0,0.544661415811107,5.0,0.0330188679245283,26.0,0.0471698113207547,37.0,-0.0477482681745045,4.0,71,-0.007665094339622641,32.0,0.10162950257289899,10.0,-0.358490566037736,26.0,14.0,0.080188679245283,37.0,-0.004641663962193589,12.0,0.15150329280070599,32.0,0.0117924528301887,18.0,19.411011668583104,10.0,7,2017,7233.181044202571,188.984579861162,20.0,462.39536627424303,13.0,14.0,500,The Riviera Country Club
0.540194762987013,2.0,280.105473181795,12.0,0.675731255285816,15.0,0.0167190006348803,34.0,0.0447986513357451,37.0,0.0783235277777778,22.0,0.11169129637281901,11.0,-0.40993404797979793,32.0,0.0615176519706254,37.0,0.312096227272727,17.0,18.267166469486,11.0,0.0521680431412423,33.0,-0.0615118613946994,5.0,-0.0143725344685283,19.0,0.0786643778009402,32.0,0.0118731366857397,24.0,0.536850649350649,36.0,280.732268906439,22.0,Northern Trust Open,0.173630696328885,37.0,0.158434743046609,37.0,34.431399917430895,25.0,0.680934343434343,22.0,0.0371708883133601,5.0,0.0403911982516799,14.0,0.117251040776517,1.0,0.0628305068010316,36.0,-0.0061036774655606,12.0,-0.0484580982909391,2.0,-0.0274757348656223,29.0,-0.0410564392515657,25.0,0.13184120781819803,1.0,0.013796013276373998,24.0,-0.0139994287105109,2.0,0.00560616678346181,36.0,0.528086684736632,6.0,0.0159090909090909,33.0,0.0431818181818182,37.0,-0.0267237854416123,7.0,71,0.0625,23.0,0.0958677685950413,11.0,-0.425757575757576,31.0,17.0,0.0590909090909091,37.0,-0.0205174315477683,2.0,0.06926586433519999,37.0,0.0272727272727273,17.0,18.6328013946606,10.0,7,2016,7252.984727657979,192.245242992217,17.0,463.192004404955,15.0,16.0,500,The Riviera Country Club
0.523241087811271,1.0,282.419554545302,23.0,0.5995139698425961,3.0,0.0420622538027875,26.0,0.0413768324138688,38.0,0.13755236748216101,7.0,0.21063410226114399,1.0,-0.349832953618756,26.0,0.0834390862166563,38.0,1.8176857339449497,4.0,21.1529218364891,3.0,-0.0203050408239771,12.0,-0.072544173379178,3.0,-0.0334979012137561,11.0,0.0402430095834032,26.0,-0.0124982726952461,11.0,0.5235910878112711,38.0,282.692681202207,17.0,Northern Trust Open,0.22764505672179897,37.0,0.21611500953219898,38.0,35.6771501193044,29.0,0.6038481141692149,37.0,-0.0401884171753791,28.0,-0.0130585001341167,30.0,0.0268751097749359,12.0,-0.009734205009910629,13.0,-0.0123600470417506,7.0,-0.0374432468569173,3.0,-0.0658169125936284,37.0,-0.07192866151617901,32.0,-0.0164919709051853,22.0,-0.0514588670965873,5.0,-0.0204319341482451,1.0,0.00754716981132075,37.0,0.374181785613046,26.0,0.0412844036697248,26.0,0.0389908256880734,38.0,-0.031134956192515,8.0,71,0.125,5.0,0.198081734778982,1.0,-0.3623853211009171,28.0,17.0,0.0802752293577982,38.0,-0.0227021245573547,1.0,0.19378493747521103,30.0,1.59174311926605,3.0,21.310351147102498,3.0,7,2015,7212.658254680079,188.58560583222197,22.0,461.667382551009,15.0,15.0,500,The Riviera Country Club
0.694228389057751,27.0,284.010707625921,9.0,0.701686422749172,23.0,0.09751070844983502,10.0,0.4323252772101989,14.0,0.0351843640661939,30.0,0.00451060520094563,24.0,-0.21747521040189102,8.0,0.529835985660034,14.0,-0.24008570212765998,21.0,19.0362796249532,10.0,-0.00580397142693038,19.0,-0.0027516819237814,15.0,-0.0376825602328063,6.0,-0.0161248843227723,13.0,-0.0266694506141686,10.0,0.697568389057751,12.0,283.387671242197,33.0,Travelers Championship,0.4264681862553039,9.0,0.41559065214146995,9.0,37.9864234401051,33.0,0.702836879432624,18.0,-0.0327528965334682,28.0,0.0243098203801329,18.0,-0.00936518798111843,27.0,-0.0058970871987196,18.0,0.0126700861690661,31.0,-0.0123819923660257,12.0,-0.00413693107460471,24.0,0.0195492865834865,9.0,-0.0311771157816551,25.0,-0.00567661176103905,17.0,0.0017549037154872401,16.0,0.0765382691345673,6.0,0.356315986840293,27.0,0.0978723404255319,9.0,0.431914893617021,13.0,-0.0200750456664774,13.0,70,0.0303191489361702,26.0,-0.000354609929078014,24.0,-0.22234042553191502,10.0,31.0,0.529787234042553,14.0,0.00162669867552375,20.0,0.33783874945289905,11.0,-0.327659574468085,17.0,19.2791949811295,10.0,34,2021,6799.53040118152,186.926280154921,30.0,432.07040573906306,40.0,40.0,503,TPC River Highlands
0.6953754324151179,23.0,290.089694963072,17.0,0.742328583060918,23.0,0.0835255126909419,9.0,0.425157200148492,10.0,0.00265704907822621,25.0,-0.0356463888888889,24.0,-0.343755506975585,14.0,0.5086827128394339,10.0,-1.1046394843049299,20.0,18.7262741816481,14.0,0.0352221931824165,26.0,-0.0215252831139665,8.0,-0.0683142122721746,2.0,-0.0851830349180163,3.0,-0.0647632104930966,2.0,0.700352338244715,7.0,289.790038767389,13.0,Travelers Championship,0.41689992543737603,7.0,0.388618709077324,7.0,36.2886499353415,24.0,0.747135027404086,5.0,0.025929703024062,6.0,0.0681705123237041,4.0,-0.00967197988850756,19.0,0.0388922809820413,25.0,0.00791516608575683,21.0,0.004219307967234329,16.0,0.0383343911225604,6.0,0.0260169536857225,6.0,0.00517151282437272,14.0,0.0312936084866881,22.0,0.00434589888317591,20.0,0.0696808510638298,7.0,0.31933930592488,24.0,0.07847533632286999,11.0,0.41479820627802705,10.0,0.009871756391310191,19.0,70,-0.0123318385650224,28.0,-0.0506352765321375,26.0,-0.35874439461883395,13.0,19.0,0.493273542600897,10.0,0.0053361490842653,20.0,0.287862345998373,11.0,-1.37443946188341,24.0,18.910746632888202,14.0,34,2020,6805.98189052335,186.557453674838,20.0,432.623179199154,29.0,29.0,503,TPC River Highlands
0.7251257142857142,31.0,278.739831484584,9.0,0.698071666951922,20.0,0.106319641915775,5.0,0.482704835864495,10.0,0.0434639487547893,22.0,0.0258633740421456,20.0,-0.308906740900383,14.0,0.58902447778027,8.0,-0.133597198275862,18.0,17.5748686951969,21.0,0.00486728566076331,21.0,-0.0396021192926332,6.0,-0.0497685676164398,2.0,-0.0367348139939626,9.0,-0.0450426958341958,3.0,0.729371921182266,6.0,278.701806327405,26.0,Travelers Championship,0.426599523535508,6.0,0.402774836385692,5.0,39.1607497500107,32.0,0.700790229885057,16.0,-0.0194175687308873,19.0,0.0449974071882169,10.0,-0.0024121894405816,19.0,0.00814700737091089,20.0,-0.00870104128912376,12.0,0.00988389160107132,24.0,-0.007668215616412241,18.0,0.0152246373874821,12.0,0.0273259788594449,14.0,-0.000614786254241979,20.0,0.00289434989162282,23.0,0.10327313769751699,3.0,0.401704450101383,18.0,0.105603448275862,5.0,0.482758620689655,10.0,-0.0236540036281163,9.0,70,0.0355603448275862,20.0,0.0179597701149425,19.0,-0.316810344827586,13.0,26.0,0.588362068965517,8.0,0.00118265633973314,17.0,0.235508603430292,21.0,-0.27586206896551696,15.0,17.313035596374,24.0,34,2019,6804.20776695334,190.141602678227,15.0,431.770758481391,34.0,35.0,503,TPC River Highlands
0.699266863354037,27.0,283.622385779468,13.0,0.7057993896914251,27.0,0.0702272593424851,11.0,0.46152291575390103,9.0,0.0158040132850242,29.0,0.0246808248792271,25.0,-0.342348160628019,22.0,0.531750175096386,9.0,-0.325310369565217,23.0,19.7973256813276,10.0,0.00980664814844035,25.0,-0.0309591442062368,9.0,-0.0597791564952226,1.0,-0.0600950972581996,3.0,-0.053126953936553,2.0,0.700310559006211,11.0,283.15192103632006,25.0,Travelers Championship,0.413455848384463,5.0,0.3878210790939171,7.0,37.4204078238957,31.0,0.7074879227053141,12.0,0.00775473936851768,13.0,0.0248420026141553,16.0,0.00896719629972667,14.0,0.0148671346340283,22.0,0.00467505027838659,24.0,-0.00669220530425906,16.0,0.0011589323390985699,22.0,0.0136152282560526,9.0,-0.00224893810936657,14.0,0.00233004215089061,19.0,0.000917059161634626,12.0,0.08724832214765099,2.0,0.371398957800766,24.0,0.0695652173913043,11.0,0.45869565217391295,9.0,-0.00897350002046078,15.0,70,0.0114130434782609,29.0,0.0202898550724638,23.0,-0.34673913043478305,20.0,25.0,0.528260869565217,9.0,0.00023177523076909,19.0,0.263098388173175,19.0,-0.404347826086957,19.0,19.846982041147,10.0,34,2018,6804.2628157502395,185.66763598827998,26.0,432.94596139927694,37.0,37.0,503,TPC River Highlands
0.6823844108669109,26.0,284.853220833748,18.0,0.687459196549821,25.0,0.0886654846452121,8.0,0.352741172720557,15.0,0.0655451982431149,22.0,0.0292204119183286,23.0,-0.198877878679962,6.0,0.441406657365769,15.0,0.21506997863247898,20.0,19.2865538657644,10.0,-0.00342337693982657,17.0,-0.032674264435535,11.0,-0.0863807838676007,1.0,-0.0550631355957309,8.0,-0.068545882911476,1.0,0.6811660561660561,14.0,283.986503316901,20.0,Travelers Championship,0.4182422803514779,8.0,0.398780338957019,8.0,36.9323832797729,29.0,0.6876780626780629,13.0,-0.0137334014029322,21.0,0.0355208863406164,14.0,0.00122682065885279,19.0,0.00902005734329642,20.0,0.00865462030593493,28.0,-0.00866832878327882,15.0,-0.0214443966928202,27.0,0.01761971002526,8.0,-0.0351808298840074,23.0,-0.0185357728531596,14.0,0.00433803110608408,26.0,0.0743565300285987,4.0,0.31951184410288397,34.0,0.0897435897435897,7.0,0.354700854700855,15.0,0.00137529213304675,18.0,70,0.0646367521367521,18.0,0.0283119658119658,22.0,-0.19978632478632502,6.0,25.0,0.444444444444444,14.0,0.0023586525644222,24.0,0.337282992869732,9.0,0.19871794871794898,16.0,19.3035052314105,11.0,34,2017,6802.103507551899,188.911542070607,22.0,432.00632847037105,37.0,37.0,503,TPC River Highlands
0.707853749220212,29.0,281.93428095197703,17.0,0.7255246856936299,29.0,0.0939075885495797,6.0,0.32770048916484495,19.0,-0.0179048556525958,33.0,0.0133906319747695,25.0,-0.175110095827268,7.0,0.42160807771442493,16.0,-0.261152030567686,23.0,18.2310655241046,13.0,0.0130469418208115,22.0,0.013895856778191999,22.0,-0.0567204452100234,4.0,-0.0599222434861318,2.0,-0.0458192422266858,2.0,0.707735495945103,9.0,281.32620844511104,19.0,Travelers Championship,0.468120784519644,1.0,0.43844565237100497,2.0,37.7345384932971,33.0,0.726346433770015,9.0,-0.0209319932798942,20.0,0.0885335062051833,5.0,-0.0304424614353418,29.0,0.022831879041474996,24.0,-0.00224630724027153,15.0,-0.006488804487224021,14.0,0.0034963345096968,16.0,0.0612825571614419,6.0,-0.0643275584853063,30.0,-0.000927941343597101,19.0,-0.00392937720641982,4.0,0.0779427359490986,4.0,0.34908829386812396,28.0,0.0938864628820961,6.0,0.327510917030568,20.0,0.00372771011623469,19.0,70,-0.0218340611353712,35.0,0.00946142649199418,24.0,-0.17903930131004397,5.0,27.0,0.421397379912664,16.0,-0.004035671129395,12.0,0.37995841626556603,2.0,-0.331877729257642,20.0,18.3704128810422,13.0,34,2016,6783.3641840684995,187.531583248904,22.0,431.25993952356697,37.0,37.0,503,TPC River Highlands
0.6715678461538461,23.0,281.65663085591,19.0,0.7195396129251608,25.0,0.0847852217055937,6.0,0.420172546448318,10.0,0.0294612197802198,23.0,-0.0165094761904762,32.0,-0.293615703296703,19.0,0.504957768153911,10.0,-0.6675002417582421,22.0,17.926878630676697,16.0,0.0166139166131933,27.0,-0.0247620509902428,9.0,-0.0537399339962943,4.0,0.0142192050598256,17.0,-0.0268758734062792,8.0,0.671428571428571,17.0,280.613676209072,20.0,Travelers Championship,0.36100193790100604,14.0,0.34263858965826505,15.0,39.0987927495147,33.0,0.718681318681319,15.0,-0.0151978735765805,18.0,0.0251470273909955,20.0,0.00486447180435589,18.0,0.0042673853344895,21.0,0.00692422095554834,26.0,0.00913237250541981,23.0,0.0292534319303242,9.0,0.0852490859707657,4.0,0.025542038096149,13.0,0.0340562368672378,31.0,0.00333668799537407,25.0,0.0766301761066159,4.0,0.30283105871619104,33.0,0.0857142857142857,6.0,0.42197802197802203,10.0,0.00210053222083205,20.0,70,0.0318681318681319,24.0,-0.0141025641025641,32.0,-0.291208791208791,16.0,27.0,0.507692307692308,10.0,0.00574583143141877,27.0,0.206696501518192,28.0,-0.624175824175824,23.0,18.1711206728812,13.0,34,2015,6813.06012634009,187.630824372202,24.0,433.131572320422,38.0,38.0,503,TPC River Highlands
0.588519877961235,3.0,311.485561243572,26.0,0.718522747720211,18.0,0.042695336414312,12.0,0.641773841088361,1.0,0.0440960943606924,17.0,0.0480362496827572,13.0,-0.361892180346175,17.0,0.684469177502673,2.0,-0.38089341708542696,14.0,19.3670439543566,11.0,0.00202654806146374,15.0,-0.027931343527916,7.0,-0.0565731592797188,2.0,0.00450164263196296,13.0,-0.0372243674521182,4.0,0.596554199569275,22.0,311.302244875618,1.0,WM Phoenix Open,0.39060780532310607,6.0,0.37783431213495294,6.0,31.2606959827273,9.0,0.726130653266332,7.0,-0.0228803600963554,15.0,0.0174322155901434,12.0,0.0177402038081859,13.0,0.00319130207938066,15.0,-0.007771354227970591,7.0,-0.00521613206622865,12.0,0.000994798293788084,12.0,-0.0178426326300318,14.0,0.0179171760437144,11.0,0.00020656931977772,13.0,0.007934446984087209,24.0,0.08203991130820401,3.0,0.367908252706805,16.0,0.0402010050251256,13.0,0.628140703517588,2.0,0.0568337594789573,23.0,71,0.0257537688442211,20.0,0.029693924166286002,15.0,-0.380234505862647,18.0,14.0,0.668341708542714,4.0,0.000170920234119351,13.0,0.186268074177906,19.0,-0.71105527638191,15.0,19.363758527863,10.0,3,2022,7297.9682263859995,183.48916089281002,20.0,468.38895987248395,9.0,10.0,510,TPC Scottsdale
0.627819415584416,13.0,304.689113698503,39.0,0.734379584014394,29.0,0.0488933737479383,22.0,0.6826638624337271,3.0,0.00401859006734007,35.0,0.00338727693602694,25.0,-0.436848413299663,31.0,0.731557236181665,6.0,-1.25721083333333,30.0,16.9688812292272,32.0,0.0369902642609529,35.0,0.0539740658851002,33.0,-0.0103707451351795,16.0,0.0362508087763684,27.0,0.0142435673015745,24.0,0.6365440115440121,27.0,304.788440773393,1.0,Waste Management Phoenix Open,0.352069477859321,23.0,0.35367429401763395,17.0,31.813217533526696,16.0,0.741021324354658,10.0,0.0137076915067001,10.0,0.0451968623793486,10.0,0.0560602001459661,9.0,0.033298340411861,33.0,0.0242542061052228,38.0,-0.0169479227702971,9.0,0.0233285064781057,13.0,0.0785865150885408,4.0,0.10129462916831501,3.0,0.044682424378921,38.0,0.0031428495654630103,22.0,0.0958024691358025,4.0,0.31715300950064396,32.0,0.0454545454545455,23.0,0.676767676767677,3.0,0.040569802059543,35.0,71,-0.0119949494949495,38.0,-0.0126262626262626,27.0,-0.4528619528619529,30.0,20.0,0.7222222222222221,6.0,0.00507358064005312,26.0,0.213173464152008,30.0,-1.54545454545455,32.0,17.1037500627463,29.0,3,2021,7295.391778190791,182.05349319562697,36.0,468.989435111893,15.0,17.0,510,TPC Scottsdale
0.621878179201151,11.0,302.79339708212,28.0,0.679359913091985,14.0,0.0306134067975357,24.0,0.574667071511701,8.0,0.0499502910719284,21.0,0.0591098972088645,13.0,-0.39253501539322705,21.0,0.605280478309237,9.0,-0.327595012594458,17.0,17.7910394164172,17.0,-0.008983203356832559,10.0,-0.0317067079191694,7.0,-0.0291329398713348,6.0,-0.011430840246798,11.0,-0.02458001602347,7.0,0.625044980208708,20.0,303.407407816053,2.0,Waste Management Phoenix Open,0.3840752594571579,11.0,0.37854618701596504,10.0,31.227573293502804,12.0,0.685698292751189,16.0,-0.0218691058860841,22.0,-0.00100028123717103,19.0,0.0132321870123704,12.0,-0.007125145642287959,11.0,0.0118382495502041,25.0,0.0188737428138479,24.0,-0.0141714279654891,20.0,-0.0262312163165133,18.0,0.0226016169497511,12.0,-0.0124554487108878,11.0,0.0053545120021821204,21.0,0.0779904306220096,5.0,0.357924976025576,20.0,0.0251889168765743,21.0,0.564231738035264,8.0,0.0401499058699149,25.0,71,0.0302267002518892,21.0,0.0393863063888253,11.0,-0.41225860621326593,22.0,12.0,0.589420654911839,8.0,0.0103752811779144,26.0,0.220759132236952,19.0,-0.682619647355164,15.0,17.642136708661,17.0,3,2020,7267.38692093986,180.98884048335202,26.0,466.414774549505,6.0,12.0,510,TPC Scottsdale
0.6095742193503321,5.0,299.63017926575503,34.0,0.686909573500647,18.0,0.0671556243218906,15.0,0.6742706187496729,1.0,0.0195933930997012,28.0,0.0731608525351313,16.0,-0.33981980983428395,17.0,0.7414262430715629,1.0,-0.136316479217604,19.0,18.2271217876271,16.0,-0.00846206513877919,15.0,0.0037194503904406295,17.0,-0.00884125480875174,16.0,0.0681368372578154,33.0,0.00888117244584528,22.0,0.6178833391547329,27.0,299.886177856792,2.0,Waste Management Phoenix Open,0.39694646251483595,14.0,0.39137816449261603,11.0,32.1337534781431,17.0,0.693018201575659,17.0,-0.0399525491540319,27.0,0.000850869439561092,23.0,0.0300401482401358,13.0,-0.0107107619444787,15.0,0.00519351608539596,21.0,-0.0012741095206334199,17.0,-0.008684485200995209,20.0,-0.0246681239386141,21.0,0.0600404636954022,8.0,-0.00354589721557622,17.0,3.93793042124418e-06,9.0,0.0879671832269827,5.0,0.45171421238265097,13.0,0.0635696821515892,15.0,0.6699266503667479,1.0,0.0221563068158232,25.0,71,0.0,32.0,0.0535674594354301,13.0,-0.359413202933985,17.0,14.0,0.7334963325183371,1.0,0.0012285635027312,18.0,0.17435086269710198,29.0,-0.48899755501222497,18.0,18.1155732121446,17.0,3,2019,7259.7320654264095,180.72349994771,30.0,466.07200115198896,9.0,13.0,510,TPC Scottsdale
0.594561534653465,6.0,300.66797884601897,35.0,0.6834143092022429,21.0,0.0410222867935745,19.0,0.5871692887885489,4.0,0.0436674628712871,24.0,0.0446238085058506,18.0,-0.322462900165016,20.0,0.628191575582124,7.0,-0.30185695544554497,22.0,17.5665181225954,26.0,-0.000264782613354772,21.0,-0.0325252013682928,7.0,-0.0165311885775493,12.0,-0.0108777104163255,18.0,-0.0181777442727194,10.0,0.597772277227723,32.0,301.267137561465,4.0,Waste Management Phoenix Open,0.35223756643804793,17.0,0.33541156927541804,20.0,27.3600036525165,6.0,0.6905940594059411,17.0,-0.0246642385857267,21.0,-0.0006436061492549929,25.0,0.0211573090041351,11.0,-0.00539828341201378,19.0,0.0119892998825263,31.0,0.00890608543337741,27.0,0.0156715481778086,14.0,-0.0228772231942933,18.0,0.0325548759136762,5.0,0.010609270788336999,26.0,0.00346517216651995,16.0,0.0696757230499562,4.0,0.379441712824226,22.0,0.0371287128712871,22.0,0.574257425742574,5.0,0.0274193003579364,28.0,71,0.0228960396039604,26.0,0.0238523852385239,21.0,-0.343234323432343,19.0,14.0,0.6113861386138609,6.0,0.0072358243846063095,28.0,0.194705903073216,30.0,-0.675742574257426,24.0,17.7900574849849,24.0,3,2018,7258.782972236159,181.353487806291,32.0,466.504441775903,8.0,12.0,510,TPC Scottsdale
0.6172181692094311,10.0,301.505802419782,37.0,0.706345490573883,27.0,0.0441799114857684,22.0,0.6061150883555531,7.0,0.042939120819849,26.0,0.0269417686574483,24.0,-0.335297125134844,23.0,0.650294999841321,8.0,-0.537775436893204,26.0,17.819996294219102,25.0,0.00843730998723635,22.0,-0.0214961656310815,13.0,-0.0183337250350349,13.0,0.0289141324456403,23.0,-0.0074320643700248904,11.0,0.6194521497919561,27.0,301.428150260986,1.0,Waste Management Phoenix Open,0.38118934673183597,12.0,0.38078473474505203,10.0,31.1332994077337,17.0,0.710625674217907,11.0,-0.00503153386464278,17.0,0.0200548227441004,20.0,0.0281635629286494,12.0,0.011123768958564,24.0,0.0219298323535684,37.0,0.0297639709522622,36.0,0.0044120944206146795,19.0,-0.0308699681557655,23.0,0.0460117284219724,12.0,0.0029129237235664,19.0,0.0054030618910514,27.0,0.0821606899682251,3.0,0.41665934229418894,14.0,0.0412621359223301,23.0,0.601941747572816,7.0,0.0427917370102204,35.0,71,0.0279126213592233,28.0,0.0119152691968226,25.0,-0.350323624595469,24.0,14.0,0.643203883495146,8.0,0.015914751796373,36.0,0.212410318331399,28.0,-0.808252427184466,26.0,18.062574283145896,23.0,3,2017,7297.263595848991,185.048683604554,25.0,467.92199679873704,6.0,7.0,510,TPC Scottsdale
