player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Peyton Manning,327,QB,DEN,6,84.3,235,240,7.7,2.35,0,16,6.3,74.2,178,0,45,10.1,245,20,111,10,68.9,92.0,93.2,27.9,0,2,261,0,11.1,128.8,2.0,5,0,0,5,22,4,1.5,2179,9.1
Tom Brady,698,QB,NE,6,69.6,230,239,9.0,2.53,0,12,4.8,56.9,136,0,83,15.0,257,24,76,19,56.4,69.9,74.4,29.0,2,4,270,1,19.3,79.5,6.2,16,2,2,5,8,5,1.9,1480,6.2
Matthew Stafford,4924,QB,DET,6,75.3,231,239,7.5,2.3,5,12,4.8,62.8,150,0,69,13.8,252,24,88,11,64.6,82.2,86.1,31.1,0,4,263,2,13.0,95.0,3.6,9,4,0,3,12,3,1.1,1772,7.4
Drew Brees,802,QB,NO,6,73.8,225,237,9.0,2.72,1,17,6.9,66.2,157,0,76,5.4,257,9,93,20,83.1,81.6,82.3,49.6,1,5,267,1,18.4,102.6,5.4,14,6,1,9,14,11,4.1,1958,8.3
Joe Flacco,4332,QB,BLT,6,66.8,223,235,9.6,2.76,2,16,6.4,57.9,136,0,102,8.7,257,13,75,3,54.5,65.1,65.0,47.3,3,8,272,0,18.6,76.2,7.4,19,3,0,7,7,13,4.8,1702,7.2
Matt Schaub,1811,QB,HST,6,73.1,216,233,7.7,2.74,4,8,3.3,64.4,150,0,106,5.1,249,8,80,13,90.4,60.3,60.4,57.9,2,9,262,2,14.2,78.8,6.0,15,1,0,11,8,14,5.3,1552,6.7
Sam Bradford,5526,QB,SL,6,73.7,213,232,7.0,2.71,8,6,2.5,59.5,138,0,93,12.1,251,19,79,26,50.8,65.8,68.2,34.9,2,3,262,0,14.0,90.7,5.2,13,6,0,9,13,11,4.2,1434,6.2
Eli Manning,1722,QB,NYG,6,65.0,214,229,11.4,2.79,1,11,4.5,53.7,123,0,102,11.5,248,16,77,21,67.6,65.4,66.3,51.0,2,15,263,5,15.7,64.0,6.5,16,3,0,12,9,18,6.8,1721,7.5
Philip Rivers,1725,QB,SD,6,81.1,212,223,8.2,2.45,4,14,5.9,72.6,162,1,65,5.8,235,10,101,27,90.4,90.3,89.9,67.5,1,5,251,3,15.4,108.7,4.3,10,2,0,6,14,7,2.8,1847,8.3
Carson Palmer,1317,QB,ARZ,6,67.5,206,221,10.0,2.47,5,12,5.1,59.3,131,0,90,5.8,235,8,72,1,77.0,66.0,67.1,51.0,2,11,250,3,14.4,69.3,5.5,13,1,0,8,7,16,6.4,1483,6.7
