player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_coverage_defense,blitz_grades_defense,blitz_grades_defense_penalty,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_overall_tackle,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_grades_tackle,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_coverage_defense,no_blitz_grades_defense,no_blitz_grades_defense_penalty,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_overall_tackle,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_grades_tackle,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_coverage_defense,no_pressure_grades_defense,no_pressure_grades_defense_penalty,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_overall_tackle,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_grades_tackle,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_coverage_defense,pressure_grades_defense,pressure_grades_defense_penalty,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_overall_tackle,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_grades_tackle,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Tony Romo,1693,QB,DAL,5,205,75.9,54,58,7.4,2.17,1,5,7.8,67.2,39,18,4.9,61,29.8,2,20,,,,,54.3,78.8,79.0,,77.1,,,,0,0,67,11.1,100.0,3.3,2,0,0,3,3,0,0.0,343,5.9,0,9,62.9,86.9,88.7,29.1,78.7,127,130,7.7,2.89,2,8,5.8,73.8,96,40,4.0,144,70.2,4,61,,,,,88.0,89.1,82.1,,88.8,,45.1,,0,2,153,27.5,120.7,7.6,11,3,1,0,10,2,1.3,1180,9.1,79.3,140,143,7.2,2.35,2,7,4.5,75.5,108,0,2.7,147,71.7,3,65,,,,,88.3,91.8,82.3,,91.3,,48.7,,0,1,159,,121.4,0.0,0,3,1,0,11,1,0.6,1154,8.1,0,73.2,41,45,9.1,3.5,1,6,12.8,60.0,27,58,10.0,58,28.3,3,16,,,,,51.8,64.4,78.7,,65.0,,55.5,,0,1,61,22.4,91.8,22.4,13,0,0,3,2,1,1.6,369,8.2
Peyton Manning,327,QB,DEN,5,203,85.4,48,49,8.1,1.99,0,4,7.4,73.5,36,6,12.2,49,24.1,5,24,,,,,80.9,90.2,78.3,,88.1,,,,0,0,54,0.0,144.2,0.0,0,0,0,1,7,1,1.9,486,9.9,0,10,79.9,92.6,93.3,32.4,85.6,146,149,7.7,2.43,0,9,5.8,76.5,114,32,8.8,154,75.9,11,73,,,,,88.3,93.6,82.3,,92.4,,,,0,1,161,15.6,131.2,3.2,5,0,0,3,13,2,1.2,1398,9.4,87.1,163,165,7.5,2.16,0,11,6.3,77.0,127,0,10.6,165,81.3,15,78,,,,,89.0,94.6,82.6,,93.4,,,,0,1,174,,140.3,0.0,0,0,0,2,19,2,1.1,1513,9.2,0,77.4,31,33,9.3,3.03,0,2,5.6,69.7,23,38,4.2,38,18.7,1,19,,,,,79.0,80.9,77.3,,79.1,,,,0,0,41,13.2,117.1,13.2,5,0,0,2,1,1,2.4,371,11.2
Philip Rivers,1725,QB,SD,5,200,82.6,69,72,6.9,2.17,2,5,6.6,70.8,51,23,10.5,75,37.5,6,35,,,,,83.3,83.5,0.0,,82.5,,,,1,1,79,13.0,124.4,4.0,3,0,0,0,8,1,1.3,553,7.7,1,27,90.1,89.7,88.8,69.0,82.1,112,118,9.2,2.54,2,7,5.5,75.4,89,30,3.3,125,62.5,3,53,,,,,87.0,89.1,15.0,,85.8,,78.3,,0,4,134,16.7,102.3,4.0,5,2,0,4,5,6,4.5,1057,9.0,82.6,144,146,8.5,2.29,2,7,4.6,77.4,113,0,5.0,147,73.5,6,72,,,,,88.0,90.9,0.0,,90.1,,65.6,,0,2,154,,120.9,0.0,0,1,0,0,10,5,3.2,1305,8.9,3,81.1,37,44,7.7,2.73,2,5,10.0,61.4,27,53,10.0,53,26.5,3,16,,,,,81.4,75.5,78.6,,72.4,,65.9,,1,3,59,15.1,76.4,15.1,8,1,0,4,3,2,3.4,305,6.9
Jay Cutler,2956,QB,CHI,5,197,76.9,39,43,10.2,2.61,1,4,9.1,67.4,29,18,3.3,48,24.4,1,18,,,,,30.0,68.7,77.9,,67.8,,,,0,2,49,27.8,96.5,10.4,5,0,0,3,3,3,6.1,354,8.2,0,6,44.5,74.0,72.1,66.7,73.9,134,138,9.8,2.8,1,11,7.4,65.2,90,59,9.1,149,75.6,9,48,,,,,51.5,75.3,82.3,,71.6,,81.1,,1,4,159,6.8,91.9,2.7,4,7,2,0,7,7,4.4,1014,7.3,80.9,115,119,8.3,2.27,1,12,9.8,72.3,86,0,7.5,120,60.9,7,44,,,,,86.4,91.4,81.3,,90.0,,65.6,,0,3,124,,108.8,0.0,0,1,2,1,9,4,3.2,909,7.6,1,62.1,58,62,13.0,3.51,1,3,4.3,53.2,33,77,8.3,77,39.1,3,22,,,,,24.0,45.3,79.9,,42.3,,76.1,,1,3,84,11.7,62.5,11.7,9,6,0,2,1,6,7.1,459,7.4
Andy Dalton,6187,QB,CIN,5,195,67.9,56,58,9.3,2.4,0,2,3.4,62.1,36,23,5.3,66,33.8,2,26,,,,,41.0,54.6,79.0,,53.9,,63.3,,1,2,67,30.4,79.7,10.6,7,1,0,1,2,5,7.5,400,6.9,0,7,73.1,61.8,63.7,45.4,76.8,112,117,8.1,2.56,3,7,5.7,66.7,78,25,9.3,129,66.2,8,36,,,,,87.1,68.6,81.7,,69.1,,53.6,,1,3,135,16.0,84.5,3.1,4,8,0,1,3,5,3.7,815,7.0,77.7,139,142,8.0,2.28,3,8,5.5,70.4,100,0,7.4,147,75.4,8,53,,,,,87.8,72.1,82.1,,71.3,,59.5,,0,4,150,,92.8,0.0,0,5,0,0,5,8,5.3,1092,7.7,0,55.2,29,33,11.3,3.21,0,1,2.7,42.4,14,48,12.5,48,24.6,2,9,,,,,31.2,42.6,78.1,,43.7,,55.9,,2,1,52,22.9,40.3,22.9,11,4,0,2,0,2,3.8,123,3.7
Carson Palmer,1317,QB,ARZ,5,193,66.7,39,41,11.9,2.07,1,4,9.5,53.7,22,16,15.4,43,22.3,4,15,,,,,79.6,86.5,77.5,,84.1,,,,0,1,44,12.5,82.3,4.7,2,0,0,1,2,1,2.3,289,7.0,0,1,73.2,71.0,71.9,51.0,67.7,130,139,9.8,2.58,3,6,4.0,60.4,84,59,4.5,150,77.7,4,46,,,,,66.6,65.4,25.6,,64.6,58.9,65.9,,1,8,162,16.9,62.5,6.7,10,1,0,5,3,12,7.4,896,6.4,71.1,114,118,9.8,2.22,4,9,7.1,65.3,77,0,4.9,118,61.1,4,45,,,,,86.6,85.3,81.4,,83.0,,,,0,5,126,,84.0,0.0,0,0,0,0,5,7,5.6,881,7.5,2,60.0,55,62,11.4,2.86,0,1,1.5,46.8,29,75,12.1,75,38.9,4,16,,,,,46.7,49.5,0.0,,49.8,58.9,65.9,,1,4,80,16.0,34.6,16.0,12,1,0,6,0,6,7.5,304,4.9
Robert Griffin III,7008,QB,WAS,4,187,67.7,65,72,9.1,2.57,2,1,1.4,50.0,36,32,18.2,77,41.2,8,27,,,,,83.3,67.1,79.7,,66.8,,58.3,,0,2,79,12.5,72.0,5.2,4,1,0,5,3,1,1.3,449,6.2,0,32,54.7,63.7,66.4,45.4,81.7,93,98,7.7,2.91,1,2,1.9,71.4,70,32,7.9,110,58.8,6,42,,,,,32.5,61.0,81.1,,64.3,,43.6,,0,2,116,9.4,95.3,2.7,3,9,0,4,3,5,4.3,753,7.7,78.8,118,121,7.4,2.33,3,2,1.6,69.4,84,0,9.7,123,65.8,9,51,,,,,86.7,72.2,81.5,,70.7,,64.2,,0,3,128,,89.8,0.0,0,2,0,0,3,3,2.3,926,7.7,3,67.5,40,49,11.1,3.61,0,1,2.0,44.9,22,64,18.5,64,34.2,5,18,,,,,25.5,49.7,79.0,,56.0,,38.6,,0,1,67,10.9,74.9,10.9,7,8,0,9,3,3,4.5,276,5.6
Geno Smith,7820,QB,NYJ,5,187,71.7,46,54,9.7,2.98,0,4,7.3,59.3,32,35,3.0,63,33.7,1,19,,,,,53.5,70.2,78.9,,70.6,,55.3,,2,2,65,22.9,84.9,12.7,8,1,0,6,2,4,6.2,473,8.8,1,22,41.8,70.2,71.7,55.0,71.9,96,102,10.1,3.35,1,8,7.3,60.8,62,44,10.1,124,66.3,7,41,,,,,37.0,70.0,18.6,,69.5,59.9,64.4,,0,6,132,22.7,77.9,8.1,10,12,1,4,5,9,6.8,816,8.0,78.4,97,101,9.8,2.93,0,8,7.4,71.3,72,0,5.3,108,57.8,4,43,,,,,58.3,83.5,10.1,,83.9,,55.3,,0,6,115,,96.5,0.0,0,7,1,3,6,7,6.1,968,9.6,3,57.8,45,55,10.5,3.63,1,4,7.0,40.0,22,79,15.4,79,42.2,4,17,,,,,28.9,50.3,79.9,,48.7,59.9,66.4,,2,2,82,22.8,50.6,22.8,18,6,0,7,1,6,7.3,321,5.8
Andrew Luck,7007,QB,IND,5,182,80.4,51,53,8.2,2.83,0,4,6.9,71.7,38,33,7.3,64,35.2,3,26,,,,,42.6,86.4,79.2,,80.2,,86.7,,1,1,69,24.2,102.2,12.5,8,3,0,1,2,4,5.8,454,8.6,0,14,72.3,84.4,79.2,81.0,65.7,99,103,11.0,2.88,1,7,6.1,57.3,59,41,9.2,118,64.8,6,39,,,,,86.7,79.3,81.5,,73.9,,83.5,,1,1,130,9.8,89.9,3.4,4,11,0,2,5,4,3.1,690,6.7,76.0,100,102,8.5,2.46,1,3,2.7,70.6,72,0,5.3,108,59.3,4,43,,,,,86.0,84.6,81.1,,81.3,,72.8,,0,0,116,,100.8,0.0,0,6,0,1,3,3,2.6,737,7.2,0,60.0,50,54,13.2,3.46,0,8,12.9,46.3,25,74,16.7,74,40.7,5,22,,,,,48.4,78.1,79.8,,69.2,,90.9,,2,2,83,16.2,81.3,16.2,12,8,0,2,4,5,6.0,407,7.5
Ben Roethlisberger,1732,QB,PIT,4,178,64.4,45,47,14.7,2.47,1,4,8.5,55.3,26,25,10.3,54,30.3,3,20,,,,,23.6,68.8,78.3,,67.9,,,,1,2,54,28.0,92.2,13.0,7,0,0,0,4,4,7.4,376,8.0,0,25,26.3,72.6,72.9,42.3,76.2,105,115,7.5,2.7,2,4,3.3,67.0,77,46,3.8,124,69.7,3,42,,,,,31.3,71.1,81.5,,72.7,,43.6,,0,3,129,17.4,80.9,6.5,8,1,4,4,1,4,3.1,855,7.4,76.8,99,107,8.6,2.12,3,5,4.5,69.2,74,0,2.6,107,60.1,2,41,,,,,85.6,83.6,80.9,,81.5,,,,0,1,110,,101.6,0.0,0,0,4,1,4,2,1.8,855,8.0,0,64.7,51,55,11.8,3.4,0,3,5.3,52.7,29,71,12.1,71,39.9,4,21,,,,,18.1,51.6,79.4,,56.1,,43.6,,1,4,73,21.1,50.3,21.1,15,1,0,3,1,6,8.2,376,6.8
E.J. Manuel,7797,QB,BUF,5,175,52.8,36,38,12.6,2.63,0,1,2.5,44.7,17,23,10.5,41,23.4,2,15,,,,,79.3,56.5,77.5,,57.6,,56.8,,1,1,43,8.7,79.4,4.9,2,1,0,1,2,2,4.7,305,8.0,0,4,54.9,54.7,60.1,34.0,72.2,108,112,8.2,2.95,0,3,2.4,60.7,68,44,12.8,134,76.6,10,27,,,,,65.2,57.6,82.0,,61.3,,42.5,,2,2,148,25.0,79.5,8.2,11,11,1,1,3,9,6.1,680,6.1,70.0,100,101,8.9,2.51,0,3,2.7,62.4,63,0,10.0,108,61.7,7,32,,,,,86.1,73.7,81.2,,73.2,,57.4,,0,2,119,,93.8,0.9,1,6,1,0,5,7,5.9,763,7.6,0,61.4,44,49,10.3,3.46,0,1,2.0,44.9,22,67,18.5,67,38.3,5,10,,,,,44.1,30.8,79.3,,37.1,,36.7,,3,1,72,17.9,49.9,17.9,12,6,0,2,0,4,5.6,222,4.5
Aaron Rodgers,2241,QB,GB,4,169,68.0,25,29,7.0,2.11,1,1,3.3,48.3,14,9,17.6,33,19.5,3,10,,,,,78.1,65.1,76.6,,66.7,,55.3,,0,1,34,33.3,66.9,9.1,3,1,0,3,1,0,0.0,191,6.6,0,12,89.5,85.8,86.6,53.5,78.8,113,123,8.6,2.63,3,7,5.3,70.7,87,36,2.2,136,80.5,2,49,,,,,87.5,90.4,81.9,,88.9,,62.8,,0,2,144,22.2,114.5,5.9,8,5,1,6,8,2,1.4,1140,9.3,78.9,114,121,7.1,2.08,4,5,4.1,71.9,87,0,3.3,124,73.4,3,46,,,,,86.6,87.1,81.4,,84.3,,68.5,,0,2,126,,111.5,0.0,0,3,1,2,7,2,1.6,1077,8.9,1,66.7,24,31,13.8,3.77,0,3,7.9,45.2,14,45,12.5,45,26.6,2,13,,,,,80.5,77.9,78.1,,79.8,,48.3,,0,1,52,24.4,81.9,24.4,11,3,0,7,2,0,0.0,254,8.2
Russell Wilson,7077,QB,SEA,5,163,63.8,47,52,9.4,3.19,2,2,3.6,57.7,30,35,0.0,67,41.1,0,24,,,,,43.1,70.5,79.2,,63.6,,83.5,,0,2,70,20.0,84.5,10.4,7,8,0,3,4,3,4.3,309,5.9,0,29,58.6,70.3,67.3,68.5,67.1,73,75,10.4,3.25,0,5,6.0,58.7,44,41,10.2,96,58.9,5,32,,,,,85.1,74.1,80.7,,68.1,,81.9,,0,2,104,19.5,95.9,8.3,8,13,0,2,4,3,2.9,688,9.2,78.2,78,79,8.5,2.67,1,3,3.5,72.2,57,0,6.6,87,53.4,4,38,,,,,84.4,89.1,80.3,,85.8,,71.7,,0,0,93,,122.8,0.0,0,8,0,0,5,0,0.0,749,9.5,2,42.9,42,48,12.6,3.86,1,4,7.5,35.4,17,76,5.6,76,46.6,1,18,,,,,47.2,52.7,79.7,,40.7,,90.2,,0,4,81,19.7,39.2,19.7,15,13,0,5,3,6,7.4,248,5.2
Michael Vick,773,QB,PHI,5,160,62.2,37,41,10.5,3.16,1,3,7.3,51.2,21,30,8.7,51,31.9,2,14,,,,,80.5,56.7,78.0,,58.3,,53.3,,1,0,51,20.0,92.3,11.8,6,4,0,2,2,1,2.0,308,7.5,0,24,39.8,66.1,62.8,69.1,67.5,83,91,12.5,3.51,4,6,6.1,54.9,50,43,10.7,109,68.1,6,46,,,,,67.1,70.0,10.5,,64.5,,86.3,,0,2,116,14.0,89.9,5.5,6,12,0,4,3,4,3.4,877,9.6,75.3,77,80,11.1,2.86,3,4,4.9,66.3,53,0,8.6,87,54.4,5,42,,,,,84.0,72.5,0.0,,69.0,,79.3,,0,1,88,,113.5,0.0,0,7,0,0,3,2,2.3,939,11.7,1,48.8,43,52,13.3,4.05,2,5,8.6,34.6,18,73,14.3,73,45.6,3,18,,,,,58.5,57.1,79.7,,54.2,,69.4,,1,1,79,16.4,55.4,16.4,12,9,0,6,2,3,3.8,246,4.7
Colin Kaepernick,6188,QB,SF,5,159,70.6,34,37,9.8,3.35,2,1,2.4,62.2,23,23,4.2,47,29.6,1,19,,,,,31.2,68.5,78.0,,60.5,,84.6,,0,0,51,17.4,125.4,8.5,4,6,0,1,4,2,3.9,315,8.5,0,28,30.4,54.6,56.9,51.5,65.2,92,95,10.4,3.18,2,4,4.1,53.7,51,37,15.0,112,70.4,9,32,,,,,59.0,55.4,81.1,,55.8,,57.2,,0,4,115,18.9,65.0,6.3,7,10,0,1,2,7,6.1,654,6.9,74.7,91,94,8.8,2.58,3,4,4.1,64.9,61,0,10.3,99,62.3,7,35,,,,,85.1,64.2,80.6,,65.2,,51.8,,0,2,103,,97.4,0.0,0,5,0,0,5,5,4.9,730,7.8,2,45.7,35,38,14.1,4.31,1,1,2.4,34.2,13,60,18.8,60,37.7,3,16,,,,,24.8,53.2,78.8,,44.5,,81.0,,0,2,63,18.3,43.6,18.3,11,11,0,2,1,4,6.3,239,6.3
Cam Newton,6153,QB,CAR,4,147,72.2,54,59,9.6,3.06,1,3,4.9,57.6,34,35,12.8,73,49.7,5,23,,,,,82.9,67.1,79.5,,65.5,,66.1,,2,4,75,34.3,61.1,16.4,12,2,0,2,2,3,4.0,396,6.7,0,5,89.1,69.2,67.4,65.4,67.7,62,68,12.2,2.94,1,4,5.5,57.4,39,23,7.1,74,50.3,3,25,,,,,83.3,67.3,79.7,,66.9,,58.3,,0,1,79,13.0,93.3,4.1,3,3,0,5,4,4,5.1,489,7.2,71.4,84,87,11.1,2.51,2,4,4.3,60.9,53,0,11.7,89,60.5,7,32,,,,,84.5,77.7,80.3,,74.7,,72.7,,0,2,94,,89.6,0.0,0,2,0,1,4,4,4.3,647,7.4,0,65.6,32,40,10.6,3.75,0,3,7.1,50.0,20,58,4.8,58,39.5,1,16,,,,,81.4,50.7,78.6,,52.5,,52.0,,2,3,60,25.9,54.0,25.9,15,3,0,6,2,3,5.0,238,6.0
Terrelle Pryor Sr.,6944,QB,OAK,4,129,84.6,26,26,8.5,3.71,0,5,18.5,84.6,22,19,0.0,38,29.5,0,14,,,,,38.1,94.5,77.1,,93.3,,74.6,,0,0,39,26.3,138.6,13.2,5,7,0,0,2,1,2.6,289,11.1,0,23,27.8,78.9,75.3,74.1,71.2,73,78,9.1,3.17,0,3,3.5,62.8,49,33,5.8,91,70.5,3,25,,,,,25.3,61.1,80.5,,60.8,58.4,60.9,,0,2,98,18.2,82.0,6.6,6,7,1,4,2,5,5.1,556,7.1,80.3,66,68,7.5,2.6,0,3,4.1,75.0,51,0,3.8,77,59.7,2,27,,,,,83.6,88.5,79.8,,84.8,58.4,74.4,,0,0,82,,111.6,1.3,1,8,1,1,3,1,1.2,527,7.8,2,63.6,33,36,11.7,4.4,0,5,12.8,55.6,20,52,4.8,52,40.3,1,12,,,,,18.1,56.9,78.3,,56.6,,60.2,,0,2,55,19.2,71.3,19.2,10,6,0,3,1,5,9.1,318,8.8
Brandon Weeden,7028,QB,CLV,3,128,73.7,38,43,9.2,2.98,1,1,2.2,58.1,25,23,10.7,48,37.5,3,15,,,,,80.5,72.5,78.0,,71.4,,,,0,1,51,21.7,67.4,10.4,5,0,0,4,0,3,5.9,274,6.4,0,8,87.2,81.3,83.9,46.8,72.4,58,67,8.6,3.21,1,8,11.3,52.2,35,38,16.7,80,62.5,7,20,,,,,83.6,87.6,79.9,,86.6,,54.5,,3,2,84,28.9,70.4,13.8,11,2,0,5,2,0,0.0,439,6.6,75.8,66,66,9.1,2.75,0,7,10.1,66.7,44,0,12.0,67,52.3,6,27,,,,,82.5,91.8,79.2,,91.0,,58.3,,0,1,70,,90.0,0.0,0,1,0,0,1,2,2.9,532,8.1,3,66.7,30,44,8.3,3.52,2,2,4.2,36.4,16,61,20.0,61,47.7,4,8,,,,,81.8,62.5,78.9,,62.7,,58.3,,3,2,65,26.2,38.2,26.2,16,1,0,9,1,1,1.5,181,4.1
Jake Locker,6160,QB,TEN,4,128,75.6,41,43,9.8,2.59,1,2,4.4,62.8,27,19,12.9,47,36.7,4,18,,,,,80.3,90.3,77.9,,87.5,,63.9,,1,0,49,15.8,93.5,6.4,3,1,0,0,1,1,2.0,323,7.5,0,31,40.6,81.1,83.2,52.2,70.3,64,68,11.2,2.79,0,5,6.9,61.8,42,30,6.7,81,63.3,3,23,,,,,83.8,79.6,79.9,,73.7,,84.4,,1,0,85,20.0,102.5,7.4,6,7,1,2,5,1,1.2,398,5.9,78.1,73,76,9.6,2.33,1,4,5.1,69.7,53,0,7.0,79,61.7,4,29,,,,,83.6,90.0,79.8,,87.3,,66.1,,0,0,82,,112.5,0.0,0,3,1,1,5,2,2.4,554,7.3,1,59.4,32,35,13.2,3.33,0,3,7.9,45.7,16,49,15.8,49,38.3,3,12,,,,,80.6,75.6,78.1,,67.7,,88.0,,2,0,52,18.4,69.6,18.4,9,5,0,1,1,0,0.0,167,4.8
Christian Ponder,6164,QB,MIN,3,122,48.1,27,30,12.8,2.88,0,0,0.0,36.7,11,12,15.4,33,27.0,2,8,,,,,77.9,26.7,76.6,,26.3,,69.8,,2,3,34,16.7,16.8,6.1,2,1,0,1,0,4,11.8,171,5.7,0,18,86.5,56.7,53.7,67.5,77.3,66,70,8.5,2.91,0,4,5.6,68.6,48,35,5.9,89,73.0,3,30,,,,,84.1,75.7,80.1,,74.6,,64.4,,1,2,90,22.9,87.8,9.0,8,11,0,3,2,3,3.3,520,7.4,69.2,65,66,9.7,2.7,0,2,3.0,63.6,42,0,6.7,75,61.5,3,27,,,,,83.1,51.7,79.5,,50.6,,63.1,,0,4,76,,65.6,0.0,0,9,0,1,1,5,6.6,486,7.4,0,67.9,28,34,9.9,3.23,0,2,5.9,50.0,17,47,10.5,47,38.5,2,11,,,,,79.9,66.2,77.8,,61.4,,76.1,,3,1,48,21.3,66.4,21.3,10,3,0,3,1,2,4.2,205,6.0
Blaine Gabbert,6162,QB,JAX,3,105,55.0,20,24,6.6,2.38,2,1,3.8,25.0,6,12,45.5,28,26.7,5,4,,,,,77.4,47.2,76.1,,49.9,,55.3,,0,1,30,25.0,22.2,10.7,3,1,0,2,0,2,6.7,40,1.7,0,15,38.5,38.6,42.6,41.5,66.7,57,62,7.5,2.88,0,3,4.7,58.1,36,31,5.3,77,73.3,2,19,,,,,28.6,40.0,79.7,,42.8,,48.1,,0,6,79,29.0,45.9,11.7,9,6,0,5,1,5,6.3,441,7.1,64.9,57,61,6.0,2.19,1,1,1.6,54.1,33,0,10.8,62,59.0,4,16,,,,,81.9,45.3,78.9,,46.6,,58.3,,0,5,65,,39.9,0.0,0,1,0,3,1,4,6.2,314,5.1,1,60.0,20,25,10.9,3.55,1,3,11.5,36.0,9,43,25.0,43,41.0,3,7,,,,,23.8,38.8,77.5,,43.4,,45.0,,0,2,44,27.9,26.6,27.9,12,6,0,4,0,3,6.8,167,6.7
Brian Hoyer,5277,QB,CLV,3,104,72.4,29,32,6.3,2.53,0,1,3.1,62.5,20,13,4.8,37,35.6,1,15,,,,,78.6,75.9,76.9,,72.3,,65.9,,0,0,37,30.8,107.4,10.8,4,1,0,3,3,1,2.7,169,5.3,0,8,85.6,73.6,73.8,53.7,71.2,59,64,9.8,2.63,1,2,3.1,57.8,37,17,11.9,67,64.4,5,19,,,,,82.3,71.8,79.1,,71.2,,58.3,,0,3,68,11.8,70.2,3.0,2,1,0,4,2,4,5.9,446,7.0,72.9,70,74,8.3,2.27,1,2,2.7,63.5,47,0,7.8,74,71.2,4,26,,,,,83.0,77.5,79.5,,75.9,,,,0,2,75,,94.0,0.0,0,0,0,3,5,4,5.3,493,6.7,1,66.7,18,22,10.0,3.39,0,1,4.5,45.5,10,30,16.7,30,28.8,2,8,,,,,77.4,65.1,76.1,,62.6,,66.4,,0,1,30,20.0,44.1,20.0,6,2,0,4,0,1,3.3,122,5.5
Chad Henne,4371,QB,JAX,4,104,59.4,32,35,8.6,2.52,1,1,2.7,51.4,18,17,5.3,41,39.4,1,11,,,,,79.5,44.5,0.0,,47.2,,,,2,1,43,35.3,64.1,14.6,6,0,0,0,1,3,7.0,181,5.2,0,15,57.6,57.6,60.6,44.7,78.4,51,60,7.7,2.47,2,3,4.9,58.3,35,21,12.5,63,60.6,5,19,,,,,82.0,71.1,78.9,,70.6,,59.1,,2,1,65,4.8,78.5,1.6,1,2,1,4,1,1,1.5,420,7.0,73.8,61,66,7.8,2.14,3,3,4.3,63.6,42,0,6.7,66,63.5,3,23,,,,,82.4,60.8,0.0,,61.7,,,,0,2,69,,83.2,0.0,0,0,1,1,2,4,5.8,485,7.3,3,63.6,22,29,8.9,3.09,0,1,3.4,37.9,11,38,21.4,38,36.5,3,7,,,,,78.9,58.2,77.1,,58.3,,59.1,,4,0,39,18.4,50.4,18.4,7,2,0,3,0,0,0.0,116,4.0
Josh Freeman,4940,QB,TB,3,103,60.6,33,33,9.6,2.65,0,0,0.0,54.5,18,17,10.0,37,35.9,2,13,,,,,28.3,51.9,77.1,,52.4,,,,0,2,39,23.5,61.8,10.8,4,0,0,0,1,3,7.7,233,7.1,1,30,58.8,66.3,66.9,59.9,56.9,58,61,12.2,2.95,0,5,7.7,41.0,25,18,24.2,66,64.1,8,17,,,,,82.6,76.5,79.3,,74.4,,66.0,,0,1,71,16.7,58.0,4.5,3,2,0,3,1,3,4.2,338,5.5,54.5,66,66,10.6,2.54,0,2,2.9,42.4,28,0,22.2,68,66.0,8,21,,,,,82.6,63.9,79.3,,62.5,,66.0,,0,1,71,,54.3,0.0,0,2,0,0,0,3,4.2,367,5.6,4,68.0,25,28,13.2,3.43,0,3,9.7,53.6,15,35,11.8,35,34.0,2,9,,,,,28.3,72.7,77.1,,71.5,,,,0,2,39,20.0,71.1,20.0,7,0,0,3,2,3,7.7,204,7.3
