player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Sam Bradford,5526,QB,SL,3,78.1,128,141,6.1,2.7,5,4,2.7,62.4,88,0,53,12.0,150,12,46,26,62.5,69.6,71.8,35.9,1,2,158,0,11.3,88.7,4.0,6,3,0,7,6,5,3.2,891,6.3
Robert Griffin III,7008,QB,WAS,3,76.3,131,139,8.3,2.71,3,2,1.4,63.3,88,0,49,12.0,154,12,58,32,47.6,58.2,62.0,41.9,0,4,161,2,12.2,84.1,3.9,6,9,0,5,5,6,3.7,975,7.0
Matt Schaub,1811,QB,HST,3,74.8,119,128,7.5,2.57,2,6,4.5,66.4,85,0,61,4.5,135,4,45,13,87.4,76.7,76.4,,1,4,142,2,11.5,87.3,5.2,7,0,0,6,6,7,4.9,838,6.5
Drew Brees,802,QB,NO,3,71.7,120,127,9.8,2.68,0,8,6.1,63.8,81,0,49,5.8,141,5,50,20,72.6,72.1,72.2,53.0,1,4,146,0,20.4,91.4,7.1,10,4,1,5,6,7,4.8,1021,8.0
Tom Brady,698,QB,NE,3,66.1,124,127,7.6,2.51,0,4,3.0,57.5,73,0,43,11.0,134,9,37,19,65.8,63.8,67.9,31.8,1,2,139,0,16.3,79.4,5.2,7,0,0,2,5,3,2.2,698,5.5
Aaron Rodgers,2241,QB,GB,3,76.4,110,122,7.9,2.51,4,5,3.9,66.4,81,0,36,3.6,136,3,47,12,87.7,81.6,80.9,57.4,0,3,142,0,27.8,105.1,7.4,10,4,1,7,8,2,1.4,1057,8.7
Peyton Manning,327,QB,DEN,3,84.3,121,122,8.0,2.38,0,10,7.8,73.0,89,0,26,12.7,126,13,58,10,71.3,90.9,91.6,36.6,0,0,133,0,15.4,134.7,3.2,4,0,0,1,12,2,1.5,1143,9.4
Matthew Stafford,4924,QB,DET,3,75.4,114,121,6.9,2.25,5,7,5.6,63.6,77,0,35,10.5,125,9,47,11,63.7,81.1,84.9,31.0,0,2,130,0,5.7,99.9,1.6,2,2,0,2,6,2,1.5,1020,8.4
Joe Flacco,4332,QB,BLT,3,71.4,112,119,8.1,2.63,1,9,7.1,60.5,72,0,48,10.0,128,8,38,3,47.6,69.3,69.8,45.9,2,2,136,0,16.7,80.0,6.3,8,1,0,4,3,4,2.9,744,6.3
Matt Ryan,4317,QB,ATL,3,77.3,110,119,5.9,2.52,2,4,3.3,68.1,81,0,56,4.7,125,4,47,2,86.7,87.6,84.8,63.9,1,2,129,1,8.9,100.4,4.0,5,1,0,6,6,0,0.0,909,7.6
