player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_coverage_defense,blitz_grades_defense,blitz_grades_defense_penalty,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_overall_tackle,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_grades_tackle,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_coverage_defense,no_blitz_grades_defense,no_blitz_grades_defense_penalty,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_overall_tackle,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_grades_tackle,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_coverage_defense,no_pressure_grades_defense,no_pressure_grades_defense_penalty,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_overall_tackle,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_grades_tackle,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_coverage_defense,pressure_grades_defense,pressure_grades_defense_penalty,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_overall_tackle,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_grades_tackle,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Robert Griffin III,7008,QB,WAS,8,334,70.3,101,110,9.2,2.66,3,3,2.7,55.5,61,53,14.1,121,36.2,10,47,,,,,86.3,67.4,81.3,,67.1,,56.3,,1,2,123,15.1,80.0,6.6,8,3,0,5,3,2,1.6,798,7.3,0,32,73.4,65.6,65.9,58.5,74.6,181,190,8.3,3.05,3,5,2.5,63.2,120,68,11.1,213,63.8,15,68,,,,,57.7,63.2,83.6,,63.7,,55.8,,1,7,223,8.8,80.0,2.8,6,17,0,5,6,8,3.6,1371,7.2,76.1,201,207,7.6,2.43,6,5,2.3,66.2,137,0,10.5,213,63.8,16,81,,,,,90.1,73.3,83.6,,71.9,,64.2,,0,6,220,,84.7,0.0,0,6,0,0,5,5,2.3,1563,7.6,4,65.4,81,93,11.2,3.75,0,3,3.1,47.3,44,121,17.0,121,36.2,9,34,,,,,35.2,51.5,81.4,,53.5,,51.0,,2,3,126,11.6,69.6,11.6,14,14,0,10,4,5,4.0,606,6.5
Eli Manning,1722,QB,NYG,8,330,63.6,99,107,10.0,2.62,1,5,4.4,52.3,56,53,11.1,114,34.5,7,35,,,,,60.1,62.7,0.0,,64.6,,,,0,6,120,13.2,58.4,6.1,7,0,0,7,3,10,8.3,687,6.4,0,21,74.8,70.0,71.4,51.4,67.7,189,200,10.9,2.81,2,10,4.7,57.5,115,84,10.2,216,65.5,13,69,,,,,90.2,75.4,83.7,,72.9,,76.8,,2,9,227,14.3,73.8,5.6,12,4,0,7,7,9,4.0,1480,7.4,70.4,186,192,10.3,2.38,3,7,3.4,59.9,115,0,12.2,193,58.5,16,63,,,,,90.0,81.8,0.0,,80.8,,,,0,10,206,,70.6,0.5,1,0,0,3,6,10,4.9,1375,7.2,8,58.8,102,115,11.0,3.25,0,8,6.7,48.7,56,137,6.7,137,41.5,4,41,,,,,64.2,54.7,21.6,,53.5,,76.8,,2,5,141,13.1,64.8,13.1,18,4,0,11,4,9,6.4,792,6.9
Ryan Tannehill,7014,QB,MIA,8,329,74.2,97,106,10.3,2.58,3,6,5.5,62.3,66,52,8.3,124,37.7,6,45,,,,,60.7,86.1,16.7,,83.6,,72.1,,1,1,129,28.8,90.7,12.1,15,3,0,5,2,3,2.3,875,8.3,0,17,47.3,76.7,79.2,37.9,70.9,175,183,8.8,2.48,1,9,4.8,59.6,109,61,12.1,205,62.3,15,56,,,,,54.9,70.9,83.4,,71.3,,41.3,,1,8,210,32.8,75.0,9.8,20,2,2,4,9,9,4.3,1102,6.0,76.8,207,215,8.0,2.14,4,11,5.0,65.1,140,0,11.9,216,65.7,19,71,,,,,73.9,90.3,83.6,,90.1,,31.1,,0,4,222,,88.9,0.0,0,1,2,2,8,4,1.8,1439,6.7,1,56.9,65,74,13.5,3.25,0,4,5.2,47.3,35,113,5.4,113,34.3,2,30,,,,,30.3,52.6,11.0,,50.9,,79.0,,2,5,117,31.0,57.2,31.0,35,4,0,7,3,8,6.8,538,7.3
Geno Smith,7820,QB,NYJ,9,319,69.1,81,96,9.2,2.88,2,6,6.2,56.3,54,61,3.6,110,34.5,2,33,,,,,66.4,65.1,81.0,,65.3,,55.3,,2,2,112,21.3,81.4,11.8,13,1,0,11,2,5,4.5,788,8.2,1,22,51.0,59.4,61.3,50.4,69.0,168,176,9.6,3.23,2,10,5.3,59.1,104,74,10.3,209,65.5,12,67,,,,,56.5,59.6,42.5,,58.6,57.7,68.0,,0,11,221,23.0,65.3,8.1,17,16,1,5,6,15,6.8,1209,6.9,74.3,167,173,9.7,2.8,2,12,6.5,67.1,116,0,6.5,184,57.7,8,70,,,,,71.1,74.0,37.3,,73.6,59.0,61.7,,0,9,195,,84.7,0.0,0,11,1,3,7,11,5.6,1452,8.4,4,58.5,82,99,9.0,3.53,2,4,4.0,42.4,42,135,12.5,135,42.3,6,30,,,,,46.2,43.1,81.8,,42.4,59.9,66.4,,2,4,138,22.2,46.9,22.2,30,6,0,13,1,9,6.5,545,5.5
Philip Rivers,1725,QB,SD,8,313,78.7,94,100,7.1,2.28,2,6,5.7,66.0,66,37,10.8,104,33.2,8,45,,,,,85.5,84.1,6.6,,82.8,,,,2,1,109,10.8,110.8,3.8,4,0,0,2,8,1,0.9,748,7.5,1,27,90.9,90.8,90.7,56.1,82.2,185,195,8.5,2.65,4,9,4.3,75.4,147,56,3.3,209,66.8,5,90,,,,,90.2,90.6,40.0,,89.9,,61.7,,1,6,224,14.3,104.3,3.8,8,6,0,5,9,7,3.1,1725,8.8,82.9,210,215,8.1,2.34,4,9,3.9,76.7,165,0,5.2,220,70.3,9,106,,,,,90.2,90.9,2.5,,90.6,,54.6,,0,4,234,,116.9,0.0,0,5,0,1,14,6,2.6,1905,8.9,3,75.4,69,80,8.1,2.97,2,6,7.0,60.0,48,93,7.7,93,29.7,4,29,,,,,84.9,81.9,80.5,,78.9,,65.9,,3,3,99,12.9,78.5,12.9,12,1,0,6,3,2,2.0,568,7.1
Carson Palmer,1317,QB,ARZ,8,311,68.9,61,65,10.6,2.24,1,4,5.9,58.5,38,32,9.5,70,22.5,4,24,,,,,82.8,78.4,79.4,,76.7,,,,0,1,73,15.6,82.3,7.1,5,0,0,3,2,2,2.7,431,6.6,0,1,82.2,62.1,63.7,47.8,69.3,205,219,9.5,2.63,4,10,4.2,62.1,136,97,4.2,241,77.5,6,73,,,,,76.8,56.9,9.9,,57.7,58.9,60.2,,3,13,260,18.6,69.5,7.5,18,4,0,7,8,19,7.3,1483,6.8,73.4,177,181,9.3,2.23,4,11,5.7,69.1,125,0,3.8,182,58.5,5,72,,,,,89.8,78.4,83.1,,76.9,,57.9,,0,7,194,,93.5,0.0,0,1,0,0,9,11,5.7,1450,8.0,3,60.7,89,103,10.7,2.98,1,3,2.7,47.6,49,129,9.3,129,41.5,5,25,,,,,62.7,40.8,0.0,,42.8,58.9,63.1,,3,7,139,17.8,35.4,17.8,23,3,0,10,1,10,7.2,464,4.5
Andrew Luck,7007,QB,IND,8,304,73.8,84,88,8.9,2.77,1,7,7.0,61.4,54,51,12.9,103,33.9,8,35,,,,,58.3,76.8,81.1,,72.3,,86.7,,2,1,115,23.5,93.3,11.7,12,3,0,1,4,6,5.2,626,7.1,0,14,82.0,84.5,79.0,85.4,68.3,167,176,10.0,2.97,3,12,6.4,56.8,100,73,12.3,201,66.1,14,63,,,,,90.1,85.2,83.4,,78.8,,90.1,,2,2,213,9.6,90.6,3.5,7,18,0,4,9,6,2.8,1219,6.9,73.4,169,171,8.3,2.49,1,6,3.3,64.3,110,0,11.3,180,59.2,14,65,,,,,89.7,82.0,83.0,,78.4,,78.0,,0,1,190,,95.7,0.0,0,9,0,1,7,6,3.2,1181,6.9,0,63.4,82,93,12.3,3.49,3,13,12.3,47.3,44,124,15.4,124,40.8,8,33,,,,,62.9,81.7,81.8,,73.2,,91.6,,4,2,138,15.3,83.8,15.3,19,12,0,4,6,6,4.3,664,7.1
Russell Wilson,7077,QB,SEA,9,290,73.8,84,99,9.1,3.14,2,9,8.3,59.6,59,72,4.8,125,43.1,3,49,,,,,62.5,90.6,81.7,,82.3,,92.0,,1,2,136,19.4,98.7,11.2,14,12,0,12,7,3,2.2,755,7.6,0,29,54.8,78.1,76.1,70.0,71.7,127,132,8.4,3.13,1,7,4.9,64.4,85,68,6.6,165,56.9,6,51,,,,,55.1,69.8,32.5,,66.6,,75.4,,0,4,176,19.1,97.7,7.9,13,20,1,3,8,6,3.4,1090,8.3,77.9,136,139,7.5,2.54,2,4,2.7,71.9,100,0,5.7,150,51.7,6,63,,,,,88.3,90.0,28.0,,86.8,,77.3,,0,1,160,,110.3,0.0,0,11,1,0,6,1,0.6,1230,8.8,3,62.7,75,92,10.7,3.77,1,12,11.7,47.8,44,140,6.4,140,48.3,3,37,,,,,29.4,67.9,82.1,,58.0,,90.5,,1,5,152,19.3,79.8,19.3,27,21,0,15,9,8,5.3,615,6.7
Aaron Rodgers,2241,QB,GB,8,285,73.5,49,55,8.4,2.34,2,2,3.4,56.4,31,21,13.9,64,22.5,5,28,,,,,54.3,77.0,79.0,,75.4,,63.3,,0,1,67,28.6,108.1,9.4,6,3,0,4,4,0,0.0,560,10.2,0,12,85.0,88.1,88.0,59.8,81.3,176,196,8.0,2.76,4,12,5.7,69.9,137,65,4.2,221,77.5,6,74,,,,,90.2,90.1,83.8,,88.1,,66.3,,0,3,235,18.5,107.9,5.4,12,13,1,15,11,4,1.7,1658,8.5,83.0,182,190,7.3,2.17,4,10,5.1,75.3,143,0,5.3,199,69.8,8,84,,,,,90.0,92.9,83.3,,91.8,,69.7,,0,2,204,,124.6,0.0,0,9,1,3,13,3,1.5,1886,9.9,1,65.1,43,61,11.6,3.8,2,4,5.5,41.0,25,86,10.7,86,30.2,3,18,,,,,63.0,63.0,80.5,,62.7,,60.1,,0,2,98,20.9,56.2,20.9,18,7,0,16,2,1,1.0,332,5.4
Sam Bradford,5526,QB,SL,7,284,77.1,70,77,7.2,2.19,4,4,4.9,63.6,49,37,9.3,79,27.8,5,32,,,,,83.7,81.3,79.8,,80.0,,57.9,,1,1,83,2.7,110.0,1.3,1,1,0,2,7,3,3.6,554,7.2,0,26,55.4,72.6,74.7,34.7,73.7,171,185,7.0,2.86,4,5,2.6,59.5,110,66,12.7,205,72.2,16,56,,,,,40.3,66.3,83.4,,68.7,,30.0,,1,3,214,21.2,83.1,6.8,14,6,0,9,7,8,3.7,1135,6.1,82.5,171,177,5.7,2.34,5,6,3.2,71.2,126,0,10.6,181,63.7,15,66,,,,,89.6,90.2,83.0,,88.6,,57.2,,0,3,189,,106.8,0.0,0,4,0,1,12,5,2.6,1268,7.2,0,55.7,70,85,10.3,3.26,3,3,3.3,38.8,33,103,15.4,103,36.3,6,22,,,,,25.4,41.5,80.8,,47.4,,28.0,,2,1,108,14.6,58.0,14.6,15,3,0,10,2,6,5.6,421,5.0
Cam Newton,6153,QB,CAR,8,275,74.0,96,102,9.8,2.91,1,6,5.6,61.8,63,53,11.3,122,44.4,8,47,,,,,86.7,81.1,81.5,,77.2,,80.6,,3,5,129,30.2,85.8,13.1,16,4,0,2,7,4,3.1,730,7.2,0,5,86.6,74.8,73.6,65.1,75.4,126,137,9.4,2.95,4,4,2.7,66.4,91,46,4.2,153,55.6,4,49,,,,,88.5,69.6,82.4,,66.6,,75.0,,0,2,163,13.0,98.5,3.9,6,10,1,6,6,7,4.3,1071,7.8,74.7,166,173,9.7,2.48,5,5,2.8,65.3,113,0,8.9,176,64.0,11,61,,,,,89.4,81.9,82.8,,78.5,,80.1,,0,3,183,,91.8,0.0,0,3,1,1,6,6,3.3,1283,7.4,0,75.0,56,66,9.2,3.73,0,5,6.8,62.1,41,99,2.4,99,36.0,1,35,,,,,85.5,63.5,80.9,,59.2,,75.6,,3,4,109,22.2,96.7,22.2,22,11,0,7,7,5,4.6,518,7.8
Terrelle Pryor Sr.,6944,QB,OAK,7,249,66.7,48,54,9.6,3.63,2,5,8.8,57.4,31,45,3.1,78,31.3,1,25,,,,,59.1,69.6,0.0,,60.5,,90.7,,1,2,81,28.9,82.7,16.7,13,11,0,3,2,4,4.9,465,8.6,0,23,40.3,61.5,55.3,78.5,70.9,134,144,7.9,3.39,0,3,1.9,62.5,90,71,5.3,171,68.7,5,50,,,,,36.3,55.8,82.8,,53.5,58.4,70.1,,0,7,182,16.9,69.0,7.0,12,15,1,9,3,10,5.5,972,6.8,76.1,113,117,7.6,2.73,1,3,2.4,70.1,82,0,4.7,133,53.4,4,51,,,,,87.3,81.7,81.8,,75.1,58.4,87.9,,0,5,140,,87.1,0.8,1,15,1,2,4,5,3.6,928,7.9,7,59.4,69,81,9.7,4.3,1,5,5.7,48.1,39,116,4.9,116,46.6,2,24,,,,,24.8,35.8,14.0,,33.4,,71.6,,1,4,123,20.7,51.9,20.7,24,11,0,10,1,9,7.3,509,6.3
Matt Schaub,1811,QB,HST,6,249,65.2,69,75,8.1,2.47,1,3,3.9,56.0,42,39,6.7,81,32.5,3,26,,,,,83.6,47.2,0.0,,49.1,,,,1,5,82,15.4,68.8,7.4,6,0,0,4,5,8,9.8,461,6.1,0,13,90.4,60.3,60.4,57.9,76.9,147,158,7.5,2.87,3,5,3.0,68.4,108,67,4.4,168,67.5,5,54,,,,,89.2,67.2,82.8,,66.6,,57.9,,1,4,180,13.4,83.6,5.4,9,1,0,7,3,6,3.3,1091,6.9,77.7,139,143,7.2,2.47,3,5,3.4,72.7,104,0,3.7,143,57.4,4,53,,,,,87.7,73.1,82.0,,71.9,,,,0,6,147,,91.7,0.0,0,0,0,1,7,7,4.8,1034,7.2,2,64.9,77,90,8.5,3.11,1,3,3.1,51.1,46,106,8.0,106,42.6,4,27,,,,,85.9,42.8,5.6,,45.0,,57.9,,2,3,115,14.2,58.5,14.2,15,1,0,10,1,7,6.1,518,5.8
Jay Cutler,2956,QB,CHI,7,245,76.4,55,62,10.5,2.54,1,5,7.8,66.1,41,26,2.4,69,28.2,1,27,,,,,43.6,71.5,79.3,,70.9,,58.3,,0,2,71,23.1,92.5,8.7,6,1,0,6,3,3,4.2,486,7.8,0,6,52.8,76.4,74.1,69.2,74.5,157,163,9.5,2.77,2,11,6.4,64.4,105,69,10.3,176,71.8,12,58,,,,,56.9,77.1,82.9,,72.7,,83.7,,1,5,187,5.8,91.3,2.3,4,9,2,1,9,8,4.3,1172,7.2,80.4,143,149,8.4,2.25,2,13,8.5,71.8,107,0,7.0,150,61.2,8,58,,,,,88.0,91.4,82.2,,90.2,,65.6,,0,3,154,,110.1,0.0,0,1,2,2,11,5,3.2,1144,7.7,2,63.8,69,76,12.6,3.42,1,3,3.6,51.3,39,95,11.4,95,38.8,5,27,,,,,25.8,49.4,80.7,,45.3,,77.1,,1,4,104,10.5,55.5,10.5,10,9,0,5,1,6,5.8,514,6.8
Chad Henne,4371,QB,JAX,7,236,60.8,51,55,8.5,2.48,2,1,1.7,52.7,29,27,6.5,63,26.7,2,17,,,,,82.2,52.3,0.0,,53.9,,,,2,1,67,29.6,69.0,12.7,8,0,0,0,1,3,4.5,323,5.9,0,15,77.0,59.6,62.7,39.5,75.8,149,163,7.2,2.46,5,4,2.4,63.2,103,55,8.8,173,73.3,10,50,,,,,89.2,66.8,82.7,,66.4,,56.9,,3,4,178,12.7,77.4,4.0,7,3,1,5,2,4,2.2,1127,6.9,73.8,145,153,7.2,2.16,5,4,2.5,64.7,99,0,7.5,154,65.3,8,48,,,,,88.4,62.2,28.3,,62.7,,58.3,,0,4,161,,79.7,0.0,0,1,1,2,3,6,3.7,1031,6.7,4,67.3,55,65,8.5,3.05,2,1,1.5,50.8,33,82,10.8,82,34.7,4,19,,,,,83.7,61.9,79.9,,61.7,,59.1,,5,1,84,18.3,64.8,18.3,15,2,0,3,0,1,1.2,419,6.4
Colin Kaepernick,6188,QB,SF,8,235,63.8,69,75,9.9,3.06,3,6,7.5,56.0,42,37,4.5,91,38.7,2,33,,,,,28.4,71.7,80.4,,63.3,,90.6,,0,1,96,16.2,108.8,6.6,6,10,0,3,7,4,4.2,621,8.3,0,28,29.3,60.7,61.2,57.5,68.9,119,123,10.5,3.13,3,5,4.0,57.7,71,44,13.4,144,61.3,11,46,,,,,65.5,60.3,82.0,,59.4,,62.9,,0,4,149,20.5,74.7,6.3,9,12,0,1,2,8,5.4,963,7.8,72.9,140,145,9.2,2.58,5,9,6.0,64.1,93,0,8.8,154,65.5,9,58,,,,,88.3,72.7,82.3,,71.9,,60.8,,0,2,159,,99.0,0.0,0,9,0,0,6,6,3.8,1232,8.5,2,50.0,48,53,13.5,4.11,1,2,3.5,37.7,20,81,16.7,81,34.5,4,21,,,,,23.1,52.0,80.0,,41.3,,89.2,,0,3,86,18.5,56.5,18.5,15,13,0,4,3,6,7.0,352,6.6
Brandon Weeden,7028,QB,CLV,6,224,74.6,59,65,8.8,2.92,1,2,2.8,60.0,39,35,11.4,73,32.6,5,24,,,,,83.3,80.8,79.7,,78.9,,,,0,1,79,22.9,75.9,11.0,8,0,0,5,1,4,5.1,391,6.0,0,8,80.4,67.9,69.7,48.1,67.2,119,132,8.5,3.1,1,9,6.5,49.2,65,61,18.8,151,67.4,15,34,,,,,72.8,60.8,82.2,,61.4,,53.4,,3,5,157,21.3,61.5,8.6,13,6,1,8,4,5,3.2,761,5.8,74.2,124,125,8.8,2.64,0,8,6.1,64.8,81,0,12.0,128,57.1,11,46,,,,,87.0,87.8,81.6,,85.4,,63.5,,0,1,134,,93.5,0.0,0,3,1,0,4,3,2.2,904,7.2,4,59.3,54,72,8.1,3.58,2,3,3.8,31.9,23,96,28.1,96,42.9,9,12,,,,,63.9,39.6,80.6,,42.1,,47.9,,3,5,102,21.9,18.8,21.9,21,3,0,13,1,6,5.9,248,3.4
Mike Glennon,7854,QB,TB,5,224,62.1,66,75,8.4,2.5,1,2,2.5,46.7,35,38,14.6,82,36.6,6,26,,,,,49.9,36.8,0.0,,39.8,,62.5,,4,3,86,13.2,68.2,6.1,5,2,0,4,5,11,12.8,390,5.2,1,30,75.6,63.3,64.3,56.3,79.2,120,129,8.3,3.06,2,9,6.4,68.2,88,53,7.4,142,63.4,7,40,,,,,88.0,81.3,22.7,,79.9,,65.9,,2,0,153,15.1,91.7,5.6,8,5,0,5,3,2,1.3,775,6.0,78.9,128,129,8.0,2.57,1,5,3.7,70.5,91,0,9.9,133,59.4,10,48,,,,,87.2,72.7,81.8,,72.1,,55.9,,0,1,138,,98.7,0.0,0,4,0,0,5,6,4.3,871,6.8,5,60.3,58,75,9.0,3.27,2,6,7.1,42.7,32,91,8.6,91,40.6,3,18,,,,,54.7,50.4,0.0,,51.7,,73.9,,6,2,101,14.3,56.2,14.3,13,3,0,9,3,7,6.9,294,3.9
Jake Locker,6160,QB,TEN,6,203,74.5,51,53,9.4,2.55,1,2,3.6,64.2,34,26,10.5,59,29.1,4,22,,,,,81.7,85.3,78.8,,82.4,,63.9,,1,0,62,19.2,94.0,8.5,5,1,0,0,1,1,1.6,409,7.7,0,31,56.8,73.9,75.7,52.7,70.4,115,121,10.3,2.82,1,7,5.6,60.3,73,55,9.9,144,70.9,8,41,,,,,87.8,72.5,82.0,,68.4,,79.2,,2,3,149,20.0,89.7,7.6,11,12,1,2,7,4,2.7,823,6.8,78.9,114,118,9.0,2.35,2,6,4.9,70.3,83,0,7.8,122,60.1,7,45,,,,,86.6,90.0,81.4,,87.7,,62.9,,0,1,127,,111.6,0.0,0,4,1,1,7,3,2.4,981,8.3,2,55.8,52,56,12.2,3.33,0,3,5.1,42.9,24,81,17.2,81,39.9,5,18,,,,,83.7,57.9,79.9,,51.4,,83.9,,3,2,84,19.8,47.5,19.8,16,9,0,1,1,2,2.4,251,4.5
Christian Ponder,6164,QB,MIN,5,194,55.3,47,52,9.3,2.81,0,1,1.8,46.2,24,21,7.7,56,28.9,2,18,,,,,81.4,34.9,78.6,,33.8,,69.8,,2,3,60,14.3,43.7,5.4,3,1,0,3,0,4,6.7,339,6.5,0,18,71.6,54.5,51.5,67.4,76.2,101,106,8.5,2.98,0,5,4.6,69.8,74,54,3.9,138,71.1,3,43,,,,,63.1,66.0,81.8,,64.4,,65.1,,1,3,140,22.2,86.7,8.7,12,20,0,4,3,6,4.3,733,6.9,71.8,103,105,8.3,2.62,0,2,1.9,67.6,71,0,4.1,119,61.3,3,43,,,,,86.3,52.6,81.3,,50.8,,66.1,,0,4,122,,74.7,0.0,0,14,0,2,1,6,4.9,730,7.0,1,64.4,45,53,10.0,3.43,0,4,7.3,50.9,27,75,6.9,75,38.7,2,18,,,,,45.4,58.8,79.6,,55.9,,69.9,,3,2,78,20.0,68.3,20.0,15,7,0,5,2,4,5.1,342,6.5
E.J. Manuel,7797,QB,BUF,5,175,52.8,36,38,12.6,2.63,0,1,2.5,44.7,17,23,10.5,41,23.4,2,15,,,,,79.3,56.5,77.5,,57.6,,56.8,,1,1,43,8.7,79.4,4.9,2,1,0,1,2,2,4.7,305,8.0,0,4,54.9,54.7,60.1,34.0,72.2,108,112,8.2,2.95,0,3,2.4,60.7,68,44,12.8,134,76.6,10,27,,,,,65.2,57.6,82.0,,61.3,,42.5,,2,2,148,25.0,79.5,8.2,11,11,1,1,3,9,6.1,680,6.1,70.0,100,101,8.9,2.51,0,3,2.7,62.4,63,0,10.0,108,61.7,7,32,,,,,86.1,73.7,81.2,,73.2,,57.4,,0,2,119,,93.8,0.9,1,6,1,0,5,7,5.9,763,7.6,0,61.4,44,49,10.3,3.46,0,1,2.0,44.9,22,67,18.5,67,38.3,5,10,,,,,44.1,30.8,79.3,,37.1,,36.7,,3,1,72,17.9,49.9,17.9,12,6,0,2,0,4,5.6,222,4.5
Michael Vick,773,QB,PHI,6,171,59.0,39,43,10.5,3.19,1,3,7.0,48.8,21,31,8.7,54,31.6,2,14,,,,,34.7,45.5,78.3,,47.2,,53.3,,1,1,54,22.6,78.4,13.0,7,4,0,2,2,3,5.6,308,7.2,0,24,28.9,61.3,58.4,68.3,69.7,89,98,11.6,3.47,4,6,5.7,57.1,56,45,9.7,117,68.4,6,47,,,,,68.5,68.8,0.0,,64.7,,83.8,,0,2,124,13.3,90.0,5.1,6,13,0,5,3,5,4.0,907,9.3,75.3,85,88,10.2,2.81,3,4,4.5,67.0,59,0,7.8,95,55.6,5,43,,,,,84.6,68.8,0.0,,65.5,,79.3,,0,2,96,,105.7,0.0,0,7,0,0,3,3,3.1,969,11.0,2,48.8,43,53,13.3,4.1,2,5,8.5,34.0,18,76,14.3,76,44.4,3,18,,,,,29.0,51.3,0.0,,50.0,,67.4,,1,1,82,17.1,54.4,17.1,13,10,0,7,2,5,6.1,246,4.6
Josh Freeman,4940,QB,MIN,4,157,54.7,53,55,11.2,2.66,0,1,1.7,45.5,25,29,13.8,59,37.6,4,17,,,,,39.9,42.3,78.8,,43.5,,,,1,2,62,13.8,52.9,6.8,4,0,0,1,1,4,6.5,291,5.3,1,18,68.7,52.5,53.1,59.9,54.7,86,92,10.9,2.99,1,6,6.1,41.3,38,32,19.1,98,62.4,9,23,,,,,85.3,62.5,80.7,,61.4,,66.0,,0,2,105,12.5,52.4,4.1,4,2,0,5,1,5,4.8,470,5.1,54.8,93,94,9.7,2.52,1,3,3.0,42.6,40,0,21.6,96,61.1,11,27,,,,,85.0,56.0,80.6,,55.4,,66.0,,0,1,101,,54.3,0.0,0,2,0,0,0,4,4.0,478,5.1,4,54.3,46,53,13.5,3.4,0,4,7.0,43.4,23,61,8.0,61,38.9,2,13,,,,,42.1,52.0,79.0,,52.5,,,,1,3,66,13.1,49.5,13.1,8,0,0,6,2,5,7.6,283,5.3
Nick Foles,7089,QB,PHI,6,129,77.8,27,32,8.0,2.59,1,1,2.8,62.5,20,10,4.8,34,26.4,1,12,,,,,78.9,66.1,0.0,,69.5,,55.3,,1,0,39,10.0,130.1,2.9,1,1,0,3,4,1,2.6,279,8.7,0,24,87.7,75.1,77.3,49.4,72.8,81,86,9.7,3.16,0,8,8.9,62.8,54,33,8.5,95,73.6,5,33,,,,,84.9,78.2,80.5,,77.3,,58.5,,1,0,99,15.2,125.6,5.3,5,4,0,4,9,1,1.0,749,8.7,76.3,80,81,8.7,2.58,1,6,7.1,71.6,58,0,4.9,86,66.7,3,35,,,,,84.2,77.9,80.1,,78.2,,53.2,,0,0,90,,141.4,0.0,0,5,0,0,11,1,1.1,778,9.6,1,67.9,28,37,10.8,3.86,0,3,7.3,43.2,16,43,15.8,43,33.3,3,10,,,,,80.1,67.9,0.0,,68.8,,,,2,0,48,14.0,84.3,14.0,6,0,0,7,2,1,2.1,250,6.8
