player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Peyton Manning,327,QB,IND,14,75.6,513,532,9.2,0.0,9,32,5.8,68.6,365,0,119,5.9,544,23,220,14,90.4,87.7,89.1,30.0,3,15,568,4,8.4,101.3,1.8,10,2,0,7,33,14,2.5,4231,8.0
Tom Brady,698,QB,NE,14,74.6,488,513,9.2,0.0,5,28,5.1,64.5,331,1,137,9.1,534,33,191,19,90.9,76.8,80.2,29.4,9,12,568,7,10.9,93.7,2.8,15,6,0,11,24,10,1.8,3945,7.7
Matt Schaub,1811,QB,HST,14,79.8,466,513,7.9,0.0,10,20,3.8,68.6,352,0,164,5.4,553,20,203,13,80.8,80.3,85.6,27.2,15,13,568,0,14.6,98.9,4.3,24,16,4,18,25,12,2.1,4181,8.2
Aaron Rodgers,2241,QB,GB,14,77.7,461,492,9.1,0.0,9,22,4.2,64.4,317,0,181,11.5,574,41,196,12,56.6,88.0,87.4,61.9,6,7,608,3,27.1,102.4,8.5,49,33,3,13,28,11,1.8,3962,8.1
Jay Cutler,2956,QB,CHI,14,69.2,455,484,8.2,0.0,6,20,3.9,60.7,294,0,166,6.7,531,21,148,6,72.0,60.5,63.0,38.8,5,25,558,4,18.1,71.2,5.6,30,17,5,13,19,20,3.6,3127,6.5
Tony Romo,1693,QB,DAL,14,71.1,457,478,8.4,0.0,9,20,4.0,62.3,298,0,156,8.3,522,27,178,9,65.6,69.9,71.3,42.4,4,7,549,3,19.9,97.9,5.9,31,13,1,7,23,10,1.8,3887,8.1
Drew Brees,802,QB,NO,14,77.8,451,477,8.7,0.0,13,28,5.6,69.4,331,0,123,5.7,501,20,202,20,67.3,90.1,90.0,47.6,7,11,523,3,15.4,109.5,3.8,19,5,1,5,33,12,2.3,4133,8.7
Kurt Warner,112,QB,ARZ,13,77.3,428,470,8.1,0.0,14,16,3.2,66.4,312,0,149,5.7,496,19,176,1,64.7,74.8,77.2,29.6,18,14,521,3,14.8,93.0,4.4,22,4,7,3,25,14,2.7,3414,7.3
Brett Favre,14,QB,MIN,14,75.5,445,460,8.4,0.0,4,22,4.5,67.8,312,0,126,7.1,493,24,180,18,91.7,89.7,90.2,39.1,4,7,520,9,24.6,104.1,6.3,31,2,3,4,27,9,1.7,3565,7.8
Joe Flacco,4332,QB,BLT,14,71.6,430,455,9.0,0.0,6,17,3.5,64.0,291,1,138,5.5,497,17,174,3,67.3,80.6,81.9,42.5,5,11,525,4,21.0,90.0,5.8,29,13,2,12,19,11,2.1,3361,7.4
David Garrard,1109,QB,JAX,14,71.0,404,452,9.3,0.0,12,26,5.5,60.4,273,0,179,4.9,520,14,160,15,47.8,71.4,73.9,47.6,16,7,541,3,20.7,85.1,7.1,37,31,0,20,13,18,3.3,3210,7.1
Ben Roethlisberger,1732,QB,PIT,13,78.1,421,446,9.6,0.0,10,28,5.9,67.7,302,0,136,8.2,498,27,188,25,85.2,86.6,86.7,43.7,10,11,528,1,31.6,100.6,8.6,43,9,1,4,22,11,2.1,3849,8.6
Philip Rivers,1725,QB,SD,14,75.5,408,444,10.4,0.0,2,27,5.8,64.6,287,0,137,6.8,479,21,196,27,83.4,90.8,91.5,40.0,12,9,499,6,17.5,102.8,5.0,24,11,2,20,25,8,1.6,3891,8.8
Kyle Orton,2323,QB,DEN,14,71.8,412,444,7.6,0.0,6,6,1.3,62.4,277,0,137,6.4,477,19,155,10,77.0,61.7,63.8,29.9,7,8,498,1,17.5,89.2,5.0,24,9,1,18,17,8,1.6,3179,7.2
Eli Manning,1722,QB,NYG,14,71.3,421,443,9.6,0.0,10,29,6.2,61.2,271,0,143,9.7,472,29,164,21,62.4,79.0,80.0,33.9,6,11,501,4,16.1,96.1,4.9,23,6,1,5,26,16,3.2,3597,8.1
Matt Cassel,2447,QB,KC,13,69.5,397,433,8.6,0.0,13,21,4.5,54.7,237,0,178,14.1,501,39,117,16,62.1,60.5,65.4,30.6,9,13,537,8,23.0,71.1,8.2,41,27,3,11,15,14,2.6,2537,5.9
Carson Palmer,1317,QB,CIN,14,71.1,408,430,8.9,0.0,7,18,4.0,61.4,264,0,124,9.0,471,26,157,7,90.5,69.7,73.1,43.0,2,11,498,10,20.2,86.2,5.3,25,16,4,9,19,14,2.8,2977,6.9
Jason Campbell,2242,QB,WAS,14,78.3,383,426,7.2,0.0,13,19,4.3,64.6,275,1,155,8.3,488,25,176,32,35.1,65.4,66.2,54.5,11,14,507,5,24.5,87.0,7.8,38,24,2,17,18,17,3.4,3140,7.4
Matt Hasselbeck,408,QB,SEA,12,71.7,396,421,7.5,0.0,6,12,2.7,61.5,259,0,109,8.8,463,25,135,29,53.6,66.4,66.8,45.7,4,12,480,1,23.9,79.6,5.6,26,16,0,15,15,12,2.5,2656,6.3
Matt Ryan,4317,QB,ATL,12,68.5,343,381,8.8,0.0,4,14,3.5,58.3,222,0,99,5.5,407,13,132,2,77.8,66.4,69.1,32.6,6,12,431,1,15.2,79.1,3.7,15,11,4,24,17,13,3.0,2439,6.4
Matthew Stafford,4924,QB,DET,10,65.4,350,377,8.4,0.0,5,13,3.3,53.3,201,0,120,12.2,416,28,119,11,72.7,45.2,45.8,50.3,6,20,433,2,19.2,61.0,5.5,23,16,7,9,13,21,4.8,2271,6.0
Chad Henne,4371,QB,MIA,12,70.7,348,376,9.2,0.0,10,14,3.6,59.3,223,0,80,9.3,403,23,136,17,82.2,66.5,67.8,34.0,7,12,417,2,26.3,73.9,5.2,21,6,3,8,10,8,1.9,2418,6.4
