player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Tom Brady,698,QB,NE,2,71.9,96,100,7.3,0.0,2,2,1.9,62.0,62,0,29,10.1,102,7,32,19,85.5,68.8,70.1,61.1,0,2,107,3,3.4,76.8,1.0,1,1,0,2,2,1,0.9,594,5.9
Byron Leftwich,1323,QB,TB,2,70.6,85,91,10.2,0.0,0,4,4.1,56.0,51,0,30,15.0,94,9,29,30,85.1,69.5,69.3,52.1,3,2,101,0,6.7,80.6,2.1,2,1,0,3,4,2,2.0,574,6.3
Philip Rivers,1725,QB,SD,2,76.1,67,81,10.4,0.0,0,4,4.8,60.5,49,0,23,3.9,88,2,29,27,84.6,71.5,77.4,44.2,5,3,91,4,21.7,84.8,5.7,5,2,1,8,3,3,3.3,688,8.5
Ben Roethlisberger,1732,QB,PIT,2,78.7,75,78,8.9,0.0,0,4,4.9,71.8,56,0,24,5.1,86,3,33,25,84.4,80.4,78.8,62.1,3,3,90,1,25.0,85.6,7.0,6,2,0,0,2,1,1.1,584,7.5
Jay Cutler,2956,QB,CHI,2,72.9,70,74,7.9,0.0,1,4,5.0,59.5,44,0,26,13.7,80,7,25,6,84.1,65.1,67.2,44.5,0,4,86,1,11.5,72.1,3.8,3,3,1,2,3,3,3.5,523,7.1
Matt Schaub,1811,QB,HST,2,72.7,66,72,7.3,0.0,1,2,2.7,59.7,43,0,27,10.4,76,5,23,13,83.6,71.5,73.2,47.1,5,1,79,0,7.4,94.8,2.6,2,2,0,0,4,1,1.3,523,7.3
David Garrard,1109,QB,JAX,2,67.7,65,71,9.8,0.0,2,3,4.2,52.1,37,0,28,15.9,80,7,18,15,23.3,58.4,63.2,36.9,2,1,81,0,17.9,72.7,6.3,5,4,0,2,2,4,4.9,404,5.7
Kurt Warner,112,QB,ARZ,2,81.3,64,70,5.9,0.0,2,1,1.3,71.4,50,0,31,3.8,74,2,27,1,83.6,64.3,67.1,46.0,1,2,79,1,9.7,95.6,4.1,3,1,3,0,3,1,1.3,531,7.6
Joe Flacco,4332,QB,BLT,2,72.7,66,69,8.9,0.0,1,1,1.4,62.3,43,1,16,10.4,77,5,33,3,83.8,71.5,74.9,50.5,0,2,82,2,12.5,96.4,2.6,2,6,0,2,5,1,1.2,502,7.3
Kerry Collins,115,QB,TEN,2,80.0,60,68,7.3,0.0,2,3,4.2,63.2,43,0,25,10.4,71,5,24,31,47.8,70.8,76.0,29.2,1,2,75,0,8.0,85.4,2.8,2,1,0,5,3,2,2.7,460,6.8
Drew Brees,802,QB,NO,2,80.6,67,68,9.0,0.0,0,4,5.8,75.0,51,0,13,5.6,70,3,30,20,82.7,86.5,85.3,57.3,0,2,71,0,15.4,132.9,2.9,2,0,0,1,9,1,1.4,669,9.8
Matthew Stafford,4924,QB,DET,2,62.9,62,67,8.0,0.0,1,1,1.5,50.7,34,0,17,12.8,71,5,17,11,82.9,28.4,29.1,46.0,1,5,72,0,17.6,40.6,4.2,3,1,0,3,1,5,6.9,359,5.4
Aaron Rodgers,2241,QB,GB,2,74.6,63,67,10.8,0.0,2,2,2.8,56.7,38,0,33,19.1,82,9,24,12,84.1,84.0,83.3,61.4,0,0,87,0,30.3,87.0,12.2,10,5,1,1,2,0,0.0,445,6.6
Eli Manning,1722,QB,NYG,2,79.7,64,67,8.5,0.0,2,5,6.9,67.2,45,0,18,11.8,68,6,25,21,47.8,83.0,84.6,48.1,1,1,74,1,5.6,103.2,1.5,1,0,0,0,3,1,1.4,586,8.7
Brady Quinn,3638,QB,CLV,2,68.9,61,66,9.3,0.0,2,1,1.5,59.1,39,0,28,7.1,78,3,21,8,49.6,54.2,54.3,56.4,2,2,80,0,32.1,66.9,11.5,9,3,0,1,1,2,2.5,366,5.5
Kyle Orton,2323,QB,DEN,2,71.7,60,65,8.5,0.0,1,1,1.4,55.4,36,0,20,16.3,70,7,20,10,83.0,63.5,64.3,50.6,3,0,74,0,15.0,90.9,4.3,3,2,0,1,2,0,0.0,506,7.8
Marc Bulger,684,QB,SL,2,64.3,56,64,8.9,0.0,2,0,0.0,50.0,32,0,19,11.1,71,4,16,26,47.2,58.9,66.1,29.4,1,0,77,2,21.1,69.5,5.6,4,3,0,5,1,2,2.6,316,4.9
Matt Ryan,4317,QB,ATL,2,73.3,60,63,8.7,0.0,0,3,4.5,68.3,43,0,13,2.3,65,1,27,2,83.1,75.7,78.1,43.2,0,1,69,0,15.4,108.5,3.1,2,0,0,3,5,1,1.4,449,7.1
Chad Pennington,596,QB,MIA,2,86.8,53,62,8.5,0.0,2,0,0.0,69.4,43,0,18,6.5,68,3,25,17,44.8,75.3,74.7,56.8,1,2,71,0,33.3,75.9,8.8,6,0,2,4,1,2,2.8,359,5.8
Kevin Kolb,3652,QB,PHI,2,71.4,56,62,7.4,0.0,1,2,3.2,61.3,38,0,21,5.0,67,2,18,24,55.2,50.1,51.9,49.2,2,3,68,0,19.0,71.6,6.0,4,1,0,3,2,1,1.5,414,6.7
Peyton Manning,327,QB,IND,2,78.3,60,61,10.4,0.0,0,3,4.8,68.9,42,0,14,10.6,64,5,26,14,82.5,78.6,80.3,46.2,0,1,65,0,14.3,110.3,3.1,2,1,0,1,3,3,4.6,604,9.9
Jason Campbell,2242,QB,WAS,2,81.5,54,61,7.4,0.0,3,1,1.6,68.9,42,1,20,4.5,68,2,29,32,27.9,71.7,71.4,64.2,1,1,68,2,15.0,89.0,4.4,3,4,0,3,1,2,2.9,453,7.4
Jake Delhomme,303,QB,CAR,2,63.6,55,58,10.7,0.0,0,4,6.7,55.2,32,0,20,8.6,63,3,21,5,54.1,51.6,50.3,64.5,3,5,65,0,20.0,45.3,6.3,4,1,0,0,1,3,4.6,381,6.6
Shaun Hill,1255,QB,SF,2,76.9,52,57,7.8,0.0,3,2,3.3,64.9,37,0,17,7.5,66,3,18,28,43.1,60.5,58.0,65.6,1,0,69,0,47.1,87.8,12.1,8,1,0,1,1,2,2.9,353,6.2
Trent Edwards,3708,QB,BUF,2,80.8,52,56,8.4,0.0,1,3,5.1,64.3,36,0,24,14.3,66,6,26,4,82.6,77.2,73.5,73.3,1,1,69,0,25.0,104.6,9.1,6,4,0,2,4,1,1.4,438,7.8
Tony Romo,1693,QB,DAL,2,65.4,52,56,9.1,0.0,1,2,3.5,51.8,29,0,20,14.7,58,5,17,9,81.6,57.5,57.3,51.7,3,3,59,0,5.0,82.4,1.7,1,1,0,0,4,2,3.4,480,8.6
Carson Palmer,1317,QB,CIN,2,76.4,55,56,8.9,0.0,1,1,1.7,64.3,36,0,16,14.3,62,6,21,7,82.2,60.0,62.7,52.1,0,4,65,2,31.3,75.9,8.1,5,1,0,0,3,4,6.2,432,7.7
JaMarcus Russell,3617,QB,OAK,2,50.0,50,54,14.9,0.0,2,3,5.0,35.2,19,0,15,24.0,58,6,16,23,82.5,48.5,48.6,51.1,1,2,64,0,20.0,46.6,5.2,3,1,1,0,1,2,3.1,317,5.9
Matt Hasselbeck,408,QB,SEA,2,72.2,54,54,7.8,0.0,0,1,1.9,64.8,35,0,7,10.3,58,4,24,29,81.5,68.3,68.7,53.8,0,2,58,0,14.3,88.2,1.7,1,3,0,0,3,2,3.4,376,7.0
Mark Sanchez,4928,QB,NYJ,2,67.3,52,53,9.6,0.0,1,2,3.6,60.4,32,0,14,8.6,57,3,25,22,81.9,57.5,61.4,49.7,0,1,59,2,14.3,91.3,3.5,2,2,0,0,2,1,1.7,435,8.2
Brett Favre,14,QB,MIN,2,85.1,47,48,4.1,0.0,1,0,0.0,77.1,37,0,14,7.5,55,3,16,18,81.2,68.4,68.5,,0,0,57,1,50.0,110.2,12.7,7,0,0,0,3,0,0.0,265,5.5
Matt Cassel,2447,QB,KC,1,70.3,37,39,7.0,0.0,0,2,4.8,61.5,24,0,13,7.7,45,2,14,16,80.5,63.2,65.0,52.1,2,2,49,0,15.4,66.3,4.4,2,4,0,0,1,2,4.1,241,6.2
Brodie Croyle,3030,QB,KC,1,81.0,21,24,7.1,0.0,1,1,3.8,66.7,16,0,11,5.9,27,1,8,16,77.0,77.8,76.3,,0,0,29,0,27.3,116.1,11.1,3,0,0,2,2,0,0.0,177,7.4
Seneca Wallace,1422,QB,SEA,1,73.9,23,23,7.5,0.0,0,1,4.2,65.2,15,0,6,11.8,25,2,7,29,76.7,55.3,52.2,54.2,0,1,26,0,0.0,75.8,0.0,0,2,0,0,1,0,0.0,127,5.5
Donovan McNabb,438,QB,PHI,1,76.5,17,18,6.5,0.0,1,0,0.0,55.6,10,0,4,23.1,22,3,8,24,75.9,63.5,52.0,82.1,0,1,23,0,0.0,80.6,0.0,0,4,0,0,2,1,4.3,79,4.4
Matt Moore,4018,QB,CAR,1,60.0,10,11,8.5,0.0,0,0,0.0,54.5,6,0,3,0.0,12,0,3,5,72.8,52.4,52.5,,1,1,13,0,33.3,33.5,8.3,1,0,0,0,0,0,0.0,63,5.7
Josh McCown,1085,QB,CAR,1,16.7,6,6,3.8,0.0,0,0,0.0,16.7,1,0,2,0.0,7,0,0,5,69.6,27.3,28.3,,0,0,7,0,50.0,39.6,14.3,1,0,0,0,0,1,14.3,2,0.3
Matt Leinart,2955,QB,ARZ,1,66.7,6,6,9.3,0.0,0,0,0.0,50.0,3,0,1,25.0,6,1,1,1,71.6,54.8,62.0,49.6,0,0,6,0,0.0,59.0,0.0,0,0,0,0,0,0,0.0,22,3.7
Bruce Gradkowski,3139,QB,OAK,1,100.0,2,2,4.5,0.0,0,0,0.0,100.0,2,0,0,0.0,2,0,0,23,66.9,63.4,63.0,,0,0,4,0,,102.1,0.0,0,0,0,0,0,0,0.0,17,8.5
Tarvaris Jackson,3009,QB,MIN,2,50.0,2,2,7.0,0.0,0,0,0.0,50.0,1,0,0,0.0,2,0,1,18,70.1,43.7,55.4,46.6,0,0,2,0,,72.9,0.0,0,0,0,0,0,0,0.0,14,7.0
Michael Clayton,1736,WR,TB,1,,0,1,,0.0,0,0,0.0,0.0,0,0,1,,1,0,0,30,70.1,52.9,60.0,,1,0,1,2,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
