player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Kurt Warner,112,QB,ARZ,9,372,76.8,82,89,7.3,0.0,3,5,5.3,67.4,60,36,4.8,93,25.0,3,34,,84.8,71.1,80.5,70.8,,56.3,4,2,98,8.3,98.1,3.2,3,1,0,0,5,2,2.0,651,7.3,0,1,75.0,76.7,78.5,32.7,77.4,243,264,7.5,0.0,6,7,2.5,66.7,176,76,6.4,279,75.0,12,98,,66.3,79.4,84.7,78.3,,50.1,8,9,296,15.8,89.3,4.3,12,3,7,0,13,6,2.0,1864,7.1,83.2,244,257,6.9,0.0,6,6,2.2,75.5,194,0,4.4,260,69.9,9,111,,90.5,89.7,84.4,87.9,,50.1,0,5,273,,112.2,0.0,0,3,7,0,17,2,0.7,2053,8.0,2,59.3,81,96,8.9,0.0,3,6,5.7,43.8,42,112,12.5,112,30.1,6,21,,33.7,51.3,81.3,52.3,,56.3,12,6,121,13.4,36.0,13.4,15,1,0,0,1,6,5.0,462,4.8
Tom Brady,698,QB,NE,9,368,72.1,111,115,9.8,0.0,1,5,4.1,67.8,78,41,2.5,116,31.5,2,46,,86.3,83.7,81.3,81.6,,,1,1,122,2.4,112.5,0.9,1,0,0,2,8,1,0.8,947,8.2,0,19,91.2,78.6,81.0,34.1,76.9,225,237,8.9,0.0,4,13,5.2,65.4,155,49,10.4,252,68.5,18,89,,90.5,76.5,84.3,76.0,,47.6,5,5,267,22.4,94.8,4.4,11,4,0,3,11,4,1.5,1792,7.6,79.6,269,274,8.9,0.0,5,13,4.5,71.9,197,0,7.9,278,75.5,17,117,,90.6,89.1,84.7,87.6,,47.6,0,3,292,,110.8,0.0,0,4,0,0,15,2,0.7,2306,8.4,4,58.2,67,78,10.5,0.0,0,5,5.9,46.2,36,90,7.7,90,24.5,3,18,,84.5,55.4,80.4,55.5,,,6,3,97,13.3,64.7,13.3,12,0,0,5,4,3,3.1,433,5.6
Peyton Manning,327,QB,IND,9,367,78.5,79,81,10.5,0.0,1,6,7.2,71.6,58,17,6.5,85,23.2,4,38,,84.0,90.6,80.1,90.1,58.4,55.3,0,1,88,17.6,111.5,3.5,3,1,0,1,4,2,2.3,748,9.2,0,14,85.1,89.5,90.0,37.2,76.3,266,276,9.1,0.0,5,16,5.5,69.2,191,61,5.9,282,76.8,12,102,,80.0,86.4,84.8,84.5,58.4,56.8,1,6,298,8.2,102.3,1.8,5,1,0,4,16,8,2.7,2139,7.8,77.3,282,288,9.1,0.0,6,16,5.3,71.9,207,0,5.0,289,78.7,11,115,,90.7,91.4,84.8,90.5,55.2,56.8,0,4,304,,108.3,0.0,0,1,0,0,16,6,2.0,2321,8.1,3,74.6,63,69,10.8,0.0,0,6,8.3,60.9,42,78,10.6,78,21.3,5,25,,49.2,72.2,79.8,72.1,,55.3,1,3,82,10.3,88.2,10.3,8,1,0,5,4,4,4.9,566,8.2
Jay Cutler,2956,QB,CHI,9,367,76.0,100,105,7.8,0.0,1,7,6.3,66.7,70,55,7.9,117,31.9,6,41,,60.6,66.4,81.3,66.8,,50.7,2,5,123,18.2,93.2,8.5,10,2,0,2,6,4,3.3,915,8.7,0,6,59.4,59.6,63.5,31.9,70.4,216,233,8.5,0.0,4,7,2.9,60.5,141,72,7.2,250,68.1,11,73,,77.6,61.6,46.0,60.9,,67.9,3,12,262,11.1,68.4,3.2,8,9,4,6,8,8,3.1,1448,6.2,80.8,224,234,6.5,0.0,3,7,2.9,72.2,169,0,6.6,240,65.4,12,88,,90.3,77.2,84.0,75.0,,70.3,0,8,248,,92.0,0.0,0,6,4,3,9,3,1.2,1749,7.5,4,51.1,92,104,12.5,0.0,2,7,6.1,40.4,42,127,10.6,127,34.6,5,26,,39.5,41.6,16.3,44.1,,52.1,5,9,137,14.2,40.3,14.2,18,5,0,5,5,9,6.6,614,5.9
Aaron Rodgers,2241,QB,GB,9,362,83.1,77,82,9.1,0.0,4,7,7.5,73.2,60,35,6.3,99,27.3,4,42,,57.8,92.4,81.0,91.6,,65.2,0,1,112,34.3,126.1,12.1,12,5,0,1,6,2,1.8,861,10.5,0,12,55.7,88.0,86.9,65.8,76.1,197,214,10.1,0.0,2,9,4.0,60.3,129,90,14.0,263,72.7,21,83,,53.6,81.2,47.4,77.2,,81.6,5,4,273,32.2,92.5,11.0,29,20,3,7,11,6,2.2,1583,7.4,79.8,213,223,8.9,0.0,5,9,3.8,67.3,150,0,11.8,237,65.5,20,95,,90.4,91.9,84.1,90.4,,78.9,0,5,250,,103.9,0.0,0,14,3,2,13,3,1.2,1907,8.6,1,72.1,61,73,13.1,0.0,1,7,8.8,53.4,39,125,11.4,125,34.5,5,30,,24.7,70.2,15.4,67.8,,72.5,5,0,135,32.8,95.5,32.8,41,11,0,6,4,5,3.7,537,7.4
Matt Schaub,1811,QB,HST,9,356,80.2,86,97,7.8,0.0,3,7,7.0,68.0,66,41,4.3,105,29.5,3,41,,85.5,83.8,80.8,83.7,,48.2,6,2,108,12.2,100.9,4.8,5,3,0,2,3,2,1.9,941,9.7,0,13,91.2,75.5,80.0,29.6,77.4,208,229,7.8,0.0,6,6,2.6,67.2,154,67,4.3,251,70.5,7,84,,90.4,72.5,84.2,73.8,,42.6,4,7,258,16.4,96.9,4.4,11,11,2,9,14,7,2.7,1712,7.5,83.8,234,243,7.0,0.0,5,5,2.0,76.5,186,0,5.1,248,69.7,10,105,,90.4,89.2,84.1,88.4,,42.7,1,5,255,,115.6,0.0,0,5,2,1,15,6,2.4,2200,9.1,0,56.7,60,83,11.1,0.0,4,8,9.4,41.0,34,108,0.0,108,30.3,0,20,,85.6,49.8,80.9,52.8,,46.1,9,4,111,14.8,46.9,14.8,16,9,0,10,2,3,2.7,453,5.5
Tony Romo,1693,QB,DAL,9,335,66.7,132,139,8.9,0.0,3,4,2.7,57.6,80,51,9.1,154,46.0,8,50,,52.7,64.7,25.6,64.0,,65.9,1,3,163,27.5,88.7,9.1,14,1,0,3,5,4,2.5,1188,8.5,0,9,56.3,64.1,66.7,36.9,72.0,157,164,8.4,0.0,2,9,5.2,62.8,103,52,8.8,181,54.0,10,57,,76.5,67.6,83.0,67.2,,58.7,3,3,190,15.4,97.6,4.4,8,9,1,1,9,4,2.1,1279,7.8,71.9,221,225,8.0,0.0,3,7,3.0,64.4,145,0,8.8,232,69.3,14,84,,90.3,69.6,83.9,68.5,,62.5,0,6,241,,97.5,0.0,0,7,1,0,12,6,2.5,1894,8.4,2,61.8,68,78,10.6,0.0,2,6,6.9,48.7,38,103,9.5,103,30.7,4,23,,27.9,60.1,3.9,60.4,,63.1,4,0,112,21.4,81.8,21.4,22,3,0,4,2,2,1.8,573,7.3
Ben Roethlisberger,1732,QB,PIT,9,333,76.4,106,116,8.5,0.0,6,5,4.1,66.4,77,43,4.9,135,40.5,4,55,,70.9,74.2,81.8,71.7,,73.6,4,2,141,39.5,99.9,12.6,17,2,0,0,6,3,2.1,902,7.8,0,25,76.2,80.1,81.2,38.0,77.8,176,186,9.7,0.0,2,12,6.2,68.8,128,45,6.6,198,59.5,9,70,,90.0,86.4,83.3,82.8,85.9,69.8,5,6,207,20.0,95.4,4.5,9,3,1,2,8,4,1.9,1567,8.4,80.3,234,242,8.6,0.0,6,11,4.4,73.1,177,0,5.9,245,73.6,11,104,,90.4,90.1,84.1,86.8,85.9,65.8,0,6,254,,106.7,0.0,0,3,1,1,13,5,2.0,2094,8.7,1,62.5,48,60,12.4,0.0,2,6,9.1,46.7,28,88,6.7,88,26.4,2,21,,62.1,61.7,80.3,58.7,,77.9,9,2,94,29.5,58.7,29.5,26,2,0,1,1,2,2.1,375,6.3
David Garrard,1109,QB,JAX,9,331,69.8,86,104,9.2,0.0,4,5,4.6,53.8,56,45,6.7,114,34.4,4,39,,40.7,74.3,81.2,71.2,,76.3,9,1,118,13.3,75.1,5.3,6,4,0,5,2,4,3.4,642,6.2,0,15,35.3,71.3,73.8,47.2,75.3,170,188,9.2,0.0,5,10,5.0,64.9,122,68,4.7,217,65.6,6,64,,42.2,74.1,43.2,72.2,,70.8,4,4,228,20.6,88.2,6.5,14,15,0,9,5,7,3.1,1446,7.7,75.3,198,204,8.9,0.0,5,11,5.2,69.1,141,0,5.4,218,65.9,8,81,,74.7,85.0,83.7,82.1,,71.6,0,4,227,,94.1,0.0,0,14,0,1,5,6,2.6,1683,8.3,1,67.2,58,88,10.2,0.0,4,4,4.3,42.0,37,113,5.1,113,34.1,2,22,,23.7,54.4,12.1,52.9,,74.2,13,1,119,17.7,59.1,17.7,20,5,0,13,2,5,4.2,405,4.6
Joe Flacco,4332,QB,BLT,9,329,72.3,94,100,8.2,0.0,0,2,1.9,64.0,64,40,5.9,111,33.7,4,40,,59.0,71.8,81.1,72.0,,50.1,1,0,116,20.0,98.1,7.2,8,3,0,5,4,2,1.7,705,7.1,1,3,75.1,76.0,77.6,45.6,72.6,190,200,9.0,0.0,5,7,3.4,66.0,132,53,4.3,218,66.3,6,76,,79.6,78.9,43.5,76.9,,70.4,2,7,228,20.8,87.3,5.0,11,7,1,2,8,4,1.8,1510,7.6,73.4,222,229,8.5,0.0,4,5,2.1,67.2,154,0,5.5,236,71.7,9,92,,76.0,75.6,84.0,74.4,,60.1,0,6,242,,87.2,0.0,0,7,1,2,6,6,2.5,1717,7.5,4,69.4,62,71,9.7,0.0,1,4,5.2,59.2,42,93,2.3,93,28.3,1,24,,64.2,78.1,2.3,77.2,,65.5,3,1,102,20.4,102.9,20.4,19,3,0,5,6,0,0.0,498,7.0
