player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Tom Brady,698,QB,NE,4,181,65.2,69,70,9.4,0.0,0,2,2.7,61.4,43,29,4.4,71,39.2,2,24,,83.0,70.0,79.5,69.0,,,0,1,75,3.4,83.9,1.4,1,0,0,1,2,1,1.3,455,6.5,0,19,90.0,67.4,70.2,42.8,74.7,99,104,8.5,0.0,3,5,4.5,62.5,65,18,12.2,110,60.8,9,38,,86.0,68.2,81.2,68.4,,52.2,0,1,118,16.7,83.6,2.7,3,3,0,2,2,1,0.8,674,6.5,78.1,128,131,8.3,0.0,3,5,3.6,69.5,91,0,9.0,134,74.0,9,53,,87.5,79.2,81.9,78.4,,52.2,0,0,143,,97.4,0.0,0,3,0,0,3,0,0.0,938,7.2,3,47.5,40,43,10.6,0.0,0,2,4.3,39.5,17,47,10.5,47,26.0,2,9,,80.3,46.9,78.0,47.8,,,0,2,50,8.5,41.9,8.5,4,0,0,3,1,2,4.0,191,4.4
Philip Rivers,1725,QB,SD,4,164,65.0,40,46,11.2,0.0,1,2,4.2,50.0,23,15,11.5,52,31.7,3,16,,34.0,67.7,78.3,68.3,,54.2,2,0,54,26.7,87.1,7.7,4,2,0,3,2,2,3.7,319,6.9,0,27,69.0,73.8,76.7,48.0,75.0,92,104,9.5,0.0,0,4,3.7,62.5,65,31,5.8,112,68.3,4,44,,86.0,79.3,81.1,77.5,,62.1,4,3,116,19.4,92.1,5.4,6,2,1,7,4,3,2.6,926,8.9,72.2,108,115,9.8,0.0,1,5,4.2,66.1,76,0,2.6,118,72.0,2,50,,86.4,83.9,81.3,82.3,,59.2,0,2,123,,102.2,0.0,0,3,1,5,5,3,2.4,1042,9.1,4,70.8,24,35,10.7,0.0,0,1,2.8,34.3,12,46,29.4,46,28.0,5,10,,29.7,54.7,77.7,55.5,,58.3,6,1,47,21.7,52.4,21.7,10,1,0,5,1,2,4.3,203,5.8
Joe Flacco,4332,QB,BLT,4,163,73.0,63,65,7.5,0.0,0,1,1.5,64.6,42,21,8.7,70,42.9,4,29,,82.5,75.4,79.3,75.5,,52.3,1,0,71,14.3,108.0,4.3,3,2,0,1,4,0,0.0,492,7.6,1,3,89.0,76.6,79.6,45.9,71.6,81,86,9.9,0.0,3,1,1.1,61.6,53,21,8.6,93,57.1,5,39,,84.8,77.6,0.3,77.3,,61.7,0,3,98,9.5,84.5,2.2,2,5,0,2,4,2,2.0,622,7.2,75.2,113,116,8.7,0.0,3,0,0.0,66.4,77,0,9.4,121,74.2,8,55,,86.4,77.2,81.3,76.7,,55.0,0,2,123,,88.9,0.0,0,5,0,0,3,2,1.6,837,7.2,4,61.3,31,35,9.5,0.0,0,2,5.3,51.4,18,42,5.3,42,25.8,1,13,,79.8,76.4,0.0,77.3,,60.9,1,1,46,11.9,105.6,11.9,5,2,0,3,5,0,0.0,277,7.9
Kerry Collins,115,QB,TEN,4,160,76.2,42,50,9.2,0.0,2,2,3.8,54.0,27,24,15.6,52,32.5,5,15,,80.9,62.6,78.3,62.2,,,1,1,54,8.3,78.5,3.8,2,0,0,5,2,1,1.9,317,6.3,0,31,68.1,56.7,59.5,32.8,69.5,95,103,8.2,0.0,2,3,2.8,58.3,60,25,9.1,108,67.5,6,32,,57.3,55.2,80.9,58.1,,37.1,1,5,111,8.0,64.3,1.9,2,3,0,5,3,5,4.5,597,5.8,76.2,105,110,6.8,0.0,2,3,2.7,65.5,72,0,10.0,111,69.4,8,38,,85.8,75.4,81.0,73.5,,63.1,0,1,113,,92.7,0.0,0,1,0,3,4,1,0.9,731,6.6,1,56.3,32,43,14.2,0.0,2,2,4.3,34.9,15,49,16.7,49,30.6,3,9,,32.0,28.6,78.1,33.7,,31.1,2,5,52,8.2,17.1,8.2,4,2,0,7,1,5,9.6,183,4.3
Aaron Rodgers,2241,QB,GB,4,158,83.3,30,33,10.3,0.0,2,5,13.9,72.7,24,17,4.0,41,25.9,1,18,,79.6,95.3,77.6,94.1,,67.3,0,0,45,35.3,135.0,14.6,6,2,0,1,2,0,0.0,454,13.8,0,12,69.0,85.7,84.7,64.2,75.3,89,94,11.1,0.0,1,2,2.0,56.4,53,45,20.9,117,74.1,14,35,,60.3,73.7,81.3,70.6,,73.1,1,1,121,31.1,87.4,12.0,14,9,1,2,4,3,2.5,644,6.9,79.8,84,89,9.8,0.0,3,5,5.4,64.0,57,0,14.9,96,60.8,10,42,,84.9,92.0,80.5,90.5,,76.5,0,1,100,,110.7,0.0,0,7,1,1,5,1,1.0,879,9.9,0,71.4,35,38,13.5,0.0,0,2,4.9,52.6,20,62,20.0,62,39.2,5,11,,41.5,65.8,79.0,64.4,,64.3,1,0,66,32.3,78.7,32.3,20,4,0,2,1,2,3.0,219,5.8
Matthew Stafford,4924,QB,DET,4,154,53.1,49,54,13.0,0.0,1,1,1.8,42.6,23,13,11.5,57,37.0,3,15,,81.5,45.8,78.6,47.6,,55.7,1,0,60,15.4,74.9,3.5,2,1,0,3,2,1,1.7,324,6.0,0,11,67.6,45.3,44.4,60.7,74.1,81,85,6.0,0.0,0,3,3.4,65.9,56,23,6.7,97,63.0,4,31,,55.2,48.0,80.6,46.3,,73.7,1,6,101,34.8,59.5,8.2,8,4,2,1,1,7,6.9,572,6.7,70.9,110,114,8.0,0.0,1,4,3.4,64.0,73,0,6.4,118,76.6,5,41,,86.3,51.2,81.3,51.6,,58.8,0,5,123,,73.2,0.8,1,3,2,1,2,6,4.9,825,7.2,0,40.0,20,25,12.0,0.0,0,0,0.0,24.0,6,36,25.0,36,23.4,2,5,,28.1,35.2,77.0,32.8,,71.1,2,1,38,25.0,36.3,25.0,9,2,0,3,1,2,5.3,71,2.8
Ben Roethlisberger,1732,QB,PIT,4,154,78.0,50,52,8.2,0.0,1,2,3.5,69.2,36,19,7.7,59,38.3,3,24,,81.9,79.5,78.9,77.1,,63.3,1,0,64,31.6,107.3,10.2,6,1,0,0,3,0,0.0,353,6.8,0,25,89.0,89.8,89.2,50.1,84.9,86,90,10.1,0.0,0,7,7.4,75.6,68,22,6.8,95,61.7,5,37,,84.9,91.4,80.6,90.1,85.9,58.3,2,4,100,18.2,92.8,4.2,4,1,0,2,2,2,2.0,840,9.3,86.4,110,111,9.0,0.0,0,6,5.1,78.4,87,0,8.4,113,73.4,8,48,,86.2,92.2,81.3,90.8,85.9,62.1,0,3,120,,103.5,0.0,0,2,0,1,4,2,1.7,960,8.6,1,65.4,26,31,11.0,0.0,1,3,8.8,54.8,17,41,0.0,41,26.6,0,13,,79.5,70.0,77.5,69.1,,,3,1,44,24.4,76.4,24.4,10,0,0,1,1,0,0.0,233,7.5
David Garrard,1109,QB,JAX,4,153,62.8,43,49,10.0,0.0,2,2,3.9,49.0,24,20,11.1,54,35.3,3,17,,36.1,63.8,78.4,60.5,,74.8,2,1,56,15.0,63.2,5.6,3,2,0,2,1,2,3.6,259,5.3,0,15,27.4,69.7,73.8,42.2,76.5,81,89,8.9,0.0,4,3,3.3,65.2,58,30,6.5,99,64.7,4,29,,29.3,78.8,80.6,79.2,,52.8,0,0,102,13.3,103.3,4.0,4,6,0,4,4,2,2.0,682,7.7,71.7,92,97,8.8,0.0,4,2,2.0,62.9,61,0,7.6,103,67.3,5,34,,56.5,77.1,80.7,76.0,,61.3,0,0,105,,95.6,0.0,0,6,0,1,3,1,1.0,718,7.4,0,71.9,32,41,10.5,0.0,2,3,6.8,51.2,21,50,8.7,50,32.7,2,12,,23.6,65.5,78.2,64.4,,62.9,2,1,53,14.0,73.5,14.0,7,2,0,5,2,3,5.7,223,5.4
Carson Palmer,1317,QB,CIN,4,149,70.5,44,44,8.3,0.0,0,1,2.2,61.4,27,11,12.9,47,31.5,4,15,,80.1,69.4,77.8,68.5,,,0,1,48,27.3,88.9,6.4,3,0,0,0,2,1,2.1,317,7.2,0,7,88.4,57.9,60.5,46.0,67.8,87,93,9.2,0.0,4,3,3.0,55.9,52,23,11.9,102,68.5,7,30,,85.5,55.3,80.8,55.9,,56.0,0,4,108,26.1,68.8,5.9,6,3,2,0,4,6,5.6,528,5.7,64.8,108,113,8.8,0.0,3,3,2.5,55.8,63,0,10.0,115,77.2,7,36,,86.2,57.4,81.2,57.2,,62.0,0,4,120,,72.7,0.0,0,2,2,0,5,6,5.0,654,5.8,3,87.0,23,24,9.7,0.0,1,1,3.8,66.7,16,34,20.0,34,22.8,4,9,,78.4,68.4,76.8,69.5,,55.7,0,1,36,26.5,87.3,26.5,9,1,0,0,1,1,2.8,191,8.0
Tony Romo,1693,QB,DAL,4,143,63.8,47,50,7.7,0.0,1,1,1.9,54.0,27,19,10.0,55,38.5,3,16,,81.2,59.1,0.0,60.4,,,1,1,58,26.3,88.4,9.1,5,0,0,1,2,1,1.7,436,8.7,0,9,72.5,52.6,55.0,42.6,68.8,77,81,7.9,0.0,0,4,4.8,60.5,49,25,7.5,88,61.5,4,24,,61.8,50.8,80.2,52.6,,50.1,3,3,91,12.0,73.8,3.4,3,4,1,0,2,3,3.3,554,6.8,66.7,93,95,7.2,0.0,1,2,2.1,61.1,58,0,6.5,99,69.2,4,30,,85.0,48.7,80.6,50.4,,50.1,0,4,101,,76.2,0.0,0,4,1,0,3,3,3.0,690,7.3,2,67.7,31,36,9.6,0.0,0,3,7.5,50.0,18,44,14.3,44,30.8,3,10,,44.2,64.3,0.0,65.4,,,4,0,48,18.2,87.7,18.2,8,0,0,1,1,1,2.1,300,8.3
