player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Tom Brady,698,QB,NE,6,251,66.7,84,87,9.9,0.0,0,3,3.3,62.1,54,33,3.6,88,35.1,2,31,,84.3,73.3,80.2,72.0,,,1,1,92,3.0,96.9,1.1,1,0,0,2,5,1,1.1,599,6.9,0,19,90.5,71.6,74.1,41.3,76.5,149,154,8.2,0.0,3,7,4.3,66.2,102,25,10.5,163,64.9,12,60,,88.8,72.3,82.6,71.9,,52.2,0,1,172,24.0,100.2,3.7,6,3,0,2,7,1,0.6,1125,7.3,78.1,187,190,8.2,0.0,3,6,3.0,70.5,134,0,8.2,193,76.9,12,78,,90.0,79.7,83.2,78.6,,52.2,0,0,203,,109.8,0.0,0,3,0,0,10,0,0.0,1430,7.5,4,52.2,46,51,11.5,0.0,0,4,7.4,43.1,22,58,8.3,58,23.1,2,13,,81.4,56.0,78.7,56.1,,,1,2,61,12.1,58.8,12.1,7,0,0,4,2,2,3.3,294,5.8
Joe Flacco,4332,QB,BLT,6,243,72.4,76,79,8.4,0.0,0,2,2.5,64.6,51,30,7.3,86,35.4,4,35,,83.9,77.5,80.0,77.3,,52.3,1,0,87,16.7,103.3,5.8,5,2,0,2,4,0,0.0,579,7.3,1,3,81.6,81.2,82.3,50.7,73.5,136,146,9.1,0.0,5,6,3.9,64.4,94,36,6.0,157,64.6,6,58,,73.9,81.7,29.5,80.1,,67.8,2,5,164,13.9,89.2,3.2,5,6,1,2,7,2,1.2,1111,7.6,75.3,166,171,8.3,0.0,4,4,2.3,67.8,116,0,7.2,177,72.8,9,75,,89.3,82.4,82.8,80.7,,62.0,0,4,181,,90.5,0.0,0,6,1,0,5,2,1.1,1310,7.7,4,65.2,46,54,11.0,0.0,1,4,7.0,53.7,29,66,3.3,66,27.2,1,18,,55.1,75.8,0.0,76.0,,60.9,3,1,70,15.2,105.5,15.2,10,2,0,4,6,0,0.0,380,7.0
David Garrard,1109,QB,JAX,6,238,67.7,65,76,9.8,0.0,3,5,6.3,53.9,41,33,6.8,82,34.5,3,28,,50.0,72.5,79.9,69.4,,74.8,5,1,85,12.1,71.7,4.9,4,2,0,3,1,3,3.5,469,6.2,0,15,28.8,71.6,73.0,49.6,75.4,126,136,8.5,0.0,4,4,2.8,65.4,89,49,6.3,156,65.5,6,44,,29.2,73.9,82.4,72.2,,66.2,2,2,163,20.4,90.8,6.4,10,10,0,4,4,5,3.1,995,7.3,74.6,142,147,8.5,0.0,4,5,3.2,67.3,99,0,6.6,156,65.5,7,53,,67.6,81.3,82.4,78.7,,70.3,0,2,163,,90.9,0.0,0,9,0,1,3,3,1.8,1113,7.6,0,67.3,49,65,10.5,0.0,3,4,5.9,47.7,31,82,6.1,82,34.5,2,19,,23.1,59.6,79.9,58.0,,68.0,7,1,85,17.1,68.2,17.1,14,3,0,6,2,5,5.9,351,5.4
Matt Schaub,1811,QB,HST,6,235,76.6,64,71,7.0,0.0,1,5,6.8,64.8,46,33,6.1,76,32.3,3,30,,83.2,78.8,79.6,77.8,,58.3,4,1,78,12.1,97.1,5.3,4,1,0,2,2,1,1.3,639,9.0,0,13,90.4,71.7,75.0,32.1,75.4,134,148,8.4,0.0,5,5,3.3,65.5,97,40,4.0,159,67.7,4,55,,88.5,68.7,82.4,70.0,,42.3,3,4,164,15.0,105.4,3.8,6,5,0,6,12,5,3.0,1171,7.9,79.9,154,159,7.0,0.0,3,3,1.8,73.0,116,0,5.7,162,68.9,7,67,,88.6,78.1,82.5,77.9,,46.6,1,3,166,,117.1,0.0,0,3,0,1,12,4,2.4,1409,8.9,0,61.4,44,60,11.2,0.0,3,7,11.3,45.0,27,73,0.0,73,31.1,0,18,,83.0,61.3,79.5,62.9,,49.5,6,2,76,13.7,64.7,13.7,10,3,0,7,2,2,2.6,401,6.7
Ben Roethlisberger,1732,QB,PIT,6,226,76.3,80,83,8.0,0.0,2,3,3.4,69.9,58,30,4.9,95,42.0,3,40,,85.0,77.7,80.6,75.6,,63.3,1,1,101,36.7,111.4,11.6,11,1,0,0,5,2,2.0,717,8.6,0,25,77.4,84.5,86.9,34.8,82.4,119,124,10.1,0.0,0,9,6.9,74.2,92,31,6.1,131,58.0,6,53,,87.1,91.0,81.8,88.5,85.9,66.4,3,5,137,16.1,99.9,3.8,5,2,0,2,5,3,2.2,1170,9.4,85.1,161,163,8.3,0.0,1,8,4.7,79.1,129,0,5.8,165,73.0,8,75,,88.9,92.4,82.6,91.0,85.9,62.1,0,4,173,,115.0,0.0,0,2,0,1,9,3,1.7,1570,9.6,1,57.9,38,44,13.3,0.0,1,4,8.3,47.7,21,61,4.5,61,27.0,1,18,,81.9,64.6,78.9,62.4,,65.9,4,2,65,26.2,60.5,26.2,16,1,0,1,1,2,3.1,317,7.2
Carson Palmer,1317,QB,CIN,6,220,70.2,57,57,9.2,0.0,0,2,3.4,59.6,34,15,15.0,62,28.2,6,20,,82.0,64.7,78.9,64.1,,,0,2,65,33.3,84.3,8.1,5,0,0,0,3,2,3.1,405,7.1,0,7,90.3,61.5,64.9,47.0,71.7,138,146,9.7,0.0,4,6,3.8,58.9,86,33,13.1,158,71.8,13,49,,88.7,65.3,82.5,64.2,,64.7,0,5,168,18.2,76.0,3.8,6,6,2,2,5,7,4.2,970,6.6,70.4,162,167,9.6,0.0,3,7,4.0,59.9,100,0,12.3,172,78.2,14,57,,89.3,67.1,82.8,65.4,,70.0,0,6,182,,79.1,0.0,0,5,2,0,7,7,3.8,1128,6.8,6,75.8,33,36,9.6,0.0,1,1,2.6,55.6,20,48,20.0,48,21.8,5,12,,80.5,59.7,78.0,60.9,,55.7,0,1,51,22.9,74.7,22.9,11,1,0,2,1,2,3.9,247,6.9
Kurt Warner,112,QB,ARZ,5,212,78.2,55,58,6.0,0.0,1,3,4.8,70.7,41,24,4.7,61,28.8,2,22,,82.0,75.1,78.9,74.9,,56.3,2,1,65,8.3,89.9,3.3,2,1,0,0,1,0,0.0,422,7.3,0,1,90.2,79.2,80.3,41.3,77.7,130,143,7.5,0.0,5,3,2.0,67.8,97,47,4.0,151,71.2,4,53,,88.2,80.5,82.3,78.7,,,5,4,159,17.0,93.0,5.3,8,0,3,0,7,1,0.6,1019,7.1,85.8,134,141,6.5,0.0,4,4,2.8,78.7,111,0,3.5,141,66.5,4,63,,87.6,90.6,81.9,89.0,,,0,1,145,,116.4,0.0,0,0,3,0,8,0,0.0,1142,8.1,2,56.9,51,60,8.5,0.0,2,2,2.9,45.0,27,71,6.9,71,33.5,2,12,,83.2,56.8,79.7,57.7,,56.3,7,4,79,14.1,32.6,14.1,10,1,0,0,0,1,1.3,299,5.0
Kyle Orton,2323,QB,DEN,6,208,73.1,67,73,10.3,0.0,1,1,1.3,64.4,47,33,4.1,80,38.5,2,32,,83.8,69.7,79.9,68.7,,,3,0,85,21.2,108.0,8.8,7,0,0,2,4,0,0.0,596,8.2,0,10,79.7,60.8,64.1,29.6,73.0,115,121,6.6,0.0,2,1,0.8,63.6,77,22,8.3,128,61.5,7,39,,87.0,57.8,81.6,59.4,,47.3,1,1,134,9.1,95.4,1.6,2,5,0,3,5,0,0.0,869,7.2,76.0,146,151,7.2,0.0,2,1,0.6,67.5,102,0,8.1,153,73.6,9,56,,88.2,69.7,82.3,69.3,,54.2,0,1,158,,106.4,0.0,0,2,0,3,8,0,0.0,1201,8.0,0,61.1,36,43,11.1,0.0,1,1,2.0,51.2,22,55,0.0,55,26.4,0,15,,81.6,49.0,78.7,51.2,,50.2,4,0,61,16.4,78.1,16.4,9,3,0,2,1,0,0.0,264,6.1
Kerry Collins,115,QB,TEN,6,205,72.9,48,56,9.5,0.0,2,3,5.1,53.6,30,26,14.3,58,28.3,5,17,,81.6,59.9,78.7,59.7,,,1,2,61,7.7,67.9,3.4,2,0,0,5,2,2,3.3,324,5.8,0,31,62.1,57.0,60.5,28.3,71.9,128,141,7.9,0.0,2,3,2.1,55.3,78,33,15.2,147,71.7,14,40,,65.3,58.8,82.1,60.8,,37.1,4,6,151,9.1,59.8,2.0,3,3,0,7,3,6,4.0,754,5.3,76.4,140,145,6.9,0.0,2,3,2.0,62.8,91,0,15.0,146,71.2,16,46,,87.8,73.3,82.1,71.6,,63.1,0,3,150,,80.2,0.0,0,1,0,3,4,3,2.0,880,6.1,1,55.6,36,52,14.0,0.0,2,3,5.5,32.7,17,59,15.0,59,28.8,3,11,,38.8,30.4,78.8,37.2,,31.1,5,5,62,8.5,12.0,8.5,5,2,0,9,1,5,8.1,198,3.8
Philip Rivers,1725,QB,SD,5,203,62.5,48,58,11.3,0.0,1,3,4.8,46.6,27,24,10.0,67,33.0,3,20,,27.5,59.2,79.3,60.0,,54.2,5,0,71,29.2,80.5,10.4,7,2,0,4,2,2,2.8,392,6.8,0,27,61.2,74.4,76.8,47.1,77.0,113,125,9.3,0.0,0,5,3.9,64.8,81,39,6.9,136,67.0,6,54,,87.3,84.4,81.8,82.7,,59.5,4,3,140,20.5,97.0,5.9,8,3,1,7,5,3,2.1,1127,9.0,72.3,130,137,9.7,0.0,1,7,4.9,66.4,91,0,3.2,140,69.0,3,59,,87.7,84.4,82.0,82.7,,59.2,0,2,147,,103.3,0.0,0,3,1,5,6,3,2.0,1227,9.0,4,74.2,31,46,10.8,0.0,0,1,2.1,37.0,17,63,26.1,63,31.0,6,15,,26.4,54.8,78.9,55.9,,54.6,9,1,64,23.8,57.5,23.8,15,2,0,6,1,2,3.1,292,6.3
