player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_coverage_defense,blitz_grades_defense,blitz_grades_defense_penalty,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_overall_tackle,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_pass_rush_defense,blitz_grades_run,blitz_grades_tackle,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_coverage_defense,no_blitz_grades_defense,no_blitz_grades_defense_penalty,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_overall_tackle,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_pass_rush_defense,no_blitz_grades_run,no_blitz_grades_tackle,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_coverage_defense,no_pressure_grades_defense,no_pressure_grades_defense_penalty,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_overall_tackle,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_pass_rush_defense,no_pressure_grades_run,no_pressure_grades_tackle,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_coverage_defense,pressure_grades_defense,pressure_grades_defense_penalty,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_overall_tackle,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_pass_rush_defense,pressure_grades_run,pressure_grades_tackle,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Joe Flacco,4332,QB,BLT,14,497,71.6,141,151,9.0,0.0,0,6,3.7,62.9,95,63,5.9,170,34.2,6,62,,,,,31.0,76.3,82.8,,75.1,,,58.8,,2,1,182,23.8,103.5,8.8,15,4,0,8,9,5,2.7,1156,7.7,1,3,67.3,80.6,81.9,42.5,71.6,289,304,9.0,0.0,6,11,3.5,64.5,196,75,5.3,327,65.8,11,112,,,,,86.2,82.7,56.7,,81.1,,,64.3,,3,10,343,18.7,83.3,4.3,14,9,2,4,10,6,1.7,2205,7.3,73.7,339,350,8.6,0.0,5,12,3.3,66.9,234,0,6.4,359,72.2,16,141,,,,,84.2,84.6,85.7,,82.6,,,61.8,,0,9,374,,91.0,0.0,0,9,2,4,13,8,2.1,2646,7.6,4,63.7,91,105,10.6,0.0,1,5,4.3,54.3,57,138,1.7,138,27.8,1,33,,,,,29.5,71.3,25.2,,70.9,,,62.8,,5,2,151,21.0,86.8,21.0,29,4,0,8,6,3,2.0,715,6.8
Kurt Warner,112,QB,ARZ,13,496,79.1,115,127,7.8,0.0,4,9,6.8,66.9,85,52,6.6,133,26.8,6,53,,,,,87.2,81.8,81.8,,80.6,,,56.3,,7,3,138,9.6,105.5,3.8,5,1,0,1,9,3,2.2,1031,8.1,0,1,64.7,74.8,77.2,29.6,76.7,313,343,8.2,0.0,10,7,1.9,66.2,227,97,5.4,363,73.2,13,123,,,,,50.8,72.7,59.6,,72.3,,,50.1,,11,11,383,17.5,88.4,4.7,17,3,7,2,16,11,2.9,2383,6.9,81.2,325,344,7.8,0.0,11,9,2.5,73.0,251,0,4.9,347,70.0,13,143,,,,,91.0,86.9,85.5,,85.1,,,50.1,,0,7,362,,110.7,0.0,0,3,7,1,24,5,1.4,2728,7.9,3,65.0,103,126,9.0,0.0,3,7,5.1,48.4,61,149,9.0,149,30.0,6,33,,,,,25.4,52.7,27.7,,54.1,,,56.3,,18,7,159,14.8,44.6,14.8,22,1,0,2,1,9,5.7,686,5.4
Brett Favre,14,QB,MIN,14,493,70.9,117,123,8.2,0.0,1,8,6.2,60.2,74,52,10.8,135,27.4,9,50,,,,,87.4,85.2,81.9,,82.9,,,,,2,1,141,23.1,98.3,8.9,12,0,0,3,8,2,1.4,821,6.7,0,18,91.7,89.7,90.2,39.1,77.1,328,337,8.5,0.0,3,14,3.9,70.6,238,74,5.9,358,72.6,15,130,,,,,91.1,89.6,31.2,,88.0,,,54.5,,2,6,379,25.7,106.2,5.3,19,2,3,1,19,7,1.8,2744,8.1,78.2,357,365,8.1,0.0,3,14,3.7,71.8,262,0,6.1,367,74.4,17,145,,,,,91.1,91.3,59.5,,90.4,,,58.3,,0,3,382,,111.8,0.3,1,1,3,2,21,4,1.0,2988,8.2,9,64.8,88,95,9.7,0.0,1,8,7.5,52.6,50,126,12.3,126,25.6,7,35,,,,,87.2,76.1,17.1,,75.8,,,58.3,,4,4,138,23.8,74.8,23.8,30,1,0,2,6,5,3.6,577,6.1
Jason Campbell,2242,QB,WAS,14,488,75.2,121,142,6.9,0.0,8,4,2.7,56.3,80,76,12.1,163,33.4,11,56,,,,,29.2,47.6,0.0,,48.0,,,72.6,,6,5,170,22.4,71.2,10.4,17,4,0,7,4,8,4.7,936,6.6,1,32,35.1,65.4,66.2,54.5,79.8,262,284,7.4,0.0,5,15,5.1,68.7,195,79,6.7,325,66.6,14,120,,,,,52.8,77.0,54.3,,75.5,,,67.2,,5,9,337,26.6,94.9,6.5,21,20,2,10,14,9,2.7,2204,7.8,81.5,302,318,6.2,0.0,7,9,2.8,71.4,227,0,7.7,333,68.2,19,132,,,,,86.2,78.7,24.5,,78.0,,,63.4,,0,8,343,,94.3,0.3,1,14,2,7,12,7,2.0,2340,7.4,5,66.7,81,108,11.2,0.0,6,10,8.6,44.4,48,155,11.1,155,31.8,6,44,,,,,21.6,42.9,26.2,,40.9,,,75.1,,11,6,164,23.9,65.4,23.9,37,10,0,10,6,10,6.1,800,7.4
Philip Rivers,1725,QB,SD,14,479,68.9,135,150,10.9,0.0,2,13,8.1,54.7,82,59,11.8,164,34.2,11,65,,,,,54.5,81.0,82.6,,80.3,,,50.4,,7,3,174,16.9,103.9,6.1,10,4,0,6,13,4,2.3,1284,8.6,0,27,83.4,90.8,91.5,40.0,78.8,273,294,10.1,0.0,0,14,4.6,69.7,205,78,4.7,315,65.8,10,131,,,,,90.8,92.9,85.1,,91.8,,,65.4,,5,6,325,17.9,102.2,4.4,14,7,2,14,12,4,1.2,2607,8.9,77.3,322,336,10.2,0.0,2,22,6.3,69.9,235,0,5.6,342,71.4,14,159,,,,,91.0,94.6,85.5,,93.4,,,58.9,,0,6,358,,111.4,0.0,0,6,2,10,20,5,1.4,3114,9.3,6,68.6,86,108,10.9,0.0,0,5,4.5,48.1,52,137,11.9,137,28.6,7,37,,,,,46.8,65.7,81.9,,65.3,,,58.7,,12,3,141,17.5,76.0,17.5,24,5,0,10,5,3,2.1,777,7.2
Kyle Orton,2323,QB,DEN,14,477,71.4,133,146,9.0,0.0,2,3,1.9,61.0,89,66,6.3,161,33.8,6,56,,,,,88.8,68.4,82.6,,66.7,,,65.6,,5,2,171,21.2,94.3,8.7,14,1,0,6,7,2,1.2,1090,7.5,0,10,77.0,61.7,63.8,29.9,72.0,279,298,6.9,0.0,4,3,1.0,63.1,188,71,6.5,316,66.2,13,99,,,,,72.9,60.1,85.1,,61.1,,,44.6,,2,6,327,14.1,86.7,3.2,10,8,1,12,10,6,1.8,2089,7.0,76.9,321,335,6.8,0.0,3,4,1.2,69.6,233,0,5.7,340,71.3,14,126,,,,,91.0,76.7,85.4,,75.8,,,50.0,,0,4,350,,102.0,0.3,1,4,1,10,14,2,0.6,2652,7.9,1,53.8,91,109,10.4,0.0,3,2,1.7,40.4,44,137,10.2,137,28.7,5,29,,,,,49.3,37.2,82.0,,38.5,,,56.9,,7,4,148,16.8,49.8,16.8,23,5,0,8,3,6,4.1,527,4.8
Eli Manning,1722,QB,NYG,14,472,67.5,191,204,9.8,0.0,5,11,5.1,55.9,114,86,11.6,221,46.8,15,76,,,,,29.4,67.9,83.8,,68.7,,,38.3,,4,6,234,15.1,87.1,5.9,13,4,0,4,11,9,3.8,1602,7.9,0,21,62.4,79.0,80.0,33.9,74.3,230,239,9.4,0.0,5,18,7.1,65.7,157,57,8.2,251,53.2,14,88,,,,,90.5,87.1,84.3,,84.6,,,63.0,,2,5,267,17.5,103.8,4.0,10,2,1,1,15,7,2.6,1995,8.3,73.5,317,326,9.0,0.0,8,14,4.1,65.3,213,0,8.6,329,69.7,20,120,,,,,90.9,82.1,85.3,,80.1,,,60.2,,0,7,346,,103.0,0.0,0,3,1,0,20,9,2.6,2736,8.4,4,64.4,104,117,11.3,0.0,2,15,11.8,49.6,58,143,13.4,143,30.3,9,44,,,,,25.1,70.6,82.2,,71.7,,,38.9,,6,4,155,16.1,76.9,16.1,23,3,0,5,6,7,4.5,861,7.4
Carson Palmer,1317,QB,CIN,14,471,65.9,123,127,8.6,0.0,1,3,2.2,57.5,73,47,9.9,139,29.5,8,45,,,,,87.6,68.6,82.0,,65.9,,,79.7,,0,2,148,21.3,85.4,7.2,10,2,0,3,6,2,1.4,799,6.3,0,7,90.5,69.7,73.1,43.0,73.3,285,303,9.0,0.0,6,15,4.7,63.0,191,77,8.6,332,70.5,18,112,,,,,86.5,75.2,85.4,,74.1,,,60.4,,2,9,350,19.5,86.5,4.5,15,14,4,6,13,12,3.4,2178,7.2,72.5,324,335,8.9,0.0,5,14,4.0,64.2,215,0,8.5,347,73.7,20,128,,,,,91.0,80.2,85.6,,77.1,,,77.2,,0,9,366,,89.1,0.0,0,12,4,2,15,12,3.3,2399,7.2,10,65.5,84,95,8.9,0.0,2,4,3.9,51.6,49,124,10.9,124,26.3,6,29,,,,,69.4,55.9,81.6,,57.4,,,47.6,,2,2,132,20.2,75.7,20.2,25,4,0,7,4,2,1.5,578,6.1
Matt Hasselbeck,408,QB,SEA,12,463,65.5,119,130,8.2,0.0,2,5,3.6,55.4,72,54,7.7,152,32.8,6,39,,,,,26.3,58.1,27.7,,61.5,,,30.0,,3,5,159,35.2,62.6,12.5,19,3,0,6,3,5,3.1,707,5.4,0,29,53.6,66.4,66.8,45.7,74.4,277,291,7.2,0.0,4,7,2.3,64.3,187,55,9.2,311,67.2,19,96,,,,,81.4,69.5,85.1,,68.4,55.2,,64.6,,1,7,321,12.7,87.3,2.3,7,13,0,9,12,7,2.2,1949,6.7,71.5,333,345,7.6,0.0,6,10,2.8,62.3,215,0,9.7,354,76.5,23,114,,,,,83.4,70.2,85.6,,71.7,55.2,,31.7,,0,11,364,,80.3,0.0,0,9,0,6,13,9,2.5,2234,6.5,1,73.0,63,76,6.8,0.0,0,2,2.4,57.9,44,109,4.3,109,23.5,2,21,,,,,23.5,52.1,10.5,,49.4,,,77.7,,4,1,116,23.9,76.8,23.9,26,7,0,9,2,3,2.6,422,5.6
Matthew Stafford,4924,QB,DET,10,416,57.4,115,124,10.8,0.0,2,2,1.6,47.6,59,49,10.6,133,32.0,7,37,,,,,70.6,38.5,81.8,,40.4,,,55.7,,3,4,139,16.3,68.5,6.0,8,1,0,4,6,5,3.6,717,5.8,0,11,72.7,45.2,45.8,50.3,69.4,235,253,7.2,0.0,3,11,4.2,56.1,142,71,12.9,283,68.0,21,82,,,,,70.2,52.5,84.7,,52.4,,,60.6,,3,16,294,21.1,57.3,5.3,15,15,7,5,7,16,5.4,1554,6.1,70.4,270,284,7.9,0.0,5,10,3.4,60.2,171,0,10.0,296,71.2,19,95,,,,,90.7,55.6,84.8,,56.5,,,50.1,,0,13,305,,72.3,0.3,1,11,7,2,10,11,3.6,1863,6.6,2,48.8,80,93,10.2,0.0,0,3,3.0,32.3,30,120,23.1,120,28.8,9,24,,,,,29.3,30.2,81.5,,29.9,,,70.9,,6,7,128,18.3,26.6,18.3,22,5,0,7,3,10,7.8,408,4.4
Donovan McNabb,438,QB,PHI,12,413,67.4,86,91,9.6,0.0,3,8,8.5,58.2,53,49,8.6,105,25.4,5,44,,,,,29.7,79.3,80.8,,77.6,,,,,1,2,108,28.6,91.5,13.3,14,0,0,1,4,3,2.8,773,8.5,0,24,68.3,77.1,76.4,59.1,74.3,253,281,9.1,0.0,13,15,5.0,61.9,174,66,7.4,308,74.6,14,92,,,,,82.0,77.2,85.2,,72.7,,,89.8,,4,7,331,21.2,94.3,4.5,14,13,2,9,15,8,2.4,2236,8.0,75.7,272,291,8.9,0.0,13,16,5.2,65.3,190,0,7.8,298,72.2,16,110,,,,,90.8,84.7,85.0,,80.4,,,90.2,,0,7,316,,101.0,0.0,0,7,2,4,16,7,2.2,2528,8.7,2,59.7,67,81,10.6,0.0,3,7,8.0,45.7,37,115,7.5,115,27.8,3,26,,,,,26.3,62.7,81.3,,60.0,,,72.7,,5,2,123,24.3,66.9,24.3,28,6,0,6,3,4,3.3,481,5.9
Matt Ryan,4317,QB,ATL,12,407,64.8,128,136,9.6,0.0,3,3,2.1,56.6,77,45,7.2,145,35.6,6,51,,,,,66.3,66.3,82.2,,66.0,,,56.0,,1,4,154,11.1,87.1,3.4,5,4,0,4,8,5,3.2,995,7.3,0,2,77.8,66.4,69.1,32.6,70.7,215,245,8.3,0.0,1,11,4.3,59.2,145,54,4.6,262,64.4,7,81,,,,,78.6,69.2,84.5,,69.0,,,53.1,,5,8,277,18.5,74.6,3.8,10,7,4,20,9,8,2.9,1444,5.9,71.4,283,299,8.4,0.0,1,13,4.1,63.9,191,0,5.4,308,75.7,11,112,,,,,90.8,79.6,85.1,,79.4,,,44.8,,0,7,324,,91.0,0.0,0,9,4,11,15,8,2.5,2063,6.9,1,55.0,60,82,10.5,0.0,3,1,1.1,37.8,31,99,6.1,99,24.3,2,20,,,,,29.7,38.3,80.8,,37.8,,,69.8,,6,5,107,15.2,35.4,15.2,15,2,0,13,2,5,4.7,376,4.6
Chad Henne,4371,QB,MIA,12,403,66.7,117,124,9.4,0.0,2,3,2.3,56.5,70,39,10.3,137,34.0,8,47,,,,,70.9,57.3,82.0,,57.8,56.6,,57.9,,4,6,141,30.8,68.1,8.8,12,1,0,1,5,4,2.8,764,6.2,0,17,82.2,66.5,67.8,34.0,72.7,231,252,9.1,0.0,8,11,4.2,60.7,153,41,8.9,266,66.0,15,89,,,,,90.5,73.1,84.4,,72.3,,,55.9,,3,6,276,22.0,76.7,3.4,9,5,3,7,5,4,1.4,1654,6.6,73.0,304,319,9.0,0.0,10,12,3.7,63.6,203,0,8.6,323,80.1,19,119,,,,,90.9,77.9,85.2,,76.6,57.1,,57.9,,0,6,331,,82.1,0.0,0,4,3,2,7,5,1.5,2105,6.6,2,54.5,44,57,10.8,0.0,0,2,3.2,35.1,20,80,16.7,80,19.9,4,17,,,,,60.2,33.7,80.0,,35.8,60.0,,54.2,,7,6,86,26.3,32.2,26.3,21,2,0,6,3,3,3.5,313,5.5
Mark Sanchez,4928,QB,NYJ,13,369,64.0,114,121,10.0,0.0,0,6,4.8,55.4,67,41,8.2,138,37.4,6,48,,,,,25.3,45.4,0.0,,45.8,,,72.6,,1,8,143,29.3,71.0,8.7,12,5,0,6,7,12,8.4,901,7.4,0,22,45.2,48.1,48.7,56.5,64.2,190,207,10.0,0.0,3,10,4.6,52.7,109,49,10.7,231,62.6,13,75,,,,67.6,75.6,53.8,4.9,,53.6,66.9,,67.8,,2,12,241,24.5,57.5,5.2,12,12,2,10,5,11,4.6,1374,6.6,66.8,253,263,10.3,0.0,3,15,5.5,57.4,151,0,10.7,279,75.6,18,107,,,,,56.2,62.2,14.7,,60.0,,,82.4,,0,14,290,,73.6,1.1,3,13,2,5,12,15,5.2,1933,7.3,8,51.0,51,65,8.4,0.0,0,1,1.4,38.5,25,90,3.8,90,24.4,1,16,,,,67.6,28.2,25.6,0.0,,27.3,66.9,,46.6,,3,6,94,23.3,17.6,23.3,21,4,0,11,0,8,8.5,342,5.3
Jake Delhomme,303,QB,CAR,11,351,58.1,86,91,10.3,0.0,2,3,3.2,50.5,46,42,8.0,101,28.8,4,26,,,,,65.2,48.6,80.8,,46.2,,,82.6,,3,6,106,19.0,47.6,7.9,8,2,0,0,2,3,2.8,515,5.7,0,5,79.7,55.7,54.1,63.7,67.4,215,230,9.5,0.0,4,12,5.0,57.4,132,61,9.0,250,71.2,13,78,,,,,90.4,61.4,84.2,,59.3,,,81.1,,3,12,260,24.6,64.0,6.0,15,5,5,3,6,11,4.2,1499,6.5,70.5,234,246,8.8,0.0,5,13,5.2,61.8,152,0,7.9,248,70.7,13,86,,,,,90.4,72.6,84.1,,70.6,,,74.0,,0,10,254,,76.1,0.0,0,2,5,2,8,6,2.4,1691,6.9,2,44.8,67,75,13.2,0.0,1,2,2.4,34.7,26,103,13.3,103,29.3,4,18,,,,,66.0,29.0,81.0,,27.8,,,86.6,,6,8,112,22.3,9.3,22.3,23,5,0,1,0,8,7.1,323,4.3
Alex Smith,2218,QB,SF,9,341,68.8,93,108,7.5,0.0,3,3,2.6,54.6,59,49,7.8,115,33.7,5,34,,,,,60.3,66.1,81.3,,66.2,,,55.3,,3,4,121,12.2,71.5,5.2,6,1,0,9,4,4,3.3,699,6.5,0,28,83.8,71.9,73.4,50.7,76.2,185,205,7.4,0.0,5,11,5.1,62.9,129,63,8.5,226,66.3,12,52,,,,,90.3,76.0,83.8,,74.8,,,61.8,,5,8,237,19.0,82.1,5.3,12,9,1,9,12,5,2.1,1199,5.8,75.7,214,227,7.3,0.0,7,10,4.2,64.8,147,0,9.3,229,67.2,15,64,,,,,90.3,85.7,83.9,,83.6,,,60.9,,0,9,240,,86.8,0.0,0,2,1,5,13,7,2.9,1538,6.8,5,67.2,64,86,8.1,0.0,1,4,4.3,47.7,41,112,4.7,112,32.8,2,22,,,,,59.5,47.0,81.2,,47.5,,,57.1,,8,3,118,16.1,56.3,16.1,18,8,0,13,3,2,1.7,360,4.2
Brady Quinn,3638,QB,CLV,10,280,62.6,99,111,9.2,0.0,6,4,3.5,45.9,51,51,17.7,123,43.9,11,33,,,,64.7,61.4,68.3,81.4,,64.1,90.6,,78.3,,2,1,126,19.6,63.9,8.1,10,2,0,4,2,1,0.8,568,5.1,0,8,80.8,54.4,54.8,47.4,67.4,138,145,8.8,0.0,5,3,2.0,58.6,85,38,8.6,157,56.1,8,44,,,,,88.4,47.0,82.4,,48.3,,,52.0,,1,6,162,23.7,69.5,5.7,9,3,0,1,6,5,3.1,767,5.3,69.4,180,189,9.2,0.0,8,5,2.6,57.1,108,0,13.6,191,68.2,17,63,,,,64.7,89.9,61.9,83.1,,60.9,90.6,,54.6,,0,6,196,,71.5,0.0,0,2,0,1,6,4,2.0,1107,5.9,2,52.6,57,67,8.4,0.0,3,2,2.9,41.8,28,89,6.7,89,31.8,2,14,,,,,52.1,46.2,80.2,,44.2,,,74.3,,3,1,92,21.3,54.8,21.3,19,3,0,4,2,2,2.2,228,3.4
JaMarcus Russell,3617,QB,OAK,11,270,67.2,67,75,8.0,0.0,0,0,0.0,48.0,36,45,20.0,86,31.9,9,22,,,,,52.1,43.7,80.2,,44.8,,,,,5,4,91,24.4,47.7,12.8,11,0,0,3,1,4,4.4,421,5.6,0,23,30.3,39.2,39.8,44.2,63.7,146,157,11.6,0.0,5,7,4.1,47.8,75,69,19.4,184,68.1,18,36,,,,,28.5,40.9,83.1,,41.5,,,60.6,,4,6,197,27.5,50.5,10.3,19,8,1,1,2,8,4.1,764,4.9,66.4,146,150,9.9,0.0,2,6,3.8,52.0,78,0,19.6,156,57.8,19,39,,,,,88.5,55.6,82.4,,55.8,,,57.8,,0,6,164,,58.7,0.0,0,6,1,1,3,5,3.0,839,5.6,0,61.2,67,82,11.6,0.0,3,1,1.1,40.2,33,114,19.5,114,42.2,8,19,,,,,21.3,27.5,81.3,,28.1,,,64.1,,9,4,124,26.3,32.9,26.3,30,2,0,3,0,7,5.6,346,4.2
Marc Bulger,684,QB,SL,9,267,69.0,58,62,7.2,0.0,2,3,4.5,58.1,36,19,10.0,69,25.8,4,25,,,,,28.0,53.9,79.4,,58.3,,,43.6,,2,1,73,31.6,82.4,8.7,6,1,0,0,2,2,2.7,415,6.7,0,26,41.7,58.1,62.6,26.6,68.6,172,185,8.4,0.0,4,7,3.6,56.2,104,44,11.9,198,74.2,14,54,,,,,55.7,61.3,83.4,,64.0,,,29.3,,2,5,210,18.2,66.8,4.0,8,5,1,6,3,7,3.3,1054,5.7,70.6,194,201,7.7,0.0,4,9,4.2,61.2,123,0,10.2,204,76.4,14,69,,,,,78.7,74.5,83.5,,72.9,,,64.2,,0,3,216,,82.6,0.5,1,2,1,2,5,3,1.4,1322,6.6,3,58.3,36,46,10.1,0.0,2,1,2.0,37.0,17,63,19.0,63,23.6,4,10,,,,,21.1,25.9,79.0,,32.8,,,24.1,,4,3,67,20.6,19.0,20.6,13,4,0,4,0,6,9.0,147,3.2
Josh Freeman,4940,QB,TB,8,262,46.6,73,80,9.7,0.0,3,2,2.4,42.5,34,44,0.0,89,34.0,0,23,,,,,52.3,40.7,80.3,,38.8,,,77.8,,2,4,94,11.4,45.7,5.6,5,4,0,2,2,5,5.3,398,5.0,0,30,39.8,54.5,53.4,58.8,72.7,139,148,10.1,0.0,3,13,8.6,59.5,88,49,12.9,173,66.0,13,51,,,,,55.6,66.9,82.7,,65.0,,,67.5,,0,10,178,20.4,67.7,5.8,10,15,3,3,7,8,4.5,1012,6.8,66.9,154,162,9.9,0.0,3,10,6.0,57.4,93,0,9.7,169,64.5,10,54,,,,,69.1,68.3,82.6,,67.7,,,60.1,,0,10,174,,63.8,0.0,0,7,3,2,6,7,4.0,1061,6.5,3,55.2,58,66,10.1,0.0,3,5,7.0,43.9,29,93,9.4,93,35.5,3,20,,,,,31.6,37.1,80.5,,30.8,,,79.2,,2,4,98,16.1,50.6,16.1,15,12,0,3,3,6,6.1,349,5.3
Vince Young,2948,QB,TEN,10,244,57.6,59,67,11.8,0.0,1,5,7.2,49.3,33,32,2.9,74,30.3,1,29,,,,,46.8,68.3,79.6,,66.0,,,70.7,,3,4,76,12.5,71.5,5.4,4,3,0,4,4,2,2.6,536,8.0,0,31,64.6,76.9,74.4,65.4,69.6,138,143,9.5,0.0,0,10,6.7,65.7,94,38,2.1,170,69.7,2,62,,,,,69.3,80.4,82.7,,76.0,,,77.5,,1,0,176,10.5,102.4,2.4,4,23,0,4,6,4,2.3,1083,7.6,68.4,152,157,9.5,0.0,1,10,6.1,65.0,102,0,1.9,174,71.3,2,69,,,,,70.1,80.2,82.8,,77.1,,,72.9,,0,3,182,,99.2,0.6,1,16,0,4,9,4,2.2,1200,7.6,0,57.8,45,53,12.4,0.0,0,5,9.4,47.2,25,70,3.8,70,28.7,1,22,,,,,44.1,67.9,79.3,,62.1,,,78.0,,4,1,70,10.0,72.8,10.0,7,10,0,4,1,2,2.9,419,7.9
Ryan Fitzpatrick,2467,QB,BUF,9,241,62.5,56,66,10.4,0.0,4,4,5.8,45.5,30,37,14.3,82,34.0,5,23,,,,,83.9,63.6,80.0,,62.8,,,62.4,,6,2,87,27.0,75.6,12.2,10,6,0,0,4,2,2.3,445,6.7,0,4,77.9,58.4,57.9,54.9,67.7,130,136,9.1,0.0,1,2,1.4,59.6,81,50,8.0,159,66.0,7,37,,,,,67.6,57.0,82.4,,55.4,,,67.9,,3,8,163,22.0,57.4,6.9,11,12,1,1,2,7,4.3,824,6.1,71.2,139,145,9.0,0.0,5,4,2.7,60.7,88,0,11.1,154,63.9,11,49,,,,,88.2,77.6,82.3,,75.6,,,66.8,,0,6,158,,74.4,0.0,0,9,1,0,5,3,1.9,955,6.6,0,51.1,47,57,11.1,0.0,0,2,3.3,40.4,23,87,4.2,87,36.1,1,11,,,,,52.4,29.9,80.2,,29.1,,,64.2,,9,4,92,24.1,35.3,24.1,21,9,0,1,1,6,6.5,314,5.5
Kerry Collins,115,QB,TEN,7,224,73.5,49,59,9.4,0.0,2,3,4.8,52.5,31,28,13.9,61,27.2,5,18,,,,,82.0,61.5,78.9,,61.2,,,,,2,2,65,7.1,69.0,3.3,2,0,0,6,2,2,3.1,368,6.2,0,31,64.8,60.6,64.1,28.3,73.8,141,157,7.7,0.0,2,4,2.5,56.1,88,37,15.4,163,72.8,16,46,,,,,67.6,62.4,30.0,,64.7,,,37.1,,5,6,167,8.1,64.3,1.8,3,3,0,9,4,6,3.6,864,5.5,77.6,152,158,6.8,0.0,2,4,2.5,63.3,100,0,15.3,159,71.0,18,51,,,,,88.5,76.6,82.4,,74.7,,,63.1,,0,3,164,,82.2,0.0,0,1,0,4,4,3,1.8,1018,6.4,2,57.9,38,58,13.7,0.0,2,3,4.9,32.8,19,65,13.6,65,29.0,3,13,,,,,42.1,32.7,0.0,,40.4,,,31.1,,7,5,68,7.7,20.3,7.7,5,2,0,11,2,5,7.4,214,3.7
