player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Tom Brady,698,QB,NE,5,215,63.2,76,79,9.5,0.0,0,2,2.4,58.2,46,31,4.2,80,37.2,2,25,,83.7,64.7,79.9,64.1,,,1,1,84,3.2,79.1,1.3,1,0,0,2,2,1,1.2,480,6.1,0,19,90.3,65.6,68.2,41.3,74.0,123,128,8.4,0.0,3,5,3.7,63.3,81,19,11.0,135,62.8,10,48,,87.4,69.0,81.9,69.0,,52.2,0,1,143,21.1,90.1,3.0,4,3,0,2,4,1,0.7,864,6.8,75.5,159,162,8.4,0.0,3,5,2.9,67.9,110,0,8.3,165,76.7,10,64,,89.0,75.9,82.6,75.2,,52.2,0,0,174,,98.6,0.0,0,3,0,0,5,0,0.0,1153,7.1,3,47.5,40,45,10.6,0.0,0,2,4.2,37.8,17,50,10.5,50,23.3,2,9,,80.5,46.0,78.2,46.9,,,1,2,53,10.0,40.1,10.0,5,0,0,4,1,2,3.8,191,4.2
Joe Flacco,4332,QB,BLT,5,197,75.0,68,70,7.1,0.0,0,1,1.4,67.1,47,23,7.8,76,38.6,4,31,,83.1,75.1,79.6,75.1,,52.3,1,0,77,17.4,109.1,5.3,4,2,0,1,4,0,0.0,538,7.7,1,3,90.0,75.2,76.9,50.7,70.8,106,112,9.6,0.0,4,1,0.9,62.5,70,26,6.7,121,61.4,5,44,,86.6,75.1,16.3,73.8,,67.8,0,5,127,11.5,79.0,2.5,3,6,0,2,5,2,1.6,767,6.8,74.6,138,142,8.4,0.0,4,0,0.0,66.9,95,0,7.8,148,75.1,8,62,,87.9,76.6,82.1,75.2,,62.0,0,4,151,,84.9,0.0,0,6,0,0,4,2,1.3,1004,7.1,4,63.9,36,40,9.8,0.0,0,2,4.7,55.0,22,49,4.3,49,24.9,1,13,,80.6,72.6,0.0,73.3,,60.9,1,1,53,14.3,108.4,14.3,7,2,0,3,5,0,0.0,301,7.5
Matt Schaub,1811,QB,HST,5,193,76.3,59,64,7.4,0.0,0,5,7.6,65.6,42,30,6.7,68,35.2,3,27,,82.5,80.3,79.2,79.2,,58.3,4,1,70,10.0,95.5,4.4,3,1,0,1,2,1,1.4,535,8.4,0,13,90.0,72.2,75.2,34.9,74.0,104,115,8.3,0.0,4,5,4.2,63.5,73,31,5.2,125,64.8,4,37,,86.7,67.0,81.5,68.9,,42.3,2,3,130,16.1,99.3,4.0,5,5,0,5,8,3,2.3,883,7.7,77.6,125,129,7.1,0.0,2,3,2.3,69.8,90,0,7.2,132,68.4,7,47,,87.1,74.1,81.7,74.4,,46.6,1,2,136,,107.9,0.0,0,3,0,1,8,3,2.2,1036,8.0,0,65.8,38,50,10.8,0.0,2,7,13.5,50.0,25,61,0.0,61,31.6,0,17,,81.8,68.8,78.9,70.4,,49.5,5,2,64,13.1,72.3,13.1,8,3,0,5,2,1,1.6,382,7.6
Kerry Collins,115,QB,TEN,5,193,75.0,44,52,9.5,0.0,2,3,5.6,53.8,28,25,15.2,54,28.0,5,16,,81.1,64.4,78.4,63.9,,,1,1,56,8.0,77.7,3.7,2,0,0,5,2,1,1.8,324,6.2,0,31,72.3,60.6,63.1,31.8,71.9,121,133,7.9,0.0,2,3,2.2,58.6,78,31,10.3,139,72.0,9,40,,63.9,60.0,81.9,62.1,,37.1,3,6,143,9.7,63.3,2.2,3,3,0,7,3,6,4.2,754,5.7,76.3,131,136,6.9,0.0,2,3,2.2,65.4,89,0,11.0,137,71.0,11,45,,87.3,76.9,81.8,75.0,,63.1,0,2,140,,87.3,0.0,0,1,0,3,4,2,1.4,880,6.5,1,58.8,34,49,13.7,0.0,2,3,5.8,34.7,17,56,15.0,56,29.0,3,11,,36.9,30.5,78.6,37.5,,31.1,4,5,59,8.9,15.1,8.9,5,2,0,9,1,5,8.5,198,4.0
David Garrard,1109,QB,JAX,5,189,63.3,49,56,10.0,0.0,2,2,3.4,50.0,28,26,9.7,62,32.8,3,20,,40.4,67.1,78.9,63.9,,74.8,2,1,64,15.4,65.9,6.5,4,2,0,3,1,2,3.1,318,5.7,0,15,26.4,66.9,70.3,41.7,75.7,103,113,8.9,0.0,4,3,2.6,63.7,72,40,7.7,127,67.2,6,34,,27.0,71.1,81.6,71.8,,51.5,2,0,131,17.5,96.9,5.5,7,7,0,4,4,4,3.1,811,7.2,73.0,111,116,8.7,0.0,4,2,1.7,63.8,74,0,8.6,123,65.1,7,40,,61.4,77.7,81.4,76.9,,59.4,0,0,126,,94.2,0.0,0,7,0,1,3,1,0.8,844,7.3,0,68.3,41,53,10.5,0.0,2,3,5.4,49.1,26,66,7.1,66,34.9,2,14,,21.3,55.9,79.2,55.4,,62.9,4,1,69,16.7,70.1,16.7,11,2,0,6,2,5,7.2,285,5.4
Ben Roethlisberger,1732,QB,PIT,5,187,77.4,62,64,7.4,0.0,1,2,2.9,70.3,45,23,6.3,73,39.0,3,31,,83.3,77.2,79.7,75.0,,63.3,1,0,79,34.8,111.8,11.0,8,1,0,0,4,1,1.3,465,7.3,0,25,90.1,86.6,87.1,44.6,84.6,104,108,10.0,0.0,0,9,8.0,75.9,82,25,6.8,114,61.0,6,44,,86.1,90.9,81.2,88.9,85.9,58.3,2,5,119,20.0,97.2,4.4,5,1,0,2,4,3,2.5,1005,9.3,86.0,136,137,8.4,0.0,0,7,4.9,79.6,109,0,6.8,139,74.3,8,61,,87.6,91.5,82.0,90.1,85.9,62.1,0,4,146,,108.6,0.0,0,2,0,1,7,3,2.1,1219,8.9,1,63.3,30,35,11.8,0.0,1,4,10.3,51.4,18,48,5.3,48,25.7,1,14,,80.5,68.7,78.1,67.8,,,3,1,52,27.1,72.4,27.1,13,0,0,1,1,1,1.9,251,7.2
Peyton Manning,327,QB,IND,5,184,77.8,36,38,12.1,0.0,1,2,5.1,68.4,26,7,7.1,39,21.2,2,20,,79.0,80.9,77.2,79.0,,,0,0,40,14.3,118.4,2.6,1,0,0,1,2,1,2.5,381,10.0,0,14,89.9,85.7,87.1,41.9,83.0,135,143,7.8,0.0,4,8,5.4,74.8,107,30,4.5,145,78.8,5,55,,87.8,87.0,82.0,85.2,,56.8,0,4,149,3.3,113.4,0.7,1,1,0,4,10,4,2.7,1279,8.9,83.0,141,146,8.4,0.0,5,7,4.6,76.7,112,0,4.3,147,79.9,5,63,,87.9,90.2,82.1,88.6,,56.8,0,2,152,,119.2,0.0,0,1,0,0,9,4,2.6,1344,9.2,2,76.7,30,35,10.6,0.0,0,3,8.6,60.0,21,37,8.7,37,20.1,2,12,,78.6,70.3,76.9,69.3,,,0,2,37,5.4,94.5,5.4,2,0,0,5,3,1,2.7,316,9.0
Carson Palmer,1317,QB,CIN,5,184,70.4,54,54,9.1,0.0,0,2,3.6,61.1,33,14,13.2,58,31.5,5,19,,81.5,65.8,78.6,65.2,,,0,2,60,28.6,86.7,6.9,4,0,0,0,3,2,3.3,397,7.4,0,7,90.0,58.1,61.1,52.9,69.8,106,114,9.4,0.0,4,4,3.3,56.1,64,28,13.5,126,68.5,10,39,,87.1,59.4,81.7,58.6,,64.7,0,4,135,21.4,72.2,4.8,6,6,2,2,4,7,5.2,719,6.3,68.2,132,137,9.3,0.0,3,5,3.4,57.7,79,0,12.2,142,77.2,11,47,,87.8,61.6,82.1,60.2,,70.0,0,5,150,,76.6,0.0,0,5,2,0,6,7,4.7,891,6.5,6,78.6,28,31,9.3,0.0,1,1,3.0,58.1,18,42,18.2,42,22.8,4,11,,79.8,62.1,77.6,63.3,,55.7,0,1,45,23.8,78.0,23.8,10,1,0,2,1,2,4.4,225,7.3
Tony Romo,1693,QB,DAL,5,179,65.6,64,68,8.7,0.0,2,1,1.4,54.4,37,23,11.9,74,41.3,5,24,,83.1,65.1,0.0,65.6,,,1,1,77,26.1,94.9,8.1,6,0,0,1,3,1,1.3,635,9.3,0,9,58.5,54.6,59.1,29.1,69.6,92,97,7.9,0.0,0,4,3.9,60.8,59,29,7.8,105,58.7,5,30,,66.2,52.5,80.9,54.3,,48.5,3,3,111,10.3,80.5,2.9,3,5,1,1,3,3,2.7,706,7.3,67.8,121,123,7.8,0.0,1,2,1.6,61.8,76,0,7.3,127,70.9,6,42,,86.8,54.4,81.6,55.6,,50.1,0,4,131,,87.9,0.0,0,4,1,0,5,3,2.3,1014,8.2,2,68.6,35,42,9.7,0.0,1,3,6.4,47.6,20,52,16.7,52,29.1,4,12,,49.4,64.8,0.0,66.4,,57.9,4,0,57,17.3,82.1,17.3,9,1,0,2,1,1,1.8,327,7.8
Kyle Orton,2323,QB,DEN,5,176,69.1,55,61,11.3,0.0,1,0,0.0,60.7,37,30,2.6,68,38.6,1,26,,82.7,65.5,79.3,64.9,,,3,0,72,23.3,103.8,10.3,7,0,0,2,3,0,0.0,509,8.3,0,10,76.6,61.3,63.6,31.8,74.7,99,104,6.6,0.0,2,1,0.9,64.4,67,19,9.5,108,61.4,7,33,,85.8,60.9,81.0,61.6,,52.4,1,1,113,5.3,93.7,0.9,1,3,0,2,4,0,0.0,727,7.0,76.2,122,126,7.5,0.0,2,0,0.0,67.5,85,0,8.6,127,72.2,8,44,,86.8,69.5,81.6,68.9,,58.3,0,1,131,,103.4,0.0,0,1,0,2,6,0,0.0,983,7.8,0,59.4,32,39,11.3,0.0,1,1,2.3,48.7,19,49,0.0,49,27.8,0,15,,80.9,50.1,78.3,51.5,,54.7,4,0,54,16.3,78.3,16.3,8,2,0,2,1,0,0.0,253,6.5
