player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Peyton Manning,327,QB,IND,13,75.2,484,502,9.2,0.0,8,28,5.3,68.1,342,0,114,6.0,514,22,204,14,90.2,85.8,87.1,31.3,3,14,538,4,8.8,99.1,1.9,10,2,0,7,29,14,2.6,3923,7.8
Tom Brady,698,QB,NE,13,75.5,466,490,9.1,0.0,5,27,5.2,65.3,320,1,129,9.1,511,32,184,19,90.7,79.0,81.9,29.8,9,11,540,7,11.6,95.4,2.9,15,6,0,10,23,10,1.9,3830,7.8
Matt Schaub,1811,QB,HST,13,78.9,431,473,7.8,0.0,10,17,3.5,68.5,324,0,157,4.7,513,16,187,13,87.4,77.1,81.0,28.7,15,13,526,0,15.3,98.2,4.7,24,16,3,14,24,12,2.3,3814,8.1
Jay Cutler,2956,QB,CHI,13,70.5,431,457,8.4,0.0,6,20,4.1,62.1,284,0,159,6.6,499,20,141,6,70.2,62.3,65.0,37.4,5,22,526,4,17.6,75.3,5.6,28,14,5,10,19,18,3.4,3033,6.6
Aaron Rodgers,2241,QB,GB,13,78.4,416,444,9.1,0.0,9,21,4.4,65.5,291,0,162,10.7,523,35,180,12,52.7,87.9,87.4,62.4,6,7,556,3,29.6,102.5,9.2,48,31,3,10,25,11,2.0,3579,8.1
Tony Romo,1693,QB,DAL,13,70.6,425,444,8.5,0.0,9,18,3.9,62.2,276,0,143,8.0,483,24,164,9,62.6,68.1,70.1,36.5,4,7,507,3,19.6,97.4,5.8,28,11,1,5,22,9,1.8,3575,8.1
Kurt Warner,112,QB,ARZ,12,77.4,394,433,8.1,0.0,14,16,3.5,66.7,289,0,141,5.2,457,16,163,1,61.7,76.4,78.4,29.9,17,13,481,2,14.2,93.5,4.4,20,4,7,1,23,12,2.5,3181,7.3
Brett Favre,14,QB,MIN,13,75.9,419,433,8.4,0.0,4,20,4.4,68.1,295,0,109,7.2,462,23,171,18,91.6,89.2,90.1,39.1,3,6,486,9,24.8,106.0,5.8,27,2,3,4,27,8,1.6,3341,7.7
Drew Brees,802,QB,NO,13,77.9,408,432,8.7,0.0,13,28,6.2,69.9,302,0,108,5.0,451,16,183,20,63.7,90.1,90.1,46.0,6,10,471,3,13.9,112.4,3.3,15,4,1,4,32,10,2.1,3835,8.9
Joe Flacco,4332,QB,BLT,13,71.1,402,426,8.9,0.0,6,14,3.1,63.4,270,1,130,5.6,465,16,161,3,65.1,75.3,76.4,45.0,5,11,491,4,20.8,86.5,5.8,27,12,2,11,15,11,2.2,3127,7.3
Eli Manning,1722,QB,NYG,13,71.1,395,417,9.7,0.0,10,28,6.3,60.4,252,0,138,10.3,444,29,151,21,60.3,78.0,79.2,33.9,6,11,473,4,15.2,93.1,4.7,21,6,1,5,23,15,3.2,3329,8.0
David Garrard,1109,QB,JAX,13,71.6,366,412,9.2,0.0,12,22,5.1,60.7,250,0,163,4.6,477,12,144,15,43.9,71.2,74.2,46.6,15,6,497,3,21.5,84.9,7.3,35,30,0,19,10,15,3.0,2987,7.3
Kyle Orton,2323,QB,DEN,13,72.5,382,410,7.5,0.0,6,5,1.2,62.9,258,0,123,6.9,439,19,143,10,84.2,61.6,63.4,31.4,6,8,458,1,17.1,88.9,4.8,21,8,1,15,16,7,1.5,2901,7.1
Philip Rivers,1725,QB,SD,13,75.9,373,406,10.2,0.0,2,25,5.9,64.8,263,0,128,7.1,439,20,180,27,81.5,90.4,91.2,40.1,12,7,458,6,17.2,103.7,5.0,22,11,1,18,22,8,1.7,3583,8.8
Ben Roethlisberger,1732,QB,PIT,12,78.0,378,400,9.4,0.0,9,24,5.7,68.3,273,0,120,7.5,446,22,168,25,82.7,83.9,84.5,41.5,9,11,468,1,31.7,98.2,8.5,38,8,1,3,19,10,2.1,3346,8.4
Jason Campbell,2242,QB,WAS,13,79.3,358,398,7.4,0.0,12,19,4.6,65.3,260,1,141,8.5,453,24,165,32,40.2,70.3,71.1,53.7,10,12,470,4,23.4,89.1,7.3,33,22,2,16,17,13,2.8,2948,7.4
Matt Cassel,2447,QB,KC,12,68.5,359,393,8.2,0.0,12,16,3.8,54.7,215,0,164,12.6,459,31,103,16,58.9,55.9,61.2,29.9,9,13,494,7,24.4,68.3,8.7,40,26,2,11,13,13,2.6,2206,5.6
Carson Palmer,1317,QB,CIN,13,70.7,372,390,8.9,0.0,6,15,3.6,60.8,237,0,118,9.9,429,26,143,7,91.5,68.0,71.2,43.0,2,10,455,8,19.5,84.8,5.4,23,16,3,7,17,12,2.6,2643,6.8
Matthew Stafford,4924,QB,DET,10,65.4,350,377,8.4,0.0,5,13,3.3,53.3,201,0,120,12.2,416,28,119,11,72.7,45.2,45.8,50.3,6,20,433,2,19.2,61.0,5.5,23,16,7,9,13,21,4.8,2271,6.0
Matt Hasselbeck,408,QB,SEA,11,71.5,354,375,7.6,0.0,6,11,2.8,61.9,232,0,102,8.3,415,21,122,29,59.1,68.4,67.8,55.7,3,8,429,1,24.5,83.9,6.0,25,15,0,12,14,11,2.6,2400,6.4
