player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Tom Brady,698,QB,NE,3,144,61.5,52,53,10.0,0.0,0,1,1.8,56.6,30,22,6.3,53,36.8,2,15,,81.1,67.4,78.4,66.6,,,0,1,56,0.0,71.2,0.0,0,0,0,1,1,1,1.8,299,5.6,0,19,88.3,68.1,69.8,51.6,77.6,85,89,7.9,0.0,2,4,4.2,64.0,57,13,13.6,91,63.2,9,32,,84.7,70.0,80.4,69.4,,58.3,0,1,97,7.7,85.0,1.1,1,1,0,2,2,1,1.0,572,6.4,80.2,106,108,8.5,0.0,2,5,4.3,70.4,76,0,10.6,109,75.7,9,43,,86.0,83.9,81.1,82.2,,58.3,0,0,117,,100.2,0.0,0,1,0,0,3,0,0.0,784,7.3,3,41.9,31,34,9.5,0.0,0,0,0.0,32.4,11,35,15.4,35,24.3,2,4,,78.4,32.6,76.8,34.6,,,0,2,36,2.9,17.0,2.9,1,0,0,3,0,2,5.6,87,2.6
Kurt Warner,112,QB,ARZ,3,130,73.5,34,37,5.2,0.0,1,0,0.0,64.9,24,18,4.0,39,30.0,1,13,,79.2,54.1,77.3,55.7,,56.3,2,1,41,5.6,70.2,2.6,1,1,0,0,0,0,0.0,225,6.1,0,1,87.3,67.7,69.6,46.0,73.4,79,85,8.1,0.0,1,2,2.2,65.9,56,36,3.4,91,70.0,2,32,,84.6,76.2,80.4,74.7,,,2,3,97,16.7,89.2,6.6,6,0,3,0,4,1,1.0,638,7.5,84.9,73,76,6.2,0.0,0,1,1.3,80.3,61,0,1.6,76,58.5,1,38,,83.3,81.2,79.7,79.3,,,0,0,79,,119.8,0.0,0,0,3,0,4,0,0.0,650,8.6,2,52.5,40,46,9.1,0.0,2,1,2.0,41.3,19,54,9.5,54,41.5,2,7,,81.3,51.8,78.6,53.2,,56.3,4,4,59,13.0,19.6,13.0,7,1,0,0,0,1,1.7,213,4.6
Philip Rivers,1725,QB,SD,3,124,53.8,26,30,14.2,0.0,0,2,6.5,43.3,13,10,7.1,33,26.6,1,9,,27.2,63.7,76.6,64.1,,57.9,2,0,34,20.0,80.0,6.1,2,1,0,2,1,2,5.9,221,7.4,0,27,62.8,71.6,75.2,48.9,77.8,72,84,8.7,0.0,0,4,4.5,64.3,54,21,3.6,91,73.4,2,36,,84.6,79.1,80.3,77.4,,62.1,4,3,95,23.8,86.9,5.5,5,2,1,7,2,3,3.2,770,9.2,72.1,86,91,9.6,0.0,0,5,5.3,67.0,61,0,1.6,93,75.0,1,40,,84.7,84.7,80.4,82.6,,61.8,0,2,97,,100.5,0.0,0,2,1,4,3,3,3.1,889,9.8,4,66.7,12,23,14.3,0.0,0,1,4.2,26.1,6,31,25.0,31,25.0,2,5,,26.7,46.1,76.4,47.5,,58.3,6,1,32,22.6,27.4,22.6,7,1,0,5,0,2,6.3,102,4.4
Ben Roethlisberger,1732,QB,PIT,3,118,79.5,39,40,7.8,0.0,0,1,2.3,70.0,28,13,9.7,45,38.1,3,16,,80.1,79.2,77.8,76.7,,63.3,1,0,48,30.8,95.2,8.9,4,1,0,0,1,0,0.0,254,6.4,0,25,86.8,87.3,85.8,60.7,80.0,65,69,10.8,0.0,0,7,9.7,72.5,50,18,3.8,73,61.9,2,27,,83.1,86.9,79.5,85.3,,58.3,2,4,76,16.7,84.6,4.1,3,1,0,2,2,2,2.6,606,8.8,83.3,84,85,9.2,0.0,0,5,5.6,76.5,65,0,7.1,87,73.7,5,33,,84.3,90.0,80.2,87.7,,62.1,0,3,92,,92.6,0.0,0,2,0,1,2,2,2.2,687,8.1,1,65.0,20,24,11.7,0.0,0,3,12.0,54.2,13,31,0.0,31,26.3,0,10,,77.7,70.3,76.4,69.4,,,3,1,32,22.6,73.8,22.6,7,0,0,1,1,0,0.0,173,7.2
Joe Flacco,4332,QB,BLT,3,114,73.3,45,45,8.2,0.0,0,1,2.2,66.7,30,12,9.1,49,43.0,3,23,,80.3,77.4,78.0,77.8,,52.3,0,0,50,16.7,116.6,4.1,2,2,0,0,3,0,0.0,397,8.8,1,3,86.4,76.7,79.9,47.8,74.5,55,59,10.0,0.0,2,0,0.0,64.4,38,14,7.3,65,57.0,3,27,,82.4,75.3,0.0,75.7,,61.7,0,2,69,7.1,90.6,1.5,1,5,0,2,3,1,1.4,453,7.7,77.8,81,83,8.7,0.0,2,0,0.0,68.7,57,0,9.5,88,77.2,6,41,,84.1,76.6,80.1,76.6,,55.0,0,1,89,,93.8,0.0,0,5,0,0,2,1,1.1,626,7.5,2,57.9,19,21,11.1,0.0,0,1,4.2,52.4,11,26,0.0,26,22.8,0,9,,77.2,76.6,0.0,78.4,,60.9,0,1,30,11.5,109.9,11.5,3,2,0,2,4,0,0.0,224,10.7
Matt Schaub,1811,QB,HST,3,114,70.3,37,42,5.7,0.0,0,2,4.5,57.1,24,22,7.7,46,40.4,2,15,,80.1,61.6,77.8,61.9,,58.3,4,1,48,13.6,71.2,6.5,3,1,0,1,1,1,2.1,237,5.6,0,13,86.3,81.3,82.8,43.6,80.3,61,65,9.0,0.0,2,4,6.1,69.2,45,16,8.2,68,59.6,4,25,,82.4,90.7,79.2,90.5,,51.1,2,1,70,6.3,121.7,1.5,1,2,0,0,6,0,0.0,586,9.0,82.2,73,75,6.5,0.0,1,2,2.6,72.0,54,0,10.0,76,66.7,6,30,,83.2,87.2,79.6,86.1,,55.7,1,0,78,,123.6,0.0,0,1,0,0,6,0,0.0,627,8.4,0,60.0,25,32,11.2,0.0,1,4,12.1,46.9,15,38,0.0,38,33.3,0,10,,78.9,66.1,77.2,67.2,,54.5,5,2,40,10.5,51.0,10.5,4,2,0,1,1,1,2.5,196,6.1
Jason Campbell,2242,QB,WAS,3,112,75.9,29,34,7.2,0.0,2,0,0.0,61.8,21,13,4.5,35,31.3,1,13,,23.9,53.7,0.0,54.3,,63.9,1,2,35,0.0,57.4,0.0,0,1,0,2,0,2,5.7,231,6.8,1,32,25.6,65.1,64.6,67.4,78.1,64,68,9.0,0.0,1,2,2.9,70.6,48,16,4.0,77,68.8,2,35,,28.7,72.5,79.7,69.1,,74.9,1,0,79,31.3,110.0,6.5,5,4,1,1,3,1,1.3,562,8.3,77.9,77,80,8.2,0.0,1,2,2.4,72.5,58,0,3.3,83,74.1,2,38,,60.2,77.8,0.0,76.0,,70.8,0,1,85,,102.6,1.2,1,2,1,1,3,1,1.2,629,7.9,3,75.0,16,22,9.8,0.0,2,0,0.0,50.0,11,29,8.3,29,25.9,1,10,,17.0,37.6,76.1,32.7,,71.4,2,1,29,13.8,55.9,13.8,4,3,0,2,0,2,6.9,164,7.5
Matthew Stafford,4924,QB,DET,3,111,51.4,35,40,12.8,0.0,1,0,0.0,37.5,15,10,16.7,42,37.8,3,10,,79.6,43.7,77.5,46.0,,55.7,1,0,44,10.0,70.0,2.4,1,1,0,3,2,1,2.3,192,4.8,0,11,86.1,43.4,42.8,59.4,72.9,59,63,6.2,0.0,0,2,3.0,63.5,40,15,7.0,69,62.2,3,22,,82.7,47.0,79.4,45.2,,74.1,1,5,73,26.7,48.9,5.8,4,2,2,1,0,4,5.5,408,6.5,70.0,80,84,7.4,0.0,1,2,2.3,61.9,52,0,7.1,86,77.5,4,29,,84.1,43.3,80.1,44.7,,57.9,0,5,90,,60.3,1.2,1,1,2,1,1,5,5.6,554,6.6,0,35.7,14,19,15.6,0.0,0,0,0.0,15.8,3,25,40.0,25,22.5,2,3,,76.8,50.0,75.8,46.3,,71.1,2,0,27,16.0,57.1,16.0,4,2,0,3,1,0,0.0,46,2.4
Byron Leftwich,1323,QB,TB,3,111,66.7,45,53,9.9,0.0,0,2,3.5,43.4,23,22,23.3,54,48.6,7,15,,81.4,74.8,78.6,73.4,,,3,1,59,4.5,64.5,1.9,1,0,0,5,2,0,0.0,274,5.2,0,30,86.3,63.9,64.7,47.0,73.6,53,54,9.3,0.0,0,2,3.6,64.8,35,18,10.3,57,51.4,4,14,,81.4,53.5,78.6,54.6,,54.7,1,2,59,5.6,77.9,1.8,1,2,0,0,2,3,5.1,322,6.0,75.7,70,70,8.9,0.0,0,3,4.0,62.9,44,0,17.0,71,64.0,9,21,,83.1,73.5,79.5,72.8,,58.3,0,1,76,,90.4,0.0,0,1,0,0,3,0,0.0,463,6.6,0,57.1,28,37,11.3,0.0,0,1,2.6,37.8,14,40,12.5,40,36.0,2,8,,79.3,47.6,77.4,48.7,,58.3,4,2,42,5.0,35.1,5.0,2,1,0,5,1,3,7.1,133,3.6
Kerry Collins,115,QB,TEN,3,111,75.0,36,42,9.4,0.0,2,2,4.5,54.8,23,21,14.8,44,39.6,4,13,,79.9,63.4,77.7,62.9,,,0,1,46,9.5,78.3,4.5,2,0,0,4,2,1,2.2,248,5.9,0,31,59.6,61.0,65.3,29.4,69.5,59,63,9.0,0.0,0,3,4.6,55.6,35,19,14.6,67,60.4,6,20,,42.6,61.1,79.2,65.5,,31.1,1,3,69,10.5,64.4,3.0,2,2,0,3,2,3,4.3,382,6.1,78.3,69,71,7.1,0.0,0,3,4.1,64.8,46,0,14.8,71,64.0,8,26,,82.8,83.5,79.4,81.4,,,0,0,73,,98.5,0.0,0,0,0,2,3,0,0.0,483,6.8,1,53.8,26,34,14.6,0.0,2,2,5.6,35.3,12,40,14.3,40,36.0,2,7,,28.6,29.5,77.3,37.0,,31.1,1,4,42,10.0,19.7,10.0,4,2,0,5,1,4,9.5,147,4.3
