player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Tom Brady,698,QB,NE,7,285,68.5,89,92,9.7,0.0,0,4,4.2,64.1,59,36,3.3,93,32.6,2,33,,84.7,76.9,80.4,75.3,,,1,1,97,2.8,103.5,1.1,1,0,0,2,6,1,1.0,680,7.4,0,19,90.7,72.3,74.7,39.1,77.6,174,181,8.3,0.0,4,7,3.6,66.3,120,32,11.1,192,67.4,15,69,,90.0,70.8,83.3,70.9,,47.6,1,3,205,21.9,98.1,3.6,7,4,0,2,9,3,1.5,1352,7.5,79.4,209,213,8.2,0.0,4,7,3.1,71.4,152,0,8.4,217,76.1,14,87,,90.2,81.1,83.7,80.3,,47.6,0,1,228,,111.0,0.0,0,4,0,0,12,1,0.4,1667,7.8,4,55.6,54,60,10.8,0.0,0,4,6.1,45.0,27,68,10.0,68,23.9,3,15,,82.7,54.5,79.4,54.7,,,2,3,74,11.8,60.8,11.8,8,0,0,4,3,3,4.1,365,6.1
Matt Schaub,1811,QB,HST,7,270,79.2,77,87,7.5,0.0,2,6,6.7,66.7,58,38,4.9,94,34.8,3,35,,84.7,82.6,80.4,82.2,,50.3,6,1,97,13.2,102.6,5.3,5,2,0,2,3,1,1.0,799,9.2,0,13,90.6,74.4,78.7,29.6,75.3,146,162,8.6,0.0,5,6,3.6,64.8,105,47,4.5,176,65.2,5,61,,89.2,70.4,82.8,72.0,,41.2,3,4,181,14.9,105.3,4.0,7,7,0,8,13,5,2.8,1275,7.9,81.1,175,181,7.1,0.0,4,4,2.2,74.0,134,0,5.6,185,68.5,8,77,,89.7,82.8,83.0,82.5,,45.4,1,3,190,,120.4,0.0,0,4,0,1,14,4,2.1,1640,9.1,0,60.4,48,68,12.2,0.0,3,8,11.4,42.6,29,85,0.0,85,31.5,0,19,,84.0,60.1,80.1,63.1,,43.6,8,2,88,14.1,61.8,14.1,12,5,0,9,2,2,2.3,434,6.4
Ben Roethlisberger,1732,QB,PIT,7,256,77.1,83,88,7.8,0.0,4,3,3.2,69.3,61,33,4.7,102,39.8,3,42,,65.6,75.5,80.8,73.5,,63.3,1,1,108,39.4,109.3,12.7,13,1,0,0,5,2,1.9,744,8.5,0,25,70.1,84.9,86.5,37.2,81.6,136,145,9.8,0.0,1,10,6.6,71.0,103,37,7.2,154,60.2,8,57,,88.3,91.2,82.4,89.1,85.9,69.8,5,5,161,16.2,98.6,3.9,6,3,1,2,6,3,1.9,1318,9.1,84.8,178,183,8.2,0.0,3,9,4.7,77.6,142,0,6.0,186,72.7,9,81,,89.9,93.0,83.1,91.6,85.9,65.8,0,4,195,,115.4,0.0,0,3,1,1,10,3,1.5,1742,9.5,1,58.5,41,50,12.5,0.0,2,4,7.4,44.0,22,70,8.3,70,27.3,2,18,,56.5,58.9,79.4,57.2,,65.9,6,2,74,27.1,55.4,27.1,19,1,0,1,1,2,2.7,320,6.4
Kurt Warner,112,QB,ARZ,6,250,75.0,64,69,6.8,0.0,3,3,4.1,65.2,45,30,6.3,73,29.2,3,24,,83.2,65.7,79.6,66.0,,56.3,2,2,77,10.0,76.4,4.1,3,1,0,0,1,1,1.3,450,6.5,0,1,90.5,75.2,76.9,38.2,76.1,155,168,7.5,0.0,5,4,2.2,67.3,113,54,4.2,177,70.8,5,61,,89.5,80.7,82.9,78.8,,,5,4,187,16.7,94.4,5.1,9,0,3,0,8,2,1.1,1222,7.3,83.5,158,166,6.7,0.0,5,5,2.9,77.1,128,0,3.0,166,66.4,4,72,,88.9,88.0,82.6,85.5,,,0,2,172,,113.2,0.0,0,0,3,0,9,1,0.6,1345,8.1,2,55.7,61,71,8.9,0.0,3,2,2.5,42.3,30,84,11.8,84,33.6,4,13,,84.2,54.6,80.2,55.5,,56.3,7,4,92,14.3,33.0,14.3,12,1,0,0,0,2,2.2,327,4.6
Brett Favre,14,QB,MIN,7,247,71.7,60,63,6.8,0.0,0,3,4.5,58.7,37,27,14.0,72,29.1,6,23,,83.1,80.7,79.5,78.9,,,1,0,76,33.3,97.3,12.5,9,0,0,2,4,0,0.0,380,6.0,0,18,90.5,86.0,87.1,45.9,80.0,160,165,8.6,0.0,2,8,4.6,72.7,120,32,6.3,175,70.9,8,59,,89.4,87.0,34.5,85.5,,58.3,0,3,184,28.1,104.1,5.1,9,1,3,0,8,2,1.1,1301,7.9,79.4,180,186,7.9,0.0,2,9,4.7,72.0,134,0,6.3,188,76.1,9,67,,89.8,90.5,36.5,89.6,,58.3,0,2,193,,106.0,0.5,1,1,3,1,9,1,0.5,1438,7.7,5,70.0,40,42,9.4,0.0,0,2,4.1,54.8,23,59,17.9,59,23.9,5,15,,82.2,70.2,79.0,69.2,,,1,1,67,28.8,85.7,28.8,17,0,0,1,3,1,1.5,243,5.8
Carson Palmer,1317,QB,CIN,7,244,70.8,65,65,9.4,0.0,0,3,4.4,60.0,39,19,15.2,70,28.7,7,25,,82.9,72.5,79.4,71.3,,,0,2,74,26.3,98.8,7.1,5,0,0,0,6,2,2.7,449,6.9,0,7,90.5,71.2,74.0,47.0,74.5,153,162,9.7,0.0,5,9,5.2,62.3,101,34,11.4,174,71.3,13,60,,89.5,74.0,82.9,72.5,,64.7,0,5,185,17.6,85.4,3.4,6,6,2,2,7,7,3.8,1159,7.2,73.3,180,186,9.4,0.0,4,9,4.5,62.9,117,0,11.4,191,78.3,15,70,,90.0,75.9,83.2,73.8,,70.0,0,6,203,,88.6,0.0,0,5,2,0,10,7,3.4,1321,7.1,6,73.7,38,41,10.5,0.0,1,3,7.0,56.1,23,53,17.9,53,21.7,5,15,,81.1,67.5,78.4,68.1,,55.7,0,1,56,20.8,92.2,20.8,11,1,0,2,3,2,3.6,287,7.0
Joe Flacco,4332,QB,BLT,6,243,72.4,76,79,8.4,0.0,0,2,2.5,64.6,51,30,7.3,86,35.4,4,35,,83.9,77.5,80.0,77.3,,52.3,1,0,87,16.7,103.3,5.8,5,2,0,2,4,0,0.0,579,7.3,1,3,81.6,81.2,82.3,50.7,73.5,136,146,9.1,0.0,5,6,3.9,64.4,94,36,6.0,157,64.6,6,58,,73.9,81.7,29.5,80.1,,67.8,2,5,164,13.9,89.2,3.2,5,6,1,2,7,2,1.2,1111,7.6,75.3,166,171,8.3,0.0,4,4,2.3,67.8,116,0,7.2,177,72.8,9,75,,89.3,82.4,82.8,80.7,,62.0,0,4,181,,90.5,0.0,0,6,1,0,5,2,1.1,1310,7.7,4,65.2,46,54,11.0,0.0,1,4,7.0,53.7,29,66,3.3,66,27.2,1,18,,55.1,75.8,0.0,76.0,,60.9,3,1,70,15.2,105.5,15.2,10,2,0,4,6,0,0.0,380,7.0
Jason Campbell,2242,QB,WAS,7,239,74.5,55,63,7.0,0.0,4,0,0.0,60.3,38,31,7.3,72,30.1,3,24,,25.7,45.1,0.0,46.4,,62.9,1,4,74,22.6,59.5,9.7,7,2,0,3,1,4,5.4,428,6.8,1,32,25.1,55.3,57.6,47.4,79.7,133,143,8.3,0.0,2,5,3.4,68.5,98,36,7.5,167,69.9,8,63,,28.2,65.1,82.6,63.9,,64.6,1,3,173,36.1,97.5,7.8,13,11,2,5,7,4,2.3,1053,7.4,79.9,154,163,7.6,0.0,3,5,3.0,70.6,115,0,6.5,172,72.0,8,67,,75.2,71.5,29.6,71.3,,60.1,0,4,176,,95.1,0.6,1,8,2,4,7,4,2.3,1177,7.2,3,70.6,34,43,9.4,0.0,3,0,0.0,48.8,21,67,12.5,67,28.0,3,20,,16.6,29.9,79.3,29.0,,69.0,2,3,71,28.4,50.9,28.4,19,5,0,4,1,4,5.6,304,7.1
David Garrard,1109,QB,JAX,6,238,67.7,65,76,9.8,0.0,3,5,6.3,53.9,41,33,6.8,82,34.5,3,28,,50.0,72.5,79.9,69.4,,74.8,5,1,85,12.1,71.7,4.9,4,2,0,3,1,3,3.5,469,6.2,0,15,28.8,71.6,73.0,49.6,75.4,126,136,8.5,0.0,4,4,2.8,65.4,89,49,6.3,156,65.5,6,44,,29.2,73.9,82.4,72.2,,66.2,2,2,163,20.4,90.8,6.4,10,10,0,4,4,5,3.1,995,7.3,74.6,142,147,8.5,0.0,4,5,3.2,67.3,99,0,6.6,156,65.5,7,53,,67.6,81.3,82.4,78.7,,70.3,0,2,163,,90.9,0.0,0,9,0,1,3,3,1.8,1113,7.6,0,67.3,49,65,10.5,0.0,3,4,5.9,47.7,31,82,6.1,82,34.5,2,19,,23.1,59.6,79.9,58.0,,68.0,7,1,85,17.1,68.2,17.1,14,3,0,6,2,5,5.9,351,5.4
Philip Rivers,1725,QB,SD,6,235,68.8,64,75,10.2,0.0,1,4,5.0,49.3,37,29,15.9,85,36.2,7,24,,29.7,64.2,80.1,64.9,,52.0,6,0,90,24.1,91.1,8.2,7,3,0,4,4,2,2.2,542,7.2,0,27,65.5,79.0,80.8,52.1,75.4,126,138,9.8,0.0,0,7,4.9,64.5,89,40,6.3,150,63.8,6,60,,88.0,88.7,82.2,86.0,,67.4,4,3,155,20.0,98.9,5.3,8,4,1,7,6,3,1.9,1245,9.0,73.5,155,162,9.9,0.0,1,10,5.8,66.0,107,0,6.1,166,70.6,7,68,,89.0,90.0,82.7,87.3,,67.1,0,2,175,,106.8,0.0,0,4,1,5,8,3,1.7,1491,9.2,5,71.4,35,51,9.9,0.0,0,1,1.9,37.3,19,69,24.0,69,29.4,6,16,,27.2,53.9,79.2,55.5,,52.4,10,1,70,21.7,62.2,21.7,15,3,0,6,2,2,2.9,296,5.8
