player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Kirk Cousins,7102,QB,WAS,1,75.0,8,9,13.1,2.82,0,2,22.2,55.6,5,0,5,16.7,10,1,2,32,71.4,60.6,60.3,,1,2,10,0,20.0,97.2,10.0,1,0,0,0,1,1,10.0,111,12.3
Colin Kaepernick,6188,QB,SF,3,66.7,9,9,15.4,3.64,0,1,10.0,55.6,5,0,4,16.7,13,1,4,28,25.8,48.9,50.4,52.2,0,0,14,0,50.0,89.6,15.4,2,2,0,0,0,1,7.1,89,9.9
T.J. Yates,6304,QB,HST,1,50.0,4,5,8.3,2.1,1,0,0.0,40.0,2,0,0,0.0,5,0,2,13,68.0,48.8,49.0,,0,1,5,0,,15.0,0.0,0,0,0,0,0,0,0.0,23,4.6
Rusty Smith,5699,QB,TEN,1,80.0,5,5,9.2,1.96,0,0,0.0,60.0,3,0,1,25.0,5,1,2,31,68.9,52.8,53.2,,0,0,6,0,0.0,80.4,0.0,0,0,0,0,0,0,0.0,34,6.8
Tyrod Taylor,6332,QB,BLT,1,66.7,3,3,8.0,2.13,0,0,0.0,66.7,2,0,0,0.0,3,0,1,3,68.7,49.3,50.1,57.6,0,0,3,0,,99.3,0.0,0,0,0,0,0,0,0.0,30,10.0
Ryan Mallett,6226,QB,NE,1,33.3,3,3,3.3,2.13,0,0,0.0,33.3,1,0,1,0.0,3,0,1,19,70.5,48.7,48.8,57.9,0,0,4,0,0.0,53.5,0.0,0,0,0,0,0,0,0.0,17,5.7
Derek Anderson,2430,QB,CAR,1,100.0,3,3,6.3,2.5,0,0,0.0,100.0,3,0,1,0.0,3,0,2,5,66.9,49.1,50.0,,0,0,4,0,0.0,118.8,0.0,0,0,0,0,0,0,0.0,46,15.3
David Carr,1009,QB,NYG,1,50.0,2,2,7.0,2.43,0,0,0.0,50.0,1,0,1,0.0,3,0,0,21,17.3,32.1,32.8,,0,0,3,0,100.0,56.3,33.3,1,0,0,0,0,0,0.0,4,2.0
Tim Tebow,5550,QB,NYJ,3,100.0,2,2,20.0,3.13,0,0,0.0,50.0,1,0,1,50.0,3,1,1,22,77.9,51.9,80.2,49.1,0,0,3,0,100.0,62.5,33.3,1,0,0,0,0,0,0.0,9,4.5
Kellen Clemens,2994,QB,SL,1,50.0,2,2,24.5,4.03,0,0,0.0,50.0,1,0,0,0.0,3,0,2,26,18.4,38.7,61.7,38.0,0,1,3,0,,56.3,0.0,0,1,0,0,0,0,0.0,39,19.5
Antonio Brown,5718,WR,PIT,1,100.0,1,1,18.0,3.3,0,0,0.0,0.0,0,0,0,100.0,1,1,0,25,23.8,79.0,68.5,60.8,0,0,1,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Josh Morgan,4488,WR,WAS,1,0.0,1,1,35.0,5.4,0,0,0.0,0.0,0,0,1,,1,0,0,32,28.0,65.6,58.1,68.1,0,0,1,2,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Brad Smith,3048,WR,BUF,1,0.0,1,1,38.0,2.5,0,0,0.0,0.0,0,0,1,,1,0,0,4,74.6,66.5,39.3,65.4,0,1,1,0,0.0,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Jason Campbell,2242,QB,CHI,1,100.0,1,1,-3.0,4.1,0,0,0.0,100.0,1,0,1,0.0,2,0,0,6,69.1,57.4,60.4,55.5,0,0,2,0,0.0,79.2,0.0,0,1,0,0,0,0,0.0,0,0.0
Sidney Rice,3660,WR,SEA,2,100.0,1,1,23.0,2.5,0,0,0.0,100.0,1,0,0,0.0,1,0,1,29,77.6,82.8,71.2,61.1,0,0,2,0,,118.8,0.0,0,0,0,0,0,0,0.0,25,25.0
Tim Masthay,5510,P,GB,1,0.0,1,1,22.0,3.2,0,0,0.0,0.0,0,0,0,,1,0,0,12,60.4,51.7,52.5,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Mohamed Sanu,7084,WR,CIN,1,100.0,1,1,43.0,2.5,0,1,100.0,100.0,1,0,0,0.0,1,0,1,7,69.8,74.9,87.1,63.1,0,0,1,0,,158.3,0.0,0,0,0,0,1,0,0.0,73,73.0
Armanti Edwards,5613,WR,CAR,1,0.0,1,1,25.0,2.9,0,0,0.0,0.0,0,0,0,,1,0,0,5,65.7,79.3,57.3,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
