player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Matthew Stafford,4924,QB,DET,14,70.1,598,629,9.1,2.66,10,42,6.4,59.5,374,0,179,10.7,674,45,239,11,80.7,73.0,71.1,66.5,2,15,698,2,15.6,78.9,4.2,28,17,3,16,17,28,4.0,4252,6.8
Drew Brees,802,QB,NO,14,75.9,526,574,9.2,2.69,11,50,8.4,62.0,356,0,178,10.8,601,43,225,20,85.3,84.4,83.8,42.9,7,18,623,6,13.5,93.1,4.0,24,3,3,27,36,22,3.5,4335,7.6
Tony Romo,1693,QB,DAL,14,75.1,550,568,9.0,2.75,6,35,5.9,66.7,379,0,194,8.2,609,34,208,9,79.3,73.8,74.3,51.9,0,16,643,7,16.5,90.2,5.3,32,9,2,10,22,23,3.6,4269,7.5
Andrew Luck,7007,QB,IND,14,67.0,521,564,10.9,2.81,12,43,7.1,54.6,308,0,247,11.7,633,41,205,14,75.3,64.0,61.4,74.0,12,18,675,4,15.0,75.5,5.8,37,32,8,11,20,39,5.8,3978,7.1
Carson Palmer,1317,QB,OAK,14,71.6,532,562,8.7,2.59,12,26,4.4,60.9,342,0,188,10.2,592,39,184,23,70.1,65.7,66.4,40.8,7,14,621,4,13.8,85.0,4.4,26,4,4,7,22,21,3.4,3987,7.1
Tom Brady,698,QB,NE,14,75.1,527,560,9.2,2.47,7,37,6.2,63.4,355,0,145,10.4,587,41,228,19,90.7,91.3,90.5,59.6,7,6,624,3,15.9,100.1,3.9,23,4,3,16,30,11,1.8,4276,7.6
Matt Ryan,4317,QB,ATL,14,76.3,520,539,8.4,2.67,5,34,6.0,68.5,369,0,168,7.1,580,28,226,2,85.3,84.1,84.6,41.7,2,14,610,1,14.9,97.5,4.3,25,16,0,12,27,20,3.3,4202,7.8
Peyton Manning,327,QB,DEN,14,77.8,492,511,8.8,2.5,5,41,7.6,67.9,347,0,112,9.4,537,36,199,10,86.4,90.2,90.2,42.9,2,10,569,1,18.8,103.5,3.9,21,5,2,10,31,17,3.0,4016,7.9
Brandon Weeden,7028,QB,CLV,14,72.1,445,498,8.0,2.79,20,17,3.3,57.2,285,0,150,11.2,536,36,166,8,82.8,49.6,50.9,39.1,8,17,555,2,17.3,72.4,4.9,26,12,1,24,14,37,6.7,3281,6.6
Philip Rivers,1725,QB,SD,14,75.4,443,488,7.6,2.76,3,26,5.0,64.3,314,0,205,6.0,541,20,169,27,68.7,63.9,65.3,53.0,3,15,568,11,21.5,86.0,8.1,44,9,2,37,22,20,3.5,3290,6.7
Joe Flacco,4332,QB,BLT,14,67.7,458,487,10.1,2.6,7,41,7.9,59.1,288,0,169,7.1,526,22,160,3,61.7,64.8,68.0,28.3,11,10,563,2,20.1,86.2,6.5,34,5,0,11,20,18,3.2,3474,7.1
Eli Manning,1722,QB,NYG,14,70.2,460,487,9.8,2.65,9,43,8.2,60.4,294,0,146,9.0,510,29,172,21,82.6,75.8,76.7,38.5,4,15,547,5,10.3,84.0,2.9,15,8,0,14,20,22,4.0,3590,7.4
Sam Bradford,5526,QB,SL,14,72.4,439,482,8.8,2.67,10,24,4.7,60.2,290,0,181,8.8,535,28,168,26,67.0,69.6,71.1,49.0,12,11,565,7,19.9,83.3,6.7,36,17,7,14,18,17,3.0,3254,6.8
Matt Schaub,1811,QB,HST,14,76.1,444,476,8.1,2.63,7,23,4.6,64.7,308,0,148,8.9,498,30,180,13,81.8,78.2,79.4,29.8,4,10,517,3,13.5,93.8,4.0,20,2,0,21,22,14,2.7,3555,7.5
Aaron Rodgers,2241,QB,GB,14,79.6,446,474,8.1,2.89,4,40,7.7,66.7,316,0,166,11.0,552,39,190,12,77.3,87.4,86.0,66.9,4,8,601,3,27.1,104.7,8.2,45,33,2,18,32,11,1.8,3588,7.6
Andy Dalton,6187,QB,CIN,14,72.4,442,472,8.6,2.61,15,29,5.8,62.5,295,0,137,7.8,527,25,161,7,90.3,61.7,61.5,57.7,1,14,555,5,27.7,89.4,7.2,38,17,3,11,26,18,3.2,3313,7.0
Josh Freeman,4940,QB,TB,14,66.3,427,469,10.9,2.79,13,43,8.7,54.8,257,0,175,9.2,507,26,165,30,78.6,64.2,65.1,49.1,10,12,533,6,12.0,85.7,4.1,21,17,2,17,25,26,4.9,3471,7.4
Ryan Fitzpatrick,2467,QB,BUF,14,72.0,425,444,7.7,2.6,8,16,3.5,61.7,274,0,131,10.5,501,32,164,4,54.8,51.4,50.3,60.2,2,15,516,2,21.4,83.5,5.6,28,29,2,7,22,29,5.6,2935,6.6
Christian Ponder,6164,QB,MIN,14,72.7,399,425,6.6,2.76,4,19,4.3,63.1,268,0,153,7.6,490,22,152,18,72.3,54.9,52.9,63.7,5,12,514,1,19.6,78.6,6.1,30,35,0,17,14,23,4.5,2527,5.9
Ryan Tannehill,7014,QB,MIA,14,72.3,386,424,8.9,2.7,11,23,5.1,58.7,249,0,136,10.8,462,30,141,17,75.2,67.0,68.9,42.1,7,12,494,1,19.1,75.9,5.6,26,12,2,18,10,12,2.4,2929,6.9
Cam Newton,6153,QB,CAR,14,69.1,382,423,9.8,3.04,11,29,6.4,58.2,246,0,168,6.8,485,18,158,5,67.5,71.7,67.9,73.6,11,10,514,1,19.6,88.9,6.8,33,29,2,17,18,15,2.9,3451,8.2
Mark Sanchez,4928,QB,NYJ,14,66.4,390,418,9.4,2.65,13,24,5.4,54.8,229,1,133,11.6,460,30,141,22,26.5,48.3,51.4,28.1,7,17,491,2,24.8,67.9,7.2,33,9,2,6,13,29,5.9,2678,6.4
Ben Roethlisberger,1732,QB,PIT,11,76.5,362,398,8.7,2.78,10,31,7.6,64.1,255,0,144,7.9,433,22,154,25,71.0,90.0,89.0,59.5,7,6,447,3,16.7,98.1,5.5,24,11,6,13,22,12,2.7,2911,7.3
Jay Cutler,2956,QB,CHI,13,71.2,358,377,10.0,2.8,10,26,6.4,59.7,225,0,167,11.8,433,30,151,6,59.7,73.4,71.9,67.1,4,14,464,4,21.0,80.4,8.1,35,21,0,5,17,21,4.5,2630,7.0
Russell Wilson,7077,QB,SEA,14,75.1,321,353,10.1,3.29,7,28,7.5,62.9,222,0,163,7.9,420,19,145,29,70.7,82.8,80.6,74.8,1,9,448,6,16.0,95.5,6.2,26,41,0,24,21,9,2.0,2697,7.6
