player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Drew Brees,802,QB,NO,3,73.1,119,137,9.1,2.73,5,12,8.3,54.7,75,0,53,13.8,144,12,48,20,88.1,68.4,68.4,48.9,1,5,152,1,13.2,77.0,4.9,7,0,1,11,7,7,4.6,904,6.6
Carson Palmer,1317,QB,OAK,3,70.4,125,128,8.2,2.66,1,6,4.4,62.5,80,0,43,9.1,134,8,46,23,87.6,72.0,71.7,57.6,0,2,142,1,9.3,89.3,3.0,4,2,0,2,5,2,1.4,879,6.9
Michael Vick,773,QB,PHI,3,67.0,109,125,10.4,3.35,3,6,4.6,55.2,69,0,64,5.5,144,4,46,24,29.1,55.3,58.0,45.7,4,6,151,1,14.1,66.3,6.3,9,10,0,9,3,9,6.0,905,7.2
Matthew Stafford,4924,QB,DET,3,78.2,119,122,6.9,2.45,1,8,6.3,68.9,84,0,19,9.7,128,9,50,11,87.1,70.7,69.1,63.3,0,4,132,0,21.1,83.5,3.1,4,2,1,1,3,6,4.5,863,7.1
Andrew Luck,7007,QB,IND,3,65.8,111,122,10.4,2.82,2,7,5.4,53.3,65,0,44,11.0,137,8,48,14,65.2,63.0,55.8,91.2,3,4,147,0,11.4,75.4,3.6,5,10,4,2,5,9,6.1,846,6.9
Ben Roethlisberger,1732,QB,PIT,3,75.9,112,120,8.4,2.72,1,9,7.2,68.3,82,0,40,3.5,131,3,46,25,87.2,77.6,76.9,66.0,1,1,137,3,22.5,109.2,6.9,9,2,3,3,8,5,3.6,904,7.5
Matt Cassel,2447,QB,KC,3,70.6,109,119,10.0,2.89,2,3,2.5,58.8,70,0,34,9.1,133,7,45,16,63.4,60.3,59.9,60.8,1,4,136,2,32.4,73.8,8.3,11,3,2,5,3,5,3.7,807,6.8
Eli Manning,1722,QB,NYG,3,77.2,114,118,9.3,2.59,2,10,8.2,66.9,79,0,35,10.2,124,9,49,21,62.6,87.7,89.4,33.8,1,3,128,0,11.4,97.1,3.2,4,2,0,1,5,4,3.1,1011,8.6
Tom Brady,698,QB,NE,3,77.4,115,118,8.9,2.45,0,7,5.6,66.9,79,0,31,11.2,126,10,48,19,87.3,91.3,91.0,52.1,0,1,133,0,22.6,97.0,5.6,7,1,1,2,4,1,0.8,887,7.5
Peyton Manning,327,QB,DEN,3,74.5,110,115,9.2,2.56,1,11,8.7,60.0,69,0,31,15.9,124,13,39,10,87.4,67.5,67.5,56.6,1,3,136,1,25.8,85.6,6.5,8,1,1,2,5,10,7.4,824,7.2
